Y,T,PV,Wind_Onshore,Wind_Offshore
20,1,0.0023,0.47855,0.5971500000000002
20,2,0.02515384615384616,0.6721384615384616,0.6752538461538461
20,3,0.0,0.80776,0.9121400000000002
20,4,0.01294736842105263,0.6583157894736841,0.7647210526315789
20,5,0.02205263157894737,0.44705263157894737,0.5917684210526315
20,6,0.0,0.7825124999999999,0.8971125
20,7,0.02164285714285714,0.8442357142857143,0.8449642857142857
20,8,0.0,0.4136699999999999,0.53002
20,9,0.015533333333333335,0.3574333333333334,0.7852866666666666
20,10,0.0,0.28790000000000004,0.6738777777777778
20,11,0.01894117647058824,0.14311176470588233,0.41362941176470597
20,12,0.0,0.1937785714285714,0.695842857142857
20,13,0.03346666666666666,0.14914666666666668,0.32342666666666664
20,14,0.00018181818181818183,0.2006181818181818,0.3906909090909091
20,15,0.0341304347826087,0.10942173913043479,0.17923260869565213
20,16,0.07093333333333332,0.12065333333333333,0.20912666666666666
20,17,0.0,0.5196111111111111,0.4096666666666666
20,18,0.019357142857142857,0.45625,0.7703285714285715
20,19,0.004071428571428571,0.3653714285714286,0.6553214285714286
20,20,0.0137,0.7401799999999998,0.73972
20,21,0.0,0.8124500000000001,0.86954
20,22,0.042333333333333334,0.7499466666666665,0.8800199999999999
20,23,0.0,0.6946111111111111,0.8516666666666667
20,24,0.008,0.83175,0.91969375
20,25,0.025695652173913047,0.6929,0.705236956521739
20,26,0.002076923076923077,0.4258846153846153,0.5587769230769231
20,27,0.015545454545454545,0.7865272727272729,0.894490909090909
20,28,0.0,0.70844,0.88703
20,29,0.020625,0.6768249999999999,0.8405999999999999
20,30,0.0,0.33035000000000003,0.66375
20,31,0.0328,0.3939066666666667,0.6465466666666667
20,32,0.0,0.30575555555555556,0.2631222222222222
20,33,0.0582,0.27792666666666666,0.21852666666666665
20,34,0.0,0.3012666666666666,0.18925555555555557
20,35,0.0678125,0.43401249999999997,0.22854999999999998
20,36,0.0016363636363636363,0.4706272727272727,0.39048181818181826
20,37,0.0085,0.6126166666666667,0.6726
20,38,0.0235,0.38411249999999997,0.39262500000000006
20,39,0.025052631578947368,0.39321052631578945,0.8546315789473686
20,40,0.0025,0.6765125,0.7918624999999999
20,41,0.0,0.5256,0.64895
20,42,0.0328125,0.2852,0.635825
20,43,0.0,0.21414999999999998,0.56165
20,44,0.07537500000000001,0.1857375,0.37997499999999995
20,45,0.034,0.38754666666666665,0.6220033333333335
20,46,0.016829268292682928,0.10514878048780493,0.1371695121951219
20,47,0.06646666666666667,0.1591133333333333,0.16798
20,48,0.0,0.24231111111111112,0.19997777777777778
20,49,0.06742857142857143,0.3443,0.24790714285714288
20,50,0.0,0.32192000000000004,0.38365
20,51,0.020125,0.67061875,0.59771875
20,52,0.0,0.8455999999999999,0.7679499999999999
20,53,0.0576,0.9068,0.9051666666666665
20,54,0.0,0.8890666666666667,0.9428111111111112
20,55,0.068,0.6835222222222224,0.871961111111111
20,56,0.0265625,0.4308500000000001,0.7042562499999999
20,57,0.180125,0.5830000000000001,0.8264125
20,58,0.0,0.32253999999999994,0.7182000000000001
20,59,0.0,0.16264444444444448,0.43038888888888893
20,60,0.06992857142857144,0.22272142857142854,0.16062142857142855
20,61,0.0,0.3652099999999999,0.49741
20,62,0.09381250000000001,0.446525,0.5765937499999999
20,63,0.0,0.4074625,0.6866625000000001
20,64,0.1030625,0.21090625000000005,0.50004375
20,65,0.0,0.1689125,0.24784999999999996
20,66,0.08273333333333333,0.11635333333333332,0.09755333333333335
20,67,0.0,0.21681111111111115,0.11542222222222222
20,68,0.073375,0.16276250000000003,0.15358125
20,69,0.005699999999999999,0.07805000000000001,0.15148
20,70,0.10653846153846154,0.2510461538461538,0.17507692307692307
20,71,0.004727272727272727,0.542890909090909,0.41452727272727274
20,72,0.044230769230769226,0.2741,0.4251769230769232
20,73,0.0,0.3044555555555556,0.2076111111111111
20,74,0.10525,0.5811375,0.3393875
20,75,0.0034705882352941177,0.7909470588235296,0.7707764705882353
20,76,0.1365,0.8088571428571428,0.8788500000000001
20,77,0.0008,0.5753600000000001,0.7914199999999999
20,78,0.18557142857142855,0.3265285714285714,0.6190285714285714
20,79,0.0105,0.12006666666666665,0.38743333333333335
20,80,0.0,0.29854,0.40766
20,81,0.0304375,0.5055999999999999,0.528025
20,82,0.0,0.6666125,0.7543375
20,83,0.10057142857142858,0.5465642857142857,0.5389071428571428
20,84,0.03411111111111111,0.5551638888888889,0.5506999999999999
20,85,0.049727272727272724,0.794968181818182,0.9314772727272728
20,86,0.11100000000000002,0.8299266666666666,0.9468666666666666
20,87,0.017636363636363638,0.4368818181818181,0.7745818181818183
20,88,0.29971428571428577,0.09352857142857142,0.3847285714285714
20,89,0.010176470588235294,0.14214705882352943,0.21415882352941182
20,90,0.3062857142857142,0.08917142857142857,0.18635714285714286
20,91,0.005333333333333333,0.15888888888888889,0.08368888888888888
20,92,0.0,0.3429333333333333,0.28725
20,93,0.107,0.4602333333333333,0.4932
20,94,0.01672222222222222,0.6157888888888887,0.7011444444444445
20,95,0.07426666666666668,0.43147333333333326,0.5420333333333333
20,96,0.006545454545454545,0.38425454545454546,0.44462727272727276
20,97,0.20650000000000002,0.6339,0.5290333333333334
20,98,0.055903225806451615,0.7007096774193547,0.7743225806451612
20,99,0.0,0.35565555555555556,0.6092222222222223
20,100,0.14155555555555555,0.2781222222222222,0.7956888888888888
20,101,0.0026666666666666666,0.18503333333333333,0.39504
20,102,0.03986666666666667,0.45004000000000005,0.8223733333333333
20,103,0.0,0.3373,0.8549125
20,104,0.08859999999999998,0.2858866666666667,0.6422066666666666
20,105,0.009583333333333333,0.47779999999999995,0.4710333333333334
20,106,0.11649999999999998,0.5187357142857143,0.3743214285714286
20,107,0.0,0.455425,0.43092499999999995
20,108,0.12043749999999999,0.4126375,0.49551875
20,109,0.05862499999999999,0.3208354166666667,0.33609791666666666
20,110,0.0,0.17861249999999998,0.17504999999999998
20,111,0.1062,0.16829499999999997,0.24547499999999997
20,112,0.0,0.077875,0.1342875
20,113,0.31533333333333335,0.09205555555555554,0.08397777777777778
20,114,0.015470588235294118,0.28751764705882354,0.18756470588235294
20,115,0.27485714285714286,0.4742285714285714,0.3813
20,116,0.004266666666666667,0.3481066666666667,0.4007666666666667
20,117,0.10925000000000001,0.2425875,0.2356625
20,118,0.006222222222222223,0.15336666666666668,0.30804444444444445
20,119,0.37350000000000005,0.3669375000000001,0.3226875
