Y,T,value
1,1,0.5832868545294118
1,2,0.7300685962500001
1,3,0.5365483860833332
1,4,0.6716524940000002
1,5,0.8363857101875
1,6,0.5803322434999999
1,7,0.8566464723999998
1,8,0.6027716338888889
1,9,0.8605660800666666
1,10,0.5957239477777778
1,11,0.8529935570666665
1,12,0.6041157803333334
1,13,0.8429969227499999
1,14,0.6914152583181817
1,15,0.6508074870588236
1,16,0.8835721381999999
1,17,0.6127341303333333
1,18,0.8736813636249998
1,19,0.6186868930000001
1,20,0.8835957784375001
1,21,0.621427541125
1,22,0.9012905086666667
1,23,0.6443290486666666
1,24,0.8978363304285714
1,25,0.7281333416551722
1,26,0.9326034095714285
1,27,0.6843465719
1,28,0.9328781614285716
1,29,0.6906952592
1,30,0.8891549401666669
1,31,0.6567811008333333
1,32,0.9183254798000001
1,33,0.6240258145555556
1,34,0.8593993013333334
1,35,0.6929336851304349
1,36,0.6303716986176471
1,37,0.7779204479210526
1,38,0.5945687086
1,39,0.8356842003333331
1,40,0.5994059256666666
1,41,0.8344950750000001
1,42,0.7269239688235296
1,43,0.835690244857143
1,44,0.6669356318636364
1,45,0.6615114091428572
1,46,0.69089816335
1,47,0.563505037888889
1,48,0.790425192631579
1,49,0.66863400325
1,50,0.7599790578444444
1,51,0.8211206205
1,52,0.8702327145
1,53,0.683581353875
1,54,0.7149663711764707
1,55,0.5527377631999999
1,56,0.7386232193571429
1,57,0.56137368975
1,58,0.8574657819333331
1,59,0.6058467161111111
1,60,0.8609494502000001
1,61,0.6131893023333334
1,62,0.8514616790000001
1,63,0.625074526375
1,64,0.8706606404666666
1,65,0.6308085179999999
1,66,0.8521336186875
1,67,0.6024060005
1,68,0.7930910516153846
1,69,0.5810243992727272
1,70,0.6991074317272727
1,71,0.8288341334615382
1,72,0.622995800888889
1,73,0.8895945122666665
1,74,0.639751418375
1,75,0.8506298681874997
1,76,0.7594961053999999
1,77,0.6477903095238096
1,78,0.6291181844285715
1,79,0.8359829470666666
1,80,0.6160570994444445
1,81,0.7831893918243246
1,82,0.8763310576666666
1,83,0.7163426346470588
1,84,0.75260121175
1,85,0.6651748187647059
1,86,0.7369225061428571
1,87,0.6909895182666667
1,88,0.8798620747142857
1,89,0.6272506971999999
1,90,0.829188704111111
1,91,0.7148040254117647
1,92,0.8595428132142857
1,93,0.6286972037777778
1,94,0.852235791875
1,95,0.7214014166666665
1,96,0.8446389074444445
1,97,0.8521556558333332
1,98,0.6179178068181818
1,99,0.758872419
1,100,0.682277142051282
1,101,0.8633618618124999
1,102,0.6788287336999999
1,103,0.8830656794285714
1,104,0.7365592846
1,105,0.8602066437777778
1,106,0.7522325864444444
1,107,0.8574093664999999
1,108,0.7360810333999999
1,109,0.8289223612727272
1,110,0.73452735825
1,111,0.6455300189333334
1,112,0.6787960381428572
1,113,0.6458253198125
1,114,0.8094023462500001
1,115,0.7045196655000001
1,116,0.8316843652857143
1,117,0.7058794115999999
1,118,0.8098406897777778
1,119,0.7142428854117647
1,120,0.8066352533333334
1,121,0.6869284768461539
1,122,0.8348777124666665
1,123,0.5967339516363637
1,124,0.7416650637500001
1,125,0.6343133955
1,126,0.7092172323750001
1,127,0.6408638193571428
1,128,0.8060799115
1,129,0.59214587925
1,130,0.8016463122999999
1,131,0.6862843954999998
1,132,0.80488748925
1,133,0.6970501969999999
1,134,0.7868557071875
1,135,0.5618809499999999
1,136,0.6607585894285715
1,137,0.5733135396875001
1,138,0.6570862584
1,139,0.5980891019642858
1,140,0.5247504566
1,141,0.6388745071999999
1,142,0.7841248472857144
1,143,0.7808891880000001
1,144,0.5984528426666667
1,145,0.7816548294285715
1,146,0.5842527595555556
1,147,0.7595958746875
1,148,0.583640253875
1,149,0.7566098387142857
1,150,0.5711599486153847
1,151,0.672047793
1,152,0.5748321955333334
1,153,0.653184601
1,154,0.5985908901333334
1,155,0.7779594192857143
1,156,0.6583955722222222
1,157,0.7502809334285715
1,158,0.629167468
1,159,0.7592674507777777
1,160,0.6289720164666668
1,161,0.7877464180000001
1,162,0.6600021635625001
1,163,0.77160063475
1,164,0.6106277186470588
1,165,0.6771107798749999
1,166,0.5803676177142858
1,167,0.6385690931999999
1,168,0.5832368497333333
1,169,0.772329757142857
1,170,0.757479428
1,171,0.5588782575000001
1,172,0.7755822674
1,173,0.6562830560625001
1,174,0.7543561881249999
1,175,0.7571804980000001
1,176,0.5883415363636363
1,177,0.766780459625
1,178,0.6352465210714285
1,179,0.7725492837000001
1,180,0.622026477
1,181,0.6790631577777777
1,182,0.5897393979375
1,183,0.6567994175714286
1,184,0.5978730987647057
1,185,0.7751995385
1,186,0.6505036541250001
1,187,0.7562169440000001
1,188,0.6431543898750001
1,189,0.7491345319999999
1,190,0.7178671025
1,191,0.53710212525
1,192,0.7510972209
1,193,0.6305459234705882
1,194,0.7606212136666667
1,195,0.6153883576470589
1,196,0.6525314935
1,197,0.5599452435294117
1,198,0.6531493413333332
1,199,0.604168952882353
1,200,0.7763411317142855
1,201,0.6415591242666667
1,202,0.7698144052000001
1,203,0.6634652370625002
1,204,0.79119146075
1,205,0.6756611211875001
1,206,0.7854000383749999
1,207,0.6523247427500001
1,208,0.7653860948750001
1,209,0.6123160880625
1,210,0.66443648425
1,211,0.5687950764375
1,212,0.6332051158750001
1,213,0.54565342825
1,214,0.646102990875
1,215,0.5884195595624999
1,216,0.7434112254444444
1,217,0.6196031670666665
1,218,0.7313732088749999
1,219,0.6118028175625001
1,220,0.7245071642500002
1,221,0.6034029713750001
1,222,0.7147247064444444
1,223,0.5480026926
1,224,0.6183815749999999
1,225,0.5158621020625
1,226,0.59943263775
1,227,0.5106328905
1,228,0.7073896965454546
1,229,0.5645364251428572
1,230,0.7316857391111111
1,231,0.6114830046470588
1,232,0.7488549722857144
1,233,0.6010781579411765
1,234,0.7253485915
1,235,0.5647004520666667
1,236,0.713684008
1,237,0.5422949321874999
1,238,0.6284498510000001
1,239,0.5130589479375
1,240,0.6112040688888889
1,241,0.5231020734615385
1,242,0.7201024574545453
1,243,0.5633574233846154
1,244,0.7172612752
1,245,0.5641476517142859
1,246,0.7212058851
1,247,0.5775939993571428
1,248,0.7132281951
1,249,0.5705026581428572
1,250,0.6944636284545456
1,251,0.5329781710666667
1,252,0.6162780076250001
1,253,0.5069898546875
1,254,0.613183959875
1,255,0.5429368208750001
1,256,0.7206029426249999
1,257,0.5685368098571428
1,258,0.6996372030000001
1,259,0.5614693720666666
1,260,0.7212760843749999
1,261,0.5867253718571429
1,262,0.7180709684000001
1,263,0.5797604165000001
1,264,0.7059612373636363
1,265,0.5307510336666668
1,266,0.6027175690000001
1,267,0.4803525064285714
1,268,0.5702428652222222
1,269,0.4775060787857143
1,270,0.5829772093999999
1,271,0.4949899028461538
1,272,0.6742361591818182
1,273,0.5524459769285714
1,274,0.7085040227777778
1,275,0.5627532868571429
1,276,0.6885527453000001
1,277,0.5728291180625
1,278,0.7069397697777778
1,279,0.5414426868125001
1,280,0.6163779484285714
1,281,0.5026793443124999
1,282,0.5970694297500001
1,283,0.5197573940714285
1,284,0.7076834310909091
1,285,0.5632038795000001
1,286,0.7206547638888888
1,287,0.5775582816428572
1,288,0.7156894456363636
1,289,0.5615835842307692
1,290,0.7091143378999999
1,291,0.5855551014375
1,292,0.722208332111111
1,293,0.5378635308571428
1,294,0.6195339295833332
1,295,0.4869846951538462
1,296,0.6169170112
1,297,0.5470423437999999
1,298,0.7310190081666667
1,299,0.6583154364444446
1,300,0.4800173095
1,301,0.70302553125
1,302,0.48679131228571426
1,303,0.6965722229090909
1,304,0.5787928325333332
1,305,0.7198846042
1,306,0.5545148571538461
1,307,0.7018174825
1,308,0.5412289643333332
1,309,0.6143447858571428
1,310,0.5991806904
1,311,0.48263207100000005
1,312,0.5777690162
1,313,0.5054084870714287
1,314,0.7100913549000001
1,315,0.5618919400714286
1,316,0.7068913970909091
1,317,0.5488146048461539
1,318,0.7103625349
1,319,0.5746143172857144
1,320,0.7150643183076923
1,321,0.5327785014545454
1,322,0.6873782240769231
1,323,0.4951373530000001
1,324,0.6061649285454546
1,325,0.4748904427857143
1,326,0.6023485164444443
1,327,0.5029300154615384
1,328,0.6933219101818181
1,329,0.5583216334000001
1,330,0.7225959227500001
1,331,0.5691275259285714
1,332,0.6992730067999999
1,333,0.5622312585714286
1,334,0.700528897
1,335,0.5565411509285714
1,336,0.6755824423636364
1,337,0.49867981821428575
1,338,0.5775151456000002
1,339,0.4743697884285714
1,340,0.5792458678888889
1,341,0.528904221625
1,342,0.7145537497777777
1,343,0.538384607923077
1,344,0.6968958554
1,345,0.5526012117142857
1,346,0.6955882507777778
1,347,0.5592627496666667
1,348,0.7014886048
1,349,0.5561482559285714
1,350,0.6769934171818183
1,351,0.5121344085
1,352,0.5985998654
1,353,0.47616373366666676
1,354,0.5871782545555555
1,355,0.4809811594615384
1,356,0.6846305152727272
1,357,0.5431957213076922
1,358,0.6948210832222222
1,359,0.5749230694999999
1,360,0.7010845058888888
1,361,0.5515777615714285
1,362,0.6928445916363636
1,363,0.5578651792
1,364,0.6998076738750001
1,365,0.5269096388
1,366,0.6097381156666667
1,367,0.4992061202777778
1,368,0.5378719107000001
1,369,0.7112260793999999
1,370,0.5886371286250001
1,371,0.7509784595
1,372,0.5861195445
1,373,0.7140109626
1,374,0.7515562393333332
1,375,0.5651395051428572
1,376,0.7151200435555556
1,377,0.578729926
1,378,0.7102894507499999
1,379,0.5403103663125
1,380,0.6143881356666667
1,381,0.4916063357857143
1,382,0.5854062891
1,383,0.4978836723846154
1,384,0.6723566077272727
1,385,0.529823134
1,386,0.6810885662999999
1,387,0.544564724642857
1,388,0.6822946261818181
1,389,0.554154245625
1,390,0.6978507547499999
1,391,0.5384253981428572
1,392,0.6759960894166667
1,393,0.491875698
1,394,0.588412347125
1,395,0.4775411097500001
1,396,0.565169727875
1,397,0.4976398829285714
1,398,0.6707515583636362
