Y,T,PV,Wind_Onshore,Wind_Offshore
38,1,0.011029411764705885,0.37157941176470594,0.49386470588235304
38,2,0.064625,0.3078437499999999,0.33145625
38,3,0.005625,0.4498875,0.47422499999999995
38,4,0.02385714285714285,0.5498238095238095,0.6648666666666668
38,5,0.07468750000000002,0.23461249999999997,0.48279374999999997
38,6,0.0,0.07875,0.25647500000000006
38,7,0.07978571428571431,0.18634285714285717,0.1595857142857143
38,8,0.0,0.36635,0.35779000000000005
38,9,0.0185,0.31669285714285716,0.4402142857142858
38,10,0.0,0.13775,0.30533
38,11,0.014133333333333333,0.09920666666666665,0.12007999999999999
38,12,0.0,0.1781888888888889,0.11471111111111111
38,13,0.022066666666666672,0.18170666666666666,0.09496666666666667
38,14,0.0,0.5392,0.4508599999999999
38,15,0.01444,0.6112239999999999,0.6592560000000001
38,16,0.032857142857142856,0.5003928571428572,0.4747071428571429
38,17,0.0,0.8599375000000001,0.7341375
38,18,0.07013333333333333,0.8771399999999999,0.8929733333333332
38,19,0.0,0.7064,0.7616888888888889
38,20,0.012,0.4250733333333333,0.5110866666666667
38,21,0.0,0.7553333333333332,0.8591111111111113
38,22,0.09266666666666666,0.7078222222222222,0.9293888888888888
38,23,0.0,0.40154666666666666,0.7211733333333332
38,24,0.04886666666666666,0.21272666666666668,0.5058333333333334
38,25,0.0,0.31697777777777775,0.3668444444444444
38,26,0.015437499999999998,0.26405625,0.26850625
38,27,0.01225,0.16158214285714292,0.12382142857142861
38,28,0.054714285714285715,0.19485,0.08724285714285714
38,29,0.0,0.16605999999999999,0.07830999999999999
38,30,0.061785714285714284,0.11171428571428572,0.06235
38,31,0.0,0.07780000000000001,0.07749999999999999
38,32,0.0873125,0.07914375000000001,0.191125
38,33,0.0,0.1282875,0.2425125
38,34,0.10162500000000001,0.1192,0.20120000000000002
38,35,0.05137777777777777,0.09964666666666666,0.07987777777777778
38,36,0.017971428571428572,0.40637714285714277,0.23676
38,37,0.07368749999999999,0.5775,0.3521
38,38,0.0,0.503025,0.4588249999999999
38,39,0.1327142857142857,0.46459999999999996,0.49045000000000005
38,40,0.0,0.3496,0.45477
38,41,0.0812857142857143,0.33602857142857145,0.4675071428571428
38,42,0.0,0.19013,0.38444
38,43,0.03930769230769231,0.19086153846153844,0.45724615384615375
38,44,0.0,0.26724545454545456,0.3346363636363636
38,45,0.05513333333333333,0.13620000000000002,0.3579
38,46,0.002272727272727273,0.12196363636363636,0.2634090909090909
38,47,0.0723846153846154,0.3898846153846154,0.31439230769230764
38,48,0.0113125,0.57534375,0.54141875
38,49,0.029680000000000005,0.19441200000000003,0.39113600000000004
38,50,0.0028125,0.5276750000000001,0.6704375
