Time,Scenario,Residual
1,11,2.8494553157454305e-5
1,12,2.849486242340049e-5
1,13,2.849485135758556e-5
1,19,2.8494646405974322e-5
1,1,2.849484998090901e-5
1,22,2.8494828700598163e-5
1,23,2.8494861466832333e-5
1,24,2.849485499867299e-5
1,26,2.849485579226041e-5
1,27,2.849492071188564e-5
1,29,2.8494859115824056e-5
1,30,2.8494921704869114e-5
1,4,2.8494839326764776e-5
1,7,2.8494780224264105e-5
1,8,2.849486399725265e-5
2,11,2.849502171509144e-5
2,12,2.84948736752888e-5
2,13,2.8494867276407376e-5
2,19,2.8494857734262524e-5
2,1,2.849482592548469e-5
2,22,2.849488965939173e-5
2,23,2.8494857133853913e-5
2,24,2.8494932810652074e-5
2,26,2.849485595568524e-5
2,27,2.8494863797856596e-5
2,29,2.8494865376593737e-5
2,30,2.8494606117757115e-5
2,4,2.849439616348093e-5
2,7,2.8494838753001517e-5
2,8,2.849453952613601e-5
3,11,2.849475229904641e-5
3,12,1.8996574367768915e-5
3,13,2.8494867193362694e-5
3,19,2.8494932092115732e-5
3,1,1.899657117165887e-5
3,22,2.8494836431747217e-5
3,23,2.849485506128957e-5
3,24,2.849485459011092e-5
3,26,2.8494861416206163e-5
3,27,1.89965719812335e-5
3,29,2.8494864927619545e-5
3,30,2.8494987075244893e-5
3,4,2.8494857563732268e-5
3,7,1.8996496740530944e-5
3,8,2.8494890639052528e-5
4,11,2.8494855779381822e-5
4,12,2.8494876371354394e-5
4,13,2.8494870609740985e-5
4,19,2.849340588584326e-5
4,1,2.8494886695540345e-5
4,22,1.8996579380203826e-5
4,23,2.849485656764017e-5
4,24,2.8494626012065538e-5
4,26,2.8494851898486218e-5
4,27,2.8494915324195347e-5
4,29,2.8494856850969086e-5
4,30,2.849520992276311e-5
4,4,2.8495119550608905e-5
4,7,2.849479965627566e-5
4,8,2.8496029411240187e-5
5,11,2.8494913823173817e-5
5,12,1.8996597090037426e-5
5,13,2.849447303798769e-5
5,19,2.8494866406880703e-5
5,1,1.8996474596022495e-5
5,22,2.849483909361794e-5
5,23,1.8996575136043248e-5
5,24,2.849469855759068e-5
5,26,2.849487098277592e-5
5,27,1.8996610832822114e-5
5,29,1.8996576002905385e-5
5,30,1.8996092495005e-5
5,4,2.8494861016969963e-5
5,7,2.8494865035977313e-5
