Time,Scenario,Residual
1,1,0.003865246996410221
1,2,-0.0034274578336157546
2,1,0.004142246482539136
2,2,-0.0037077282043966875
3,1,0.005086315332076374
3,2,0.008167320853732285
4,1,0.00303075852289858
4,2,0.008374469631082349
5,1,0.00508668899104503
5,2,-0.00329863955472387
6,1,0.0012496741526817345
6,2,0.009292476486869816
7,1,0.005087248267399147
7,2,-0.0032979928635654687
8,1,0.0033460839556944677
8,2,0.009773945760495728
9,1,0.005088527250145525
9,2,-0.0034307963069757363
10,1,0.0007097310085271147
10,2,-0.0032980768339356814
11,1,0.005092414506593812
11,2,0.0005979905906787764
12,1,-0.0014524149433761124
12,2,-0.004880305069100643
13,1,0.0032397594286752707
13,2,-0.004987098696376258
14,1,0.0048458769778703115
14,2,0.0005925974491987063
15,1,-0.001000798809799086
15,2,-0.003298685004779145
16,1,0.0009170346995919232
16,2,0.009201080158616648
17,1,0.00484711735359955
17,2,0.009286108267771098
18,1,-0.001976655196513022
18,2,0.000592640650463494
19,1,0.004848322806352279
19,2,-0.004328388735556743
20,1,-9.380914189982548e-5
20,2,-0.003516198741537302
21,1,0.004849050208463268
21,2,0.0005943091570408399
22,1,-0.15164427946696257
22,2,-0.003901371895303818
23,1,0.004849868322962969
23,2,0.0005939195861008884
24,1,-0.0006699631037445641
24,2,-0.0032968843839347173
25,1,0.003226766055436592
25,2,0.0005900639907778782
26,1,0.004805293705464564
26,2,-0.0032942900998458313
27,1,0.00014475606855501866
27,2,0.008474565102337905
28,1,0.004850320123755303
28,2,-0.0032962997398611193
29,1,-0.002603067610294829
29,2,-0.005600488599027287
30,1,0.004851086914005265
30,2,-0.0032980098179002937
31,1,-0.00011954658721435862
31,2,0.0005924625025262031
32,1,0.0048513455340088996
32,2,0.008135996032288872
33,1,-0.0017909206127679766
33,2,-0.0032950720243540843
34,1,0.004800976269725865
34,2,0.0005982053667485943
35,1,-0.0012805087387057768
35,2,-0.0037087648113294236
36,1,0.004851794689593625
36,2,0.0005920055397741208
37,1,0.0006067378698570991
37,2,-0.003294393120645722
38,1,0.00485177188074104
38,2,0.0005914545026133311
39,1,0.0005769458915096948
39,2,-0.0050232269278414066
40,1,0.0048508992737810175
40,2,0.0005919428316101261
41,1,0.0029854560778126427
41,2,-0.0032946012103831634
42,1,0.004851029933198525
42,2,0.0005923208840687977
43,1,-0.001978335567665468
43,2,-0.0032949499863654808
44,1,0.004851667336915888
44,2,0.0005922689142536797
45,1,-0.00043901662215084514
45,2,0.0005986521861043315
46,1,0.004852076615753376
46,2,0.00983900171003338
47,1,0.06373709841486885
47,2,0.0005901477377374675
48,1,0.004490364038843175
48,2,-0.0037305482146559044
49,1,0.0030908274556242787
49,2,0.0005895681613434789
50,1,0.0019699095922858234
50,2,-0.0035953210406827196
