Storage,Time,Scenario,Discharge,Charge,energy_level
BESS,1,10,2.4076858930629053,1.794909361358285e-8,1.15215677544387e-7
BESS,1,12,3.4272693541779684e-5,3.296103710064238,113.23872088439855
BESS,1,14,0.6462562760708528,6.39589889538095e-6,82.65767629387706
BESS,1,17,1.5203579204421848e-6,2.512137806161932,165.24814486224238
BESS,1,18,4.7612495774637615e-6,6.447809647539127,177.95939110871709
BESS,1,21,0.5126213590116765,7.445208777231506e-7,77.2785702693176
BESS,1,22,9.66068868819367e-6,0.04467153403387962,90.21231491862183
BESS,1,23,5.796754037898334,6.997451691396153e-8,25.97150018139802
BESS,1,24,2.8076360746897666e-5,8.792492065689624,177.9593796109081
BESS,1,27,9.819162116818957e-8,4.605574355501003,177.95938990868584
BESS,1,29,2.7287112971222314,1.1539397030087022e-6,1.1239972789630498e-5
BESS,1,2,3.7151285611985936e-6,0.08296117804273098,90.20081953160296
BESS,1,6,3.2474488007944657e-6,2.38020319371282,137.15493058610662
BESS,1,7,1.8653091698546962e-5,0.09741449692495553,90.23411047074269
BESS,1,8,11.517688908723606,1.558310774514121e-5,13.864419172302101
BESS,2,10,3.98810765130966e-7,5.33786964394102e-7,1.4398787158494914e-6
BESS,2,12,3.423055384463487e-5,0.1331806089000784,113.85116564971712
BESS,2,14,2.5165658914226167e-6,2.5899072694285863,139.84276315331516
BESS,2,17,11.694474254213088,2.1428222695172655e-8,0.00013935246689702422
BESS,2,18,1.3823756698195292e-7,1.4268348599904026e-7,177.9593909568034
BESS,2,21,1.2079701135273217e-6,0.5946571093932802,84.39065222851842
BESS,2,22,1.6572151360100577e-5,4.508053688451804,156.57057700130474
BESS,2,23,3.898401507113927,1.4007756969124876e-7,4.784536113179157
BESS,2,24,1.1861174907275065e-6,1.5524376551592935e-6,177.959390729669
BESS,2,27,0.8786638206382634,1.3601933476841526e-7,166.49855896726982
BESS,2,29,2.9237088878452468e-6,7.095530081671761,163.19712366981705
BESS,2,2,8.122110578353766e-6,0.227218613442254,91.66404560350439
BESS,2,6,6.423679490374695e-6,4.032068907974012,177.95939112994154
BESS,2,7,2.512819150250745e-5,3.17541605294855,122.3690204808134
BESS,2,8,3.7315513559430067e-6,4.949444895599092,100.38063888272568
BESS,3,10,1.8609492831029158e-6,2.322158048269597e-6,2.9168664945256506e-6
BESS,3,12,1.1735233082896647e-5,0.0548479611899415,114.86011302185031
BESS,3,14,10.721281497852448,4.731632831188269e-6,1.3244639975587373e-5
BESS,3,17,7.2626238076227846e-6,1.2646985185767819e-5,0.00018050423753802457
BESS,3,18,9.42168615767361,2.543593168474652e-8,14.103979893421172
BESS,3,21,7.645724565386737,1.477842879783025e-6,1.2849640269915918
BESS,3,22,2.5293465984926986e-5,1.940749058548889,174.42519341097332
BESS,3,23,0.23167230034467917,3.6917806649329447e-8,1.2094926088157447e-7
BESS,3,24,4.547851147675175,7.490520486388291e-8,4.7541327714590515e-7
BESS,3,27,9.295678958081709,1.249644292954634e-7,35.14657518459266
BESS,3,29,5.205296587667689e-6,1.1461440360240631,177.95937964277704
BESS,3,2,5.563409110585443e-6,0.06417508036179075,92.31343089774442
BESS,3,6,0.06206890495959789,6.253164029522628e-9,173.23675745963297
BESS,3,7,2.6097677739182908e-5,0.6940667339814408,128.1156377348101
BESS,3,8,7.028113708587347e-6,2.1132748920015496,119.82269149659942
BESS,4,10,6.4756558671778504e-6,9.417825892673736,95.30832352440287
BESS,4,12,1.7911695733723845e-5,0.0943823794245706,115.98867317971757
BESS,4,14,2.187944321285361e-5,0.8576735326791004,9.468443661375321
BESS,4,17,1.677476268001078e-5,5.7013486854626835e-6,1.1657677772528843e-5
BESS,4,18,1.2975661782375174,4.075435161260599e-8,7.012733921358776e-8
BESS,4,21,2.2649323793117487e-7,11.6944739711005,151.90978532813375
BESS,4,22,1.5782833676479513e-5,0.0799599534933675,175.45483743840876
BESS,4,23,7.283174519504362e-6,9.537154553869947e-6,4.40938999398538e-6
BESS,4,24,5.19562917078205e-6,1.216256935386345e-5,7.806538439083231e-5
BESS,4,27,6.88760096664309e-8,11.694474146438333,153.49465272302365
BESS,4,29,10.232665156713868,1.980495294939954e-6,1.4765859582866229e-5
BESS,4,2,1.8031389599286362e-6,0.05655571957588611,94.13445647041051
BESS,4,6,11.384129791435884,3.1237343265777926e-8,1.662056303920205e-7
BESS,4,7,1.2012354536039354e-5,2.257428884485883,177.9593541384965
BESS,4,8,5.413307370034356e-6,4.860933743841093,177.9593825805542
BESS,5,10,5.076594519717653e-6,2.6687938421800217,129.68231095915678
BESS,5,12,2.1562376847833735e-5,0.08912114131723745,116.72638529352642
BESS,5,14,1.73046645596277e-5,8.126394819051773,136.5649388712389
BESS,5,17,1.1302720109752245e-5,7.737375485582011,177.95934068693077
BESS,5,18,1.811447093595341e-6,2.37166721528665e-6,2.8387322158470254e-6
BESS,5,21,0.042451081362196094,1.6408137746952106e-6,151.49451659639672
BESS,5,22,1.0219824444726035e-5,0.1089057045147996,177.95939092962547
BESS,5,23,3.665426092667632e-6,6.2398143679935965,177.9593866756462
BESS,5,24,1.4639870922118786e-6,11.694472328496497,107.58920757464898
BESS,5,27,3.1946374325451092,4.523159134995139e-8,28.487102512815046
BESS,5,29,7.163465987222549e-6,1.4369587301699314,13.219957219662211
BESS,5,2,5.060584082983865e-6,0.06199782291343856,94.81884642775451
BESS,5,6,1.4513109342348315e-7,1.6856142680963814e-7,1.3945887200283077e-7
BESS,5,7,9.226911804763489e-5,1.2221504652947608e-5,177.95837460241333
BESS,5,8,7.296099216694084e-6,9.942902815001612e-6,177.95939109905666
BESS,6,10,8.879584848935144e-6,6.5593959662610075,177.95938805705703
BESS,6,12,1.831788029923808e-5,1.7666631416529877,141.10603798724404
BESS,6,14,6.107096993193933e-5,8.998863126013035,177.95937734345375
BESS,6,17,3.4246023243018353,3.950114511437104e-6,36.50851321394524
BESS,6,18,1.6133123537174146e-6,4.396231854258838,177.95939114071692
BESS,6,21,11.614580470509395,1.3234444963822918e-6,3.3310144176063088e-6
BESS,6,22,0.24705880756951254,1.6295223221797833e-7,175.27397060737695
BESS,6,23,3.105548598103663e-6,4.068309667819994e-6,177.9593910826274
BESS,6,24,0.13498742114262471,3.5280160602883234e-6,105.24165218282492
BESS,6,27,4.0838804491602295e-8,11.69447422125729,136.07626490446918
BESS,6,29,8.952581290158564e-6,5.6054940760379655,54.47631577076877
BESS,6,2,4.850956636877105e-6,0.1074935870307746,96.00551235522514
