Storage,Time,Scenario,Discharge,Charge,energy_level
BESS,1,10,2.2467110887914425,4.916133847388405e-9,3.0458200600930864e-8
BESS,1,12,5.26783259572857e-6,2.782799540629747,103.51198588294282
BESS,1,14,2.672251942008545,9.339358505981873e-7,56.8890397192705
BESS,1,17,2.1696084161959225e-7,2.2275419035754966,150.65879148140883
BESS,1,18,1.922970118915985e-6,6.016714376491014,166.0612541139505
BESS,1,21,0.39673385641285525,2.6869862449166e-7,73.97475075732912
BESS,1,22,1.100010420958719e-6,0.24233688783934415,89.7190893056087
BESS,1,23,4.420844180080991,2.517133053155358e-8,34.97797317140898
BESS,1,24,3.973076909409828e-6,8.204611954354073,166.06125254503058
BESS,1,27,1.5801261037250753e-8,4.297651514650629,166.06125397351724
BESS,1,29,2.546272807545396,4.315674261917772e-7,3.953754597512738e-6
BESS,1,2,1.8310153573156422e-6,0.07542415327766122,84.1408387636497
BESS,1,6,1.2869833193688293e-6,2.691128033303971,137.4990276895321
BESS,1,7,2.5638040922705465e-6,0.029565415532766558,83.41139060879983
BESS,1,8,10.662004836618793,5.217861531792481e-7,13.49581579954573
BESS,2,10,1.5100845647524487e-7,2.0292115083170087e-7,5.490583403187864e-7
BESS,2,12,8.337487744064943e-6,0.5508346757624372,106.04578007901664
BESS,2,14,3.5239257096511797e-7,1.4739540884392248,89.43393679915891
BESS,2,17,10.662005420319382,3.0626731230467928e-9,1.927439440649976e-5
BESS,2,18,0.05010359589001035,2.093579835617601e-8,165.62557082551675
BESS,2,21,0.023664039440547815,4.034494169866095e-7,73.64037241657631
BESS,2,22,2.018548835962578e-6,0.027306426087405813,90.12100479241815
BESS,2,23,4.544681076532364,5.032763504953549e-8,10.278619726109776
BESS,2,24,1.7035441546450738e-7,2.2238655847613874e-7,166.06125409925392
BESS,2,27,1.9251263164699692,2.0786449356883303e-8,140.9509109446944
BESS,2,29,1.1434657392860173e-6,5.983321817736404,137.61637468925335
BESS,2,2,4.56880981035819e-6,0.06822566229075937,84.58017726611885
BESS,2,6,2.5737088697490773e-6,2.822357430549268,166.0612541140848
BESS,2,7,3.7694599675319285e-6,1.3838647036273803,97.41605633987885
BESS,2,8,1.5039215701538638e-6,6.192537542370293,121.74134098092873
BESS,3,10,7.133626829868041e-7,8.84769987483489e-7,1.0507825223297017e-6
BESS,3,12,2.105853794590496e-6,0.04400748750609763,106.85547206969854
BESS,3,14,6.856602278309482,7.017222429978493e-7,1.785614020506502e-6
BESS,3,17,1.1188930133245953e-6,1.8079773093394858e-6,2.4193056139439062e-5
BESS,3,18,7.027878086229742,1.0489002635399293e-8,43.401604262876084
BESS,3,21,6.559214809833591,5.620482378476549e-7,2.344564437054821
BESS,3,22,3.3628785246943434e-6,4.18157659415106,128.59147290558053
BESS,3,23,0.49770159584875,1.3253726511639035e-8,4.351725330055852e-8
BESS,3,24,4.243787609519935,6.927582020471397e-9,4.313262687310805e-8
BESS,3,27,8.330015610949227,1.9170378201194333e-8,23.244168845341633
BESS,3,29,2.0354355666947217e-6,2.2084554727091428,166.06125020372744
BESS,3,2,2.847846645952966e-6,0.060049301847009746,85.18784215047027
BESS,3,6,0.612684916128781,2.39657397084299e-9,119.44392369340818
BESS,3,7,4.651634390129018e-6,3.847065177259049,129.2697105024646
BESS,3,8,2.843981770332877e-6,1.7531691209879703,137.87046598117303
BESS,4,10,8.173317774422815e-6,10.661156229745508,107.89080437134636
BESS,4,12,3.1737513250189146e-6,0.3131491824413151,110.60069144521056
BESS,4,14,3.567818123609252e-6,1.8452038471983956,20.371005721926174
BESS,4,17,2.3115243799386263e-6,8.4773154711399e-7,1.6690809437894862e-6
BESS,4,18,3.9929476037210994,1.678612271305991e-8,2.9035570583439813e-8
BESS,4,21,7.446306436912483e-8,10.662005331475187,139.67119197332133
BESS,4,22,2.3423117734376457e-6,0.19702809766983695,131.12915915969324
BESS,4,23,2.7108634050689094e-6,3.5348945383327003e-6,1.5710788412130744e-6
BESS,4,24,7.647284683006433e-7,1.7900283370762105e-6,1.1461525264709269e-5
BESS,4,27,9.646206414234672e-9,10.662005406170753,131.14366344045632
BESS,4,29,9.548522351307922,8.04881127844117e-7,3.767961568013886e-6
BESS,4,2,8.103620770824894e-7,0.05828496875990753,87.06458731554721
BESS,4,6,7.849172132726273,1.1979181139624937e-8,8.88219899086037e-8
BESS,4,7,1.7453728796261605e-6,1.6662854976673749,166.06124875949382
BESS,4,8,2.1945227904603495e-6,2.3570916253018415,166.061250810222
BESS,5,10,2.197293533420531e-6,1.4176738014337809,126.15040949673819
BESS,5,12,4.5909617885010095e-6,0.37787766891546964,113.72947363224793
BESS,5,14,2.5435145613866156e-6,6.814659985659674,126.95224089791793
BESS,5,17,1.7234345855313496e-6,7.220056170535882,166.06124675894458
BESS,5,18,6.948367215059957e-7,9.074647478628237e-7,1.0639689772208214e-6
BESS,5,21,0.0864177069806494,6.080724058414933e-7,138.82580639639355
BESS,5,22,1.3445772773536247e-6,1.518788325498429,166.06125410873128
BESS,5,23,1.388013105023449e-6,5.822626148488173,166.06125255595484
BESS,5,24,2.1067716089265128e-7,10.662005142787168,98.09045648519817
BESS,5,27,2.3078124278403047,6.926480251987762e-9,40.83795997176068
BESS,5,29,2.1195172224665413e-6,0.030522198592362028,0.2807849567806197
BESS,5,2,2.5842191898162007e-6,0.05874182712204343,87.71306337976776
BESS,5,6,4.719142712238618e-8,5.0822659049673544e-8,4.3440158357275176e-8
BESS,5,7,4.366194450510983e-6,2.6630255009736994e-6,166.06122350481292
BESS,5,8,2.9136562250118886e-6,3.952759428384401e-6,166.06125409686916
BESS,6,10,3.877085861208528e-6,5.422673539955954,166.0612530370194
BESS,6,12,2.8480690778843467e-6,0.05518566729891195,114.49098940506403
BESS,6,14,8.783352036801782e-6,8.501969392478642,166.06125236771055
BESS,6,17,2.0190392640930255,5.738238383904676e-7,82.666166781201
BESS,6,18,6.493568483589067e-7,4.102304449323418,166.06125411638365
BESS,6,21,10.643312187443737,5.379402257106074e-7,1.1946850895353428e-6
BESS,6,22,0.3889730209685375,1.9947433482660995e-8,161.8332866730243
BESS,6,23,1.1283046387212925e-6,1.472813933837432e-6,166.0612540988037
BESS,6,24,0.025485333088749562,4.905461972462761e-7,97.647240521886
BESS,6,27,6.278786225461394e-9,10.662005414961174,138.92840972115775
BESS,6,29,3.6483469089008058e-6,6.340946492112459,46.95011941397255
BESS,6,2,2.4829271147806386e-6,0.09206378802801266,88.7294152135912
BESS,6,6,3.1613593965447976e-7,7.5308654077881965,103.92593751652693
BESS,6,7,0.8109606592929741,9.6932609352566e-7,151.07609604770298
BESS,6,8,10.185090263292954,1.7451377153651095e-8,4.487814753057997e-8
BESS,7,10,1.0536841979286784e-6,4.900890385793223e-7,166.06124192618836
BESS,7,12,4.5777783433899235e-6,0.42144320592161955,117.9804943674808
BESS,7,14,10.185090516748735,5.651314337554931e-7,1.7412732232726427e-6
BESS,7,17,1.0344829147844182e-6,2.6754632865947126,134.35609386501386
BESS,7,18,2.4592850937187163e-8,2.6864817966721317e-8,166.06125409219499
BESS,7,21,1.057852359504836e-6,3.9840926482977808,98.96483153273486
BESS,7,22,10.63475884655357,1.428081612222282e-8,6.158187809558691e-8
BESS,7,23,5.516801767800722,2.0970857605124302e-8,94.10297040248649
BESS,7,24,4.6319106427511265,1.0536683545102907e-6,57.36976442687529
BESS,7,27,1.6676513245952763e-8,1.8984729316919755,165.12733590660818
BESS,7,29,1.8057044006808783e-6,1.0616207837299545,62.57714594692267
BESS,7,2,5.614337697603473e-6,4.648145641519377,110.11085465187543
BESS,7,6,5.269484526941376e-7,7.504265912021551,166.0612541131348
BESS,7,7,1.4737996950322716e-6,0.3455087518764761,154.57262699517474
BESS,7,8,3.088501036490422e-6,3.324359310302225,27.525664920583427
BESS,8,10,8.13628292109949e-7,2.6171190974403843e-6,166.0612541131538
BESS,8,12,2.84944916093826e-6,0.058973249256037,118.79427874880388
BESS,8,14,1.3192908922101299e-5,10.633889812557245,88.04848032818184
