Time,Scenario,generator,dispatch
177,22,Gas_CCS,6.866022051936925e-8
177,23,Gas_CCS,4.228764486515974e-9
177,24,Gas_CCS,20.68960678795338
177,27,Gas_CCS,1.02798061561637e-8
177,29,Gas_CCS,1.5069689253126398e-9
177,2,Gas_CCS,1.722255245682084e-9
177,6,Gas_CCS,7.137460452099242
177,7,Gas_CCS,1.6074330215884923e-9
177,8,Gas_CCS,1.7684640065456622e-8
178,10,Gas_CCS,1.621405488309548e-8
178,12,Gas_CCS,1.9817004938246814e-8
178,14,Gas_CCS,7.255465335157001e-9
178,17,Gas_CCS,3.7693151732754555e-9
178,18,Gas_CCS,10.719670524812566
178,21,Gas_CCS,5.532625019025878
178,22,Gas_CCS,4.753749744907817e-8
178,23,Gas_CCS,2.238767900997919e-9
178,24,Gas_CCS,16.97125725263247
178,27,Gas_CCS,3.4974999232416236e-8
178,29,Gas_CCS,3.4444845467379527e-9
178,2,Gas_CCS,11.125297917452412
178,6,Gas_CCS,2.5329835249003135e-9
178,7,Gas_CCS,2.41114756251438e-9
178,8,Gas_CCS,4.0419381355433625e-8
179,10,Gas_CCS,1.1890439473611577e-8
179,12,Gas_CCS,1.1197564239203427e-8
179,14,Gas_CCS,2.57229808737642e-8
179,17,Gas_CCS,9.584683580856024e-9
179,18,Gas_CCS,2.4882684370090766
179,21,Gas_CCS,1.4183267273109923e-9
179,22,Gas_CCS,3.566923643903722e-8
179,23,Gas_CCS,1.0636274966411473e-8
179,24,Gas_CCS,0.007393208461381976
179,27,Gas_CCS,9.708720267526848e-9
179,29,Gas_CCS,2.378696446253968e-9
179,2,Gas_CCS,5.580145705916559
179,6,Gas_CCS,1.6074359796511608e-9
179,7,Gas_CCS,0.7833747286727754
179,8,Gas_CCS,2.18438957897365e-8
180,10,Gas_CCS,1.981699324085628e-8
180,12,Gas_CCS,2.0580579340549834e-8
180,14,Gas_CCS,4.075368052522628
180,17,Gas_CCS,2.3135947321742867e-9
180,18,Gas_CCS,14.244247142939852
180,21,Gas_CCS,1.1481680099309108e-9
180,22,Gas_CCS,7.943527138799993e-9
180,23,Gas_CCS,3.754070307245489e-9
180,24,Gas_CCS,4.704305599937907e-9
180,27,Gas_CCS,2.184392371949004e-8
180,29,Gas_CCS,0.839406158131524
180,2,Gas_CCS,13.530186470926157
180,6,Gas_CCS,3.000098569947849e-9
180,7,Gas_CCS,5.968857726908287
180,8,Gas_CCS,1.7475317210421382e-8
181,10,Gas_CCS,1.1944026102430297e-8
181,12,Gas_CCS,1.189045448972781e-8
181,14,Gas_CCS,1.8776578696038407e-8
181,17,Gas_CCS,7.454789627326191e-9
181,18,Gas_CCS,16.005733954503857
181,21,Gas_CCS,3.4599144657004994e-9
181,22,Gas_CCS,2.1843907160912835e-8
181,23,Gas_CCS,4.75734915584672e-9
181,24,Gas_CCS,1.5681132582977516e-9
181,27,Gas_CCS,1.0922289506538765e-8
181,29,Gas_CCS,5.729881244882073
181,2,Gas_CCS,2.9276557889727338e-9
181,6,Gas_CCS,1.6801175263443147e-9
181,7,Gas_CCS,13.5468117719188
181,8,Gas_CCS,2.1843909476337324e-8
182,10,Gas_CCS,2.229422144155815e-8
182,12,Gas_CCS,2.1843953530650294e-8
