delta,psi,objective,Price_max,Price_min,Price_avg,PV,Wind_Onshore,Wind_Offshore,Gas,Nuclear,BESS_P,BESS_E,Duration,LDES_PHS_P,LDES_PHS_E,Duration_PHS
0.75,0.5,4.72523080902621e9,8999.997168292062,-1.5443885479212036,148.89030635437913,134.17074028653235,51.432192356038016,92.57794624100262,48.4597431368094,3.9999999999896714,25.250330375773125,101.00132150253626,3.999999999977971,4.374068427659594,401.10185516632924,91.6999497835804
2289  10.24         9.48          134.14      51.46       92.63       4.00        48.44       4.42        404.74      25.42       101.67      87.50s    203115.16s
