Time,Scenario,Generator,Dispatch
1,13,Nuclear,6.003297575211348
1,15,Nuclear,6.022982347353703
1,16,Nuclear,6.033533975717756
1,19,Nuclear,6.027969324770832
1,1,Nuclear,6.005795623955465
1,22,Nuclear,6.005997378699251
1,24,Nuclear,9.61694644058515
1,26,Nuclear,6.03247343653679
1,28,Nuclear,6.0250468743815535
1,29,Nuclear,6.009594336849452
1,2,Nuclear,6.019737607454283
1,30,Nuclear,11.99969673467235
1,6,Nuclear,8.416207747026279
1,7,Nuclear,6.0172094777954515
1,9,Nuclear,6.027004145241749
2,13,Nuclear,6.014277971909994
2,15,Nuclear,6.013114813577721
2,16,Nuclear,6.0229249254409885
2,19,Nuclear,6.027297865522622
2,1,Nuclear,6.023057376479471
2,22,Nuclear,6.040869223548225
2,24,Nuclear,10.800963302614988
2,26,Nuclear,6.00914378681961
2,28,Nuclear,6.008029813741494
2,29,Nuclear,6.006423531500644
2,2,Nuclear,6.035153023567241
2,30,Nuclear,11.999154391088007
2,6,Nuclear,9.607418167872767
2,7,Nuclear,6.00820714975333
2,9,Nuclear,7.213579254747104
3,13,Nuclear,6.0227327942652655
3,15,Nuclear,6.024629685136897
3,16,Nuclear,6.030358133066339
3,19,Nuclear,6.010795299409466
3,1,Nuclear,6.016110153193703
3,22,Nuclear,7.216330923644778
3,24,Nuclear,11.998702319371487
3,26,Nuclear,6.023355812396388
3,28,Nuclear,6.0234742504596595
3,29,Nuclear,6.020161512864182
3,2,Nuclear,6.007395132457106
3,30,Nuclear,11.999696346967456
3,6,Nuclear,10.801952291454986
3,7,Nuclear,6.027799774573541
3,9,Nuclear,8.407976403284447
4,13,Nuclear,6.019386526540293
4,15,Nuclear,6.026925986483249
4,16,Nuclear,6.0262612365272314
4,19,Nuclear,6.013165507352618
4,1,Nuclear,6.009247688187208
4,22,Nuclear,8.410654393450827
4,24,Nuclear,11.99907468967351
4,26,Nuclear,6.024262714864177
4,28,Nuclear,6.035492253107891
4,29,Nuclear,6.012524799684481
4,2,Nuclear,6.029561973718629
4,30,Nuclear,11.999400469521383
4,6,Nuclear,11.998969233375838
4,7,Nuclear,6.0331101351756375
4,9,Nuclear,9.603207423618414
5,13,Nuclear,6.02758471195014
5,15,Nuclear,6.093869202174462
5,16,Nuclear,6.023917607211703
5,19,Nuclear,6.074119262646765
5,1,Nuclear,6.0129898196162195
5,22,Nuclear,9.606159753790358
5,24,Nuclear,11.999563477357727
5,26,Nuclear,6.037151472344458
5,28,Nuclear,6.007922825897108
5,29,Nuclear,6.018698195741763
5,2,Nuclear,6.022770399941164
5,30,Nuclear,10.835539400029967
5,6,Nuclear,11.996808633513657
5,7,Nuclear,6.036696680843941
5,9,Nuclear,10.79924744129534
6,13,Nuclear,6.013847612193395
6,15,Nuclear,7.2467207041267265
6,16,Nuclear,6.019009189700123
6,19,Nuclear,6.023807736277061
6,1,Nuclear,6.055482612231767
6,22,Nuclear,10.80253731230619
6,24,Nuclear,10.804249191215588
6,26,Nuclear,6.036867632960808
6,28,Nuclear,6.035847288280819
6,29,Nuclear,6.022713519930558
6,2,Nuclear,6.1051895541608125
6,30,Nuclear,10.814460527210372
6,6,Nuclear,11.999268033338723
6,7,Nuclear,6.63950589402206
6,9,Nuclear,11.995677810663361
7,13,Nuclear,6.018488674376686
7,15,Nuclear,8.426441443845894
7,16,Nuclear,6.0212483225975015
7,19,Nuclear,6.03736839944033
7,1,Nuclear,7.223042632997558
7,22,Nuclear,11.999158980755281
7,24,Nuclear,9.61005089299334
7,26,Nuclear,6.016436241771154
7,28,Nuclear,6.025911958556724
7,29,Nuclear,6.012143616531191
7,2,Nuclear,7.262559596215607
7,30,Nuclear,11.998901365699393
7,6,Nuclear,10.811731865519205
7,7,Nuclear,7.803895108611394
7,9,Nuclear,10.803062288631878
8,13,Nuclear,6.013677878702028
8,15,Nuclear,9.613370875009236
8,16,Nuclear,6.032983723809817
8,19,Nuclear,6.0338323202322774
8,1,Nuclear,8.413767038427265
8,22,Nuclear,10.805636689820203
8,24,Nuclear,8.419131423974472
8,26,Nuclear,6.025561633087851
8,28,Nuclear,6.015540450042853
8,29,Nuclear,6.022675856905871
