Time,Scenario,Unserved_demand
1,13,0.00021056790978946083
1,15,0.00022567556991504034
1,16,0.00021087611447256904
1,19,0.0002092701499449845
1,1,0.00020426115273863843
1,22,0.00020396697622970805
1,24,0.00019286541846952332
1,26,0.00021081449592941226
1,28,0.00019671812864885396
1,29,0.00020671643316916288
1,2,0.0002170388796827183
1,30,0.00020407506628572492
1,6,0.00021757201987782082
1,7,0.00022246911765932964
1,9,0.00020917426068223222
2,13,0.0002674881230007031
2,15,0.0002279389982859925
2,16,0.00025321831054014865
2,19,0.0002672514936179482
2,1,0.00026196491393193355
2,22,0.0002607480338667756
2,24,0.0002237589607290147
2,26,0.00023091427646448892
2,28,0.00022026560476007262
2,29,0.0002193104765169096
2,2,0.0002675369294848906
2,30,0.000258422705357475
2,6,0.00018978969287530845
2,7,0.00021651898723717977
2,9,0.00024141904659558122
3,13,0.00020068304678488857
3,15,0.00020954380762816527
3,16,0.00020103397981330318
3,19,0.00022065659745607036
3,1,0.00019244306582066883
3,22,0.0002293045754200307
3,24,0.000314643662292724
3,26,0.00020948155612643404
3,28,0.0002525349075312988
3,29,0.00028252905292447394
3,2,0.00022715217353663775
3,30,0.00021853025538831616
3,6,0.00022798741584040272
3,7,0.0002903655257853188
3,9,0.00022574928612328904
4,13,0.0003045201029863165
4,15,0.0002813153173946148
4,16,0.00027506446053848777
4,19,0.00023432366035081031
4,1,0.00023768283312364247
4,22,0.000202877060900164
4,24,0.0002206792310701644
4,26,0.00028125434467085597
4,28,0.00019804343188667417
4,29,0.0002353846671780957
4,2,0.00022410486470647584
4,30,0.00029842143653979747
4,6,0.00030229981707918796
4,7,0.00022492394894157997
4,9,0.0003180466014640615
5,13,0.0002203900537978143
5,15,0.00022315289656660298
5,16,0.00021854920004926726
5,19,0.00030250201631787377
5,1,0.0002982317040931548
5,22,0.0002982023519422228
5,24,0.00030619502166473467
5,26,0.00022305203191308465
5,28,0.0002506002618645198
5,29,0.00030774829168933593
5,2,0.0003089620818741423
5,30,0.00021507581661950326
5,6,0.00021510004757629986
5,7,0.0003174008206912049
5,9,0.0002336037018579873
6,13,0.0003081720694950718
6,15,0.0003141371738166754
6,16,0.00024582974164388816
6,19,0.0003189577424933532
6,1,0.0002120122495696819
6,22,0.00021195791102712747
6,24,0.00021872353076446416
6,26,0.0003206971166918038
6,28,0.0003320919095983754
6,29,0.00021217218971969487
6,2,0.0002334733741662376
6,30,0.0002937499776436425
6,6,0.0003083910889216668
6,7,0.00023840730671764732
6,9,0.0003127427700349017
7,13,0.00022424087916306235
7,15,0.00023497313768672257
7,16,0.00031410718651159186
7,19,0.00023782393564175663
7,1,0.00030589367325717376
7,22,0.0003060756613706417
7,24,0.0003072596286983753
7,26,0.00026939547971949196
7,28,0.00022078771453237778
7,29,0.0003019325351658608
7,2,0.00032038279215385046
7,30,0.00021912543945035168
7,6,0.00022424403746157395
7,7,0.0003178954422651259
7,9,0.0002497396991145706
8,13,0.0003098340759919438
8,15,0.0003130648028388805
8,16,0.00023494558370629193
8,19,0.0003106962904979582
8,1,0.00021879252965106843
8,22,0.0002187385108527451
8,24,0.00021618804446177364
8,26,0.0003233132908206926
8,28,0.0003050858981765714
8,29,0.00021614754057708296
8,2,0.00038669393052259693
8,30,0.00031007845622355035
8,6,0.00030983192777966906
8,7,0.0002387759880662088
8,9,0.0003270315752104125
9,13,0.00022174745748770874
9,15,0.00023843075882012954
9,16,0.0003178380404449399
9,19,0.00027726627411084337
9,1,0.00030730187950211985
9,22,0.0003072685069724912
9,24,0.00030453901457860866
9,26,0.0002612348086117322
9,28,0.00022245547128818544
9,29,0.0003031782202356226
9,2,0.0002414457700439243
9,30,0.0002220806294275235
9,6,0.00022174457728851849
9,7,0.00031941132846213804
9,9,0.00023482076946379493
10,13,0.0003069599939493628
10,15,0.00031490950642876214
10,16,0.00023870304163153833
10,19,0.0003057741086252008
10,1,0.00021626981334321727
10,22,0.00021620306227276842
10,24,0.00021920632201499757
10,26,0.0003277360114424255
10,28,0.00031427103509429344
10,29,0.00021345127925087581
10,2,0.000322146357859765
10,30,0.0003072064023257326
10,6,0.00030718957060571483
10,7,0.00023624832861202094
10,9,0.0003244378906970269
11,13,0.0002478756622679157
11,15,0.00023575166965628114
11,16,0.0003226690320872194
11,19,0.00033393351529298343
11,1,0.00030479927910675997
11,22,0.0003045483404520155
11,24,0.00030459419365058693
11,26,0.00023561520469428388
11,28,0.00024068183795122877
11,29,0.000304666909968887
11,2,0.0002398021040050935
11,30,0.00025528285466691614
11,6,0.00022472722268673806
11,7,0.0003165710363219887
11,9,0.00035480834517898074
12,13,0.0002959891073288645
12,15,0.0003204859259113846
12,16,0.00023971698625757654
12,19,0.00023623783310711133
12,1,0.0002196357669106419
12,22,0.00021921920188816557
12,24,0.00022677031350326615
12,26,0.0003164883264759055
12,28,0.0003080303238647275
12,29,0.00025301563922397463
12,2,0.0003166061673027798
12,30,0.000201092875315112
12,6,0.0003007851011460616
12,7,0.00023925704569904838
12,9,0.00024114972337230256
13,13,0.0002114797653405276
13,15,0.00024334472168163757
13,16,0.00031979589243746886
13,19,0.0002852910202619796
13,1,0.0003008103657009542
13,22,0.0003046079430646387
13,24,0.0002850446212647739
13,26,0.00023911925529773725
13,28,0.00022502334455509754
13,29,0.0003121663285696741
13,2,0.0002383694086347532
13,30,0.0002744612348664077
13,6,0.00021200893043271662
13,7,0.0003166302561936618
13,9,0.00031104682506111203
14,13,0.0002763577132327555
14,15,0.00032636527575391483
14,16,0.00025985451543419913
14,19,0.0002527867275929907
14,1,0.00024463861177537183
14,22,0.0002439382435142079
14,24,0.00021847919962425522
14,26,0.00031654265629299516
14,28,0.0003167746232719537
14,29,0.00023366278922054562
14,2,0.0003160919271607554
14,30,0.00021221874827404008
14,6,0.00023980337090989678
14,7,0.0002316272275137976
14,9,0.00025165906134816396
15,13,0.00019751194965067498
15,15,0.00025803170603211356
15,16,0.0003342814352578216
15,19,0.00021608973168696366
15,1,0.00022861310166888416
15,22,0.0002056387065252352
15,24,0.0003114255098779495
15,26,0.0002435139174536971
15,28,0.0003184728801528536
15,29,0.00030196111525526703
15,2,0.00023400920820648707
15,30,0.00031555098532010106
15,6,0.000318079498924817
15,7,0.0002889947696900208
15,9,0.00021273006750988088
16,13,0.0002476442689101077
16,15,0.0003070819737445163
16,16,0.000233809990014322
16,19,0.0002558308215583338
16,1,0.0003157865664604742
16,22,0.0002476336138101942
16,24,0.0002194569972786553
16,26,0.0002350294262640773
16,28,0.00023299595873282897
16,29,0.00022465974491581164
16,2,0.0002793860823828709
16,30,0.00022234621432914992
16,6,0.00022269038082356474
16,7,0.00026184930619876923
16,9,0.00028641515537231044
17,13,0.0003116504743303494
17,15,0.00023068235849166285
17,16,0.00028493420880693066
17,19,0.0003275579557424635
17,1,0.0002227364560951628
17,22,0.00031112690449219826
17,24,0.00031572008862212897
17,26,0.00031453825671690083
17,28,0.0002983862710266294
17,29,0.0002942220569508436
17,2,0.0002131521326234065
17,30,0.0003157487200695641
17,6,0.0003159555069913722
17,7,0.0002383504027321237
17,9,0.00023312709447509405
18,13,0.00022051745158790936
18,15,0.0002448330279776201
18,16,0.00021352333517654642
18,19,0.00024235137754402558
18,1,0.00031183491056197
18,22,0.00021946972719888436
18,24,0.00022836337287657216
18,26,0.00026206962010633106
18,28,0.00020541773147897402
18,29,0.0002124153086953129
