Storage,Time,Scenario,Dual_discharge,Dual_charge,Dual_energy
H2,1,13,-0.02379902982927294,-0.028111317306694476,-0.0019403020603008892
H2,1,15,-0.13416094816742202,-0.02413943653107395,-0.0005250170789456672
H2,1,16,-0.028487562270276923,-0.04057825517393224,-0.0014746114657826982
H2,1,19,-0.033390102336631346,-0.03154128458804028,-0.0012249807276379422
H2,1,1,-0.023845317612998754,-0.031739940245480706,-0.002037786019699901
H2,1,22,-0.024133586736396463,-0.030880323608645635,-0.001794443803069653
H2,1,24,-0.025850429358105713,-0.04015179963708295,-0.001609636839729951
H2,1,26,-0.03714285328864199,-0.031542119342391456,-0.0011791097747950053
H2,1,28,-0.033427388820384644,-0.031168219160426114,-0.0012404701976438082
H2,1,29,-8.337120801087822,-0.02352155905359025,-0.0003348480529376159
H2,1,2,-0.027405000349263495,-0.03324317248868626,-0.0014154731731511945
H2,1,30,-0.035823805462532846,-0.02315679159095206,-0.0006239682794753332
H2,1,6,-0.023860339790485244,-0.0871902249955747,-0.0036412585879831787
H2,1,7,-0.02664969079701809,-0.03283403021366604,-0.001475780829990766
H2,1,9,-0.02525620115645963,-0.029526718091466012,-0.001468821377019648
H2,2,13,-0.025124171514664066,-0.03966044243528054,-0.0023612722699184216
H2,2,15,-0.023772509110243225,-1.540244271567225,-0.0007859588067079402
H2,2,16,-0.02626151401577164,-0.04169587982671317,-0.0017031548920666611
H2,2,19,-0.030803852709789258,-0.03247844729176231,-0.001122339449294322
H2,2,1,-3.34772873389685,-0.023884265003252417,-0.0007243975658695218
H2,2,22,-0.025380710897064198,-0.03961504893100502,-0.0020515936113257188
H2,2,24,-0.023533339354774866,-0.03372671105626893,-0.017208922394112307
H2,2,26,-0.02704042601298925,-0.027071444976246355,-0.0009776474055321483
H2,2,28,-0.026577139655643692,-0.0267945728513499,-0.0010729049069052405
H2,2,29,-0.023790669710929076,-0.08398645450672572,-0.00041735591296399206
H2,2,2,-0.028793672961645447,-0.03864494343284416,-0.0014163390580541116
H2,2,30,-0.023241124622409272,-0.02317747616199422,-0.0006228642990706371
H2,2,6,-0.02409298217015341,-0.09334124246069163,-0.42283155044554394
H2,2,7,-0.02424900922800345,-0.03619854011794635,-0.0024102942543997906
H2,2,9,-0.02457710289817325,-0.03219715864334099,-0.001739239398365941
H2,3,13,-0.025603842560688508,-0.04807469900345057,-0.0028865397247500764
H2,3,15,-0.024404261485407436,-0.7113337911172385,-0.0009960578983990393
H2,3,16,-0.026413254443933637,-0.048556263805345404,-0.0020234055186687514
H2,3,19,-0.02584301801470274,-0.02904034766078421,-0.0010808503728723285
H2,3,1,-0.024913984963240647,-0.031605559323376775,-0.0007398542154615528
H2,3,22,-0.023926562570675963,-0.04874669401714115,-0.005931014113698554
H2,3,24,-283.29046974193983,-0.023168340238832876,-0.0010760516673835945
H2,3,26,-0.029512035238387725,-0.03194729286317635,-0.0009126562857529448
H2,3,28,-0.033630640432112856,-0.028682771897952025,-0.0009533413914187501
H2,3,29,-0.025351057088304346,-0.04515739051274824,-0.00043053976448308764
H2,3,2,-0.024088969701925336,-0.035072156732743096,-0.0021120444097769684
H2,3,30,-0.026845039379960522,-0.023156977790106267,-0.000509497492921438
H2,3,6,-0.023291535617199703,-0.023874312516302464,-13.651511223113067
H2,3,7,-0.026372792652952372,-0.038765577570356466,-0.0027443704441513814
H2,3,9,-0.026408455142200485,-0.04085793059147897,-0.0018895009745936529
H2,4,13,-3.651224060045498,-0.024074150843132972,-0.0007330062251049311
H2,4,15,-0.024196548379197894,-0.8224625026416815,-0.0014468477241208937
H2,4,16,-0.02575151111387593,-0.04856395777808634,-0.0028445172805527624
H2,4,19,-0.025691733198491728,-0.03086537686412654,-0.0010824904704630392
H2,4,1,-0.02387955857849612,-0.08244928878222238,-0.0010548383973487453
H2,4,22,-0.024651639338699644,-0.06925087348011887,-0.17324517232456618
H2,4,24,-257.54826968697506,-0.023166960180833585,-0.0005809310096960234
H2,4,26,-0.02881421172988813,-0.03211622309393228,-0.0008700125014986697
H2,4,28,-0.03113703664893176,-0.03491180974774323,-0.0009253119882574189
H2,4,29,-0.024910043974010712,-0.02751778586046446,-0.0004286006298856893
H2,4,2,-0.026134971920393053,-0.04588512813293258,-0.0024803073675102464
H2,4,30,-0.03510947993730931,-0.02316670666973983,-0.0004173926455886204
H2,4,6,-0.029631720960122395,-0.023197278825752114,-0.003951531637338866
H2,4,7,-0.02762977478111783,-0.029140150847614326,-0.0024781558415813204
H2,4,9,-0.025324055851230716,-0.04413872438547319,-0.00236410417635259
H2,5,13,-2.7587502656277927,-0.02406228541711412,-0.00047810395141147354
H2,5,15,-0.02477632392565983,-0.511134460625527,-0.0019842960319747466
H2,5,16,-0.17215444836301544,-0.024354500215195297,-0.0006461255853081646
H2,5,19,-0.03403071789689577,-0.04083863655413225,-0.001063660009236479
H2,5,1,-0.024337673744360862,-0.03003965236158586,-0.0011026350936113808
H2,5,22,-0.024193757340833764,-0.0240968708262608,-0.02003843280667319
H2,5,24,-618.0494751907771,-0.023157521672707886,-0.0003427558640214437
H2,5,26,-0.030090860785336904,-0.035658176166758745,-0.0008474709206575917
H2,5,28,-0.0249079090640105,-0.028336949837617448,-0.0009142237445483597
H2,5,29,-0.024954436044995833,-0.052844248920926956,-0.0004513214870076607
