O,T,G,value
21,2339,PV,0.493
21,2340,PV,0.364
21,2341,PV,0.247
21,2342,PV,0.115
21,2343,PV,0.006
21,2344,PV,0.001375
21,2345,PV,0.085
21,2346,PV,0.182
21,2347,PV,0.258
21,2348,PV,0.344
21,2349,PV,0.434
21,2350,PV,0.35
21,2351,PV,0.253
21,2352,PV,0.143
21,2353,PV,0.01225
21,2354,PV,0.002375
21,2355,PV,0.097
21,2356,PV,0.214
21,2357,PV,0.353
21,2358,PV,0.461
21,2359,PV,0.53225
21,2360,PV,0.39
21,2361,PV,0.265
21,2362,PV,0.164
21,2363,PV,0.095
21,2364,PV,0.012333333
21,2365,PV,0
21,2366,PV,0.003
21,2367,PV,0.111
21,2368,PV,0.238
21,2369,PV,0.356
21,2370,PV,0.453
21,2371,PV,0.54975
21,2372,PV,0.466
21,2373,PV,0.346
21,2374,PV,0.219
21,2375,PV,0.102
21,2376,PV,0.009
21,2377,PV,0
21,2378,PV,0.000875
21,2379,PV,0.057
21,2380,PV,0.138
21,2381,PV,0.258
21,2382,PV,0.37
21,2383,PV,0.263
21,2384,PV,0.136
21,2385,PV,0.010666667
21,2386,PV,0
21,2387,PV,0
21,2388,PV,0.002333333
21,2389,PV,0.081
21,2390,PV,0.176
21,2391,PV,0.286
21,2392,PV,0.411
21,2393,PV,0.48175
21,2394,PV,0.354
21,2395,PV,0.238
21,2396,PV,0.121
21,2397,PV,0.012666667
21,2398,PV,0
21,2399,PV,0
21,2400,PV,0.004333333
21,2401,PV,0.079
21,2402,PV,0.177
21,2403,PV,0.275
21,2404,PV,0.39625
21,2405,PV,0.3315
21,2406,PV,0.231
21,2407,PV,0.1065
21,2408,PV,0.006666667
21,2409,PV,0
21,2410,PV,0.001428571
21,2411,PV,0.074
21,2412,PV,0.173
21,2413,PV,0.285
21,2414,PV,0.423
21,2415,PV,0.347
21,2416,PV,0.23
21,2417,PV,0.106
21,2418,PV,0.007
21,2419,PV,0
21,2420,PV,0.001428571
21,2421,PV,0.085
21,2422,PV,0.21
21,2423,PV,0.342
21,2424,PV,0.4905
21,2425,PV,0.4175
21,2426,PV,0.291
21,2427,PV,0.189
21,2428,PV,0.099
21,2429,PV,0.008666667
21,2430,PV,0
21,2431,PV,0.001571429
21,2432,PV,0.087
21,2433,PV,0.194
21,2434,PV,0.298
21,2435,PV,0.407666667
21,2436,PV,0.4085
21,2437,PV,0.3015
21,2438,PV,0.171
21,2439,PV,0.085
21,2440,PV,0.007666667
21,2441,PV,0
21,2442,PV,0
21,2443,PV,0
21,2444,PV,0.002
21,2445,PV,0.079
21,2446,PV,0.189
21,2447,PV,0.297
21,2448,PV,0.39
21,2449,PV,0.4745
21,2450,PV,0.507333333
21,2451,PV,0.395
21,2452,PV,0.275
21,2453,PV,0.14
21,2454,PV,0.011333333
21,2455,PV,0
21,2456,PV,0
21,2457,PV,0
21,2458,PV,0.009
21,2459,PV,0.097
21,2460,PV,0.238
21,2461,PV,0.366
21,2462,PV,0.481
21,2463,PV,0.6015
21,2464,PV,0.512
21,2465,PV,0.397
21,2466,PV,0.265
21,2467,PV,0.13
21,2468,PV,0.00725
21,2469,PV,0.001
21,2470,PV,0.088
21,2471,PV,0.222
21,2472,PV,0.36
21,2473,PV,0.478
21,2474,PV,0.56175
21,2475,PV,0.445
21,2476,PV,0.334
21,2477,PV,0.215
21,2478,PV,0.104
21,2479,PV,0.007333333
21,2480,PV,0
21,2481,PV,0.000714286
21,2482,PV,0.068
21,2483,PV,0.172
21,2484,PV,0.289
21,2485,PV,0.391
21,2486,PV,0.469
21,2487,PV,0.384
21,2488,PV,0.287
21,2489,PV,0.193
21,2490,PV,0.095
21,2491,PV,0.005333333
21,2492,PV,0
21,2493,PV,0.000428571
21,2494,PV,0.068
21,2495,PV,0.177
21,2496,PV,0.3
21,2497,PV,0.418
21,2498,PV,0.55575
21,2499,PV,0.478
21,2500,PV,0.374
21,2501,PV,0.246
21,2502,PV,0.122
21,2503,PV,0.008333333
21,2504,PV,0
21,2505,PV,0.000571429
21,2506,PV,0.086
21,2507,PV,0.214
21,2508,PV,0.352
21,2509,PV,0.472
21,2510,PV,0.567
21,2511,PV,0.467
21,2512,PV,0.355
21,2513,PV,0.225
21,2514,PV,0.106
21,2515,PV,0.006333333
21,2516,PV,0
21,2517,PV,0.000375
21,2518,PV,0.069
21,2519,PV,0.18
21,2520,PV,0.29
21,2521,PV,0.413
21,2522,PV,0.3045
21,2523,PV,0.176
21,2524,PV,0.074
21,2525,PV,0.002
21,2526,PV,0
21,2527,PV,0.000142857
21,2528,PV,0.038
21,2529,PV,0.12
21,2530,PV,0.223
21,2531,PV,0.312
21,2532,PV,0.384
21,2533,PV,0.418333333
21,2534,PV,0.338
21,2535,PV,0.247
21,2536,PV,0.1135
21,2537,PV,0.003333333
21,2538,PV,0
21,2539,PV,0.000142857
21,2540,PV,0.046
21,2541,PV,0.128
21,2542,PV,0.218
21,2543,PV,0.3272
21,2544,PV,0.202
21,2545,PV,0.07
21,2546,PV,0.001666667
21,2547,PV,0
21,2548,PV,0
21,2549,PV,0.0002
21,2550,PV,0.045
21,2551,PV,0.132
21,2552,PV,0.233
21,2553,PV,0.331
21,2554,PV,0.399
21,2555,PV,0.3065
21,2556,PV,0.142
21,2557,PV,0.012
21,2558,PV,0
21,2559,PV,0
21,2560,PV,0.043
21,2561,PV,0.134
21,2562,PV,0.236
21,2563,PV,0.327
21,2564,PV,0.39575
21,2565,PV,0.303
21,2566,PV,0.1745
21,2567,PV,0.0155
21,2568,PV,0
21,2569,PV,0
21,2570,PV,0.069
21,2571,PV,0.194
21,2572,PV,0.318
21,2573,PV,0.441
21,2574,PV,0.532
21,2575,PV,0.392
21,2576,PV,0.274
21,2577,PV,0.1165
21,2578,PV,0.002666667
21,2579,PV,0
21,2580,PV,0
21,2581,PV,0
21,2582,PV,0.024
21,2583,PV,0.1
21,2584,PV,0.201
21,2585,PV,0.309
21,2586,PV,0.427
21,2587,PV,0.331
21,2588,PV,0.243
21,2589,PV,0.134
21,2590,PV,0.052
21,2591,PV,0.001333333
21,2592,PV,0
21,2593,PV,0
21,2594,PV,0.025
21,2595,PV,0.097
21,2596,PV,0.194
21,2597,PV,0.3
21,2598,PV,0.4125
21,2599,PV,0.3125
21,2600,PV,0.168
21,2601,PV,0.069
21,2602,PV,0.001333333
21,2603,PV,0
21,2604,PV,0
21,2605,PV,0
21,2606,PV,0.054
21,2607,PV,0.179
21,2608,PV,0.311
21,2609,PV,0.434
21,2610,PV,0.53225
21,2611,PV,0.414
21,2612,PV,0.289
21,2613,PV,0.162
21,2614,PV,0.016
21,2615,PV,0
21,2616,PV,0
21,2617,PV,0
21,2618,PV,0
21,2619,PV,0
21,2620,PV,0.01
21,2621,PV,0.0695
21,2622,PV,0.15
21,2623,PV,0.217
21,2624,PV,0.142
21,2625,PV,0.06
21,2626,PV,0.0045
21,2627,PV,0
21,2628,PV,0
21,2629,PV,0
21,2630,PV,0.023
21,2631,PV,0.114
21,2632,PV,0.215
21,2633,PV,0.308
21,2634,PV,0.2365
21,2635,PV,0.138
21,2636,PV,0.0145
21,2637,PV,0
21,2638,PV,0
21,2639,PV,0
21,2640,PV,0
21,2641,PV,0.035
21,2642,PV,0.134
21,2643,PV,0.244
21,2644,PV,0.354
21,2645,PV,0.438
21,2646,PV,0.4145
21,2647,PV,0.336
21,2648,PV,0.243
21,2649,PV,0.142
21,2650,PV,0.019666667
21,2651,PV,0
21,2652,PV,0.003777778
21,2653,PV,0.144
21,2654,PV,0.273
21,2655,PV,0.401
21,2656,PV,0.48325
21,2657,PV,0.388
21,2658,PV,0.276
21,2659,PV,0.164
21,2660,PV,0.021666667
21,2661,PV,0
21,2662,PV,0
21,2663,PV,0.032
21,2664,PV,0.161
21,2665,PV,0.304
21,2666,PV,0.417
21,2667,PV,0.515
21,2668,PV,0.405
21,2669,PV,0.284
21,2670,PV,0.149
21,2671,PV,0.015
21,2672,PV,0
21,2673,PV,0
21,2674,PV,0.023
21,2675,PV,0.117
21,2676,PV,0.236
21,2677,PV,0.39
21,2678,PV,0.2465
21,2679,PV,0.108
21,2680,PV,0.008
21,2681,PV,0
21,2682,PV,0
21,2683,PV,0.005
21,2684,PV,0.0635
21,2685,PV,0.161
21,2686,PV,0.258
21,2687,PV,0.1575
21,2688,PV,0.018
21,2689,PV,0
21,2690,PV,0
21,2691,PV,0
21,2692,PV,0
21,2693,PV,0.021
21,2694,PV,0.113
21,2695,PV,0.239
21,2696,PV,0.378
21,2697,PV,0.49
21,2698,PV,0.405
21,2699,PV,0.289
21,2700,PV,0.16
21,2701,PV,0.017
21,2702,PV,0
21,2703,PV,0
21,2704,PV,0
21,2705,PV,0.043
21,2706,PV,0.151
21,2707,PV,0.2615
21,2708,PV,0.333
21,2709,PV,0.2105
21,2710,PV,0.089
21,2711,PV,0.008
21,2712,PV,0
21,2713,PV,0.001111111
21,2714,PV,0.065
21,2715,PV,0.147
21,2716,PV,0.284
21,2717,PV,0.218
21,2718,PV,0.1055
21,2719,PV,0.006
21,2720,PV,0
21,2721,PV,0.000777778
21,2722,PV,0.057
21,2723,PV,0.133
21,2724,PV,0.219
21,2725,PV,0.174
21,2726,PV,0.097
21,2727,PV,0.006666667
21,2728,PV,0
21,2729,PV,0
21,2730,PV,0.011
21,2731,PV,0.094
21,2732,PV,0.203
21,2733,PV,0.3435
21,2734,PV,0.403666667
21,2735,PV,0.338
21,2736,PV,0.246
21,2737,PV,0.14
21,2738,PV,0.012666667
21,2739,PV,0
21,2740,PV,0
21,2741,PV,0
21,2742,PV,0.015
21,2743,PV,0.126
21,2744,PV,0.263
21,2745,PV,0.405
21,2746,PV,0.499
21,2747,PV,0.407
21,2748,PV,0.299
21,2749,PV,0.161
21,2750,PV,0.014666667
21,2751,PV,0
21,2752,PV,0
21,2753,PV,0.01
21,2754,PV,0.098
21,2755,PV,0.216
21,2756,PV,0.371
21,2757,PV,0.301
21,2758,PV,0.209
21,2759,PV,0.113
21,2760,PV,0.0075
21,2761,PV,0
21,2762,PV,0
21,2763,PV,0
21,2764,PV,0.029
21,2765,PV,0.127
21,2766,PV,0.2166
21,2767,PV,0.1315
21,2768,PV,0.031
21,2769,PV,0
21,2770,PV,0
21,2771,PV,0
21,2772,PV,0.022
21,2773,PV,0.109
21,2774,PV,0.222
21,2775,PV,0.0855
21,2776,PV,0.003333333
21,2777,PV,0
21,2778,PV,0
21,2779,PV,0.056333333
21,2780,PV,0.1742
21,2781,PV,0.098
21,2782,PV,0.005666667
21,2783,PV,0
21,2784,PV,0.000777778
21,2785,PV,0.083
21,2786,PV,0.189
21,2787,PV,0.294
21,2788,PV,0.38125
21,2789,PV,0.287
21,2790,PV,0.186
21,2791,PV,0.089
21,2792,PV,0.005666667
21,2793,PV,0
21,2794,PV,0
21,2795,PV,0
21,2796,PV,0
21,2797,PV,0.002
21,2798,PV,0.038
21,2799,PV,0.1288
21,2800,PV,0.1225
21,2801,PV,0.0785
21,2802,PV,0.0065
21,2803,PV,0
21,2804,PV,0
21,2805,PV,0
21,2806,PV,0
21,2807,PV,0.0305
21,2808,PV,0.198
21,2809,PV,0.335
21,2810,PV,0.3685
21,2811,PV,0.2675
21,2812,PV,0.1115
21,2813,PV,0.0062
21,2814,PV,0
21,2815,PV,0
21,2816,PV,0
21,2817,PV,0.020333333
21,2818,PV,0.125
21,2819,PV,0.187
21,2820,PV,0.0985
21,2821,PV,0.004
21,2822,PV,0
21,2823,PV,0
21,2824,PV,0
21,2825,PV,0
21,2826,PV,0.027
21,2827,PV,0.184
21,2828,PV,0.32
21,2829,PV,0.444
21,2830,PV,0.4915
21,2831,PV,0.43
21,2832,PV,0.344
21,2833,PV,0.231
21,2834,PV,0.115
21,2835,PV,0.005
21,2836,PV,0
21,2837,PV,0
21,2838,PV,0
21,2839,PV,0.014
21,2840,PV,0.102
21,2841,PV,0.203
21,2842,PV,0.2944
21,2843,PV,0.186
21,2844,PV,0.077
21,2845,PV,0.002333333
21,2846,PV,0
21,2847,PV,0
21,2848,PV,0
21,2849,PV,0
21,2850,PV,0.024
21,2851,PV,0.099
21,2852,PV,0.206
21,2853,PV,0.317
21,2854,PV,0.398
21,2855,PV,0.4235
21,2856,PV,0.336
21,2857,PV,0.218
21,2858,PV,0.11
21,2859,PV,0.003666667
21,2860,PV,0
21,2861,PV,0.000111111
21,2862,PV,0.068
21,2863,PV,0.175
21,2864,PV,0.3165
21,2865,PV,0.41975
21,2866,PV,0.256
21,2867,PV,0.123
21,2868,PV,0.0065
21,2869,PV,0
21,2870,PV,0
21,2871,PV,0
21,2872,PV,0
21,2873,PV,0.021
21,2874,PV,0.139
21,2875,PV,0.243
21,2876,PV,0.34925
21,2877,PV,0.276
21,2878,PV,0.188
21,2879,PV,0.085
21,2880,PV,0.001666667
21,2881,PV,0
21,2882,PV,0
21,2883,PV,0
21,2884,PV,0.02
21,2885,PV,0.134
21,2886,PV,0.253
21,2887,PV,0.362
21,2888,PV,0.440666667
21,2889,PV,0.341
21,2890,PV,0.221
21,2891,PV,0.093
21,2892,PV,0.002
21,2893,PV,0
21,2894,PV,0
21,2895,PV,0
21,2896,PV,0.0235
21,2897,PV,0.152
21,2898,PV,0.277
21,2899,PV,0.386
21,2900,PV,0.466333333
21,2901,PV,0.384
21,2902,PV,0.27
21,2903,PV,0.134
21,2904,PV,0.002666667
21,2905,PV,0
21,2906,PV,0
21,2907,PV,0
21,2908,PV,0.026
21,2909,PV,0.189
21,2910,PV,0.363
21,2911,PV,0.51275
21,2912,PV,0.421
21,2913,PV,0.298
21,2914,PV,0.155
21,2915,PV,0.005
21,2916,PV,0
21,2917,PV,0
21,2918,PV,0
21,2919,PV,0
21,2920,PV,0.0135
21,2921,PV,0.107
21,2922,PV,0.232
21,2923,PV,0.354
21,2924,PV,0.439
21,2925,PV,0.353
21,2926,PV,0.238
21,2927,PV,0.113
21,2928,PV,0.003
21,2929,PV,0
21,2930,PV,0
21,2931,PV,0
21,2932,PV,0.0065
21,2933,PV,0.071
21,2934,PV,0.171
21,2935,PV,0.269
21,2936,PV,0.355
21,2937,PV,0.204
21,2938,PV,0.089
21,2939,PV,0.001
21,2940,PV,0
21,2941,PV,0
21,2942,PV,0.0075
21,2943,PV,0.111
21,2944,PV,0.262
21,2945,PV,0.146
21,2946,PV,0.012666667
21,2947,PV,0
21,2948,PV,0
21,2949,PV,0
21,2950,PV,0
21,2951,PV,0.016333333
21,2952,PV,0.1275
21,2953,PV,0.218
21,2954,PV,0.148333333
21,2955,PV,0.0105
21,2956,PV,0
21,2957,PV,0
21,2958,PV,0
21,2959,PV,0.01
21,2960,PV,0.102
21,2961,PV,0.225
21,2962,PV,0.358
21,2963,PV,0.434
21,2964,PV,0.333
21,2965,PV,0.212
21,2966,PV,0.087
21,2967,PV,0.000666667
21,2968,PV,0
21,2969,PV,0
21,2970,PV,0
21,2971,PV,0
21,2972,PV,0.0185
21,2973,PV,0.149
21,2974,PV,0.258
21,2975,PV,0.32575
21,2976,PV,0.201
21,2977,PV,0.01625
21,2978,PV,0
21,2979,PV,0
21,2980,PV,0
21,2981,PV,0
21,2982,PV,0.006
21,2983,PV,0.105
21,2984,PV,0.203
21,2985,PV,0.262
21,2986,PV,0.15
21,2987,PV,0.0505
21,2988,PV,0.001666667
21,2989,PV,0
21,2990,PV,0
21,2991,PV,0
21,2992,PV,0
21,2993,PV,0.028333333
21,2994,PV,0.16
21,2995,PV,0.24
21,2996,PV,0.191
21,2997,PV,0.101
21,2998,PV,0.0085
21,2999,PV,0
21,3000,PV,0
21,3001,PV,0
21,3002,PV,0.021
21,3003,PV,0.133
21,3004,PV,0.269
21,3005,PV,0.373666667
21,3006,PV,0.3065
21,3007,PV,0.166
21,3008,PV,0.021666667
21,3009,PV,0
21,3010,PV,0
21,3011,PV,0
21,3012,PV,0
21,3013,PV,0.005666667
21,3014,PV,0.099
21,3015,PV,0.197
21,3016,PV,0.29325
21,3017,PV,0.193
21,3018,PV,0.1
21,3019,PV,0.0075
21,3020,PV,0
21,3021,PV,0
21,3022,PV,0
21,3023,PV,0
21,3024,PV,0
21,3025,PV,0.031
21,3026,PV,0.139
21,3027,PV,0.2535
21,3028,PV,0.142
21,3029,PV,0.041
21,3030,PV,0
21,3031,PV,0
21,3032,PV,0
21,3033,PV,0
21,3034,PV,0.019
21,3035,PV,0.1525
21,3036,PV,0.232666667
21,3037,PV,0.1325
21,3038,PV,0.0075
21,3039,PV,0
21,3040,PV,0
21,3041,PV,0.006
21,3042,PV,0.105
21,3043,PV,0.249
21,3044,PV,0.398
21,3045,PV,0.298
21,3046,PV,0.186
21,3047,PV,0.017
21,3048,PV,0
21,3049,PV,0
21,3050,PV,0.01
21,3051,PV,0.13
21,3052,PV,0.278
21,3053,PV,0.42275
21,3054,PV,0.292
21,3055,PV,0.169
21,3056,PV,0.051
21,3057,PV,0
21,3058,PV,0
21,3059,PV,0
21,3060,PV,0
21,3061,PV,0
21,3062,PV,0
21,3063,PV,0.007
21,3064,PV,0.041
21,3065,PV,0.076
21,3066,PV,0.052
21,3067,PV,0.002333333
21,3068,PV,0
21,3069,PV,0
21,3070,PV,0
21,3071,PV,0.003
21,3072,PV,0.08
21,3073,PV,0.189
21,3074,PV,0.31575
21,3075,PV,0.197
21,3076,PV,0.103
21,3077,PV,0.007333333
21,3078,PV,0
21,3079,PV,0
21,3080,PV,0
21,3081,PV,0.001
21,3082,PV,0.044
21,3083,PV,0.115
21,3084,PV,0.193
21,3085,PV,0.1295
21,3086,PV,0.0625
21,3087,PV,0.009
21,3088,PV,0
21,3089,PV,0
21,3090,PV,0
21,3091,PV,0
21,3092,PV,0
21,3093,PV,0
21,3094,PV,0.034
21,3095,PV,0.086666667
21,3096,PV,0.031333333
21,3097,PV,0
21,3098,PV,0
21,3099,PV,0
21,3100,PV,0
21,3101,PV,0
21,3102,PV,0.0305
21,3103,PV,0.139
21,3104,PV,0.231
21,3105,PV,0.159
21,3106,PV,0.0475
21,3107,PV,0
21,3108,PV,0
21,3109,PV,0
21,3110,PV,0
21,3111,PV,0
21,3112,PV,0
21,3113,PV,0.029333333
21,3114,PV,0.1335
21,3115,PV,0.0725
21,3116,PV,0.0018
21,3117,PV,0
21,3118,PV,0
21,3119,PV,0.021
21,3120,PV,0.1405
21,3121,PV,0.231
21,3122,PV,0.199
21,3123,PV,0.126
21,3124,PV,0.054
21,3125,PV,0.00175
21,3126,PV,0
21,3127,PV,0
21,3128,PV,0
21,3129,PV,0
21,3130,PV,0.025
21,3131,PV,0.122
21,3132,PV,0.20075
21,3133,PV,0.108
21,3134,PV,0.023
21,3135,PV,0
21,3136,PV,0
21,3137,PV,0
21,3138,PV,0
21,3139,PV,0
21,3140,PV,0.0005
21,3141,PV,0.045
21,3142,PV,0.124
21,3143,PV,0.21725
21,3144,PV,0.117
21,3145,PV,0.0215
21,3146,PV,0
21,3147,PV,0
21,3148,PV,0
21,3149,PV,0.000166667
21,3150,PV,0.026
21,3151,PV,0.1025
21,3152,PV,0.166
21,3153,PV,0.1655
21,3154,PV,0.097
21,3155,PV,0.021
21,3156,PV,0
21,3157,PV,0
21,3158,PV,0
21,3159,PV,0
21,3160,PV,0
21,3161,PV,0
21,3162,PV,0.018
21,3163,PV,0.1278
21,3164,PV,0.035666667
21,3165,PV,0
21,3166,PV,0
21,3167,PV,0
21,3168,PV,0
21,3169,PV,0
21,3170,PV,0.0225
21,3171,PV,0.148
21,3172,PV,0.27
21,3173,PV,0.165
21,3174,PV,0.068
21,3175,PV,0.001333333
21,3176,PV,0
21,3177,PV,0
21,3178,PV,0
21,3179,PV,0.02
21,3180,PV,0.146
21,3181,PV,0.27875
21,3182,PV,0.169
21,3183,PV,0.067
21,3184,PV,0.003
21,3185,PV,0
21,3186,PV,0
21,3187,PV,0
21,3188,PV,0
21,3189,PV,0
21,3190,PV,0
21,3191,PV,0.011
21,3192,PV,0.0626
21,3193,PV,0.01
21,3194,PV,0
21,3195,PV,0
21,3196,PV,0
21,3197,PV,0
21,3198,PV,0
21,3199,PV,0.008
21,3200,PV,0.075
21,3201,PV,0.181
21,3202,PV,0.1085
21,3203,PV,0.001333333
21,3204,PV,0
21,3205,PV,0
21,3206,PV,0
21,3207,PV,0.055
21,3208,PV,0.172
21,3209,PV,0.279
21,3210,PV,0.355
21,3211,PV,0.25
21,3212,PV,0.128
21,3213,PV,0.002333333
21,3214,PV,0
21,3215,PV,0
21,3216,PV,0
21,3217,PV,0
21,3218,PV,0
21,3219,PV,0
21,3220,PV,0.0015
21,3221,PV,0.027
21,3222,PV,0.094
21,3223,PV,0.137666667
21,3224,PV,0.054
21,3225,PV,0.0005
21,3226,PV,0
21,3227,PV,0
21,3228,PV,0
21,3229,PV,0
21,3230,PV,0.0115
21,3231,PV,0.1396
21,3232,PV,0.0585
21,3233,PV,0.000333333
21,3234,PV,0
21,3235,PV,0
21,3236,PV,0
21,3237,PV,0
21,3238,PV,0.0065
21,3239,PV,0.079
21,3240,PV,0.171
21,3241,PV,0.251
21,3242,PV,0.166
21,3243,PV,0.064
21,3244,PV,0.00025
21,3245,PV,0
21,3246,PV,0
21,3247,PV,0
21,3248,PV,0
21,3249,PV,0.01
21,3250,PV,0.1236
21,3251,PV,0.059
21,3252,PV,0
21,3253,PV,0
21,3254,PV,0
21,3255,PV,0
21,3256,PV,0.0135
21,3257,PV,0.15
21,3258,PV,0.257666667
21,3259,PV,0.172
21,3260,PV,0.08
21,3261,PV,0.0005
21,3262,PV,0
21,3263,PV,0
21,3264,PV,0
21,3265,PV,0.0115
21,3266,PV,0.094
21,3267,PV,0.206
21,3268,PV,0.129
21,3269,PV,0.0205
21,3270,PV,0
21,3271,PV,0
21,3272,PV,0
21,3273,PV,0
21,3274,PV,0
21,3275,PV,0
21,3276,PV,0.0095
21,3277,PV,0.066
21,3278,PV,0.021666667
21,3279,PV,0
21,3280,PV,0
21,3281,PV,0
21,3282,PV,0.0007
21,3283,PV,0.043
21,3284,PV,0.11075
21,3285,PV,0.043
21,3286,PV,0
21,3287,PV,0
21,3288,PV,0
21,3289,PV,0
21,3290,PV,0
21,3291,PV,0
21,3292,PV,0
21,3293,PV,0.018
21,3294,PV,0.13275
21,3295,PV,0.064
21,3296,PV,0
21,3297,PV,0
21,3298,PV,0
21,3299,PV,0
21,3300,PV,0.011333333
21,3301,PV,0.0675
21,3302,PV,0
21,3303,PV,0
21,3304,PV,0
21,3305,PV,0
21,3306,PV,0
21,3307,PV,0.015666667
21,3308,PV,0.11425
21,3309,PV,0.038
21,3310,PV,0
21,3311,PV,0
21,3312,PV,0
21,3313,PV,0.003
21,3314,PV,0.084166667
21,3315,PV,0.0035
21,3316,PV,0
21,3317,PV,0
21,3318,PV,0
21,3319,PV,0
21,3320,PV,0.018
21,3321,PV,0.1298
21,3322,PV,0.006
21,3323,PV,0
21,3324,PV,0
21,3325,PV,0
21,3326,PV,0.002
21,3327,PV,0.065
21,3328,PV,0.141
21,3329,PV,0.045
21,3330,PV,0
21,3331,PV,0
21,3332,PV,0.0008
21,3333,PV,0.06
21,3334,PV,0.14275
21,3335,PV,0.048
21,3336,PV,0
21,3337,PV,0
21,3338,PV,0
21,3339,PV,0
21,3340,PV,0
21,3341,PV,0
21,3342,PV,0.018
21,3343,PV,0.11
21,3344,PV,0.033
21,3345,PV,0
21,3346,PV,0
21,3347,PV,0
21,3348,PV,0
21,3349,PV,0
21,3350,PV,0.015666667
21,3351,PV,0.11025
21,3352,PV,0.04
21,3353,PV,0
21,3354,PV,0
21,3355,PV,0
21,3356,PV,0
21,3357,PV,0
21,3358,PV,0.005
21,3359,PV,0.103
21,3360,PV,0.171
21,3361,PV,0.0615
21,3362,PV,0
21,3363,PV,0
21,3364,PV,0
21,3365,PV,0
21,3366,PV,0
21,3367,PV,0.017333333
21,3368,PV,0.138
21,3369,PV,0.05
21,3370,PV,0
21,3371,PV,0
21,3372,PV,0
21,3373,PV,0
21,3374,PV,0.011333333
21,3375,PV,0.087
21,3376,PV,0.0295
21,3377,PV,0
21,3378,PV,0
21,3379,PV,0
21,3380,PV,0
21,3381,PV,0
21,3382,PV,0.0035
21,3383,PV,0.06
21,3384,PV,0.14625
21,3385,PV,0.0435
21,3386,PV,0
21,3387,PV,0
21,3388,PV,0
21,3389,PV,0
21,3390,PV,0.000666667
21,3391,PV,0.0615
21,3392,PV,0.126333333
21,3393,PV,0.038
21,3394,PV,0
21,3395,PV,0
21,3396,PV,0
21,3397,PV,0
21,3398,PV,0
21,3399,PV,0
21,3400,PV,0.03
21,3401,PV,0.1355
21,3402,PV,0.047
21,3403,PV,0
21,3404,PV,0
21,3405,PV,0
21,3406,PV,0
21,3407,PV,0.004666667
21,3408,PV,0.0625
21,3409,PV,0.005142857
21,3410,PV,0
21,3411,PV,0
21,3412,PV,0.014666667
21,3413,PV,0.1382
21,3414,PV,0.0044
21,3415,PV,0
21,3416,PV,0
21,3417,PV,0
21,3418,PV,0.023
21,3419,PV,0.146
21,3420,PV,0.216
21,3421,PV,0.135
21,3422,PV,0.038
21,3423,PV,0
21,3424,PV,0
21,3425,PV,0
21,3426,PV,0
21,3427,PV,0.023333333
21,3428,PV,0.193
21,3429,PV,0.111
21,3430,PV,0.004
21,3431,PV,0
21,3432,PV,0
21,3433,PV,0
21,3434,PV,0.034
21,3435,PV,0.21925
21,3436,PV,0.134
21,3437,PV,0.034
21,3438,PV,0
21,3439,PV,0
21,3440,PV,0
21,3441,PV,0.0345
21,3442,PV,0.17475
21,3443,PV,0.056
21,3444,PV,0
21,3445,PV,0
21,3446,PV,0
21,3447,PV,0
21,3448,PV,0
21,3449,PV,0.01
21,3450,PV,0.0424
21,3451,PV,0
21,3452,PV,0
21,3453,PV,0
21,3454,PV,0
21,3455,PV,0
21,3456,PV,0.0175
21,3457,PV,0.1255
21,3458,PV,0.032
21,3459,PV,0
21,3460,PV,0
21,3461,PV,0
21,3462,PV,0
21,3463,PV,0.021333333
21,3464,PV,0.20575
21,3465,PV,0.108
21,3466,PV,0.003833333
21,3467,PV,0
21,3468,PV,0
21,3469,PV,0
21,3470,PV,0.012666667
21,3471,PV,0.112
21,3472,PV,0.0315
21,3473,PV,0
21,3474,PV,0
21,3475,PV,0
21,3476,PV,0.014666667
21,3477,PV,0.11575
21,3478,PV,0.009571429
21,3479,PV,0
21,3480,PV,0
21,3481,PV,0.001
21,3482,PV,0.039
21,3483,PV,0.081666667
21,3484,PV,0.0235
21,3485,PV,0
21,3486,PV,0
21,3487,PV,0
21,3488,PV,0
21,3489,PV,0
21,3490,PV,0
21,3491,PV,0.0045
21,3492,PV,0.06525
21,3493,PV,0.0235
21,3494,PV,0
21,3495,PV,0
21,3496,PV,0
21,3497,PV,0
21,3498,PV,0
21,3499,PV,0
21,3500,PV,0.0155
21,3501,PV,0.09575
21,3502,PV,0.028
21,3503,PV,0
21,3504,PV,0
21,3505,PV,0
21,3506,PV,0
21,3507,PV,0
21,3508,PV,0
21,3509,PV,0.009
21,3510,PV,0.09075
21,3511,PV,0.007285714
21,3512,PV,0
21,3513,PV,0
21,3514,PV,0.015
21,3515,PV,0.1265
21,3516,PV,0.0375
21,3517,PV,0
21,3518,PV,0
21,3519,PV,0
21,3520,PV,0
21,3521,PV,0.009
21,3522,PV,0.11125
21,3523,PV,0.038
21,3524,PV,0
21,3525,PV,0
21,3526,PV,0
21,3527,PV,0
21,3528,PV,0.017
21,3529,PV,0.15175
21,3530,PV,0.078
21,3531,PV,0.002
21,3532,PV,0
21,3533,PV,0
21,3534,PV,0
21,3535,PV,0.0005
21,3536,PV,0.035
21,3537,PV,0.136
21,3538,PV,0.0455
21,3539,PV,0
21,3540,PV,0
21,3541,PV,0
21,3542,PV,0
21,3543,PV,0.024
