Y,T,Load
3,1,0.629386010030303
3,2,0.8507504825384615
3,3,0.5850304601111112
3,4,0.8325628390666666
3,5,0.5878136791999999
3,6,0.7569952782
3,7,0.6611859643214285
3,8,0.619667196
3,9,0.8943344631538463
3,10,0.6187867293
3,11,0.8728636136666666
3,12,0.5856215619999999
3,13,0.8647943859333334
3,14,0.5943162577777777
3,15,0.849046075
3,16,0.582680372
3,17,0.8702600162857144
3,18,0.6196338870769231
3,19,0.7966022266363637
3,20,0.655488696117647
3,21,0.8935892941999999
3,22,0.6213259467777779
3,23,0.8854760776
3,24,0.6187026458888888
3,25,0.8816737806
3,26,0.613323161
3,27,0.890253889
3,28,0.6204589975
3,29,0.8772810687857143
3,30,0.6933997063055556
3,31,0.8320245026923078
3,32,0.6183498175555555
3,33,0.9112226014375
3,34,0.6357970596249999
3,35,0.9041493976
3,36,0.6741297962727274
3,37,0.8979455774999999
3,38,0.6646617317000001
3,39,0.8768390313125
3,40,0.611153782875
3,41,0.8564808132499999
3,42,0.6003761974444444
3,43,0.7946938297333334
3,44,0.66989001896875
3,45,0.8818792914375
3,46,0.615605088875
3,47,0.8942434583125
3,48,0.6354362126250002
3,49,0.8859169123125001
3,50,0.5957507681249999
3,51,0.8802702571999997
3,52,0.5978124650000001
3,53,0.8427384317142856
3,54,0.6440547296388888
3,55,0.7591048456153846
3,56,0.5737903604444444
3,57,0.8559931542999999
3,58,0.7181740255714286
3,59,0.8841055460666667
3,60,0.6296861432222223
3,61,0.8705886446250001
3,62,0.62009248
3,63,0.8916972772142857
3,64,0.643258346
3,65,0.8587799245000001
3,66,0.6869603863035715
3,67,0.8998842711874999
3,68,0.6520996145
3,69,0.91876946
3,70,0.6558163391249999
3,71,0.9076341491333335
3,72,0.6391139887777778
3,73,0.87588665275
3,74,0.621051302
3,75,0.85901963
3,76,0.5907215335555557
3,77,0.7916645800714285
3,78,0.59997010125
3,79,0.7924476428333334
3,80,0.709414409
3,81,0.8816672017142857
3,82,0.6614697817
3,83,0.8914270668461537
3,84,0.6692616411818183
3,85,0.8890166991428573
3,86,0.5935341361250001
3,87,0.8711634225
3,88,0.6275668826666666
3,89,0.8874105615
3,90,0.8421316192857142
3,91,0.6781945274333332
3,92,0.5711951255000001
3,93,0.766109244
3,94,0.7995339920000001
3,95,0.5891040225555556
3,96,0.8554937903529412
3,97,0.6530754482000001
3,98,0.8820030106666666
3,99,0.868136173625
3,100,0.6197732408571428
3,101,0.8788596990588236
3,102,0.636498133875
3,103,0.9072771968888887
3,104,0.7559909710000001
3,105,0.9294065318571431
3,106,0.7370510486764705
3,107,0.6878050757931033
3,108,0.8874083522142856
3,109,0.6886078864166666
3,110,0.8926205055833333
3,111,0.6907489123333334
3,112,0.8892474448333333
3,113,0.6618120707999999
3,114,0.8884660393125
3,115,0.6240592201249999
3,116,0.8748788584285715
3,117,0.8263466467777777
3,118,0.5981359670999999
3,119,0.7783939053846154
3,120,0.5820277542
3,121,0.721575561375
3,122,0.7568008625714286
3,123,0.5841277696666667
3,124,0.8665204623571429
3,125,0.6009581350000001
3,126,0.8322422006249999
3,127,0.5855877683750002
3,128,0.8242839762999999
3,129,0.78065506275
3,130,0.635626946
3,131,0.8389087068888891
3,132,0.7169536971034479
3,133,0.5658438104545455
3,134,0.7430590207333334
3,135,0.56668453725
3,136,0.8240419510624999
3,137,0.6158339691
3,138,0.8319947625833334
3,139,0.5886013566000001
3,140,0.8303675141333334
3,141,0.6732080629999999
3,142,0.8406602469000001
3,143,0.5914592657777777
3,144,0.7958443305625001
3,145,0.5574241706
3,146,0.5721591025999999
3,147,0.7297496065
3,148,0.7437926941428571
3,149,0.5595060238181818
3,150,0.711284056
3,151,0.6568095782352941
3,152,0.815832496142857
3,153,0.6662034076666667
3,154,0.7379528631
3,155,0.6261328021875001
3,156,0.6656130655526317
3,157,0.5169134173750001
3,158,0.6822987904444445
3,159,0.6206837536333333
3,160,0.5982152928235296
3,161,0.743770233125
3,162,0.6321129827499999
3,163,0.6557511657142857
3,164,0.7256325132222223
3,165,0.6122724086250001
3,166,0.7136085738750001
3,167,0.5797815671333333
3,168,0.6870605398749999
3,169,0.5609707816666668
3,170,0.6132887944444444
3,171,0.5442218075625
3,172,0.6372444573333333
3,173,0.5256009944285714
3,174,0.5910815102
3,175,0.6710956347499999
3,176,0.5536644018750001
3,177,0.63922510675
3,178,0.5286375102
3,179,0.6184552079999999
3,180,0.5216456689375
3,181,0.584680495875
3,182,0.49603583725
3,183,0.567194878125
3,184,0.4813044834117646
3,185,0.5888955331666667
3,186,0.5109521632941176
3,187,0.5803786832500001
3,188,0.6271027074
3,189,0.4862100186363637
3,190,0.65144493475
3,191,0.5422152400625
3,192,0.63818380525
3,193,0.6106209810000001
3,194,0.46854673722222223
3,195,0.6258783475555556
3,196,0.5356425253888889
3,197,0.6504732248
3,198,0.5218721838823529
3,199,0.6235926964999999
3,200,0.6157659238
3,201,0.44797616360000003
3,202,0.6131358641249999
3,203,0.5168699685
3,204,0.5824874292500002
3,205,0.6700380090000001
3,206,0.5343487742499999
3,207,0.625665276
3,208,0.5182877290666668
3,209,0.6301695638333333
3,210,0.5960689435555555
3,211,0.53890275
3,212,0.48915985957142855
3,213,0.5557755004444445
3,214,0.4846776454117647
3,215,0.5943643708888888
3,216,0.4842552852857143
3,217,0.639897828625
3,218,0.634649566
3,219,0.48052644299999997
3,220,0.672972039375
3,221,0.559995979125
3,222,0.67218848575
3,223,0.5560167198571427
3,224,0.5915972597692307
3,225,0.652107346875
