Y,T,Weights
8,1,103
8,2,16
8,3,8
8,4,16
8,5,8
8,6,16
8,7,8
8,8,15
8,9,9
8,10,16
8,11,9
8,12,25
8,13,12
8,14,11
8,15,15
8,16,8
8,17,16
8,18,8
8,19,14
8,20,10
8,21,15
8,22,9
8,23,16
8,24,56
8,25,15
8,26,9
8,27,14
8,28,12
8,29,13
8,30,9
8,31,15
8,32,9
8,33,14
8,34,16
8,35,42
8,36,14
8,37,10
8,38,14
8,39,12
8,40,13
8,41,9
8,42,15
8,43,9
8,44,15
8,45,12
8,46,5
8,47,40
8,48,16
8,49,8
8,50,15
8,51,9
8,52,14
8,53,10
8,54,16
8,55,8
8,56,17
8,57,46
8,58,9
8,59,16
8,60,8
8,61,16
8,62,8
8,63,8
8,64,7
8,65,9
8,66,15
8,67,11
8,68,12
8,69,36
8,70,6
8,71,7
8,72,9
8,73,15
8,74,9
8,75,15
8,76,9
8,77,14
8,78,10
8,79,16
8,80,8
8,81,15
8,82,11
8,83,7
8,84,42
8,85,10
8,86,37
8,87,7
8,88,6
8,89,9
8,90,15
8,91,12
8,92,12
8,93,11
8,94,7
8,95,17
8,96,22
8,97,15
8,98,9
8,99,9
8,100,17
8,101,12
8,102,10
8,103,16
8,104,8
8,105,8
8,106,17
8,107,15
8,108,9
8,109,8
8,110,15
8,111,14
8,112,14
8,113,4
8,114,19
8,115,6
8,116,39
8,117,14
8,118,11
8,119,8
8,120,16
8,121,8
8,122,16
8,123,14
8,124,9
8,125,16
8,126,10
8,127,6
8,128,16
8,129,10
8,130,16
8,131,7
8,132,17
8,133,8
8,134,17
8,135,11
8,136,10
8,137,8
8,138,19
8,139,13
8,140,8
8,141,18
8,142,6
8,143,16
8,144,8
8,145,8
8,146,8
8,147,8
8,148,10
8,149,15
8,150,8
8,151,16
8,152,9
8,153,17
8,154,7
8,155,16
8,156,8
8,157,16
8,158,7
8,159,16
8,160,9
8,161,5
8,162,10
8,163,8
8,164,16
8,165,9
8,166,14
8,167,9
8,168,16
8,169,8
8,170,16
8,171,8
8,172,17
8,173,7
8,174,16
8,175,8
8,176,16
8,177,8
8,178,16
8,179,7
8,180,17
8,181,7
8,182,17
8,183,8
8,184,16
8,185,8
8,186,14
8,187,10
8,188,16
8,189,9
8,190,14
8,191,9
8,192,16
8,193,8
8,194,16
8,195,8
8,196,16
8,197,8
8,198,16
8,199,8
8,200,16
8,201,8
8,202,16
8,203,8
8,204,15
8,205,9
8,206,22
8,207,16
8,208,10
8,209,14
8,210,10
8,211,14
8,212,12
8,213,14
8,214,8
8,215,17
8,216,7
8,217,6
8,218,10
8,219,8
8,220,15
8,221,10
8,222,18
8,223,6
8,224,13
8,225,10
8,226,14
8,227,12
8,228,12
8,229,10
8,230,14
8,231,10
8,232,16
8,233,9
8,234,15
8,235,9
8,236,15
8,237,9
8,238,13
8,239,11
8,240,15
8,241,8
8,242,16
8,243,9
8,244,13
8,245,11
8,246,15
8,247,8
8,248,16
8,249,9
8,250,13
8,251,11
8,252,13
8,253,10
8,254,14
8,255,10
8,256,17
8,257,7
8,258,14
8,259,11
8,260,15
8,261,9
8,262,15
8,263,8
8,264,16
8,265,9
8,266,15
8,267,9
8,268,15
8,269,9
8,270,14
8,271,9
8,272,14
8,273,11
8,274,14
8,275,10
8,276,15
8,277,8
8,278,16
8,279,9
8,280,13
8,281,11
8,282,15
8,283,9
8,284,15
8,285,8
8,286,16
8,287,8
8,288,16
8,289,7
8,290,17
8,291,9
8,292,13
8,293,10
8,294,3
8,295,11
8,296,11
8,297,13
8,298,9
8,299,15
8,300,11
8,301,13
8,302,16
8,303,9
8,304,12
8,305,13
8,306,8
8,307,14
8,308,11
8,309,13
8,310,10
8,311,14
8,312,11
8,313,13
8,314,10
8,315,14
8,316,11
8,317,15
8,318,8
8,319,16
8,320,9
8,321,13
8,322,10
8,323,14
8,324,11
8,325,13
