Y,T,PV,Wind
14,1,0.0,0.33594999999999997
14,2,0.0011666666666666668,0.3810833333333333
14,3,0.032,0.3392
14,4,0.0405,0.27075000000000005
14,5,0.006333333333333334,0.2243666666666667
14,6,0.0,0.21207499999999999
14,7,0.0,0.20815
14,8,0.0,0.21096666666666666
14,9,0.0,0.26132
14,10,0.0,0.32689999999999997
14,11,0.018500000000000003,0.36075
14,12,0.059666666666666666,0.3776333333333333
14,13,0.010333333333333333,0.3701666666666667
14,14,0.0,0.3714
14,15,0.0,0.35555000000000003
14,16,0.0,0.32645
14,17,0.0,0.29442
14,18,0.004666666666666667,0.26023333333333337
14,19,0.1068,0.2426
14,20,0.005,0.3294
14,21,0.0,0.33472500000000005
14,22,0.0,0.2727
14,23,0.0,0.20888749999999998
14,24,0.0015,0.1906
14,25,0.051,0.1734
14,26,0.1512,0.13624
14,27,0.01,0.1585
14,28,0.0,0.13926666666666668
14,29,0.0,0.10495
14,30,0.0,0.0957
14,31,0.0,0.08157500000000001
14,32,0.021,0.06773333333333333
14,33,0.168,0.058050000000000004
14,34,0.057,0.08215
14,35,0.0,0.117525
14,36,0.0,0.12780000000000002
14,37,0.0,0.13723333333333335
14,38,0.0,0.18389999999999998
14,39,0.0035,0.213
14,40,0.082,0.1892
14,41,0.21375,0.126275
14,42,0.116,0.1118
14,43,0.0115,0.1437
14,44,0.0,0.17875
14,45,0.0,0.20455
14,46,0.0,0.2182
14,47,0.0,0.23529999999999998
14,48,0.0,0.2771166666666667
14,49,0.005,0.31255
14,50,0.125,0.3209
14,51,0.27949999999999997,0.28725
14,52,0.146,0.2501
14,53,0.0155,0.24705
14,54,0.0,0.2281
14,55,0.0,0.20579999999999998
14,56,0.0,0.1965
14,57,0.0,0.19625
14,58,0.0035,0.227
14,59,0.064,0.232
14,60,0.138,0.214675
14,61,0.024666666666666667,0.26940000000000003
14,62,0.0,0.31479999999999997
14,63,0.0,0.3364
14,64,0.0,0.356
14,65,0.0,0.3601
14,66,0.0018,0.32267999999999997
14,67,0.072,0.2979
14,68,0.18774999999999997,0.26087499999999997
14,69,0.102,0.263
14,70,0.011,0.28745
14,71,0.0,0.2956666666666667
14,72,0.0,0.27915
14,73,0.0,0.2688
14,74,0.0005,0.24355000000000002
14,75,0.044,0.2201
14,76,0.107,0.1998
14,77,0.13774999999999998,0.17785
14,78,0.0105,0.18995
14,79,0.0,0.17120000000000002
14,80,0.0,0.13365
14,81,0.0,0.1027
14,82,0.0,0.0948875
14,83,0.0085,0.12259999999999999
14,84,0.1345,0.13545000000000001
14,85,0.24733333333333332,0.14156666666666665
14,86,0.138,0.1642
14,87,0.034,0.1916
14,88,0.0,0.236375
14,89,0.0,0.27085
14,90,0.0,0.330525
14,91,0.0,0.41062000000000004
14,92,0.024333333333333332,0.4595
14,93,0.1365,0.4939
14,94,0.033,0.5318499999999999
14,95,0.0,0.5752599999999999
14,96,0.0,0.57555
14,97,0.0,0.6338250000000001
14,98,0.009333333333333334,0.6225
14,99,0.055600000000000004,0.63778
14,100,0.0025,0.69825
14,101,0.0,0.74685
14,102,0.0,0.766
14,103,0.0,0.7541
14,104,0.0,0.718425
14,105,0.0,0.6196200000000001
14,106,0.016666666666666666,0.6183333333333333
14,107,0.091,0.6826
14,108,0.11633333333333333,0.7629
14,109,0.025333333333333333,0.8107666666666667
14,110,0.0,0.8374666666666667
14,111,0.0,0.8621000000000001
14,112,0.0,0.8765
14,113,0.0,0.8553125
14,114,0.014333333333333335,0.8517333333333333
14,115,0.1166,0.8576600000000001
14,116,0.011,0.8569
14,117,0.0,0.83925
14,118,0.0,0.8188
14,119,0.0,0.7856
14,120,0.0,0.7165
14,121,0.0,0.6246499999999999
14,122,0.0011666666666666668,0.52625
14,123,0.063,0.5829
14,124,0.14333333333333334,0.6283
14,125,0.030666666666666665,0.6945
14,126,0.0,0.77235
14,127,0.0,0.8301499999999999
