delta,psi,objective,Price_max,Price_min,Price_avg,PV,Wind_Onshore,Wind_Offshore,Gas,Nuclear,BESS_P,BESS_E,Duration,LDES_PHS_P,LDES_PHS_E,Duration_PHS
0.75,0.5,4.7259086160537815e9,8999.973502216135,-5.707740281514372,147.31742646762655,144.75468810461507,49.83725162900497,89.70705293222689,47.206758563796264,3.999999999998562,20.008368274031337,197.19598086416914,9.85567529362741,1.7968624200027008,191.18615801625356,106.39999806772418
