delta,psi,objective,Price_max,Price_min,Price_avg,PV,Wind_Onshore,Wind_Offshore,Gas,Nuclear,BESS_P,BESS_E,Duration,LDES_PHS_P,LDES_PHS_E,Duration_PHS
0.5,0.5,4.721203263883626e9,8999.996062355214,-5.23065549517963,152.81886789913398,143.77193735204952,49.73661984337311,89.52591571823348,47.00392987821247,3.999999999987056,19.959155556524554,196.12011280613427,9.826072663781787,1.6183997056716044,174.46344448596423,107.79997294522819
