Y,T,Weights
24,1,4
24,2,6
24,3,1
24,4,3
24,5,1
24,6,2
24,7,2
24,8,2
24,9,2
24,10,3
24,11,5
24,12,1
24,13,2
24,14,4
24,15,2
24,16,4
24,17,2
24,18,1
24,19,4
24,20,4
24,21,2
24,22,2
24,23,2
24,24,4
24,25,2
24,26,2
24,27,2
24,28,5
24,29,5
24,30,2
24,31,3
24,32,2
24,33,5
24,34,2
24,35,8
24,36,1
24,37,2
24,38,4
24,39,2
24,40,4
24,41,2
24,42,1
24,43,2
24,44,2
24,45,4
24,46,3
24,47,2
24,48,2
24,49,3
24,50,3
24,51,2
24,52,1
24,53,4
24,54,4
24,55,3
24,56,6
24,57,3
24,58,2
24,59,2
24,60,4
24,61,4
24,62,1
24,63,9
24,64,3
24,65,2
24,66,1
24,67,8
24,68,3
24,69,1
24,70,3
24,71,2
24,72,4
24,73,2
24,74,1
24,75,3
24,76,6
24,77,2
24,78,4
24,79,3
24,80,3
24,81,3
24,82,10
24,83,1
24,84,4
24,85,2
24,86,3
24,87,2
24,88,2
24,89,7
24,90,1
24,91,1
24,92,2
24,93,4
24,94,2
24,95,4
24,96,2
24,97,1
24,98,8
24,99,2
24,100,5
24,101,2
24,102,5
24,103,2
24,104,4
24,105,4
24,106,1
24,107,8
24,108,4
24,109,2
24,110,1
24,111,8
24,112,3
24,113,5
24,114,2
24,115,3
24,116,2
24,117,1
24,118,8
24,119,3
24,120,4
24,121,3
24,122,3
24,123,2
24,124,1
24,125,9
24,126,1
24,127,1
24,128,4
24,129,1
24,130,2
24,131,3
24,132,2
24,133,4
24,134,7
24,135,1
24,136,4
24,137,3
24,138,2
24,139,2
24,140,2
24,141,3
24,142,4
24,143,1
24,144,1
24,145,2
24,146,4
24,147,3
24,148,3
24,149,2
24,150,1
24,151,8
24,152,3
24,153,4
24,154,2
24,155,5
24,156,2
24,157,5
24,158,3
24,159,3
24,160,4
24,161,6
24,162,2
24,163,1
24,164,3
24,165,5
24,166,3
24,167,4
24,168,3
24,169,3
24,170,2
24,171,1
24,172,8
24,173,3
24,174,5
24,175,2
24,176,3
24,177,2
24,178,1
24,179,9
24,180,1
24,181,1
24,182,4
24,183,1
24,184,2
24,185,3
24,186,2
24,187,4
24,188,7
24,189,1
24,190,3
24,191,4
24,192,3
24,193,2
24,194,1
24,195,3
24,196,4
24,197,1
24,198,2
24,199,1
24,200,1
24,201,3
24,202,1
24,203,2
24,204,1
24,205,2
24,206,2
24,207,1
24,208,2
24,209,2
24,210,4
24,211,2
24,212,4
24,213,2
24,214,2
24,215,3
24,216,2
24,217,1
24,218,8
24,219,2
24,220,3
24,221,2
24,222,3
24,223,3
24,224,2
24,225,1
24,226,5
24,227,2
24,228,1
24,229,1
24,230,4
24,231,1
24,232,1
24,233,2
24,234,4
24,235,2
24,236,1
24,237,2
24,238,6
24,239,2
24,240,2
24,241,3
24,242,1
24,243,2
24,244,3
24,245,1
24,246,1
24,247,1
24,248,1
24,249,5
24,250,1
24,251,2
24,252,1
24,253,1
24,254,5
24,255,2
24,256,3
24,257,2
24,258,1
24,259,3
24,260,2
24,261,4
24,262,1
24,263,1
24,264,1
24,265,3
24,266,1
24,267,2
24,268,3
24,269,2
