Y,T,Weights
28,1,3
28,2,2
28,3,5
28,4,2
28,5,2
28,6,3
28,7,2
28,8,3
28,9,3
28,10,9
28,11,1
28,12,3
28,13,1
28,14,6
28,15,2
28,16,3
28,17,3
28,18,4
28,19,1
28,20,4
28,21,3
28,22,2
28,23,2
28,24,2
28,25,5
28,26,3
28,27,2
28,28,1
28,29,1
28,30,3
28,31,1
28,32,2
28,33,2
28,34,2
28,35,2
28,36,8
28,37,2
28,38,1
28,39,4
28,40,2
28,41,3
28,42,2
28,43,2
28,44,8
28,45,3
28,46,4
28,47,3
28,48,3
28,49,2
28,50,1
28,51,5
28,52,3
28,53,1
28,54,8
28,55,3
28,56,2
28,57,2
28,58,5
28,59,4
28,60,2
28,61,4
28,62,3
28,63,2
28,64,2
28,65,1
28,66,2
28,67,2
28,68,5
28,69,3
28,70,4
28,71,3
28,72,2
28,73,3
28,74,6
28,75,3
28,76,1
28,77,3
28,78,3
28,79,2
28,80,4
28,81,1
28,82,1
28,83,1
28,84,3
28,85,5
28,86,2
28,87,1
28,88,4
28,89,2
28,90,4
28,91,2
28,92,1
28,93,4
28,94,2
28,95,2
28,96,1
28,97,3
28,98,3
28,99,3
28,100,2
28,101,2
28,102,1
28,103,2
28,104,2
28,105,5
28,106,3
28,107,4
28,108,1
28,109,2
28,110,2
28,111,2
28,112,2
28,113,5
28,114,3
28,115,3
28,116,4
28,117,3
28,118,2
28,119,2
28,120,2
28,121,3
28,122,2
28,123,4
28,124,1
28,125,2
28,126,3
28,127,3
28,128,2
28,129,2
28,130,2
28,131,3
28,132,7
28,133,2
28,134,6
28,135,4
28,136,2
28,137,8
28,138,3
28,139,4
28,140,3
28,141,2
28,142,2
28,143,2
28,144,8
28,145,3
28,146,5
28,147,2
28,148,2
28,149,2
28,150,2
28,151,8
28,152,3
28,153,5
28,154,2
28,155,3
28,156,2
28,157,1
28,158,8
28,159,2
28,160,1
28,161,4
28,162,1
28,163,2
28,164,3
28,165,2
28,166,1
28,167,8
28,168,2
28,169,1
28,170,4
28,171,1
28,172,2
28,173,3
28,174,2
28,175,1
28,176,10
28,177,1
28,178,5
28,179,2
28,180,2
28,181,3
28,182,4
28,183,7
28,184,1
28,185,4
28,186,1
28,187,2
28,188,2
28,189,2
28,190,2
28,191,8
28,192,1
28,193,2
28,194,5
28,195,2
28,196,2
28,197,2
28,198,2
28,199,8
28,200,2
28,201,2
28,202,3
28,203,1
28,204,2
28,205,2
28,206,2
28,207,2
28,208,5
28,209,3
28,210,2
28,211,1
28,212,1
28,213,3
28,214,1
28,215,1
28,216,4
28,217,2
28,218,1
28,219,3
28,220,5
28,221,2
28,222,1
28,223,4
28,224,1
28,225,2
28,226,2
28,227,2
28,228,2
28,229,3
28,230,5
28,231,3
28,232,5
28,233,2
28,234,2
28,235,2
28,236,2
28,237,5
28,238,5
28,239,1
28,240,4
28,241,3
28,242,2
28,243,2
28,244,2
28,245,6
28,246,4
28,247,2
28,248,3
28,249,1
28,250,2
28,251,2
28,252,2
28,253,2
28,254,8
28,255,2
28,256,3
28,257,2
28,258,2
28,259,1
28,260,2
28,261,2
28,262,2
28,263,8
28,264,3
28,265,1
28,266,2
28,267,2
28,268,2
28,269,4
28,270,2
28,271,4
28,272,4
28,273,1
28,274,3
28,275,4
28,276,2
28,277,2
28,278,2
28,279,2
28,280,3
28,281,2
28,282,3
28,283,2
28,284,1
28,285,3
28,286,2
28,287,2
28,288,2
28,289,2
28,290,2
28,291,3
28,292,5
28,293,1
28,294,2
28,295,1
28,296,4
28,297,1
28,298,4
28,299,2
28,300,4
28,301,6
28,302,2
28,303,5
28,304,2
28,305,3
28,306,3
28,307,3
28,308,5
28,309,2
28,310,1
28,311,1
28,312,1
28,313,2
28,314,1
28,315,2
28,316,3
28,317,2
28,318,2
28,319,2
28,320,2
28,321,3
28,322,1
28,323,3
28,324,4
28,325,2
28,326,3
28,327,2
28,328,1
28,329,8
28,330,2
28,331,1
28,332,5
28,333,2
28,334,3
28,335,2
28,336,1
28,337,8
28,338,2
28,339,1
28,340,3
28,341,2
28,342,2
28,343,3
28,344,2
28,345,4
28,346,5
28,347,2
28,348,1
28,349,4
28,350,1
28,351,2
28,352,3
28,353,2
28,354,1
28,355,5
28,356,3
28,357,2
28,358,2
28,359,4
28,360,2
28,361,3
28,362,2
28,363,4
28,364,6
28,365,1
28,366,1
28,367,4
28,368,1
28,369,2
28,370,4
28,371,2
28,372,3
28,373,7
28,374,1
28,375,1
28,376,3
28,377,1
28,378,1
28,379,4
28,380,2
28,381,4
28,382,5
28,383,2
28,384,1
28,385,3
28,386,1
28,387,1
28,388,2
28,389,3
28,390,2
28,391,4
28,392,5
28,393,2
28,394,2
28,395,3
28,396,1
28,397,2
28,398,3
28,399,2
28,400,1
28,401,3
28,402,5
28,403,2
28,404,2
28,405,2
28,406,2
28,407,2
28,408,2
28,409,2
28,410,2
28,411,3
28,412,5
28,413,2
28,414,2
28,415,3
28,416,1
28,417,2
28,418,3
28,419,2
28,420,5
28,421,4
28,422,2
28,423,2
28,424,4
28,425,1
28,426,4
28,427,2
28,428,4
28,429,4
28,430,2
28,431,1
28,432,1
28,433,3
28,434,3
28,435,1
28,436,3
28,437,2
28,438,6
28,439,3
28,440,2
28,441,1
28,442,2
28,443,2
28,444,1
28,445,1
28,446,2
28,447,2
28,448,2
28,449,5
28,450,1
28,451,3
28,452,1
28,453,2
28,454,1
28,455,2
28,456,2
28,457,2
28,458,3
28,459,2
28,460,1
28,461,5
28,462,3
28,463,1
28,464,2
28,465,5
28,466,1
28,467,1
28,468,1
28,469,1
28,470,2
28,471,1
28,472,3
28,473,2
28,474,1
28,475,3
28,476,1
28,477,2
28,478,4
28,479,1
28,480,1
28,481,1
28,482,3
28,483,2
28,484,1
28,485,5
28,486,3
28,487,1
28,488,1
28,489,1
28,490,3
28,491,2
28,492,1
28,493,2
28,494,2
28,495,1
28,496,2
28,497,3
28,498,2
28,499,3
28,500,1
28,501,2
28,502,2
28,503,2
28,504,2
28,505,2
28,506,2
28,507,2
28,508,4
28,509,4
28,510,2
28,511,1
28,512,6
28,513,2
28,514,4
28,515,3
28,516,3
28,517,2
28,518,3
28,519,2
28,520,5
28,521,3
28,522,2
28,523,2
28,524,9
28,525,1
28,526,1
28,527,1
28,528,4
28,529,1
28,530,2
28,531,3
28,532,2
28,533,3
28,534,3
28,535,3
28,536,1
28,537,1
28,538,1
28,539,4
28,540,2
28,541,1
28,542,3
28,543,2
28,544,1
28,545,3
28,546,2
28,547,3
28,548,1
28,549,1
28,550,1
28,551,4
28,552,1
28,553,1
28,554,2
28,555,2
28,556,2
28,557,1
28,558,3
28,559,5
28,560,1
28,561,2
28,562,4
28,563,2
28,564,2
28,565,3
28,566,2
28,567,8
28,568,1
28,569,2
28,570,3
28,571,2
28,572,3
28,573,2
28,574,2
28,575,4
28,576,6
28,577,1
28,578,1
28,579,4
28,580,2
28,581,1
28,582,3
28,583,2
28,584,7
28,585,3
28,586,1
28,587,1
28,588,4
28,589,1
28,590,1
28,591,2
28,592,3
28,593,2
28,594,8
28,595,1
28,596,1
28,597,1
28,598,3
28,599,1
28,600,1
28,601,1
28,602,2
28,603,2
28,604,2
28,605,1
28,606,8
28,607,1
28,608,1
28,609,1
28,610,4
28,611,1
28,612,1
28,613,2
28,614,2
28,615,2
28,616,1
28,617,4
28,618,4
28,619,1
28,620,1
28,621,1
28,622,1
28,623,3
28,624,1
28,625,1
28,626,1
28,627,3
28,628,2
28,629,3
28,630,6
28,631,2
28,632,6
28,633,2
28,634,4
28,635,2
28,636,8
28,637,2
28,638,2
28,639,3
28,640,1
28,641,2
28,642,3
28,643,2
28,644,4
28,645,6
28,646,1
28,647,2
28,648,3
28,649,1
28,650,2
28,651,3
28,652,2
28,653,5
28,654,5
28,655,1
28,656,1
28,657,3
28,658,1
28,659,2
28,660,2
28,661,3
28,662,2
28,663,8
28,664,2
28,665,1
28,666,1
28,667,3
28,668,1
28,669,1
28,670,1
28,671,1
28,672,2
28,673,2
28,674,4
28,675,2
28,676,3
28,677,1
28,678,1
28,679,1
28,680,4
28,681,2
28,682,1
28,683,4
28,684,2
28,685,3
28,686,5
28,687,1
28,688,2
28,689,5
28,690,2
28,691,3
28,692,2
28,693,1
28,694,5
28,695,3
28,696,2
28,697,5
28,698,1
28,699,3
28,700,3
28,701,2
28,702,3
28,703,2
28,704,3
28,705,1
28,706,2
28,707,3
28,708,2
28,709,2
28,710,5
28,711,1
28,712,2
28,713,1
28,714,5
28,715,1
28,716,1
28,717,1
28,718,3
28,719,2
28,720,1
28,721,1
28,722,2
28,723,2
28,724,2
28,725,3
28,726,2
28,727,2
28,728,2
28,729,2
28,730,5
28,731,1
28,732,1
28,733,1
28,734,3
28,735,2
28,736,3
28,737,5
28,738,1
28,739,1
28,740,5
28,741,1
28,742,1
28,743,1
28,744,1
28,745,2
28,746,2
28,747,1
28,748,4
28,749,4
28,750,1
28,751,1
28,752,1
28,753,4
28,754,2
28,755,1
28,756,5
28,757,4
28,758,5
28,759,1
28,760,1
28,761,2
28,762,4
28,763,1
28,764,1
28,765,4
28,766,2
28,767,8
28,768,1
28,769,1
28,770,1
28,771,5
28,772,1
28,773,1
28,774,5
28,775,1
28,776,8
28,777,1
28,778,1
28,779,1
28,780,4
28,781,1
28,782,1
28,783,1
28,784,1
28,785,3
28,786,2
28,787,3
28,788,5
28,789,1
28,790,1
28,791,1
28,792,4
28,793,1
28,794,1
28,795,1
28,796,1
28,797,3
28,798,2
28,799,3
28,800,5
28,801,1
28,802,1
28,803,1
28,804,1
28,805,3
28,806,1
28,807,1
28,808,1
28,809,1
28,810,4
28,811,8
28,812,1
28,813,2
28,814,1
28,815,4
28,816,1
28,817,2
28,818,4
28,819,1
28,820,8
28,821,1
28,822,2
28,823,2
28,824,4
28,825,2
28,826,4
28,827,1
28,828,8
28,829,2
28,830,1
28,831,1
28,832,4
28,833,1
28,834,1
28,835,1
28,836,4
28,837,1
28,838,8
28,839,1
28,840,2
28,841,1
28,842,1
28,843,3
28,844,1
28,845,1
28,846,1
28,847,1
28,848,3
28,849,1
28,850,3
28,851,5
28,852,2
28,853,1
28,854,1
28,855,4
28,856,1
28,857,1
28,858,1
28,859,4
28,860,2
28,861,4
28,862,4
28,863,1
28,864,1
28,865,1
28,866,4
28,867,1
28,868,1
28,869,1
28,870,1
28,871,3
28,872,2
28,873,8
28,874,1
28,875,1
28,876,1
28,877,3
28,878,2
28,879,1
28,880,1
28,881,2
28,882,2
28,883,2
28,884,7
28,885,1
28,886,1
28,887,1
28,888,1
28,889,4
28,890,1
28,891,1
28,892,1
28,893,4
28,894,1
28,895,8
28,896,1
28,897,1
28,898,1
28,899,1
28,900,4
28,901,1
28,902,1
28,903,1
28,904,1
28,905,3
28,906,1
28,907,8
28,908,1
28,909,1
28,910,1
28,911,1
28,912,4
28,913,1
28,914,1
28,915,1
28,916,1
28,917,4
28,918,8
28,919,1
28,920,1
28,921,1
28,922,1
28,923,4
28,924,1
28,925,1
28,926,1
28,927,1
28,928,3
28,929,1
28,930,8
28,931,1
28,932,1
28,933,1
28,934,1
28,935,4
28,936,1
28,937,1
28,938,1
28,939,1
28,940,3
28,941,2
28,942,7
28,943,1
28,944,1
28,945,1
28,946,2
28,947,2
28,948,2
28,949,1
28,950,2
28,951,3
28,952,2
28,953,7
28,954,1
28,955,1
28,956,1
28,957,1
28,958,4
28,959,1
28,960,1
28,961,1
28,962,1
28,963,4
28,964,4
28,965,4
28,966,1
28,967,1
28,968,1
28,969,2
28,970,3
28,971,2
28,972,2
28,973,4
28,974,8
28,975,1
28,976,1
28,977,1
28,978,1
28,979,4
28,980,2
28,981,1
28,982,1
28,983,3
28,984,1
28,985,4
28,986,4
28,987,1
28,988,1
28,989,1
28,990,1
28,991,4
28,992,1
28,993,1
28,994,1
28,995,1
28,996,3
28,997,1
28,998,5
28,999,3
28,1000,1
28,1001,1
28,1002,3
28,1003,2
28,1004,3
28,1005,2
28,1006,3
28,1007,2
28,1008,7
28,1009,1
28,1010,1
28,1011,1
28,1012,2
28,1013,3
28,1014,1
28,1015,1
28,1016,1
28,1017,1
28,1018,3
28,1019,2
28,1020,3
28,1021,4
28,1022,1
28,1023,1
28,1024,2
28,1025,4
28,1026,2
28,1027,2
28,1028,4
28,1029,8
28,1030,1
28,1031,1
28,1032,1
28,1033,1
28,1034,4
28,1035,1
28,1036,1
28,1037,1
28,1038,1
28,1039,4
28,1040,8
28,1041,1
28,1042,1
28,1043,1
28,1044,1
28,1045,4
28,1046,2
28,1047,1
28,1048,1
28,1049,3
28,1050,2
28,1051,7
28,1052,1
28,1053,2
28,1054,5
28,1055,2
28,1056,2
28,1057,4
28,1058,8
28,1059,1
28,1060,1
28,1061,1
28,1062,5
28,1063,2
28,1064,2
28,1065,4
28,1066,1
28,1067,7
28,1068,1
28,1069,1
28,1070,1
28,1071,1
28,1072,4
28,1073,2
28,1074,1
28,1075,1
28,1076,3
28,1077,2
28,1078,7
28,1079,1
28,1080,1
28,1081,1
28,1082,1
28,1083,4
28,1084,1
28,1085,1
28,1086,1
28,1087,1
28,1088,4
28,1089,8
28,1090,1
28,1091,1
28,1092,1
28,1093,1
28,1094,2
28,1095,2
28,1096,1
28,1097,1
28,1098,1
28,1099,1
28,1100,4
28,1101,5
28,1102,3
28,1103,1
28,1104,1
28,1105,1
28,1106,2
28,1107,3
28,1108,2
28,1109,1
28,1110,1
28,1111,1
28,1112,4
28,1113,5
28,1114,2
28,1115,1
28,1116,1
28,1117,1
28,1118,5
28,1119,2
28,1120,2
28,1121,4
28,1122,1
28,1123,7
28,1124,1
28,1125,1
28,1126,2
28,1127,4
28,1128,2
28,1129,2
28,1130,4
28,1131,4
28,1132,4
28,1133,1
28,1134,1
28,1135,1
28,1136,6
28,1137,2
28,1138,1
28,1139,4
28,1140,3
28,1141,5
28,1142,1
28,1143,1
28,1144,1
28,1145,1
28,1146,4
28,1147,1
28,1148,1
28,1149,1
28,1150,1
28,1151,4
28,1152,1
28,1153,7
28,1154,1
28,1155,1
28,1156,1
28,1157,1
28,1158,4
28,1159,1
28,1160,1
28,1161,1
28,1162,1
28,1163,2
28,1164,2
28,1165,1
28,1166,7
28,1167,1
28,1168,1
28,1169,1
28,1170,5
28,1171,2
28,1172,1
28,1173,2
28,1174,3
28,1175,3
28,1176,5
28,1177,1
28,1178,1
28,1179,1
28,1180,1
28,1181,4
28,1182,1
28,1183,1
28,1184,1
28,1185,1
28,1186,5
28,1187,4
28,1188,3
28,1189,1
28,1190,1
28,1191,1
28,1192,1
28,1193,4
28,1194,1
28,1195,1
28,1196,1
28,1197,1
28,1198,4
28,1199,8
28,1200,1
28,1201,1
28,1202,1
28,1203,5
28,1204,1
28,1205,1
28,1206,1
28,1207,1
28,1208,4
28,1209,8
28,1210,1
28,1211,1
28,1212,1
28,1213,1
28,1214,4
28,1215,1
28,1216,1
28,1217,1
28,1218,1
28,1219,1
28,1220,3
28,1221,1
28,1222,7
28,1223,1
28,1224,1
28,1225,1
28,1226,1
28,1227,4
28,1228,1
28,1229,1
28,1230,1
28,1231,1
28,1232,1
28,1233,3
28,1234,8
28,1235,1
28,1236,1
28,1237,1
28,1238,5
28,1239,2
28,1240,1
28,1241,1
28,1242,4
28,1243,1
28,1244,7
28,1245,1
28,1246,1
28,1247,1
28,1248,1
28,1249,4
28,1250,1
28,1251,1
28,1252,1
28,1253,1
28,1254,1
28,1255,3
28,1256,8
28,1257,1
28,1258,1
28,1259,1
28,1260,1
28,1261,4
28,1262,1
28,1263,1
28,1264,1
28,1265,1
28,1266,1
28,1267,3
28,1268,8
28,1269,1
28,1270,1
28,1271,1
28,1272,1
28,1273,4
28,1274,1
28,1275,1
28,1276,1
28,1277,1
28,1278,1
28,1279,3
28,1280,8
28,1281,1
28,1282,1
28,1283,1
28,1284,1
28,1285,4
28,1286,1
28,1287,1
28,1288,1
28,1289,1
28,1290,1
28,1291,3
28,1292,1
28,1293,7
28,1294,1
28,1295,1
28,1296,1
28,1297,1
28,1298,4
28,1299,1
28,1300,1
28,1301,1
28,1302,2
28,1303,3
28,1304,1
28,1305,7
28,1306,1
28,1307,1
28,1308,2
28,1309,4
28,1310,2
28,1311,1
28,1312,2
28,1313,3
28,1314,1
28,1315,7
28,1316,1
28,1317,1
28,1318,2
28,1319,2
28,1320,2
28,1321,2
28,1322,1
28,1323,2
28,1324,3
28,1325,2
28,1326,2
28,1327,4
28,1328,1
28,1329,1
28,1330,1
28,1331,1
28,1332,4
28,1333,1
28,1334,1
28,1335,1
28,1336,1
28,1337,1
28,1338,4
28,1339,3
28,1340,3
28,1341,2
28,1342,1
28,1343,1
28,1344,5
28,1345,3
28,1346,2
28,1347,3
28,1348,8
28,1349,1
28,1350,1
28,1351,1
28,1352,5
28,1353,2
28,1354,1
28,1355,1
28,1356,1
28,1357,3
28,1358,1
28,1359,6
28,1360,1
28,1361,1
28,1362,2
28,1363,6
28,1364,2
28,1365,2
28,1366,3
28,1367,7
28,1368,1
28,1369,1
28,1370,1
28,1371,1
28,1372,5
28,1373,1
28,1374,1
28,1375,1
28,1376,2
28,1377,3
28,1378,1
28,1379,7
28,1380,1
28,1381,1
28,1382,1
28,1383,5
28,1384,1
28,1385,2
28,1386,2
28,1387,3
28,1388,8
28,1389,1
28,1390,2
28,1391,4
28,1392,3
28,1393,1
28,1394,2
28,1395,3
28,1396,1
28,1397,6
28,1398,2
28,1399,1
28,1400,1
28,1401,1
28,1402,4
28,1403,2
28,1404,1
28,1405,2
28,1406,3
28,1407,3
28,1408,4
28,1409,2
28,1410,1
28,1411,2
28,1412,2
28,1413,3
28,1414,1
28,1415,1
28,1416,2
28,1417,3
28,1418,7
28,1419,1
28,1420,1
28,1421,1
28,1422,1
28,1423,4
28,1424,2
28,1425,2
28,1426,2
28,1427,3
28,1428,7
28,1429,1
28,1430,1
28,1431,1
28,1432,1
28,1433,5
28,1434,2
28,1435,1
28,1436,2
28,1437,3
28,1438,1
28,1439,6
28,1440,1
28,1441,1
28,1442,1
28,1443,1
28,1444,1
28,1445,4
28,1446,1
28,1447,1
28,1448,1
28,1449,1
28,1450,1
28,1451,3
28,1452,1
28,1453,6
28,1454,1
28,1455,1
28,1456,1
28,1457,1
28,1458,1
28,1459,4
28,1460,1
28,1461,1
28,1462,1
28,1463,1
28,1464,1
28,1465,3
28,1466,5
28,1467,2
28,1468,1
28,1469,1
28,1470,1
28,1471,2
28,1472,3
28,1473,2
28,1474,2
28,1475,2
28,1476,3
28,1477,3
28,1478,4
28,1479,1
28,1480,1
28,1481,1
28,1482,2
28,1483,3
28,1484,2
28,1485,1
28,1486,1
28,1487,2
28,1488,3
28,1489,4
28,1490,4
28,1491,2
28,1492,2
28,1493,5
28,1494,2
28,1495,2
28,1496,4
28,1497,7
28,1498,1
28,1499,1
28,1500,1
28,1501,1
28,1502,2
28,1503,2
28,1504,1
28,1505,2
28,1506,2
28,1507,1
28,1508,3
28,1509,3
28,1510,3
28,1511,1
28,1512,1
28,1513,1
28,1514,1
28,1515,2
28,1516,3
28,1517,2
28,1518,1
28,1519,1
28,1520,2
28,1521,2
28,1522,8
28,1523,1
28,1524,1
28,1525,1
28,1526,5
28,1527,2
28,1528,1
28,1529,2
28,1530,3
28,1531,1
28,1532,7
28,1533,1
28,1534,1
28,1535,2
28,1536,5
28,1537,1
28,1538,1
28,1539,2
