Time,Scenario,generator,dispatch
1,11,PV,4.473565845844404
1,12,PV,0.8175319990345146
1,13,PV,6.964835543875464
1,19,PV,0.6857641245401734
1,1,PV,1.331531182290801
1,22,PV,2.329710523726422
1,23,PV,0.6554947541125217
1,24,PV,4.191974142655312
1,26,PV,0.17872343184976466
1,27,PV,0.47276207749722293
1,29,PV,1.672171672997725
1,30,PV,1.9549219014471917
1,4,PV,0.6186263298500497
1,7,PV,0.5893889016980607
1,8,PV,0.7340397836897351
2,11,PV,0.22133326238982873
2,12,PV,0.6777554608686532
2,13,PV,34.04067655576595
2,19,PV,2.1700710367675393
2,1,PV,1.0332236623603959
2,22,PV,5.946485662761564
2,23,PV,2.7654118946739596
2,24,PV,0.706221152636855
2,26,PV,4.141475775662108
2,27,PV,3.443892600197174
2,29,PV,0.07251442561409537
2,30,PV,4.8539335792518195
2,4,PV,3.796826908789076
2,7,PV,1.9086301354552109
2,8,PV,8.709462074798282
3,11,PV,4.6756641533617245
3,12,PV,0.0
3,13,PV,2.6529323813478918
3,19,PV,3.1753618407971076
3,1,PV,0.0
3,22,PV,5.5820236795943075
3,23,PV,0.7809746497398272
3,24,PV,0.05538487290730864
3,26,PV,0.13177871301851618
3,27,PV,0.0
3,29,PV,0.7820852348868019
3,30,PV,6.14729954793905
3,4,PV,7.564984803115372
3,7,PV,0.0
3,8,PV,4.286025532533433
4,11,PV,0.1993269771596019
4,12,PV,2.621592209513786
4,13,PV,0.05915403044234504
4,19,PV,1.2048826344324397
4,1,PV,2.229932140408144
4,22,PV,0.0
4,23,PV,5.136056551249585
4,24,PV,1.0758719060374022
4,26,PV,2.291208663426485
4,27,PV,1.184529479092298
4,29,PV,1.4348793479796882
4,30,PV,3.766906832218294
4,4,PV,0.9164155179912766
4,7,PV,1.8591990119709236
4,8,PV,6.490838665537104
5,11,PV,3.1987436226980708
5,12,PV,0.0
5,13,PV,3.7648202801076533
5,19,PV,0.5466471573998377
5,1,PV,0.0
5,22,PV,2.5032786485751957
5,23,PV,0.0
5,24,PV,2.007592800786253
5,26,PV,8.317287229376651
5,27,PV,0.0
5,29,PV,0.0
5,30,PV,0.0
5,4,PV,7.191441800662445
5,7,PV,0.607818138935289
5,8,PV,0.9065230553298121
6,11,PV,0.0
6,12,PV,2.6781319449036727
6,13,PV,1.2144032058725003
6,19,PV,0.0
6,1,PV,3.288379215255126
6,22,PV,1.9753989022126337
6,23,PV,14.492706584841912
6,24,PV,2.896513959111902
6,26,PV,0.0
6,27,PV,1.0494840738942655
6,29,PV,0.41361641956657813
6,30,PV,1.683740690538682
6,4,PV,0.011617322925006685
6,7,PV,0.48254355638829644
6,8,PV,10.070661284094525
7,11,PV,1.5025540977980074
7,12,PV,1.2600729289344323
7,13,PV,4.19011443025615
7,19,PV,2.4320968542270665
7,1,PV,0.0
7,22,PV,2.2508159560413152
7,23,PV,0.7783842495962398
7,24,PV,0.0
7,26,PV,1.4482570491196929
7,27,PV,0.0
7,29,PV,1.6489323687237865
7,30,PV,0.0
7,4,PV,3.6254380630187684
7,7,PV,0.8870537316207051
7,8,PV,0.0
8,11,PV,0.3975589758781709
8,12,PV,0.061656969313159
8,13,PV,0.0
8,19,PV,0.34952533773698735
8,1,PV,1.8894478291791597
8,22,PV,3.0623030734579193
8,23,PV,0.0
8,24,PV,1.726399075145575
8,26,PV,0.0
8,27,PV,1.8086086063034912
8,29,PV,0.0
8,30,PV,9.5348984046185
8,4,PV,0.13608599715004338
8,7,PV,2.6259803565888613
8,8,PV,5.55325036052962
9,11,PV,1.3028712588403548
9,12,PV,3.186957722211976
9,13,PV,5.763655258276074
9,19,PV,8.296306729502978
9,1,PV,0.0
9,22,PV,0.0
9,23,PV,7.985059001790889
9,24,PV,0.0
9,26,PV,6.320395384494565
9,27,PV,0.0
9,29,PV,2.838967313637568
9,30,PV,0.0
9,4,PV,1.9874938156623843
9,7,PV,0.05735707495071857
9,8,PV,0.0
10,11,PV,5.0060081206269365
10,12,PV,4.912016393886687
10,13,PV,0.0
10,19,PV,0.0
10,1,PV,3.8741216780065346
10,22,PV,7.329305071324998
10,23,PV,0.0
10,24,PV,1.9524752064490767
10,26,PV,0.0
10,27,PV,2.9540605856298194
10,29,PV,0.0
10,30,PV,10.420051522569409
10,4,PV,0.0
10,7,PV,1.4333683050971828
10,8,PV,7.816751328422931
11,11,PV,7.802085627460468
11,12,PV,0.0
11,13,PV,3.9035800903554843
11,19,PV,2.674900001682318
11,1,PV,0.0
11,22,PV,0.0
11,23,PV,3.113684019006795
11,24,PV,0.0
11,26,PV,0.8091395073169392
11,27,PV,0.014386637706126618
11,29,PV,7.306367478174486
11,30,PV,2.859348474578077
11,4,PV,2.186772163114837
11,7,PV,0.0
11,8,PV,0.0
12,11,PV,0.0
12,12,PV,6.7925583104181655
12,13,PV,2.796406838495314
12,19,PV,1.9956166133374895
12,1,PV,9.207461749229825
12,22,PV,19.114613711290744
12,23,PV,0.5201330920713287
12,24,PV,2.215545481112908
12,26,PV,0.0
12,27,PV,3.663064631566128
12,29,PV,1.615732388657738
12,30,PV,0.0
12,4,PV,0.6750663456764434
12,7,PV,1.9440878735587908
12,8,PV,7.912662435254169
13,11,PV,1.8282620363676396
13,12,PV,0.0
13,13,PV,3.567891428918257
13,19,PV,2.4796167242263265
13,1,PV,1.7503768809908502
13,22,PV,0.2708076947240282
13,23,PV,9.076673917836786
13,24,PV,0.0
13,26,PV,2.419586889198447
13,27,PV,0.0
13,29,PV,16.68852438852818
13,30,PV,1.0683179266890819
13,4,PV,1.1962622366461957
13,7,PV,0.0
13,8,PV,0.0
14,11,PV,0.0
14,12,PV,4.388831686815921
14,13,PV,0.048002204689795575
14,19,PV,0.0
14,1,PV,0.0
14,22,PV,1.9949500790249126
14,23,PV,0.023977795195973678
14,24,PV,7.8838891274623215
14,26,PV,0.5888299905124665
14,27,PV,2.8704896552955717
14,29,PV,0.0
14,30,PV,0.0
14,4,PV,0.0
14,7,PV,3.855624607477297
14,8,PV,7.100843839845225
15,11,PV,6.133496649869908
15,12,PV,0.0
15,13,PV,3.625438063018756
15,19,PV,1.0202820746781998
15,1,PV,5.459358429529132
15,22,PV,0.0
15,23,PV,2.559310948841561
15,24,PV,2.9018197624097204
15,26,PV,4.8088310117397395
15,27,PV,0.0
15,29,PV,9.827886394098098
15,30,PV,3.1831942725937914
15,4,PV,5.056889067126858
15,7,PV,0.0
15,8,PV,1.582532484130508
16,11,PV,0.0
16,12,PV,11.048780315279364
16,13,PV,0.0
16,19,PV,0.0
16,1,PV,2.4354252053917396
16,22,PV,10.469061103788523
16,23,PV,4.627708674874755
16,24,PV,0.0
16,26,PV,1.7065580301699281
16,27,PV,5.3518371334252
16,29,PV,0.9732151652588649
16,30,PV,0.0
16,4,PV,1.46628731092063
16,7,PV,1.0700623523595856
16,8,PV,1.8179505791701214
17,11,PV,8.200395616123553
17,12,PV,3.182342480139597
17,13,PV,2.8362270958376943
17,19,PV,0.0
17,1,PV,0.0
17,22,PV,0.0
17,23,PV,0.0
17,24,PV,5.289863875070803
17,26,PV,1.7418253659874017
17,27,PV,0.0
17,29,PV,3.202595454025173
17,30,PV,6.792558320573498
17,4,PV,0.0
17,7,PV,1.3007138845324173
17,8,PV,0.0
18,11,PV,0.0
18,12,PV,40.99319559993563
18,13,PV,0.0
18,19,PV,4.223775473173863
18,1,PV,5.166991693325156
18,22,PV,1.0216498918951957
18,23,PV,0.33344652925396334
18,24,PV,0.0
18,26,PV,2.116407861686056
18,27,PV,2.5998748512506187
18,29,PV,3.9227623886760106
18,30,PV,0.0
18,4,PV,0.0
18,7,PV,3.614648066844188
18,8,PV,2.2186985783325013
19,11,PV,3.2488023966807504
19,12,PV,2.9564584136395142
19,13,PV,6.98232511483906
19,19,PV,0.0
19,1,PV,0.0
19,22,PV,3.5380437102605145
19,23,PV,9.612903974310074
19,24,PV,3.404842675095305
19,26,PV,0.061353293830721675
19,27,PV,0.0
19,29,PV,0.0
19,30,PV,3.9859544159807014
19,4,PV,1.5767618064278472
19,7,PV,0.0
19,8,PV,0.0
20,11,PV,0.0
20,12,PV,46.26749529051726
20,13,PV,0.0
20,19,PV,0.899778377491481
20,1,PV,4.513814256505636
