Y,T,PV,Wind
15,1,0.011681818181818182,0.5153727272727274
15,2,0.00027272727272727274,0.27548181818181816
15,3,0.04583333333333334,0.11972500000000001
15,4,0.0,0.3327909090909091
15,5,0.019357142857142857,0.34432857142857143
15,6,0.00902777777777778,0.16578333333333337
15,7,0.025885714285714286,0.4669371428571428
15,8,0.0,0.2567
15,9,0.020125,0.65029375
15,10,0.0,0.613
15,11,0.0091875,0.5181625000000001
15,12,0.0,0.45135000000000003
15,13,0.025437500000000002,0.38719999999999993
15,14,0.0,0.44643749999999993
15,15,0.03585714285714286,0.4067857142857143
15,16,0.014806451612903226,0.7108225806451611
15,17,0.01676470588235294,0.4733823529411764
15,18,0.03735714285714286,0.38430714285714285
15,19,0.0,0.48353
15,20,0.020400000000000005,0.3267066666666667
15,21,0.0,0.3496777777777778
15,22,0.018,0.29648125
15,23,0.0,0.39621249999999997
15,24,0.0470625,0.25011874999999995
15,25,0.0,0.15205000000000002
15,26,0.06457142857142857,0.17166428571428574
15,27,0.00125,0.250925
15,28,0.031285714285714285,0.49821428571428567
15,29,0.0006000000000000001,0.6384399999999999
15,30,0.026076923076923074,0.6805384615384616
15,31,0.0,0.33309999999999995
15,32,0.0131875,0.1892125
15,33,0.0,0.1937375
15,34,0.023133333333333332,0.14295333333333332
15,35,0.0,0.2855000000000001
15,36,0.0206,0.2015733333333333
15,37,0.0,0.12945555555555555
15,38,0.008375,0.3663499999999999
15,39,0.0,0.36983749999999993
15,40,0.06525,0.37061874999999994
15,41,0.0,0.2608
15,42,0.053066666666666665,0.08444666666666668
15,43,0.015781249999999997,0.229684375
15,44,0.06485714285714286,0.2924785714285715
15,45,0.0,0.50594
15,46,0.0515,0.6579285714285714
15,47,0.0,0.47801
15,48,0.086125,0.42104375000000005
15,49,0.0,0.43483749999999993
15,50,0.0152,0.3408066666666666
15,51,0.0,0.2846222222222223
15,52,0.017785714285714287,0.5730714285714285
15,53,0.0033333333333333335,0.2674916666666667
15,54,0.037172413793103445,0.5384344827586205
15,55,0.0036470588235294117,0.7296529411764707
15,56,0.04006666666666667,0.8543466666666665
15,57,0.0,0.6884888888888888
15,58,0.036,0.522
15,59,0.0,0.6605
15,60,0.0631875,0.6288124999999999
15,61,0.0,0.6250249999999999
15,62,0.07966666666666668,0.6357466666666667
15,63,0.0,0.7130222222222222
15,64,0.08218749999999998,0.7770812500000001
15,65,0.0062,0.8838699999999999
15,66,0.24900000000000003,0.7392857142857144
15,67,0.0025,0.45494999999999997
15,68,0.015857142857142858,0.20157857142857144
15,69,0.11190909090909092,0.15345454545454545
15,70,0.0,0.43373999999999996
15,71,0.040875,0.5960749999999999
15,72,0.0,0.2843875
15,73,0.06981249999999999,0.07936875000000002
15,74,0.0,0.056562499999999995
15,75,0.03728571428571429,0.1024642857142857
15,76,0.0,0.15360999999999997
15,77,0.060250000000000005,0.12169375
15,78,0.0,0.07255
15,79,0.083,0.0381
15,80,0.00044444444444444447,0.04331111111111111
15,81,0.23324999999999999,0.029987500000000004
15,82,0.031463414634146335,0.08509024390243902
15,83,0.12723076923076923,0.13916923076923077
15,84,0.001,0.11308
15,85,0.3194285714285714,0.08157142857142856
15,86,0.02061111111111111,0.10877222222222221
15,87,0.3733333333333333,0.11793333333333333
15,88,0.030125,0.154175
15,89,0.003777777777777778,0.15674444444444444
15,90,0.32375000000000004,0.19757499999999997
15,91,0.0031333333333333335,0.1697066666666667
15,92,0.13346666666666665,0.21956
15,93,0.0018,0.43874
