Y,T,PV,Windon,Winfoff
19,1,0.0123981,0.1773834117647059,0.28542794117647063
19,2,0.0,0.27921430769230765,0.5651896153846154
19,3,0.035019864000000005,0.6283025999999998,0.9859318
19,4,0.0407779,0.4699971333333333,0.914228
19,5,0.00958035,0.3084577142857143,0.5876935714285715
19,6,0.01611677608695652,0.6209841304347828,0.9579907608695651
19,7,0.08499490000000001,0.2661777777777778,0.4955694444444444
19,8,0.02233181818181818,0.47839748484848493,0.9819716666666667
19,9,0.032917100000000005,0.36568055555555556,0.7791544444444445
19,10,0.02836140909090909,0.8036559999999998,0.9967439393939393
19,11,0.0103787125,0.43538429166666676,0.983403125
19,12,0.002824975,0.22767616666666668,0.39446208333333344
19,13,0.035196731999999994,0.15399188,0.730949
19,14,0.12896625,0.0872925,0.41403083333333335
19,15,0.0,0.28476,0.72075
19,16,0.0083521,0.6877462499999999,1.0
19,17,0.019297806976744186,0.33956237209302326,0.9741533720930231
19,18,0.0038147999999999997,0.3977533529411765,0.7362682352941178
19,19,0.0830297,0.09048475,0.16278875
19,20,0.0,0.21453049999999996,0.29585625
19,21,0.01397663793103448,0.4453252068965518,0.9627470689655173
19,22,0.023459574999999996,0.943186,1.0
19,23,0.0,0.647151,0.96007125
19,24,0.043136139999999996,0.37215419999999994,0.6051406666666667
19,25,0.020835586363636364,0.3649951363636365,0.9332954545454545
19,26,0.0,0.25802009090909095,0.5852236363636364
19,27,0.0189873,0.40319729411764704,0.9828511764705882
19,28,0.0,0.1294076,0.653046
19,29,0.04593654999999999,0.29105033333333336,0.3453529166666666
19,30,0.0,0.39487849999999997,0.8854757142857143
19,31,0.04236517692307692,0.7379189743589745,1.0
19,32,0.04114969459459459,0.9342528108108109,1.0
19,33,0.06565554545454545,0.6688367272727272,1.0
19,34,0.0,0.8428669999999999,1.0
19,35,0.21942686250000004,0.6085615,0.824030625
19,36,0.033421678378378374,0.44516197297297305,0.47541851351351333
19,37,0.029325527586206893,0.3232228620689655,0.7777953448275864
19,38,0.31865718000000004,0.457085,0.800048
19,39,0.03758445,0.716603625,0.8467575
19,40,0.047267630232558144,0.9716584883720931,1.0
19,41,0.0,0.5815657999999999,1.0
19,42,0.0,0.2705847777777778,0.9521555555555555
19,43,0.11723173846153846,0.4177175384615385,0.9182684615384615
19,44,0.034013076923076924,0.8711821923076924,1.0
19,45,0.008441427272727273,0.35117318181818186,0.8580518181818182
19,46,0.1513581923076923,0.7030251538461538,0.9742765384615384
19,47,0.03592104857142857,0.4065126571428572,0.9989494285714284
