Y,T,PV,Windon,Winfoff
3,1,0.011031918181818179,0.9021441212121212,1.0
3,2,0.044103623076923074,0.9971159999999999,1.0
3,3,0.013587515625,0.8188191874999999,1.0
3,4,0.03498056000000001,0.4908042,0.6882516666666666
3,5,0.0,0.17533833333333332,0.34487499999999993
3,6,0.014124874999999997,0.29184133333333334,0.9418383333333334
3,7,0.04318527000000001,0.6845766,0.99642225
3,8,0.0,0.3672876666666666,0.9979188888888889
3,9,0.0152303,0.5114229333333333,0.846055
3,10,0.0,0.5042185555555556,0.9574533333333333
3,11,0.054257943749999996,0.35977081250000004,0.9458478125
3,12,0.0,0.20255249999999997,0.7601974999999999
3,13,0.13686214285714285,0.3498157142857143,0.4410857142857143
3,14,0.0515865,0.34850612500000006,0.25585979166666667
3,15,0.020244449999999997,0.09636241176470585,0.10495779411764707
3,16,0.0383214,0.2291882142857143,0.12412178571428571
3,17,0.0,0.23445239999999998,0.19990349999999998
3,18,0.0402866,0.10504074358974358,0.12809756410256407
3,19,0.0008039454545454545,0.27182663636363635,0.4200359090909091
3,20,0.11201640000000002,0.2955138333333334,0.5047058333333333
3,21,0.0,0.11105640000000001,0.270444
3,22,0.044006442857142856,0.13374357142857143,0.14341928571428572
3,23,0.032543711999999995,0.26926544,0.28798380000000007
3,24,0.0005359636363636364,0.42862954545454546,0.6660209090909089
3,25,0.020020475,0.23510591666666666,0.8601402083333333
3,26,0.12001757142857143,0.20766171428571428,0.7225657142857143
3,27,0.020500609090909092,0.2202780909090909,0.49349181818181814
3,28,0.4082703,0.2187002,0.41645400000000005
3,29,0.0093347,0.3038444444444445,0.6346044444444444
3,30,0.36184245,0.31591033333333335,0.42462249999999996
3,31,0.06509725000000001,0.3411470000000001,0.25757842592592595
3,32,0.0,0.519009,0.38830318181818185
3,33,0.061019460000000005,0.2652938666666667,0.446245
3,34,0.058357228125,0.11152040625,0.29106578125
3,35,0.127860825,0.14750031249999998,0.21609906250000002
3,36,0.0,0.12163037500000001,0.09274812499999999
3,37,0.08742069374999999,0.049423375,0.165830625
3,38,0.022644463636363635,0.07648045454545455,0.34243727272727276
3,39,0.37997141999999995,0.1003214,0.38083500000000003
3,40,0.0138178125,0.19766525,0.5810562499999999
3,41,0.0,0.15455575,0.31484375
3,42,0.08608497187499999,0.17519767187500002,0.12361007812499995
3,43,0.007637481818181818,0.32942581818181815,0.3267259090909091
3,44,0.10243604999999999,0.6582626666666667,0.6178816666666667
3,45,9.826e-05,0.8463549333333333,0.9944693333333333
3,46,0.18541662,0.6303592,0.9994014999999999
3,47,0.01825368461538461,0.3859471538461538,0.8894288461538462
3,48,0.0692733,0.7259774210526316,0.9906750000000001
3,49,0.029478,0.481337625,0.747041875
3,50,0.0,0.4516609999999999,0.5088994444444446
3,51,0.05781372749999998,0.5276789249999999,0.6460671250000001
3,52,0.07885364999999998,0.4153252222222221,0.5158141666666666
3,53,0.023621186842105263,0.504200052631579,0.9343267105263154
3,54,0.08194884,0.5008084666666667,0.8828783333333333
3,55,0.0,0.20189333333333337,0.32851388888888894
3,56,0.13628662,0.20641333333333328,0.12787500000000002
3,57,0.0,0.3582853333333333,0.6226522222222223
3,58,0.031162457142857137,0.6071570714285714,0.9921853571428573
3,59,0.017581521428571428,0.41550907142857146,0.683339642857143
3,60,0.05224156666666667,0.4516264722222222,0.919846388888889
3,61,0.01075947,0.5760853,1.0
3,62,0.165445275,0.8482910000000001,1.0
3,63,0.024489415384615385,0.7079971538461538,1.0
3,64,0.32302975,0.6284683333333333,1.0
