Y,T,PV,Windon,Winfoff
1,1,0.01364141489361702,0.2725776382978724,0.49011000000000016
1,2,0.010585281818181818,0.20501795454545454,0.7344815909090908
1,3,0.0,0.1590475,0.38009100000000007
1,4,0.02436848,0.2348366,0.4871443333333334
1,5,0.0,0.3672123333333333,0.5786838888888889
1,6,0.05240533333333333,0.21325611111111112,0.42223722222222226
1,7,0.0,0.47561699999999985,0.7977126666666666
1,8,0.020739878571428564,0.3061089285714286,0.6423421428571429
1,9,0.0,0.39604239999999996,0.408704
1,10,0.03969002142857143,0.5145212857142857,0.6083860714285715
1,11,0.0,0.2562614,0.5383769999999999
1,12,0.09359265,0.26388325,0.203825
1,13,0.00383214,0.6415687999999999,0.442525
1,14,0.0,0.7531638333333333,0.76434375
1,15,0.0625107,0.3881549999999999,0.3868982352941176
1,16,0.02343501,0.7283716333333332,0.9900271666666666
1,17,0.06671854,0.7676014666666667,1.0
1,18,0.0,0.8850536666666665,1.0
1,19,0.046243612499999996,0.5433393125000001,0.8405746874999999
1,20,0.0,0.307374125,0.42241375000000003
1,21,0.10085687142857143,0.3413407142857143,0.3914303571428571
1,22,0.0,0.5386032000000001,0.6676005
1,23,0.07354760999999999,0.4499999,0.7782085000000001
1,24,0.015539117142857143,0.8372331428571425,0.9776947142857141
1,25,0.014317885714285713,0.4878855714285715,0.9632464285714286
1,26,0.044650499999999996,0.9498489117647059,1.0
1,27,0.0,0.6521004,1.0
1,28,0.07358972142857144,0.5112039285714286,0.8421285714285712
1,29,0.0,0.9049053,0.9881080000000001
1,30,0.042818684615384614,0.7491755128205129,0.9732475641025642
1,31,0.0,0.540843111111111,0.9923388888888888
1,32,0.05351390769230768,0.8000226153846152,0.9973115384615385
1,33,0.0,0.9852325,1.0
1,34,0.03793537857142858,0.691328619047619,1.0
1,35,0.0,0.43275233333333335,0.9506399999999999
1,36,0.020818837499999996,0.7889942500000001,1.0
1,37,0.02867788285714286,0.6047792285714285,0.999209
1,38,0.05734810909090909,0.4240581818181818,0.7652577272727273
1,39,0.0,0.2896077,1.0
1,40,0.12803277999999998,0.4372572666666666,0.973883
1,41,0.0,0.4161664444444445,0.8714138888888888
1,42,0.022702154166666662,0.8144992916666669,1.0
1,43,0.1273081125,0.6415010000000001,0.98998625
1,44,0.03166507741935484,0.9579966774193547,1.0
1,45,0.0,0.656883125,0.9284006250000001
1,46,0.11578303333333333,0.40062266666666674,0.6810183333333334
1,47,0.01744115,0.525224,0.9962641666666666
1,48,0.0,0.8181263000000001,1.0
1,49,0.04448154615384615,0.9932202820512819,1.0
