Y,T,PV,Windon,Winfoff
8,1,0.01061208,0.3103884,1.0
8,2,0.10545084545454544,0.2498738181818182,0.7486781818181819
8,3,0.05723645000000001,0.14858872222222222,0.20639972222222217
8,4,0.00235824,0.19849579999999997,0.43372099999999997
8,5,0.08775373846153847,0.2605171538461538,0.7543134615384616
8,6,0.021304554545454542,0.2742946590909091,0.9629310227272725
8,7,0.10919142500000001,0.1673718333333333,0.5500950000000001
8,8,0.0,0.11566177777777778,0.2531838888888889
8,9,0.05689254,0.07561206666666667,0.21788866666666667
8,10,0.0,0.06507544444444445,0.382385
8,11,0.0800819,0.06538933333333333,0.3100826666666666
8,12,0.0,0.0848378888888889,0.32889277777777776
8,13,0.0810645,0.13630059999999997,0.5788320000000001
8,14,0.0,0.17459755555555556,0.6672922222222222
8,15,0.07274749285714285,0.12840835714285714,0.4979375
8,16,0.0162129,0.22015454054054057,0.38708527027027023
8,17,0.018624736363636363,0.529476909090909,0.660469090909091
8,18,0.0,0.6633613636363637,0.8623495454545455
8,19,0.037731839999999996,0.6578257333333333,0.9326453333333333
8,20,0.0,0.77509525,0.9161275
8,21,0.11584853999999997,0.6737850999999999,0.8302265
8,22,0.0109242,0.4336674117647058,0.5503320588235294
8,23,0.14174005,0.4452388333333333,0.4242479166666666
8,24,0.03864493902439024,0.17721156097560975,0.26038109756097555
8,25,0.0017897357142857143,0.29526899999999995,0.5810617857142858
8,26,0.018700106249999997,0.33562412499999994,0.8331249999999999
8,27,0.010707449999999999,0.2501255,0.4996379411764705
8,28,0.05148122142857142,0.2156282142857143,0.2353785714285714
8,29,0.0,0.1385945,0.32852249999999994
8,30,0.09488231250000001,0.10397412499999999,0.26328687500000003
8,31,0.0,0.19623862500000003,0.1756925
8,32,0.22174006666666668,0.2860155555555556,0.32178
8,33,9.826e-05,0.23235813333333336,0.5264316666666666
8,34,0.04344126315789474,0.08314123684210527,0.28512250000000006
8,35,0.0326859,0.3831364705882353,0.3915664705882353
8,36,0.0414031909090909,0.18545354545454543,0.24195147727272726
8,37,0.32897447999999996,0.22274559999999996,0.10726
8,38,0.04053224999999999,0.16003221428571432,0.19480916666666664
8,39,0.07222109999999998,0.07481855555555555,0.09219916666666665
8,40,0.3198363,0.13686183333333335,0.21036083333333333
8,41,0.019676564999999997,0.369213375,0.4658602500000001
8,42,0.12194066,0.31515699999999996,0.44654466666666665
8,43,0.0,0.3547572222222223,0.2965666666666667
8,44,0.103541475,0.6537615,0.5213425
8,45,0.06565554545454545,0.8590157272727275,0.9602377272727274
8,46,0.0,0.3786002222222222,1.0
8,47,0.08003276999999999,0.21903920000000002,0.939697
8,48,0.0,0.11291525,0.51208125
8,49,0.0,0.0780604,0.158751
8,50,0.08357012999999999,0.33275675,0.46223325
8,51,0.0,0.61689525,0.88964625
8,52,0.05188128,0.9368503999999999,1.0
8,53,0.0726546,0.6273028823529413,0.9510188235294118
8,54,0.06700103750000001,0.6450181249999999,0.5936370833333334
8,55,0.017221357894736843,0.8005038947368422,0.9305213157894737
8,56,0.11961265384615385,0.4945662307692309,0.8717538461538462
8,57,0.0,0.8915276249999999,1.0
8,58,0.08585467499999999,0.9304176875,1.0
8,59,0.0,0.8536585000000001,1.0
8,60,0.10538384999999999,0.613943125,0.96432625
8,61,0.007790614285714286,0.2612237142857143,0.7219014285714286
8,62,0.0,0.2952187777777778,0.9489905555555556
8,63,0.026803144444444444,0.6071741111111111,0.9893518518518519
8,64,0.12595145454545456,0.7910719090909091,1.0
8,65,0.0,0.3807597777777778,0.8572783333333333
8,66,0.1756620818181818,0.2355844545454545,0.2590472727272727
8,67,0.020894700000000002,0.2858434705882353,0.48732
8,68,0.46870020000000007,0.1762423333333333,0.3436091666666667
8,69,0.01002252,0.20631539999999998,0.226858
8,70,0.0,0.4569908333333333,0.5609708333333333
8,71,0.04104244615384615,0.8636814307692305,0.9958797692307693
8,72,0.000122825,0.5955947500000001,0.9352608333333334
8,73,0.04520962653061224,0.9649055714285715,1.0
8,74,0.3642638571428572,0.887598857142857,1.0
8,75,0.05306039999999999,0.8524279024390243,0.9966615853658536
8,76,0.21344751818181817,0.5486355454545454,1.0
8,77,0.0376442027027027,0.9154985135135136,1.0
8,78,0.44364390000000004,0.785463,1.0
8,79,0.0114444,0.2699038235294117,0.9424335294117645
8,80,0.27477707142857144,0.24223971428571425,0.9901549999999999
8,81,0.0046896818181818185,0.3483173636363636,0.9663022727272726
8,82,0.014107328571428572,0.37252871428571427,0.6096814285714286
8,83,0.02679818181818182,0.8970607727272726,0.9796636363636363
8,84,0.33254868750000005,0.8287985,1.0
8,85,0.00451996,0.7366093333333332,0.8685230000000002
8,86,0.08469256153846152,0.9680831923076924,0.9989530769230769
8,87,0.2366279454545455,0.9438810909090911,0.998525909090909
8,88,0.0,0.5551381818181818,0.588041818181818
8,89,0.17087413999999998,0.3451019999999999,0.153326
8,90,0.021438545454545457,0.18619318181818179,0.38382227272727276
8,91,0.34426092857142854,0.3428258571428571,0.72292
8,92,0.0044217,0.39930433333333326,0.39343133333333336
8,93,0.13854660000000002,0.49644935714285715,0.6937246428571427
8,94,0.00029478,0.303631,0.4872425000000001
8,95,0.4044013125,0.36042762500000003,0.34088375000000004
8,96,0.02201024,0.7621322666666667,0.7693993333333332
8,97,0.10559440714285713,0.4217805714285715,0.7930796428571429
8,98,0.0078608,0.20067858333333333,0.3914783333333333
8,99,0.4674105375,0.1661665,0.164203125
8,100,0.018987300000000002,0.20349305882352944,0.23963
8,101,0.3307852714285714,0.15560099999999996,0.2953414285714286
8,102,0.040958905263157895,0.13184126315789474,0.14401947368421048
8,103,0.558976575,0.2337405,0.05087875
8,104,0.060895342105263164,0.1204936842105263,0.06499394736842104
8,105,0.5920165000000001,0.10162466666666665,0.17584750000000002
8,106,0.04677693157894738,0.252668,0.4502586842105263
8,107,0.40591206,0.3921326,0.574461
8,108,0.019581814285714285,0.4120787142857143,0.6625585714285714
8,109,0.04814740000000001,0.2961918333333333,0.44562499999999994
8,110,0.16433985,0.5066807,0.8816710000000001
8,111,0.0221085,0.3162399166666667,0.8514666666666667
8,112,0.4962831857142857,0.3488632857142857,0.6953964285714286
8,113,0.014738999999999999,0.328024875,0.714453125
8,114,0.3918731624999999,0.35110512499999996,0.85994
8,115,0.01280450625,0.29998674999999997,0.657413125
8,116,0.33733886250000006,0.56367225,0.909753125
8,117,0.014902766666666666,0.38328344444444445,0.7917916666666667
8,118,0.0004913,0.12552416666666666,0.4505591666666667
8,119,0.18335316000000002,0.19083440000000002,0.187302
8,120,0.0176868,0.3507590625,0.6469118749999999
8,121,0.46820890000000004,0.5832871666666667,0.9740058333333333
8,122,0.057404526315789475,0.6225705263157895,1.0
8,123,0.5737682142857142,0.44822257142857147,0.9959785714285714
8,124,0.01149642,0.3111342,0.642351
8,125,0.031085890909090908,0.3103699090909091,0.31703136363636364
8,126,0.5527125,0.3434715714285715,0.5541914285714286
8,127,0.02772774375,0.16480343750000004,0.3760784375
8,128,0.5508174857142857,0.06847800000000001,0.2630128571428571
8,129,0.06841998947368422,0.1924627894736842,0.15894026315789475
8,130,0.48565005,0.5220411666666667,0.6013483333333333
8,131,0.03511349999999999,0.37421611764705875,0.9671211764705883
8,132,0.5094780999999999,0.183625,0.5523683333333332
8,133,0.03218015,0.10180044444444443,0.20160333333333336
8,134,0.31172985,0.343788375,0.395773125
8,135,0.0057903214285714285,0.30024907142857143,0.3787314285714286
8,136,0.19946779999999997,0.5112245555555556,0.4201016666666666
8,137,0.011422725,0.4198326666666667,0.7271954166666666
8,138,0.21462251538461535,0.9177077692307694,0.9960342307692307
8,139,0.007895892857142857,0.8368376428571428,0.9582796428571428
8,140,0.4460389875,0.668663375,0.90296875
8,141,0.033070631249999996,0.721321375,1.0
8,142,0.5674515,0.8160069,1.0
8,143,0.03564995625,0.42730243749999997,0.813355
8,144,0.6811523571428572,0.44852928571428574,0.5102378571428571
8,145,0.031228256249999996,0.3319021875,0.3439159375
8,146,0.5987309333333334,0.44058700000000006,0.254355
8,147,0.0167042,0.36584126666666666,0.2772846666666667
8,148,0.5425589666666667,0.5632171111111111,0.371225
8,149,0.05075743125,0.49061068750000003,0.42643406249999993
8,150,0.6131423999999999,0.5054348750000001,0.37360812499999996
8,151,0.036479025,0.281581875,0.16331187499999997
8,152,0.5016173,0.5104775,0.2772691666666667
8,153,0.0423096,0.6190405882352942,0.7599067647058825
8,154,0.49948833333333337,0.7527557777777778,1.0
8,155,0.0160286625,0.407972375,0.9643875000000001
8,156,0.0103173,0.165997,0.6331233333333334
8,157,0.4187981571428571,0.1870957142857143,0.4423257142857143
8,158,0.176499525,0.51361325,0.47468750000000004
8,159,0.012633428571428571,0.8522137142857142,0.9660414285714286
8,160,0.46354155,0.7956471249999999,1.0
8,161,0.04295365714285714,0.26680914285714286,0.939752857142857
8,162,0.00810645,0.063972125,0.324860625
8,163,0.3886183,0.0878261111111111,0.12617
8,164,0.026898674999999997,0.1550713125,0.24002718750000004
8,165,0.45930408749999996,0.17099725000000002,0.22785
8,166,0.03804504375,0.20229824999999999,0.29542031249999995
8,167,0.5458957125,0.2857205,0.19287812499999998
8,168,0.0660654,0.15567411764705882,0.1403205882352941
8,169,0.7272643714285714,0.11722942857142858,0.05250071428571428
8,170,0.056376675,0.21560400000000002,0.119873125
8,171,0.7677176625000001,0.302147875,0.170906875
8,172,0.08674954285714286,0.40926985714285713,0.32335214285714287
8,173,0.0358649,0.42715255555555554,0.6217222222222223
8,174,0.73179135,0.317869,0.81952375
8,175,0.07028660625,0.095018875,0.4332540625
8,176,0.7310544,0.082617125,0.304671875
8,177,0.051954974999999994,0.1417796875,0.16902750000000002
8,178,0.5752421142857144,0.1949572857142857,0.14944214285714286
8,179,0.05999639999999999,0.21508552941176468,0.24717029411764702
8,180,0.5890072875000001,0.14630674999999999,0.29887874999999997
