Y,T,PV,Windon,Winfoff
27,1,0.0073695,0.3968251818181818,0.4337745454545454
27,2,0.06595702499999999,0.41575525,0.8945675000000001
27,3,9.211875e-05,0.7579545624999999,1.0
27,4,0.017981579999999997,0.45843346666666657,0.9331276666666668
27,5,0.0,0.5202896666666667,0.7071616666666666
27,6,0.014852376923076923,0.6774784615384615,0.9427446153846153
27,7,0.007369499999999999,0.512327875,0.43368031249999994
27,8,0.006808014285714285,0.5736579523809523,0.714092380952381
27,9,0.032320521428571426,0.40692107142857153,0.4465328571428572
27,10,0.00014739,0.3329658,0.2716375
27,11,0.03752776153846154,0.503415,0.4182853846153846
27,12,0.0,0.8247242222222222,0.9651383333333333
27,13,0.04474339285714285,0.5967126428571428,1.0
27,14,0.0,0.28631940000000006,0.8404385
27,15,0.034268175000000005,0.14295441666666667,0.6626314583333334
27,16,0.023204476923076922,0.41858676923076915,0.9557701282051283
27,17,0.0,0.3246741111111111,0.643405
27,18,0.029372721428571426,0.17937942857142855,0.5003510714285714
27,19,0.016886682857142857,0.3632368857142857,0.9630835714285713
27,20,0.06432520714285714,0.18515050000000002,0.5637017857142858
27,21,0.0,0.339127125,0.775523125
27,22,0.09184239375,0.4718526875,1.0
27,23,0.0,0.40800533333333333,1.0
27,24,0.0830297,0.36792046666666667,0.9300156666666667
27,25,0.0,0.1777866666666667,0.6849794444444445
27,26,0.08578098,0.08426033333333335,0.3799256666666667
27,27,0.0,0.17693288888888892,0.24956722222222222
27,28,0.1193859,0.219107,0.435143125
27,29,0.011370085714285712,0.217417380952381,0.7753469047619048
27,30,0.03470364545454545,0.08833518181818183,0.27065818181818185
27,31,0.08263452391304348,0.05691760869565217,0.09592141304347825
27,32,0.0,0.2504193,0.352377
27,33,0.04737535714285714,0.45579357142857146,0.8337610714285714
27,34,0.02176836923076923,0.7203445769230767,0.997091730769231
27,35,0.0,0.524899125,0.748436875
27,36,0.0709314375,0.461647375,0.5292475000000001
27,37,0.017639254838709675,0.5250453870967743,0.9691640322580646
27,38,0.030616922727272722,0.7887656818181817,0.9929215909090909
27,39,0.0,0.5668833333333334,0.8706455555555556
27,40,0.01694985,0.9463963125,1.0
27,41,0.01304835,0.5483491176470588,0.9854714705882354
27,42,0.05334114285714285,0.8953010317460318,0.9926213492063493
27,43,0.0,0.58195,0.9593583333333333
27,44,0.0285568125,0.30806625,0.6014
27,45,0.03758445,0.25664560000000003,0.927304
27,46,0.06456936382978722,0.9295076595744681,1.0
27,47,0.004298875,0.551327,1.0
27,48,0.10652739310344826,0.3433797241379311,0.9198348275862067
27,49,0.026319642857142857,0.31430142857142856,0.6090171428571428
27,50,0.0,0.5538582,0.8168965
27,51,0.045003079999999994,0.6022071333333334,1.0
27,52,0.0,0.395274,0.8943088888888889
27,53,0.013510749999999997,0.6406487916666668,0.9974783333333334
27,54,0.07782192000000002,0.8557264000000001,1.0
27,55,0.0247962,0.5108131764705882,0.998980588235294
27,56,0.1976868375,0.34148599999999996,0.6485975
27,57,0.0071961,0.4108414117647059,0.8761329411764706
27,58,0.41079698571428575,0.31331671428571434,0.6533692857142857
27,59,0.0017686800000000001,0.2854832,0.45249666666666666
27,60,0.19623925714285714,0.1204822142857143,0.13253607142857143
27,61,0.007492325,0.1973074166666667,0.3289229166666667
27,62,0.33432965,0.2523855,0.3781483333333333
27,63,0.0086591625,0.33339943750000006,0.48883125
27,64,0.07888094444444443,0.32918155555555556,0.8431024074074075
27,65,0.3738793,0.3528801666666666,0.8418825000000001
27,66,0.0143055,0.3807302352941176,0.9785582352941177
27,67,0.5389560999999999,0.1884463333333333,0.7446975
27,68,0.039584742857142856,0.1275447142857143,0.4004092857142857
27,69,0.0412692,0.4856645833333333,0.40519583333333326
27,70,0.444749325,0.8742245,0.80921625
27,71,0.0613510875,0.863842625,0.989184375
27,72,0.0029478,0.3425543636363636,0.9325231818181817
27,73,0.0337715347826087,0.1842784347826087,0.410500652173913
27,74,0.38100314999999996,0.22023700000000002,0.314088125
27,75,0.018014333333333334,0.28318427777777777,0.39189166666666675
27,76,0.049501984285714284,0.7621591714285717,0.9866981428571427
27,77,0.3825823285714286,0.3909961428571429,0.7313564285714287
27,78,0.019247399999999998,0.28277917647058826,0.41379529411764693
27,79,0.47220071249999995,0.208668625,0.40228312499999996
27,80,0.0103173,0.13466774999999997,0.17513062499999996
27,81,0.4346162625,0.092787125,0.07471
27,82,0.021588299999999998,0.1426126470588235,0.19078676470588238
27,83,0.4453283571428571,0.07932600000000001,0.2026071428571429
