Y,T,Weights
28,1,28
28,2,22
28,3,9
28,4,23
28,5,12
28,6,12
28,7,13
28,8,22
28,9,10
28,10,38
28,11,4
28,12,32
28,13,13
28,14,33
28,15,12
28,16,19
28,17,20
28,18,13
28,19,16
28,20,40
28,21,75
28,22,5
28,23,19
28,24,5
28,25,7
28,26,36
28,27,5
28,28,30
28,29,12
28,30,12
28,31,13
28,32,5
28,33,30
28,34,51
28,35,14
28,36,8
28,37,16
28,38,25
28,39,16
28,40,24
28,41,8
28,42,16
28,43,16
28,44,34
28,45,4
28,46,13
28,47,8
28,48,29
28,49,18
28,50,6
28,51,18
28,52,7
28,53,17
28,54,13
28,55,36
28,56,5
28,57,18
28,58,6
28,59,24
28,60,31
28,61,9
28,62,14
28,63,14
28,64,5
28,65,16
28,66,14
28,67,12
28,68,6
28,69,12
28,70,9
28,71,28
28,72,8
28,73,7
28,74,8
28,75,10
28,76,6
28,77,7
28,78,8
28,79,15
28,80,18
28,81,19
28,82,30
28,83,7
28,84,14
28,85,17
28,86,9
28,87,7
28,88,31
28,89,9
28,90,11
28,91,14
28,92,8
28,93,18
28,94,6
28,95,17
28,96,9
28,97,16
28,98,6
28,99,12
28,100,6
28,101,6
28,102,15
28,103,26
28,104,7
28,105,17
28,106,8
28,107,15
28,108,6
28,109,8
28,110,12
28,111,6
28,112,6
28,113,10
28,114,8
28,115,18
28,116,7
28,117,14
28,118,16
28,119,9
28,120,16
28,121,9
28,122,7
28,123,16
28,124,8
28,125,15
28,126,10
28,127,14
28,128,10
28,129,16
28,130,8
28,131,16
28,132,8
28,133,15
28,134,9
28,135,14
28,136,10
28,137,15
28,138,9
28,139,16
28,140,7
28,141,17
28,142,23
28,143,8
28,144,18
28,145,7
28,146,5
28,147,10
28,148,9
28,149,16
28,150,7
28,151,17
28,152,6
28,153,17
28,154,8
28,155,16
28,156,9
28,157,15
28,158,8
28,159,16
28,160,8
28,161,16
28,162,8
28,163,15
28,164,4
28,165,5
28,166,15
28,167,10
28,168,14
28,169,9
28,170,16
28,171,8
28,172,6
28,173,10
28,174,8
28,175,16
28,176,10
28,177,14
28,178,9
28,179,15
28,180,8
28,181,16
28,182,8
28,183,16
28,184,9
28,185,14
28,186,9
28,187,15
28,188,11
28,189,15
28,190,7
28,191,16
28,192,8
28,193,16
28,194,9
28,195,17
28,196,7
28,197,15
28,198,8
28,199,16
28,200,8
28,201,16
28,202,9
28,203,15
28,204,8
28,205,15
28,206,9
28,207,3
28,208,12
28,209,9
28,210,9
28,211,6
28,212,9
28,213,15
28,214,9
28,215,15
28,216,9
28,217,16
28,218,8
28,219,16
28,220,8
28,221,14
28,222,10
28,223,16
28,224,9
28,225,15
28,226,8
28,227,16
28,228,8
28,229,16
28,230,8
28,231,16
28,232,8
28,233,16
28,234,8
28,235,15
28,236,10
28,237,14
28,238,9
28,239,16
28,240,9
28,241,15
28,242,9
28,243,13
28,244,13
28,245,12
28,246,10
28,247,14
28,248,8
28,249,16
28,250,10
28,251,15
28,252,7
28,253,17
28,254,9
28,255,13
28,256,11
28,257,14
28,258,10
28,259,15
28,260,10
28,261,14
28,262,8
28,263,17
28,264,8
28,265,14
28,266,10
28,267,17
28,268,7
28,269,15
28,270,10
28,271,11
28,272,13
28,273,13
28,274,9
28,275,15
28,276,10
28,277,15
28,278,7
28,279,16
28,280,9
28,281,15
28,282,9
28,283,14
28,284,11
28,285,13
28,286,10
28,287,16
28,288,9
28,289,9
28,290,5
28,291,9
28,292,14
28,293,4
28,294,7
28,295,15
28,296,9
28,297,14
28,298,11
28,299,13
28,300,9
28,301,14
28,302,12
28,303,14
28,304,9
28,305,14
28,306,11
28,307,12
28,308,11
28,309,14
28,310,12
28,311,12
28,312,9
28,313,16
28,314,10
28,315,15
28,316,8
28,317,13
28,318,12
28,319,8
28,320,5
28,321,10
28,322,13
28,323,12
28,324,14
28,325,11
28,326,12
28,327,9
28,328,14
28,329,11
28,330,15
28,331,9
28,332,13
28,333,12
28,334,12
28,335,9
28,336,17
28,337,9
28,338,14
28,339,10
28,340,15
28,341,7
28,342,18
28,343,8
28,344,15
28,345,9
28,346,15
28,347,9
28,348,13
28,349,13
28,350,12
28,351,9
28,352,15
28,353,10
28,354,14
28,355,9
28,356,14
28,357,10
28,358,15
28,359,8
28,360,4
28,361,11
28,362,11
28,363,15
28,364,8
28,365,16
28,366,10
28,367,13
28,368,10
28,369,15
28,370,8
28,371,17
28,372,8
28,373,13
28,374,11
28,375,15
28,376,9
28,377,13
28,378,12
28,379,12
28,380,11
28,381,13
28,382,11
28,383,15
28,384,9
28,385,15
28,386,9
28,387,15
28,388,9
28,389,15
28,390,9
28,391,14
28,392,9
28,393,15
28,394,8
28,395,16
28,396,10
28,397,15
28,398,8
28,399,16
28,400,9
28,401,15
28,402,10
28,403,14
28,404,9
28,405,15
28,406,9
28,407,15
28,408,10
28,409,14
28,410,7
28,411,17
28,412,8
28,413,15
28,414,9
28,415,9
28,416,7
28,417,8
28,418,16
28,419,8
28,420,17
28,421,7
28,422,16
28,423,8
28,424,16
28,425,8
28,426,7
28,427,9
28,428,8
28,429,16
28,430,8
28,431,17
28,432,7
28,433,6
28,434,10
28,435,7
28,436,17
28,437,7
28,438,16
28,439,9
28,440,11
28,441,5
28,442,7
28,443,17
28,444,8
28,445,16
28,446,8
28,447,15
28,448,9
28,449,16
28,450,8
28,451,16
28,452,9
28,453,15
28,454,8
28,455,15
28,456,9
28,457,15
28,458,9
28,459,16
28,460,7
28,461,17
28,462,8
28,463,16
28,464,9
28,465,15
28,466,9
28,467,15
28,468,8
28,469,8
28,470,8
28,471,9
28,472,16
28,473,8
28,474,15
28,475,9
28,476,15
28,477,9
28,478,16
28,479,5
28,480,19
28,481,8
28,482,16
28,483,8
28,484,15
28,485,12
28,486,13
28,487,8
28,488,14
28,489,9
28,490,16
28,491,9
28,492,16
28,493,7
28,494,17
28,495,7
28,496,17
28,497,6
28,498,18
28,499,7
28,500,15
28,501,10
28,502,15
28,503,9
28,504,16
28,505,6
28,506,15
28,507,11
28,508,16
28,509,6
28,510,17
28,511,7
28,512,16
28,513,8
28,514,17
28,515,7
28,516,18
28,517,7
28,518,18
28,519,5
28,520,8
28,521,6
28,522,4
28,523,7
28,524,16
28,525,7
28,526,17
28,527,7
28,528,6
28,529,10
28,530,25
28,531,7
28,532,17
28,533,8
28,534,16
28,535,7
28,536,18
28,537,6
28,538,6
28,539,12
28,540,5
28,541,6
28,542,10
28,543,10
28,544,9
28,545,8
28,546,7
28,547,16
28,548,8
28,549,6
28,550,8
28,551,10
28,552,38
28,553,16
28,554,8
28,555,10
28,556,14
28,557,14
28,558,12
28,559,8
28,560,17
28,561,7
28,562,14
28,563,9
28,564,30
28,565,14
28,566,34
28,567,35
28,568,7
28,569,7
28,570,31
28,571,27
28,572,8
28,573,14
28,574,13
28,575,15
28,576,6
28,577,5
28,578,9
28,579,17
28,580,9
28,581,8
28,582,16
28,583,13
28,584,50
28,585,10
28,586,7
28,587,15
28,588,21
28,589,30
28,590,5
28,591,7
28,592,12
28,593,5
28,594,8
28,595,8
28,596,12
28,597,14
28,598,6
28,599,8
28,600,8
28,601,18
28,602,9
28,603,11
28,604,6
28,605,24
28,606,12
28,607,9
28,608,9
28,609,7
28,610,17
28,611,12
28,612,10
28,613,15
28,614,12
28,615,11
28,616,17
28,617,9
28,618,8
28,619,16
28,620,10
28,621,18
28,622,15
28,623,13
28,624,7
28,625,17
28,626,39
28,627,33
28,628,7
28,629,19
28,630,11
28,631,25
28,632,10
28,633,16
28,634,59
28,635,11
28,636,82
28,637,14
28,638,13
28,639,30
28,640,29
28,641,10
28,642,14
28,643,9
28,644,11
28,645,11
28,646,19
28,647,15
