Y,T,Weights
28,1,41
28,2,16
28,3,32
28,4,14
28,5,16
28,6,8
28,7,16
28,8,8
28,9,15
28,10,9
28,11,7
28,12,26
28,13,31
28,14,33
28,15,14
28,16,9
28,17,24
28,18,15
28,19,9
28,20,16
28,21,8
28,22,14
28,23,58
28,24,12
28,25,12
28,26,15
28,27,9
28,28,8
28,29,19
28,30,5
28,31,30
28,32,37
28,33,5
28,34,16
28,35,14
28,36,10
28,37,14
28,38,10
28,39,16
28,40,8
28,41,15
28,42,9
28,43,14
28,44,26
28,45,35
28,46,6
28,47,17
28,48,6
28,49,19
28,50,4
28,51,43
28,52,7
28,53,16
28,54,8
28,55,11
28,56,6
28,57,31
28,58,39
28,59,15
28,60,9
28,61,8
28,62,18
28,63,5
28,64,19
28,65,7
28,66,17
28,67,13
28,68,9
28,69,14
28,70,13
28,71,6
28,72,18
28,73,6
28,74,15
28,75,27
28,76,6
28,77,18
28,78,5
28,79,40
28,80,15
28,81,9
28,82,14
28,83,12
28,84,7
28,85,18
28,86,6
28,87,15
28,88,7
28,89,44
28,90,5
28,91,7
28,92,9
28,93,9
28,94,18
28,95,6
28,96,17
28,97,24
28,98,6
28,99,18
28,100,7
28,101,18
28,102,6
28,103,16
28,104,8
28,105,17
28,106,6
28,107,18
28,108,7
28,109,18
28,110,6
28,111,15
28,112,9
28,113,17
28,114,7
28,115,18
28,116,6
28,117,18
28,118,5
28,119,16
28,120,8
28,121,16
28,122,9
28,123,15
28,124,9
28,125,15
28,126,8
28,127,16
28,128,9
28,129,15
28,130,8
28,131,18
28,132,6
28,133,18
28,134,6
28,135,18
28,136,7
28,137,17
28,138,7
28,139,17
28,140,8
28,141,16
28,142,8
28,143,16
28,144,7
28,145,17
28,146,8
28,147,15
28,148,8
28,149,16
28,150,9
28,151,14
28,152,10
28,153,15
28,154,8
28,155,16
28,156,9
28,157,16
28,158,7
28,159,16
28,160,8
28,161,17
28,162,8
28,163,16
28,164,8
28,165,15
28,166,9
28,167,14
28,168,9
28,169,16
28,170,9
28,171,15
28,172,8
28,173,15
28,174,9
28,175,17
28,176,7
28,177,16
28,178,8
28,179,17
28,180,7
28,181,16
28,182,8
28,183,15
28,184,10
28,185,14
28,186,9
28,187,15
28,188,9
28,189,17
28,190,7
28,191,17
28,192,7
28,193,14
28,194,12
28,195,12
28,196,8
28,197,16
28,198,11
28,199,15
28,200,8
28,201,15
28,202,9
28,203,16
28,204,8
28,205,16
28,206,8
28,207,16
28,208,8
28,209,16
28,210,8
28,211,16
28,212,8
28,213,16
28,214,8
28,215,16
28,216,8
28,217,16
28,218,8
28,219,18
28,220,6
28,221,5
28,222,9
28,223,12
28,224,14
28,225,9
28,226,17
28,227,7
28,228,4
28,229,11
28,230,7
28,231,6
28,232,11
28,233,10
28,234,12
28,235,9
28,236,17
28,237,8
28,238,14
28,239,9
28,240,17
28,241,9
28,242,15
28,243,8
28,244,15
28,245,9
28,246,16
28,247,9
28,248,15
28,249,8
28,250,16
28,251,9
28,252,15
28,253,9
28,254,15
28,255,8
28,256,16
28,257,8
28,258,15
28,259,10
28,260,14
28,261,10
28,262,14
28,263,12
28,264,12
28,265,9
28,266,14
28,267,10
28,268,15
28,269,10
28,270,15
28,271,9
28,272,14
28,273,9
28,274,15
28,275,8
28,276,15
28,277,11
28,278,13
28,279,10
28,280,14
28,281,11
28,282,15
28,283,8
28,284,16
28,285,9
28,286,15
28,287,9
28,288,15
28,289,7
28,290,17
28,291,9
28,292,15
28,293,8
28,294,16
28,295,8
28,296,16
28,297,9
28,298,13
28,299,11
28,300,15
28,301,8
28,302,16
28,303,8
28,304,14
28,305,11
28,306,13
28,307,10
28,308,16
28,309,8
28,310,14
28,311,12
28,312,14
28,313,8
28,314,16
28,315,9
28,316,14
28,317,8
28,318,15
28,319,10
28,320,14
28,321,11
28,322,15
28,323,8
28,324,6
28,325,8
28,326,10
28,327,16
28,328,9
28,329,14
28,330,11
28,331,13
28,332,10
28,333,15
28,334,7
28,335,4
28,336,11
28,337,11
28,338,13
28,339,13
28,340,11
28,341,11
28,342,13
28,343,10
28,344,16
28,345,7
28,346,16
28,347,10
28,348,15
28,349,7
28,350,4
28,351,13
28,352,9
28,353,13
28,354,12
28,355,12
28,356,11
28,357,13
28,358,11
28,359,14
28,360,10
28,361,15
28,362,9
28,363,13
28,364,9
28,365,15
28,366,11
28,367,13
28,368,11
28,369,13
28,370,10
28,371,14
28,372,11
28,373,15
28,374,9
28,375,14
28,376,9
28,377,14
28,378,10
28,379,16
28,380,8
28,381,14
28,382,11
28,383,13
28,384,11
28,385,14
28,386,10
28,387,14
28,388,10
28,389,15
28,390,9
28,391,14
28,392,9
28,393,14
28,394,10
28,395,14
28,396,11
28,397,15
28,398,8
28,399,16
28,400,7
28,401,3
28,402,14
28,403,8
28,404,16
28,405,10
28,406,14
28,407,9
28,408,13
28,409,10
28,410,16
28,411,10
28,412,14
28,413,8
28,414,16
28,415,8
28,416,16
28,417,8
28,418,16
28,419,8
28,420,16
28,421,10
28,422,13
28,423,9
28,424,16
28,425,8
28,426,16
28,427,8
28,428,14
28,429,11
28,430,15
28,431,7
28,432,17
28,433,9
28,434,13
28,435,10
28,436,16
28,437,7
28,438,16
28,439,10
28,440,15
28,441,8
28,442,16
28,443,10
28,444,14
28,445,8
28,446,16
28,447,8
28,448,16
28,449,8
28,450,16
28,451,8
28,452,16
28,453,8
28,454,16
28,455,8
28,456,16
28,457,8
28,458,15
28,459,9
28,460,16
28,461,9
28,462,15
28,463,8
28,464,16
28,465,9
28,466,17
28,467,5
28,468,17
28,469,9
28,470,15
28,471,8
28,472,15
28,473,11
28,474,13
28,475,9
28,476,16
28,477,9
28,478,15
28,479,9
28,480,14
28,481,9
28,482,6
28,483,10
28,484,8
28,485,16
28,486,9
28,487,14
28,488,8
28,489,18
28,490,6
28,491,18
28,492,8
28,493,15
28,494,9
28,495,16
28,496,8
28,497,15
28,498,9
28,499,14
28,500,9
28,501,17
28,502,7
28,503,17
28,504,7
28,505,17
28,506,8
28,507,15
28,508,9
28,509,15
28,510,7
28,511,17
28,512,9
28,513,15
28,514,9
28,515,14
28,516,9
28,517,16
28,518,7
28,519,17
28,520,7
28,521,17
28,522,8
28,523,14
28,524,10
28,525,16
28,526,8
28,527,18
28,528,6
28,529,40
28,530,8
28,531,16
28,532,8
28,533,18
28,534,5
28,535,18
28,536,7
28,537,14
28,538,9
28,539,18
28,540,13
28,541,10
28,542,8
28,543,16
28,544,8
28,545,16
28,546,8
28,547,14
28,548,16
28,549,8
28,550,10
28,551,18
28,552,5
28,553,17
28,554,8
28,555,17
28,556,7
28,557,16
28,558,7
28,559,17
28,560,8
28,561,18
28,562,6
28,563,18
28,564,5
28,565,42
28,566,7
28,567,18
28,568,6
28,569,66
28,570,11
28,571,12
28,572,13
28,573,11
28,574,7
28,575,17
28,576,7
28,577,18
28,578,6
28,579,39
28,580,14
28,581,12
28,582,14
28,583,8
28,584,15
28,585,9
28,586,16
28,587,10
28,588,5
28,589,9
28,590,11
28,591,5
28,592,18
28,593,7
28,594,17
28,595,5
28,596,7
28,597,10
28,598,15
28,599,11
28,600,7
28,601,7
28,602,8
28,603,14
28,604,10
28,605,14
28,606,12
28,607,12
28,608,12
28,609,7
28,610,15
28,611,16
28,612,8
28,613,14
28,614,34
28,615,15
28,616,49
28,617,35
28,618,6
28,619,7
28,620,8
28,621,15
28,622,9
28,623,15
28,624,9
28,625,16
28,626,8
28,627,14
28,628,37
28,629,4
28,630,17
28,631,14
28,632,10
28,633,14
28,634,10
28,635,16
28,636,8
28,637,16
28,638,13
28,639,35
28,640,32
28,641,14
28,642,14
28,643,11
28,644,9
28,645,12
28,646,15
28,647,13
28,648,8
28,649,14
28,650,58
28,651,16
28,652,8
28,653,16
28,654,11
28,655,5
28,656,19
28,657,12
28,658,9
28,659,14
28,660,61
28,661,12
28,662,9
28,663,16
28,664,8
28,665,16
28,666,11
28,667,29
28,668,31
28,669,11
28,670,60
28,671,7
28,672,44
