Time,Scenario,dfix,dflex
27,2,79.79118228000004,8.85285317674776
27,3,55.8413098200002,6.204570933517796
28,1,56.06133456875602,6.2156429483512206
28,2,56.16430568337569,6.2297982163910675
28,3,78.95529620999987,8.772788121764494
29,1,83.9343068999999,9.309028717189408
29,2,76.34443203,8.468186387816308
29,3,65.66145245999977,7.295694968629423
30,1,61.59119147999977,6.828750251357964
30,2,52.9175340899996,5.869660362085893
30,3,53.94172832999989,5.993506443360481
31,1,83.4701029200001,9.25756455827672
31,2,74.1627882,8.228380513333825
31,3,67.0150917900001,7.446101499135435
32,1,60.55563032999998,6.7139349389522
32,2,70.05839696999996,7.772996040061499
32,3,82.01003409000039,9.112203265999941
33,1,83.47171841999995,9.257730160343856
33,2,57.08715695999956,6.33216046986783
33,3,57.22173540000015,6.357951462423441
34,1,63.590799780000005,7.050451494621883
34,2,58.99913549999999,6.545965064935728
34,3,81.37344581999965,9.041471273002166
35,1,84.15708237000007,9.333747325505529
35,2,59.749684650000155,6.627489723979819
35,3,60.67168164000041,6.741278588858354
36,1,57.88335419999999,6.417652897041933
36,2,75.95345627999998,8.427056360878028
36,3,79.15572099,8.795057530076688
37,1,78.03095075999975,8.654277801408583
37,2,57.15439037999999,6.339618556756692
37,3,57.474586079999774,6.386045965315196
38,1,56.50120205999987,6.26441020778333
38,2,78.06856419000026,8.661728873352933
38,3,78.9155127900004,8.768367743594688
39,1,61.57001492999997,6.828654910288895
39,2,60.306166890000156,6.689209337452706
39,3,55.003840469999986,6.111518836890881
40,1,51.11868447000008,5.667637270557229
40,2,76.03788987000027,8.436424448542411
40,3,77.08327317000003,8.564785664960715
41,1,73.20483944999997,8.116372069123246
41,2,55.95065370000005,6.206098792642473
41,3,54.033857729999966,6.003743037101723
42,1,51.168405599999936,5.673149971443606
42,2,74.57737158000012,8.27437914607722
42,3,71.52244469999994,7.946916113880928
43,1,77.13308970000017,8.554718522955346
43,2,55.09246922999972,6.110907893588882
43,3,60.29008391668435,6.698878285871342
44,1,53.511183810000105,5.932899150793857
44,2,74.83671774000021,8.303153750516941
44,3,79.36913618999989,8.818770317961244
45,1,75.66562719000008,8.391975441523758
45,2,59.06961764999995,6.553785241675865
45,3,55.40445801000021,6.156031871372907
46,1,55.437368940000184,6.146460020551098
46,2,63.435845250000085,7.038220665178071
46,3,80.48191122000041,8.942411924455456
47,1,75.07587267000004,8.329748253980721
47,2,78.89606748000033,8.753540827833703
47,3,57.18925917000014,6.3543429943988246
48,1,64.83241178999998,7.191310712006324
48,2,61.53707106000009,6.82574895675618
48,3,80.80978203000006,8.978841995570248
49,1,74.60955863999997,8.275796243095307
49,2,81.14013243000011,9.002521060223179
49,3,54.723797369999836,6.080402954454791
50,1,59.14327796999998,6.56025219107562
50,2,63.10527336000004,6.999696533156269
50,3,79.22432312999977,8.802679986151349
51,1,73.82116070999994,8.190535739727597
51,2,80.78067135,8.96263865769495
51,3,64.10623338000003,7.122892883357648
52,1,69.83794971000006,7.748595302197475
52,2,61.392000869999976,6.809659821086729
52,3,50.19526979999998,5.577233483481659
53,1,55.36166939999995,6.140796704204895
53,2,81.33910839000005,9.02459755237405
53,3,67.81483395000006,7.534959512272866
54,1,77.53460912999998,8.602545766044823
54,2,65.17869543,7.229681257370085
54,3,59.58194579999994,6.620196902285992
55,1,54.90431774999998,6.090066665777057
55,2,80.10804051,8.888009900029216
55,3,77.03938386000014,8.559909077324244
56,1,75.98253681000004,8.430335342183973
56,2,68.83318485000032,7.637058471345458
56,3,72.05840909999996,8.006469740381467
57,1,53.32551210000017,5.914943522794988
57,2,57.85863794999997,6.417730602224908
57,3,60.264589949999994,6.696046203569032
58,1,73.10341376999997,8.110901184779337
58,2,69.33302162999989,7.692515639471649
58,3,78.35297805000012,8.705863915046875
59,1,59.96264066999962,6.651132233359411
59,2,66.39651828000001,7.36475566828617
59,3,55.8083232,6.200905755373246
60,1,57.3837484500001,6.36679283448713
60,2,72.71399591999996,8.06763660112499
60,3,80.25275492999974,8.916950127607537
61,1,61.772247360000414,6.851866509248142
61,2,83.36857148999995,9.249767590387737
61,3,57.89325114000016,6.43256427697364
62,1,50.19843258000001,5.5680839746813415
62,2,63.6401969100004,7.0590325290493245
62,3,77.29019325000027,8.58777677366993
63,1,77.67103977,8.61768292463367
63,2,82.19378628000008,9.119424531823364
63,3,59.9487597,6.660951394264788
64,1,56.09200887000019,6.221806860632101
64,2,61.801309080000024,6.855060797140428
64,3,62.71585983,6.968409364122487
65,1,76.65924609000001,8.505423589038951
65,2,80.64670697999989,8.947775240154176
65,3,81.91323170999972,9.101447451516034
66,1,54.05214447000041,5.995542464065355
66,2,65.03710652999969,7.215881476892279
66,3,59.62739966999995,6.625247327918677
67,1,77.84116604999983,8.636558463884418
67,2,65.63113568999954,7.281789342812032
67,3,83.66719589999983,9.296332258409443
68,1,58.63821525000039,6.504235433964628
68,2,79.20499941000008,8.787816998553106
68,3,59.592964499999965,6.621421200307627
69,1,78.35945759999994,8.69406329923585
69,2,67.36561794000009,7.472254049618684
69,3,80.54813961,8.94977259214555
70,1,56.77276661999967,6.297317403575624
70,2,77.41774142999962,8.589519748302596
70,3,62.75955212999998,6.973264052631961
71,1,77.63684967,8.613889515024402
71,2,78.77378916000009,8.73765208733281
71,3,78.91111421999977,8.767879013804851
72,1,54.527935410000055,6.048317806215724
72,2,58.99004153999965,6.543228775498529
72,3,55.025612730000006,6.113937975467373
73,1,64.38858129000005,7.143984042720927
73,2,74.97935819999998,8.318979792576645
73,3,76.4097597,8.489950871347885
74,1,61.42890257999977,6.813777657394772
74,2,65.7441647099998,7.2923994028138415
74,3,53.16493805999994,5.907196459694842
75,1,64.44149849999998,7.1498553853720335
75,2,73.64531321999996,8.170966769451114
75,3,71.24981220000004,7.916623626031011
76,1,66.23996543999968,7.347427379672425
76,2,64.78026146999993,7.18547752147198
76,3,53.99730909000045,5.999678914275185
77,1,56.09838861,6.222513855355759
77,2,73.11854943000002,8.112522037380165
77,3,72.71623178999997,8.079559068662384
78,1,79.34557166999956,8.803473680449526
78,2,61.43813621999999,6.816573681716902
78,3,57.01008311999993,6.334434556362081
79,1,81.33190694999999,9.021452099249624
79,2,62.75991959999993,6.963226317986663
79,3,79.75381392000007,8.861512266111
80,1,62.259395579999975,6.905888493104603
80,2,58.031957970000015,6.4369548524469895
80,3,61.084706309999895,6.787170190798245
81,1,80.05000481999973,8.88163116232516
81,2,62.703097739999805,6.956921900854535
81,3,79.5701796300001,8.841108466553719
82,1,79.57828358999977,8.829293072594606
82,2,60.70182246000044,6.733102969771291
82,3,68.22875637000001,7.580953034687475
83,1,56.06962209000006,6.219323694012445
83,2,76.91103342000014,8.533300217149996
83,3,81.29165805000011,9.032383747684039
84,1,80.53326558000022,8.935249375942039
84,2,65.72776968000012,7.2925109454855175
84,3,54.52378496999999,6.058179366921781
85,1,59.39117225999979,6.58775443496934
85,2,73.58116472999994,8.161697047232646
85,3,78.40470806999997,8.711611692160682
86,1,76.89422060999978,8.531494230742382
86,2,55.028669219999855,6.103829924965843
86,3,56.48101947000006,6.27564974281006
87,1,56.57411772000003,6.275283010814459
87,2,73.84742181000003,8.193390828645642
87,3,80.10866654999968,8.90094031585541
88,1,75.82168961999983,8.41249605375496
88,2,67.35631383000016,7.4731988213305485
88,3,76.08973239000018,8.454394288135184
89,1,73.0619290800001,8.10412807204712
89,2,53.049699180000324,5.884321274183196
89,3,61.037507429999906,6.781923366713973
90,1,57.48242615999979,6.377741357387848
90,2,68.47135722000003,7.5969134978978605
90,3,49.65523640999986,5.517229799844728
91,1,56.827291049999545,6.303356981824388
91,2,68.47751007,7.595580995520814
91,3,67.39862777999993,7.488714396302775
92,1,62.867006460000006,6.975164379024628
92,2,51.61859594999989,5.727090138482736
92,3,60.00693714000017,6.667418132433227
93,1,57.595261589999886,6.388540311910257
93,2,60.91088723999998,6.758075142565437
93,3,76.71721958999981,8.524113064750276
94,1,74.47642803000004,8.263238225563583
94,2,57.96687932999999,6.431435807931749
94,3,66.4412474700003,7.382341054755296
95,1,58.06735263000004,6.440907344461555
95,2,50.96840210999989,5.653461187378718
95,3,79.3802709900001,8.820007517324493
96,1,75.55130297999987,8.382496444424275
96,2,72.45920151000023,8.039367022537302
96,3,78.13225566000003,8.681341192788489
97,1,69.2004176100002,7.6757930191362345
97,2,53.056226970000054,5.8850453448324975
97,3,55.77959169000001,6.197713367230223
98,1,77.50689309000042,8.599470546770759
98,2,70.20060732000019,7.78877475241335
98,3,79.09737290999956,8.788574413313746
99,1,57.30197615999995,6.3560180278049385
99,2,51.35093765999982,5.695892511697925
99,3,57.284832059999864,6.364962197993374
100,1,78.04269638999975,8.65891846490847
100,2,70.18161290999997,7.7866673122035595
100,3,82.01826917999978,9.113118275379687
