Y,T,Weights
3,1,6
3,2,2
3,3,2
3,4,2
3,5,2
3,6,2
3,7,2
3,8,2
3,9,2
3,10,1
3,11,8
3,12,2
3,13,5
3,14,6
3,15,2
3,16,1
3,17,5
3,18,3
3,19,2
3,20,8
3,21,3
3,22,2
3,23,2
3,24,2
3,25,4
3,26,2
3,27,2
3,28,4
3,29,3
3,30,3
3,31,2
3,32,1
3,33,4
3,34,4
3,35,2
3,36,1
3,37,2
3,38,4
3,39,5
3,40,2
3,41,2
3,42,2
3,43,1
3,44,2
3,45,1
3,46,1
3,47,2
3,48,4
3,49,1
3,50,4
3,51,2
3,52,2
3,53,8
3,54,3
3,55,6
3,56,4
3,57,2
3,58,1
3,59,8
3,60,3
3,61,2
3,62,5
3,63,3
3,64,2
3,65,1
3,66,8
3,67,3
3,68,3
3,69,2
3,70,5
3,71,2
3,72,1
3,73,7
3,74,1
3,75,2
3,76,1
3,77,4
3,78,1
3,79,6
3,80,2
3,81,3
3,82,5
3,83,2
3,84,1
3,85,4
3,86,3
3,87,2
3,88,2
3,89,2
3,90,10
3,91,1
3,92,4
3,93,3
3,94,2
3,95,2
3,96,2
3,97,7
3,98,1
3,99,1
3,100,8
3,101,4
3,102,2
3,103,1
3,104,8
3,105,2
3,106,7
3,107,4
3,108,2
3,109,1
3,110,8
3,111,3
3,112,5
3,113,2
3,114,3
3,115,2
3,116,1
3,117,3
3,118,4
3,119,1
3,120,3
3,121,5
3,122,4
3,123,2
3,124,2
3,125,8
3,126,3
3,127,4
3,128,3
3,129,4
3,130,2
3,131,8
3,132,2
3,133,5
3,134,3
3,135,3
3,136,2
3,137,1
3,138,10
3,139,1
3,140,4
3,141,3
3,142,3
3,143,2
3,144,1
3,145,7
3,146,1
3,147,2
3,148,1
3,149,4
3,150,1
3,151,6
3,152,2
3,153,8
3,154,2
3,155,1
3,156,4
3,157,1
3,158,5
3,159,2
3,160,2
3,161,7
3,162,2
3,163,1
3,164,4
3,165,1
3,166,1
3,167,5
3,168,2
3,169,8
3,170,2
3,171,1
3,172,4
3,173,1
3,174,5
3,175,2
3,176,1
3,177,8
3,178,1
3,179,2
3,180,4
3,181,2
3,182,3
3,183,2
3,184,2
3,185,4
3,186,4
3,187,1
3,188,2
3,189,5
3,190,2
3,191,2
3,192,2
3,193,2
3,194,3
3,195,5
3,196,2
3,197,1
3,198,4
3,199,1
3,200,6
3,201,2
3,202,7
3,203,1
3,204,2
3,205,1
3,206,4
3,207,1
3,208,1
3,209,5
3,210,2
3,211,7
3,212,1
3,213,2
3,214,2
3,215,3
3,216,2
3,217,5
3,218,2
3,219,8
3,220,2
3,221,1
3,222,4
3,223,1
3,224,1
3,225,5
3,226,1
3,227,1
3,228,7
3,229,1
3,230,2
3,231,2
3,232,3
3,233,1
3,234,1
3,235,4
3,236,2
3,237,1
3,238,8
3,239,2
3,240,1
3,241,4
3,242,1
3,243,1
3,244,5
3,245,2
3,246,8
3,247,2
3,248,2
3,249,4
3,250,2
3,251,4
3,252,2
3,253,3
3,254,5
3,255,2
3,256,2
3,257,2
3,258,2
3,259,2
3,260,3
3,261,2
3,262,8
3,263,1
3,264,2
3,265,1
3,266,4
3,267,1
3,268,2
3,269,1
3,270,2
3,271,2
3,272,1
3,273,2
3,274,1
3,275,4
3,276,1
3,277,1
3,278,7
3,279,2
3,280,3
3,281,2
3,282,1
3,283,7
3,284,1
3,285,1
3,286,2
3,287,1
3,288,3
3,289,1
3,290,6
3,291,2
3,292,7
3,293,1
3,294,2
3,295,2
3,296,4
3,297,2
3,298,4
3,299,2
3,300,7
3,301,1
3,302,2
3,303,2
3,304,4
3,305,2
3,306,3
3,307,2
3,308,1
3,309,3
3,310,5
3,311,2
3,312,2
3,313,4
3,314,2
3,315,4
3,316,2
3,317,3
3,318,4
3,319,2
3,320,2
3,321,4
3,322,3
3,323,3
3,324,1
3,325,2
3,326,7
3,327,1
3,328,1
3,329,2
3,330,5
3,331,2
3,332,3
3,333,2
3,334,1
3,335,4
3,336,3
3,337,1
3,338,2
3,339,2
3,340,3
3,341,1
3,342,2
3,343,4
3,344,1
3,345,1
3,346,3
3,347,4
3,348,1
3,349,1
3,350,3
3,351,4
3,352,3
3,353,2
3,354,2
3,355,1
3,356,8
3,357,1
3,358,3
3,359,3
3,360,2
3,361,5
3,362,2
3,363,5
3,364,2
