delta,psi,objective,Price_max,Price_min,Price_avg,PV,Wind_Onshore,Wind_Offshore,Gas,Nuclear,BESS_P,BESS_E,Duration,LDES_PHS_P,LDES_PHS_E,Duration_PHS
0.25,0.5,4.878079304718961e9,9000.000163229608,0.9964321230749835,117.05050753127114,75.8454540199235,49.99999999995782,97.79535217060278,32.50974645719376,11.999999999998304,9.759552158297504,148.51492415025902,15.21739130457873,9.044473050926321,1517.117023194938,167.7396808694739
