Storage,Time,Scenario,Dual_discharge,Dual_charge,Dual_energy
H2,1,13,-6.110104207782486e-8,-7.433797307861638e-8,-6.540229802175447e-9
H2,1,15,-2.3334227938098427e-6,-6.11007674247693e-8,-1.1754212379319395e-9
H2,1,16,-6.110199397843832e-8,-1.0073552002767155e-7,-4.335690526604758e-9
H2,1,19,-6.110172063688199e-8,-6.414956921007992e-8,-3.7704143188416306e-9
H2,1,1,-6.110071908637947e-8,-8.757396158034177e-8,-6.516379918388566e-9
H2,1,22,-6.110162468237662e-8,-6.924242744315151e-8,-4.409742004881598e-9
H2,1,24,-6.1104340383646e-8,-8.757843344851138e-8,-4.289526153121873e-9
H2,1,26,-6.110576265561671e-8,-7.72942301836483e-8,-4.005978946216445e-9
H2,1,28,-6.110203173220365e-8,-6.407375383289335e-8,-3.753357124435988e-9
H2,1,29,-3.4031830669207856,-6.110076978716029e-8,-8.591713073101107e-10
H2,1,2,-6.110122742943431e-8,-6.56744316411067e-8,-3.869282553149503e-9
H2,1,30,-8.870044885751543e-8,-6.110029215960974e-8,-1.7338132036887036e-9
H2,1,6,-6.110234225138705e-8,-1.8033030838879324e-7,-8.916171350657807e-9
H2,1,7,-6.11011281647352e-8,-1.2761607783204728e-7,-6.10768603813921e-9
H2,1,9,-6.11007520163108e-8,-6.13090478523693e-8,-3.705262540725177e-9
H2,2,13,-6.110370468841335e-8,-7.012746276244513e-8,-7.4766451782833e-9
H2,2,15,-6.110057159651765e-8,-2.1837464266081508,-1.771940027440471e-9
H2,2,16,-6.110138202964898e-8,-8.37489036033676e-8,-5.339723379328639e-9
H2,2,19,-6.110184013533388e-8,-6.145552071841499e-8,-3.780678488205514e-9
H2,2,1,-4.083648688465872,-6.11006888216229e-8,-1.958698722337906e-9
H2,2,22,-6.110427971630452e-8,-1.1481263615043966e-7,-5.9582118356705865e-9
H2,2,24,-6.110090516309401e-8,-8.479038677237978e-8,-1.703363784953435e-7
H2,2,26,-6.110166085658814e-8,-6.382121160829766e-8,-4.309101339335042e-9
H2,2,28,-6.110077867740295e-8,-6.538891949338947e-8,-4.1128170907384075e-9
H2,2,29,-6.110177629872292e-8,-1.3715684733913165e-7,-1.0273833539978057e-9
H2,2,2,-6.11021552189178e-8,-1.2765152751892424e-7,-4.7467609283467725e-9
H2,2,30,-6.110039752504501e-8,-6.110031955647283e-8,-1.7338112731282191e-9
H2,2,6,-6.110358304357573e-8,-2.47535390358098e-7,-0.1705056193121088
H2,2,7,-6.110066209425042e-8,-7.47922505906896e-8,-1.2524633383533958e-8
H2,2,9,-6.110071410684472e-8,-7.811552503078502e-8,-5.4779073164108495e-9
H2,3,13,-6.110586335666686e-8,-7.003909812361548e-8,-8.191720667208714e-9
H2,3,15,-6.110085841763857e-8,-0.9784900758621806,-2.407159828110758e-9
H2,3,16,-6.110181904031376e-8,-1.011363515825986e-7,-7.045691653779773e-9
H2,3,19,-6.110079889144783e-8,-6.649860173492266e-8,-4.226375607181868e-9
H2,3,1,-6.110152576374892e-8,-7.268471605380204e-8,-2.046500387125825e-9
H2,3,22,-6.110196856708991e-8,-9.545925659448307e-8,-1.6489855154970303e-8
H2,3,24,-113.44785424524758,-6.110030195100398e-8,-3.0010882642416057e-9
H2,3,26,-6.110403311046819e-8,-7.705593778925281e-8,-4.968936303496593e-9
H2,3,28,-6.110215294251337e-8,-6.110644742740809e-8,-4.112857140399247e-9
H2,3,29,-6.110521064243657e-8,-2.798457923906113e-7,-1.1201074116224143e-9
H2,3,2,-6.110061548618711e-8,-6.376736431618545e-8,-5.287801288585694e-9
H2,3,30,-6.149025693378477e-8,-6.110029216843243e-8,-1.7153115814935999e-9
H2,3,6,-6.110055245948618e-8,-6.110143038656343e-8,-5.501884683603568
H2,3,7,-6.110166162341384e-8,-1.2744784612200913e-7,-7.021094174687931e-8
H2,3,9,-6.11016575918106e-8,-1.0512192810025734e-7,-7.705085397351592e-9
H2,4,13,-1.5880193990741103,-6.1101330937378e-8,-1.8564461159192813e-9
H2,4,15,-6.110083787863204e-8,-1.1355455298668127,-3.752337803093931e-9
H2,4,16,-6.110153156947876e-8,-1.6946236446259595e-6,-1.0625257280348238e-7
H2,4,19,-6.110094459863817e-8,-6.132208995110675e-8,-4.2448298360828074e-9
H2,4,1,-6.110098828092093e-8,-1.6579836327719689e-7,-2.9698254777902486e-9
H2,4,22,-6.110509518722106e-8,-1.4841210832121905e-7,-0.13877129247515052
H2,4,24,-103.13442215275293,-6.110030407985274e-8,-1.5853241271713112e-9
