Storage,Time,Scenario,Discharge,Charge,energy_level
H2,1,13,1.755860356914221e-10,1.7518672231246655,1436.5227703055734
H2,1,15,8.540787097161614,3.1709222287673374e-11,1054.822884805243
H2,1,16,1.6326646197017955e-10,3.622201926341578,1388.2168331985113
H2,1,19,1.342711909721642e-10,0.373748774754474,1368.27482662815
H2,1,1,2.9807140974320163e-10,2.6772927235829154,1429.1165278680753
H2,1,22,3.081295636532539e-10,1.8279863281016897,1407.6234452258852
H2,1,24,9.275018123593192e-10,2.42013538173432,1384.0320034860279
H2,1,26,1.1201139262882178e-9,2.3872709154454865,1380.4367678139902
H2,1,28,1.636836806633834e-10,2.5196439774780726,1381.2707181206495
H2,1,29,9.04443925939623,1.0950267577754865e-10,872.0639105550044
H2,1,2,9.153698992846036e-11,0.06991268322230344,1366.1799831146081
H2,1,30,2.9243391357221404,6.486004480523166e-13,1189.9366129219202
H2,1,6,4.818228760912133e-10,5.953481918161746,1452.9131452438182
H2,1,7,8.135616094228204e-11,4.797383439957876,1425.843992406042
H2,1,9,4.335549839645905e-11,0.08390628085255576,1367.3939305468386
H2,2,13,7.811467300677151e-10,1.9396067773205063,1454.1731919607325
H2,2,15,1.8764535134598502e-11,9.044439259486737,1213.100571845401
H2,2,16,1.0498637726657099e-10,2.711698966631501,1414.7914830688292
H2,2,19,1.3422918674462922e-10,0.06794929195711795,1368.798036173531
H2,2,1,9.044439259153535,2.726427632152687e-10,1231.783307670649
H2,2,22,9.218773321909864e-10,3.252830068844708,1432.670236737555
H2,2,24,1.436458732132803e-10,2.5475925430798,1510.6473528585561
H2,2,26,2.810510171062281e-10,0.9166552259857896,1403.5364794909242
H2,2,28,4.7583640981903544e-11,0.8463329015200337,1399.636142080965
H2,2,29,3.3841601237802304e-10,5.359437335327783,984.6120945784301
H2,2,2,1.8236528764719597e-10,4.364675793523094,1390.6221675557795
H2,2,30,0.04170893468271297,1.6465485200752696e-12,1188.9507653748803
H2,2,6,7.767486312602971e-10,7.054350471237705,1517.1077345137028
H2,2,7,3.6618864887342585e-11,1.727750885939876,1474.2210172097211
H2,2,9,4.190194599899255e-11,2.632406407355126,1431.8878875243663
H2,3,13,1.2665357108399372e-9,2.0210087924240816,1465.4908411798856
H2,3,15,3.738539937691069e-11,9.044439259399226,1295.404969105052
H2,3,16,1.467983771686999e-10,3.668211673287648,1440.4689647791852
H2,3,19,4.9004830655602204e-11,0.6043116477577954,1381.4885807737949
H2,3,1,8.431353877373152e-10,2.151438905846119,1249.855394461362
H2,3,22,3.8990108367285637e-10,2.8582720990946746,1484.6907889226436
H2,3,24,9.04443925955393,4.8028203028068065e-12,1329.7585676675155
H2,3,26,7.741153101432025e-10,2.0722514620877592,1422.393967780862
H2,3,28,1.6719464133960505e-10,1.3196408019787145e-9,1399.6361420871494
H2,3,29,1.1240921171212774e-9,5.906181721419153,1021.8210394049744
H2,3,2,3.24758462954983e-11,0.234938020898654,1398.0227152114135
H2,3,30,0.24099847209702183,6.486400821975408e-13,1174.4908570490554
H2,3,6,6.132827418054991e-11,2.5853246661311185e-10,1517.10773451682
H2,3,7,1.329169338059719e-10,4.324993692980439,1507.5234686429749
H2,3,9,1.331395866735414e-10,4.577026380457312,1467.1309906512256
H2,4,13,9.044439259209447,2.3383416350928865e-10,1235.2687509477528
H2,4,15,3.603445274323831e-11,9.044439259421152,1377.709366364931
H2,4,16,1.2182155415290119e-10,8.474303611869432,1511.6531151162287
H2,4,19,5.894182860624688e-11,0.051866286875649696,1382.3962407914237
H2,4,1,4.810358666222359e-10,5.812256095295052,1335.2955590438362
H2,4,22,1.122239893857956e-9,5.145546922008764,1517.1077345129352
H2,4,24,9.044439259553435,5.283132269308273e-12,1165.3142174938528
H2,4,26,7.868821059975056e-10,0.14743156417908732,1423.7355949978473
H2,4,28,2.4505790567685796e-10,2.4165447990105093,1409.7856302403302
H2,4,29,7.100472424062408e-10,6.112709171714833e-9,1021.8210394527814
H2,4,2,1.457723680094519e-10,5.720837109290314,1438.0685749737988
H2,4,30,3.372999866394673,1.3377245025378356e-12,1076.3672245721434
H2,4,6,3.0361753819745663,5.70825141298727e-12,1434.3029513721174
H2,4,7,1.4642203639029794e-10,0.38130840185111725,1510.1926274532839
H2,4,9,1.0458380768378952e-10,3.145117259572778,1497.9531397924002
H2,5,13,9.044439259072432,3.2681760174392997e-10,1070.8244007850903
H2,5,15,5.847898763397749e-11,9.04443925933606,1428.3582262163636
H2,5,16,9.009703815107615,8.623887185068969e-11,1233.1713608321038
H2,5,19,4.906543623250299e-10,0.11837381026478627,1382.6448257903048
H2,5,1,7.060824435467774e-10,6.132205230498491e-9,1335.2955590919782
H2,5,22,2.439597030624087e-10,4.916354959254836e-10,1517.1077345113438
H2,5,24,9.044439259556533,2.2054024811465668e-12,918.6476922332439
H2,5,26,1.2548363921347046e-9,1.823411090344027,1433.9466970855187
H2,5,28,4.592321838477192e-11,2.3623668697783566,1462.702648120691
H2,5,29,1.0099187417969923e-9,7.356263598525928,1073.3148846241
H2,5,2,9.114482028711783e-11,2.911936464562575,1470.68226337425
H2,5,30,2.2370406147966467e-12,9.044439259552744,1114.3538694622384
H2,5,6,9.512970140547599e-12,6.656052304474448,1476.236080890151
H2,5,7,9.044439259508271,3.362045596851951e-11,1279.9705372115936
H2,5,9,1.6253338751632886e-10,2.0459122255669784,1510.8423868107873
H2,6,13,7.20827373619885e-10,6.987164532482647,1139.2986131850703
H2,6,15,8.59378564370557,4.223495512747351e-11,1193.9822541157478
H2,6,16,8.59798211467219e-11,7.762378328231732,1325.5436629354097
H2,6,19,1.0470564978900567e-10,2.271200860194862,1404.902594217561
H2,6,1,1.2615761318297186e-9,4.003910684901541,1357.7174589090662
H2,6,22,1.3528386934610928,2.1444176531493024e-10,1497.4300807894729
H2,6,24,3.249853073412899,1.1249579073239928e-9,865.4682783117566
H2,6,26,1.272663929120534e-9,0.19053392925346135,1435.0136870713948
H2,6,28,2.4628199588151893e-10,0.0824076854756497,1463.04876039699
H2,6,29,1.2593995036984021e-9,8.005849937181008,1118.147644253995
H2,6,2,1.816028547589003e-10,8.290262704296568,1517.1077345156548
H2,6,30,7.895536419865041e-13,9.044439259556624,1221.9826966509152
H2,6,6,7.034876405894374,6.114627109671956e-12,1297.1664996492625
H2,6,7,0.05225866453256665,1.4717659038748098e-10,1279.0203796756505
H2,6,9,9.044439259558358,4.716691956477053e-13,1247.7314265327211
H2,7,13,1.0089878312838107e-9,6.3404565695501836,1183.6818091535729
H2,7,15,5.19751202149605e-11,9.044439259360725,1250.9622214488704
H2,7,16,9.731294668974608e-11,8.430219863365517,1414.06097149805
H2,7,19,1.833818195852695e-10,1.3957657857156747,1412.718882614908
