Storage,Time,Scenario,Dual_discharge,Dual_charge,Dual_energy
H2,1,13,-3.025024839760438e-11,-3.756255815250229e-11,-3.390595094110188e-12
H2,1,15,-5.362913291955126e-10,-3.0233840658259115e-11,-5.922404363529163e-13
H2,1,16,-3.025913802365226e-11,-5.0461517996052394e-11,-2.119560322196044e-12
H2,1,19,-3.026297647148811e-11,-3.1587019592805716e-11,-1.8361012258991043e-12
H2,1,1,-3.0255140986965973e-11,-4.306937529233488e-11,-3.1060136285077996e-12
H2,1,22,-3.02589691931908e-11,-3.799498923793865e-11,-2.495591029790172e-12
H2,1,24,-3.0324856851586076e-11,-4.1498000444639456e-11,-2.0508271160643495e-12
H2,1,26,-3.041745119500384e-11,-4.1488396139998414e-11,-1.9959508593101115e-12
H2,1,28,-3.026670117847256e-11,-4.195433151978835e-11,-2.011134329581349e-12
H2,1,29,-1.7014507538007098,-3.024892413848937e-11,-4.2439075643945244e-13
H2,1,2,-3.024292729475721e-11,-3.050643893739013e-11,-1.8116177805488881e-12
H2,1,30,-4.4652696902180356e-11,-3.022867389973129e-11,-8.361085520506435e-13
H2,1,6,-3.025538181640917e-11,-8.888684881651911e-11,-4.2535921588499204e-12
H2,1,7,-3.024103749675395e-11,-6.436113309987779e-11,-2.9921565585253112e-12
H2,1,9,-3.0237251061211146e-11,-3.0536386901439356e-11,-1.826311904395058e-12
H2,2,13,-3.030260024780159e-11,-3.8684266374993784e-11,-4.334044135270611e-12
H2,2,15,-3.02321632802537e-11,-3.8214463821379767,-9.007420883583409e-13
H2,2,16,-3.024838001294475e-11,-4.319347145129343e-11,-2.667241792365e-12
H2,2,19,-3.026433203598463e-11,-3.0509348456229856e-11,-1.8416324001153035e-12
H2,2,1,-0.6805866923505567,-3.026736816827699e-11,-9.60269836248253e-13
H2,2,22,-3.029741700831217e-11,-4.746612022979876e-11,-3.23048056150371e-12
H2,2,24,-3.0242601065923645e-11,-4.2143997464536796e-11,-4.167028799594876e-11
H2,2,26,-3.029432644649657e-11,-3.379676611546297e-11,-2.400632323410781e-12
H2,2,28,-3.024011353059004e-11,-3.336286513342322e-11,-2.3234218286365817e-12
H2,2,29,-3.026202108177167e-11,-7.438265875521867e-11,-5.13857439830676e-13
H2,2,2,-3.025031611357725e-11,-5.848757671778687e-11,-2.1607131958811384e-12
H2,2,30,-3.038960470278918e-11,-3.022888063132387e-11,-8.332601598919768e-13
