Storage,Time,Scenario,Discharge,Charge,energy_level
H2,1,13,1.7619867223038656e-7,1.5868935793302177,1393.9032327722252
H2,1,15,8.6832397167136,1.1067380497377693e-7,1013.7212020649453
H2,1,16,3.79342181542342e-7,3.5082050685708546,1351.5770577569497
H2,1,19,3.1021884206486024e-7,0.4232741202636607,1332.7345765540244
H2,1,1,1.0025222845683583e-7,2.694872044129634,1393.6133204852445
H2,1,22,3.0962640351715737e-7,1.0473052855734315,1353.6681055515285
H2,1,24,9.306677819834164e-7,2.695077117825673,1350.2274472262714
H2,1,26,1.1391379553354322e-6,1.8677447588880403,1341.2421453729253
H2,1,28,3.791688715193997e-7,0.4131062666530789,1332.0779353077028
H2,1,29,8.915994320994145,1.0896865438726277e-7,843.1484113573954
H2,1,2,2.1302338326347143e-7,0.6202759877116385,1336.4224568976947
H2,1,30,2.7733997933521475,2.580983435183856e-9,1163.0713844908612
H2,1,6,4.858234087534458e-7,5.89317105325671,1416.1049679656448
H2,1,7,1.8960103737028226e-7,4.647284007683634,1388.0311443240591
H2,1,9,1.0022970818876901e-7,0.030747904948740606,1330.2071659741312
H2,2,13,7.862489442482203e-7,1.1462250978795012,1404.333862578862
H2,2,15,6.534358360141399e-8,8.915994232026772,1169.7510981552523
H2,2,16,2.43865041003378e-7,2.4114137428334597,1375.2089062292403
H2,2,19,3.098948822976178e-7,0.05234526216407639,1333.1376288747867
H2,2,1,8.915994347819398,9.078928596613513e-8,1199.082535477267
H2,2,22,9.286662239926964e-7,4.169661650150265,1385.7744816843615
H2,2,24,1.4417439952968975e-7,2.4911002750368056,1474.0351122839973
H2,2,26,2.848499540861669e-7,0.3803249037142959,1350.8263143018014
H2,2,28,1.1003309233065284e-7,0.5846219747465287,1344.7642259578365
H2,2,29,3.405081757487552e-7,4.942933485050191,946.9499959702762
H2,2,2,4.2594793535272776e-7,4.647599544444875,1362.449008150986
H2,2,30,2.6233136577782545e-8,8.732711464413117e-9,1163.0713839502728
H2,2,6,7.846213976351956e-7,6.71317639605444,1477.1948546241185
H2,2,7,8.532136034997563e-8,1.632414241837447,1433.7387368903176
H2,2,9,9.74212983547595e-8,1.9418303323254384,1377.7820029165682
H2,3,13,1.2777638188196845e-6,1.135878057915983,1410.694761117536
H2,3,15,1.3037058339941518e-7,8.915993925351012,1250.886639794463
H2,3,16,3.413935666578697e-7,3.5296454958315877,1399.916418492908
H2,3,19,1.1370413529988411e-7,0.7236445776161688,1348.3341588026856
H2,3,1,2.840594154752416e-7,1.4203992714605653,1211.013883159874
H2,3,22,3.928906479482819e-7,3.207994419217859,1444.1599615411226
H2,3,24,8.915994476461828,4.777222473516301e-9,1295.7152227915458
H2,3,26,7.884878550102074e-7,1.8462153691261691,1367.626855523865
H2,3,28,3.852024752748926e-7,3.036019617887436e-6,1344.7642402062927
H2,3,29,1.134687032128216e-6,6.967789312906074,990.8470500739799
H2,3,2,7.57339397935669e-8,0.37233861495201354,1374.1776683255603
H2,3,30,0.05640847211267759,2.580963828559966e-9,1159.686875683133
H2,3,6,6.134060908525639e-8,2.5744014732893456e-7,1477.194857714717
H2,3,7,3.102275201501424e-7,4.641532731162831,1469.4785327157244
H2,3,9,3.099624259382609e-7,3.733289339444294,1406.528324631043
H2,4,13,8.915994137912834,2.3347845587597845e-7,1183.7421853496637
H2,4,15,1.2564961657627008e-7,8.91599400210985,1332.0221822437634
H2,4,16,2.843358021802749e-7,8.594950696849997,1472.1139981427593
H2,4,19,1.3635230649821258e-7,0.03291395515807047,1348.9101468201184
H2,4,1,1.623016730496113e-7,5.629726839301515,1293.7708615006381
H2,4,22,1.1346332659885772e-6,5.243636654322056,1477.1948538966133
H2,4,24,8.915994475981632,5.254944644404149e-9,1133.606232355937
H2,4,26,7.892656226414176e-7,0.4134454243068517,1371.389190229688
H2,4,28,5.687562395491439e-7,0.5386460646869008,1347.0265474733628
H2,4,29,7.200716727550992e-7,6.009058029931842e-6,990.8470964278886
H2,4,2,3.4074862525945346e-7,4.41542228854836,1405.0856181499698
H2,4,30,2.5571813103382963,5.323277538933739e-9,1085.2961467147309
H2,4,6,2.997685646290039,5.678217883092913e-9,1395.4397946937236
H2,4,7,3.4126917456112863e-7,0.5535878535790366,1473.3536414858877
H2,4,9,2.435350546149406e-7,3.544894545847835,1441.2682849812752
