delta,psi,objective,Price_max,Price_min,Price_avg,PV,Wind_Onshore,Wind_Offshore,Gas,Nuclear,BESS_P,BESS_E,Duration,LDES_PHS_P,LDES_PHS_E,Duration_PHS
0.5,0.5,4.884902978017869e9,9000.000179375209,0.9973121531769964,109.31500555506186,75.10410038646843,49.9999999998789,98.97966458621295,33.79082598382602,11.99999999999558,9.809278012616527,149.2716219443233,15.217391305693718,8.916045212603457,1477.2043421468863,165.67932383953752
