delta,psi,objective,Price_max,Price_min,Price_avg,PV,Wind_Onshore,Wind_Offshore,Gas,Nuclear,BESS_P,BESS_E,Duration,LDES_PHS_P,LDES_PHS_E,Duration_PHS
0.5,0.5,4.720593053939942e9,9000.001084414458,-1.7536182676496688,152.99913297734827,143.8644043680539,49.725655411391635,89.50617974051603,47.52256960148757,3.999999999999119,19.925222238150766,195.29794473503256,9.801544113324676,1.507631955259602,162.52271638860316,107.79999443605456
