delta,psi,objective,Price_max,Price_min,Price_avg,PV,Wind_Onshore,Wind_Offshore,Gas,Nuclear,BESS_P,BESS_E,Duration,LDES_PHS_P,LDES_PHS_E,Duration_PHS
0.5,0.5,4.74526184173946e9,9000.000134267962,-0.00017707622782708955,122.83492469406728,62.437521574016266,34.199443496833744,61.5589982943008,64.79431267773498,3.99999999999999,3.0449550393495846e-9,1.2179233909849352e-8,3.999807469226504,5.263712264889703e-10,4.7344251849225136e-8,89.94460461872758
0.25,0.5,4.743068176040329e9,9000.00039705465,-0.00045491133818090755,125.4464444637364,62.465826222099885,34.19983625200463,61.559705253608335,64.4491899042141,3.9999999999999996,1.904521385548459e-10,7.617726709364756e-10,3.9998115889735852,3.3522117980438573e-11,2.919416672055556e-9,87.08926666743271
