delta,psi,objective,Price_max,Price_min,Price_avg,PV,Wind_Onshore,Wind_Offshore,Gas,Nuclear,BESS_P,BESS_E,Duration,LDES_PHS_P,LDES_PHS_E,Duration_PHS
0.75,0.5,4.725660504404885e9,9000.001167844093,-2.9663980236269034,147.33193818867048,145.09719606099628,49.84493404645329,89.7208812836366,47.90782641139797,3.99999999999835,20.169399184149018,197.30934015635853,9.78260871109252,1.805655284998852,190.85776073341611,105.69999839893994
