Time,Scenario,generator,dispatch
1,11,PV,4.447900640159427
1,12,PV,0.8628153844123628
1,13,PV,6.924877724658891
1,19,PV,0.6818298421285754
1,1,PV,1.323892081936816
1,22,PV,2.3163447878840446
1,23,PV,0.4729583311968215
1,24,PV,1.8896329966455903
1,26,PV,0.21214717128776944
1,27,PV,0.5148268404035454
1,29,PV,0.9804145831361748
1,30,PV,1.8981100376253217
1,4,PV,0.6150772251639125
1,7,PV,0.5860075270665267
1,8,PV,0.5146330412104476
2,11,PV,0.220063456814831
2,12,PV,0.981053976604709
2,13,PV,29.26646873068651
2,19,PV,1.1006255929093527
2,1,PV,1.027295977206873
2,22,PV,5.912370197809174
2,23,PV,2.5936573453294542
2,24,PV,0.9919104556599122
2,26,PV,2.613791997467989
2,27,PV,2.637911992710466
2,29,PV,0.07359960982136354
2,30,PV,4.826086174265356
2,4,PV,3.775044209943281
2,7,PV,1.8976801655944093
2,8,PV,8.65949519286908
3,11,PV,4.648839494110637
3,12,PV,0.0
3,13,PV,3.4062655655664695
3,19,PV,4.162126344147337
3,1,PV,0.0
3,22,PV,5.549999162467427
3,23,PV,0.71590089160493
3,24,PV,0.05817368140077516
3,26,PV,0.14287343269183303
3,27,PV,0.0
3,29,PV,0.6745680213799256
3,30,PV,6.1120319980336815
3,4,PV,7.521583881707817
3,7,PV,0.0
3,8,PV,4.261436260603381
4,11,PV,0.24434854541450043
4,12,PV,1.7244311115590132
4,13,PV,0.07850804070430713
4,19,PV,1.1979701597434425
4,1,PV,2.217138843396348
4,22,PV,0.0
4,23,PV,4.878807598409969
4,24,PV,1.0696995444040251
4,26,PV,2.2780638170115153
4,27,PV,1.0604126782871943
4,29,PV,0.9574612535314387
4,30,PV,3.745295786057734
4,4,PV,0.8096230907349088
4,7,PV,1.84853263082397
4,8,PV,6.956411872281043
5,11,PV,4.224199222587424
5,12,PV,0.0
5,13,PV,3.1410045997942095
5,19,PV,0.5435493021749034
5,1,PV,0.0
5,22,PV,2.4889171390875853
5,23,PV,0.0
5,24,PV,1.9960750816906814
5,26,PV,8.269570287698027
5,27,PV,0.0
5,29,PV,0.0
5,30,PV,0.0
5,4,PV,7.814774338987194
5,7,PV,0.5931975525778803
5,8,PV,1.6863822419420604
6,11,PV,0.0
6,12,PV,2.662767287954948
6,13,PV,1.207436077870637
6,19,PV,0.0
6,1,PV,3.2695135228088814
6,22,PV,1.9640658808710343
6,23,PV,15.435563857431857
6,24,PV,2.879896428887382
6,26,PV,0.0
6,27,PV,1.0950677015267796
6,29,PV,0.4112434892343753
6,30,PV,2.1553223753377706
6,4,PV,0.014523167279723132
6,7,PV,0.46742846445222735
6,8,PV,10.012885092995484
7,11,PV,1.9502532829805894
7,12,PV,1.2528437898412645
7,13,PV,4.166075410316015
7,19,PV,2.7106986409401337
7,1,PV,0.0
7,22,PV,2.2379028446653355
7,23,PV,0.8705339658353825
7,24,PV,0.0
7,26,PV,1.4399482850130414
7,27,PV,0.0
7,29,PV,1.6394723261261894
7,30,PV,0.0
7,4,PV,3.6046386367126257
7,7,PV,0.6074248534026815
7,8,PV,0.0
8,11,PV,0.41724968070357005
8,12,PV,0.061303258671316294
8,13,PV,0.0
8,19,PV,0.35712450029085013
8,1,PV,1.8786079181609567
8,22,PV,3.0447343958466773
8,23,PV,0.0
8,24,PV,1.7164945882064118
8,26,PV,0.0
8,27,PV,1.7982324744617075
8,29,PV,0.0
8,30,PV,7.684161739317014
8,4,PV,0.18562582852431278
8,7,PV,1.8696707411476368
8,8,PV,5.521390919317823
9,11,PV,0.9200541661375493
9,12,PV,3.168673893111058
9,13,PV,5.730588708326052
9,19,PV,8.248710156684378
9,1,PV,0.0
9,22,PV,0.0
9,23,PV,2.8776061825340213
9,24,PV,0.0
9,26,PV,6.29381347991276
9,27,PV,0.0
9,29,PV,2.822679941133294
9,30,PV,0.0
9,4,PV,2.301778686079555
9,7,PV,0.06020810696916754
9,8,PV,0.0
10,11,PV,4.4132990855381005
10,12,PV,4.883835762513431
10,13,PV,0.0
10,19,PV,0.0
10,1,PV,3.8518955340445706
10,22,PV,7.595341916492926
10,23,PV,0.0
10,24,PV,1.9412737025101061
10,26,PV,0.0
10,27,PV,2.9371129037996573
10,29,PV,0.0
10,30,PV,10.360270853766332
10,4,PV,0.0
10,7,PV,1.0716377295461506
10,8,PV,7.7719060005082286
11,11,PV,5.278616660254359
11,12,PV,0.0
11,13,PV,3.8811849411056394
11,19,PV,1.5849465411463421
11,1,PV,0.0
11,22,PV,0.0
11,23,PV,3.095820564787717
11,24,PV,0.0
11,26,PV,0.04076963715172055
11,27,PV,0.014304101607603524
11,29,PV,7.264450273181108
11,30,PV,2.842944163789425
11,4,PV,2.17422647853202
11,7,PV,0.0
11,8,PV,0.0
12,11,PV,0.0
12,12,PV,6.753588862318441
12,13,PV,2.780363630679962
12,19,PV,1.3795200855702487
12,1,PV,9.154637808279098
12,22,PV,19.53398400149475
12,23,PV,0.5171490478956836
12,24,PV,2.2028347216956465
12,26,PV,0.0
12,27,PV,3.642049336751459
12,29,PV,1.60646284054335
12,30,PV,0.0
12,4,PV,0.6711934391176163
12,7,PV,3.0845328773316507
12,8,PV,7.867266856675837
13,11,PV,1.562511276639135
13,12,PV,0.0
13,13,PV,3.5474221511464017
13,19,PV,1.213359413228938
13,1,PV,1.7403348353772257
13,22,PV,0.2692540499680171
13,23,PV,9.024600312266438
13,24,PV,0.0
13,26,PV,3.7426935551529015
13,27,PV,0.0
13,29,PV,16.592781023102663
13,30,PV,0.6054131088407095
13,4,PV,1.2814132532887932
13,7,PV,0.0
13,8,PV,0.0
14,11,PV,0.0
14,12,PV,5.119834905062868
14,13,PV,0.0683707789505329
14,19,PV,0.0
14,1,PV,0.0
14,22,PV,1.9835048930907038
14,23,PV,0.02384023367075905
14,24,PV,7.838658625219396
14,26,PV,0.6270219187774037
14,27,PV,3.2191963348362935
14,29,PV,0.0
14,30,PV,0.0
14,4,PV,0.0
14,7,PV,3.833504576569635
14,8,PV,7.060105729757145
15,11,PV,6.172186974313607
15,12,PV,0.0
15,13,PV,3.6046386367126275
15,19,PV,0.7935527993570723
15,1,PV,5.4280376543133935
15,22,PV,0.0
15,23,PV,2.544627977302113
15,24,PV,2.8851717903153182
15,26,PV,3.71864828273831
15,27,PV,0.0
15,29,PV,9.77150301249647
15,30,PV,1.252402000996905
15,4,PV,4.937922486584826
15,7,PV,0.0
15,8,PV,1.5734533685996943
16,11,PV,0.0
16,12,PV,6.623095967422791
16,13,PV,0.0
16,19,PV,0.0
16,1,PV,1.2725489828686125
16,22,PV,10.408999261018838
16,23,PV,4.601159139847865
16,24,PV,0.0
16,26,PV,1.2453483670078802
16,27,PV,5.321133215114378
16,29,PV,0.9676317469467455
16,30,PV,0.0
16,4,PV,1.2691934107918892
16,7,PV,0.9787553087803332
16,8,PV,1.80752085191935
17,11,PV,8.153349289144346
17,12,PV,2.884675364789839
17,13,PV,2.819955436386573
17,19,PV,0.0
17,1,PV,0.0
17,22,PV,0.0
17,23,PV,0.0
17,24,PV,5.259515504739878
17,26,PV,1.9675943918131984
17,27,PV,0.0
17,29,PV,3.1842219093268187
17,30,PV,6.7535888713832515
17,4,PV,0.0
17,7,PV,1.0705839061118707
17,8,PV,0.0
18,11,PV,0.0
18,12,PV,39.89793213671624
18,13,PV,0.0
18,19,PV,4.1995433353990945
18,1,PV,3.068718099310568
18,22,PV,1.165764968648401
18,23,PV,0.4082173781155228
18,24,PV,0.0
18,26,PV,1.3134473253478294
18,27,PV,2.584959161461001
18,29,PV,3.900257195937737
18,30,PV,0.0
18,4,PV,0.0
18,7,PV,3.5939105349435136
18,8,PV,1.5612832279005173
19,11,PV,3.275457324600578
19,12,PV,2.9394969750730056
19,13,PV,6.9422669581203
19,19,PV,0.0
19,1,PV,0.0
19,22,PV,3.1296871170086784
19,23,PV,9.55775397387204
19,24,PV,3.385308821146548
19,26,PV,0.06980568720743183
19,27,PV,0.0
19,29,PV,0.0
19,30,PV,3.517437538738036
19,4,PV,1.2297842521863813
19,7,PV,0.0
19,8,PV,0.0
20,11,PV,0.0
20,12,PV,46.00205495988459
20,13,PV,0.0
20,19,PV,0.7954717967463648
20,1,PV,4.487918144508051
20,22,PV,0.0
20,23,PV,0.0
20,24,PV,4.057168975866534
20,26,PV,0.0
20,27,PV,3.1768398189180655
20,29,PV,2.584278010130659
20,30,PV,0.0
20,4,PV,0.0
