Time,Scenario,Dto,dfix_to,dflex_to
1,10,59.710962,53.73986579994998,5.910771038759316
1,12,54.5862926,49.12766333978959,5.45842188478068
1,14,51.070361500000004,45.96332534981292,5.105667674600282
1,17,60.199753,54.17977769994897,6.018364656919428
1,18,63.468266799999995,57.12144011988777,6.346635564088583
1,21,62.34314,56.108825999919816,6.232646085517013
1,22,63.5789882,57.221089379943884,6.357734348799542
1,23,59.1135659,53.20220930982996,5.851965087542045
1,24,53.4938833,48.144494969846974,5.349204045677819
1,27,61.9129049,55.72161440991932,6.151057786565175
1,29,57.0991298,51.38921681994388,5.709341232814665
1,2,55.66605919999999,50.09945327989478,5.566434724911922
1,6,67.0900092,60.38100827992348,6.708817737597571
1,7,53.3822505,48.04402544987976,5.338052749772906
1,8,52.539381799999994,47.28544361971942,5.253389657760338
2,10,67.6730952,60.905785679926765,6.762310701986524
2,12,61.572590000000005,55.41533099966335,6.15699588703451
2,14,59.1438356,53.229452039929846,5.91306541672309
2,17,81.4382834,73.29445505986918,8.060794546870373
2,18,73.6368669,66.27318020978745,7.289702186397929
2,21,57.898664700000005,52.10879822987048,5.788317234246609
2,22,81.9246997,73.7322297298948,8.192240769759389
2,23,66.1881515,59.569336349659935,6.552315839355237
2,24,70.29810140000001,63.26829125997895,7.027929776998599
2,27,55.09100300000001,49.58190269985828,5.452930437495118
2,29,63.901805700000004,57.51162512993267,6.390009561114532
2,2,70.2089618,63.18806561975952,7.020639522642106
2,6,61.4775414,55.329787259846974,6.147549482346144
2,7,64.1928161,57.77353448984697,6.419071067016838
2,8,59.9071681,53.91645128991141,5.990543625658893
3,10,76.5652372,68.90871347987047,7.654477038950363
3,12,64.56668669999999,58.11001802991582,6.456487318457094
3,14,71.6515361,64.4863824898597,7.163234216566261
3,17,60.144932600000004,54.13043933984693,6.012883555878281
3,18,66.3432243,59.70890186989373,6.567665907348358
3,21,82.9270951,74.63438558983162,8.290490553849388
3,22,60.4509462,54.40585157983166,6.04488714585763
3,23,64.9816736,58.4835062399105,6.432880125121361
3,24,66.271881,59.64469289995275,6.559618339474602
3,27,76.9627759,69.26649830986918,7.617807644364154
3,29,83.3904061,75.05136548987976,8.338801190283482
3,2,57.3207656,51.588689039846976,5.731882362761652
3,6,71.600275,64.4402474999757,7.088090054886582
3,7,52.7151347,47.44362122981297,5.271318527313226
3,8,53.8481793,48.46336136983167,5.384626497999897
4,10,56.4043198,50.76388781984698,5.640240532413877
4,12,83.0563938,74.7507544198705,8.305395970329487
4,14,52.9877056,47.688935039859714,5.298591472023778
4,17,83.266937,74.94024329987047,8.324465468146125
4,18,77.5445593,69.79010336982996,7.676545098589308
4,21,63.7917584,57.412582559879766,6.378980659293749
4,22,84.741783,76.26760469987975,8.47393565836703
4,23,72.275389,65.04785009966326,7.22560444153078
4,24,85.662745,77.09647049987973,8.563982764657117
4,27,56.8067977,51.12611792984597,5.643765600115687
4,29,69.7824881,62.80423928989478,6.9775472546898705
4,2,75.26220409999999,67.7359836899519,7.526036443971714
4,6,88.904112,80.01370079987855,8.801088453553652
4,7,66.7967643,60.11708786992986,6.679497574068584
4,8,71.383422,64.2450797998705,7.138124886386007
5,10,77.4714678,69.72432101987975,7.7469210062233715
5,12,60.507571000000006,54.45681389981297,6.050542688788413
5,14,69.4930796,62.54377163990098,6.9491089342713455
5,17,68.6733899,61.806050909932665,6.867158713314182
5,18,65.7489459,59.17405130987047,6.573135927208125
5,21,84.9058263,76.41524366981292,8.488310548059932
5,22,69.7043338,62.73390041993267,6.970249868937846
5,23,71.1988969,64.07900720994569,7.119711316636239
5,24,62.278794000000005,56.05091459983165,6.226842698348241
5,27,71.1395692,64.02561227995275,7.041424185350424
5,29,86.391096,77.75198639983167,8.638841505757894
5,2,60.9166882,54.825019379859725,6.091471065501859
5,6,72.5988867,65.33899802983059,7.21392550152908
5,7,86.0866986,77.47802873984696,8.607803699704945
5,8,55.7971821,50.217463889759514,5.579143548258885
6,10,57.572601899999995,51.815341709789585,5.757045851178699
6,12,82.6383289,74.37449600988778,8.263598581060322
6,14,53.095454,47.78590859966334,5.309306475324989
6,17,67.9474843,61.15273586995569,6.794164233804486
6,18,72.1701664,64.95314975996173,7.216845684708602
6,21,63.899186799999995,57.50926811985968,6.388208368812597
6,22,55.84092149999999,50.25682934982993,5.527157676426279
6,23,68.4802841,61.63225568985969,6.846196532857016
6,24,84.58899840000001,76.13009855989476,8.456636896865728
6,27,59.995247299999996,53.99572256983101,5.9760788457797425
6,29,61.174160300000004,55.05674426978959,6.117192069046627
6,2,79.9493479,71.95441310985973,7.994693647490087
6,6,90.1798132,81.16183187988774,9.01557073427065
6,7,70.7212847,63.64915622990096,7.071253334176929
6,8,83.0223256,74.72009303988705,8.248279670261438
7,10,86.1592002,77.54328017989477,8.613616996352883
7,12,60.784427799999996,54.705985019812964,6.078227689347283
7,14,84.1526283,75.73736546988775,8.413010128413472
7,17,74.969729,67.47275609991983,7.496454671389757
7,18,90.39639969999999,81.35675972985828,8.948818076728353
7,21,67.3894082,60.65046737993766,6.738765564621762
7,22,77.8110478,70.02994301987852,7.7017694469000855
7,23,90.3364388,81.3027949198583,8.942882701165633
7,24,59.3852493,53.44672436978953,5.936935497864695
7,27,87.20976449999999,78.4887880498868,8.645753158911987
7,29,82.9273223,74.6345900698948,8.292500934538241
7,2,62.2599019,56.03391170966334,6.2257253308342575
7,6,71.3784854,64.24063685981292,7.135940055530586
7,7,82.2445223,74.02007006984695,8.223623751079623
7,8,61.216144699999994,55.09453022981296,6.121398323334993
8,10,59.6876554,53.71888985978953,5.967169403925134
8,12,82.5043364,74.25390275988777,8.250199621705287
