delta,psi,objective,Price_max,Price_min,Price_avg,PV,Wind_Onshore,Wind_Offshore,Gas,Gas_CCS,Nuclear,BESS_P,BESS_E,Duration,H2_P,H2_E,Duration_H2
0.5,0.5,1.0905067797391659e10,20300.7954244182,0.9899633078549313,142.83785232041564,49.79032428757655,44.99999999996615,95.39622598518278,7.999999999994056,35.23656254358415,5.999999999995132,11.616775191922146,176.77701410926014,15.217391331820211,18.964285562208723,3974.5814191666204,209.5824493956687
