Storage,Time,Scenario,Dual_discharge,Dual_charge,Dual_energy
BESS,1,10,-2.6500248052524905e-7,-2.0960767016328058e-7,-1.3566205984035106e-8
BESS,1,12,-2.1102639544689406e-7,-2.9494389498145677e-7,-3.705389825325468e-8
BESS,1,14,-2.796002888400119e-7,-2.103895143481191e-7,-2.06598284235325e-8
BESS,1,17,-2.097526339187577e-7,-2.660349152361047e-7,-1.6109294596237783e-7
BESS,1,18,-2.0988051321153656e-7,-4.7805087080071e-7,-15.590805698374979
BESS,1,21,-2.1842763361543727e-7,-2.099389423358201e-7,-2.4324343485087008e-8
BESS,1,22,-2.10258899337045e-7,-2.125331646999208e-7,-2.812454570969607e-8
BESS,1,23,-3.5645532698954184e-7,-2.0962728648983297e-7,-1.7180861736175127e-8
BESS,1,24,-2.099719554236407e-7,-8.900292608024263e-7,-0.24828126353791205
BESS,1,27,-2.0961753816155836e-7,-3.4927368223391516e-7,-2.34694335317783
BESS,1,29,-2.748914873493306e-7,-2.0994962555855323e-7,-1.3588293652735401e-8
BESS,1,2,-2.105139804282474e-7,-2.1136296006867118e-7,-2.7284486079467768e-8
BESS,1,6,-2.0997575302953787e-7,-2.865573065284849e-7,-8.979570836662515e-8
BESS,1,7,-2.1115963509115005e-7,-2.116252155410011e-7,-2.716454774247474e-8
BESS,1,8,-0.7143614808663936,-2.1001582866592537e-7,-1.4741423368240756e-8
BESS,2,10,-2.0971639745768235e-7,-2.097675076606502e-7,-1.356847139308178e-8
BESS,2,12,-2.1172015703160723e-7,-2.2178481118097134e-7,-3.8390702572816903e-8
BESS,2,14,-2.099905760796264e-7,-2.4272956117496334e-7,-2.9198141590027696e-8
BESS,2,17,-130.2995236465827,-2.096067421925617e-7,-1.3573290801534842e-8
BESS,2,18,-2.1009967571042908e-7,-2.0962200178699965e-7,-2.823831620316357e-5
BESS,2,21,-2.0998868970307086e-7,-2.1019179069030749e-7,-2.434602853970051e-8
BESS,2,22,-2.106613600501172e-7,-2.1951169671473683e-7,-3.046350882670875e-8
BESS,2,23,-3.4100071535110357e-7,-2.0965172354945437e-7,-1.4665533127670054e-8
BESS,2,24,-2.097251746485595e-7,-2.0979469889682167e-7,-9.245086175294098
BESS,2,27,-2.3455982275663293e-7,-2.096235303261908e-7,-1.5226387213138543e-7
BESS,2,29,-2.1000033255565577e-7,-5.061984085187523e-7,-1.0502410560480856e-7
BESS,2,2,-2.1115204521871766e-7,-2.1239016461141313e-7,-2.7379247413414275e-8
BESS,2,6,-2.1025353863361044e-7,-2.7388499849669254e-7,-15.58990309004134
BESS,2,7,-2.1113780178930573e-7,-2.4225707477195886e-7,-3.2540579219159645e-8
BESS,2,8,-2.1003660399840155e-7,-4.5225848417061664e-7,-4.290898440681576e-8
BESS,3,10,-2.0998898273220382e-7,-2.1018026976582919e-7,-1.3572348673688954e-8
BESS,3,12,-2.107822531701711e-7,-2.117593372617243e-7,-3.8836844932120565e-8
BESS,3,14,-5.738249527814499e-7,-2.1007771065974098e-7,-1.3581247831119015e-8
BESS,3,17,-2.1022616070173984e-7,-2.1057749847119474e-7,-1.3578959231193383e-8
BESS,3,18,-5.274722214596657e-7,-2.0961238829566375e-7,-1.997097757182049e-8
BESS,3,21,-5.282023624259146e-7,-2.0998551122674242e-7,-1.3835947382336417e-8
BESS,3,22,-2.105711068086659e-7,-3.1616693527139746e-7,-5.4708688951395715e-8
BESS,3,23,-2.2206038709320787e-7,-2.0961633884681806e-7,-1.3566275887020442e-8
BESS,3,24,-3.463746601324757e-7,-2.0961003020550696e-7,-1.3566273512972167e-8
BESS,3,27,-8.431484656690073e-7,-2.0962126688413758e-7,-1.7471443586349244e-8
BESS,3,29,-2.1042248646903536e-7,-2.4912921394540805e-7,-0.10965825447856707
BESS,3,2,-2.107929517116196e-7,-2.1176566476220873e-7,-2.749705882648125e-8
BESS,3,6,-2.161257620605548e-7,-2.0960555513538255e-7,-9.202164533715319e-8
BESS,3,7,-2.1082443331146309e-7,-3.208467399635794e-7,-5.7828291434814547e-8
BESS,3,8,-2.1062162590175057e-7,-2.4613413843330396e-7,-5.862880623804151e-8
BESS,4,10,-2.0981120142941983e-7,-4.109258696565442e-6,-3.579227889466784e-8
BESS,4,12,-2.1111541243244588e-7,-2.1518122458068486e-7,-4.037717484284507e-8
BESS,4,14,-2.1058377103454353e-7,-2.454010653428037e-7,-1.5088601626389354e-8
BESS,4,17,-2.1039908452898922e-7,-2.1046300987357886e-7,-1.3573877898138114e-8
BESS,4,18,-3.852526677460978e-7,-2.0961778156670114e-7,-1.356620369786883e-8
BESS,4,21,-2.0977365119184144e-7,-4.770404177062271,-9.145861727383475e-8
BESS,4,22,-2.1067574696613283e-7,-2.1727104136595286e-7,-6.057523427140042e-8
BESS,4,23,-2.1056752977874642e-7,-2.1128840455507833e-7,-1.3571003431138096e-8
BESS,4,24,-2.1002576021936963e-7,-2.10466462331015e-7,-1.357997065066873e-8
BESS,4,27,-2.0961511381246442e-7,-23.752803364559337,-1.115240431059314e-7
BESS,4,29,-1.8634673574345644e-6,-2.0992948437317742e-7,-1.360538525312787e-8
BESS,4,2,-2.1005643407558165e-7,-2.106442335489849e-7,-2.7758457788143345e-8
BESS,4,6,-1.5622007119650092e-6,-2.0961348609291663e-7,-1.3566419533156857e-8
BESS,4,7,-2.1039937856591436e-7,-2.5180747581695224e-7,-0.07310494615227144
BESS,4,8,-2.102337591250664e-7,-3.0031297764229436e-7,-0.1284399257186483
BESS,5,10,-2.100924735601048e-7,-2.491413623719514e-7,-5.4380950900671725e-8
BESS,5,12,-2.1136715683336191e-7,-2.1841231194272287e-7,-4.2417350524165006e-8
BESS,5,14,-2.1012203438161883e-7,-6.039961349210444e-7,-5.6271462483406596e-8
BESS,5,17,-2.1007139181257733e-7,-6.401353767953796e-7,-0.05256379836605582
BESS,5,18,-2.0996975725341954e-7,-2.1018461606150413e-7,-1.3570969168365165e-8
BESS,5,21,-2.1221449045807637e-7,-2.1041607711878654e-7,-8.829125493270895e-8
BESS,5,22,-2.100817003640768e-7,-2.475705776916103e-7,-12.657262557902436
BESS,5,23,-2.098998264057579e-7,-4.586567787617893e-7,-0.24839140892490635
BESS,5,24,-2.0983552443466744e-7,-0.5693330962114567,-3.348186249476892e-8
BESS,5,27,-2.821085744381483e-7,-2.0961000735675594e-7,-1.7561558379003986e-8
BESS,5,29,-2.1065853504615015e-7,-2.1108387148425977e-7,-1.3610664346425994e-8
BESS,5,2,-2.107102543003872e-7,-2.1164622782690987e-7,-2.7886195048960604e-8
BESS,5,6,-2.0964232550243938e-7,-2.0964539044473484e-7,-1.356626358849973e-8
BESS,5,7,-2.110893664846292e-7,-2.112260213831808e-7,-0.014184797427157475
BESS,5,8,-2.103914610744347e-7,-2.1094437999973447e-7,-9.939294287834999
BESS,6,10,-2.10118540510925e-7,-4.4206992619768556e-7,-0.3938764846674293
BESS,6,12,-2.1090072403626365e-7,-2.1238615360275365e-7,-4.308800280632195e-8
BESS,6,14,-2.100347173505676e-7,-1.0953818029498674e-6,-0.2222395758318168
BESS,6,17,-2.635246258593691e-7,-2.1003826097405822e-7,-2.489538931548787e-8
BESS,6,18,-2.0976875639394554e-7,-3.39433167693976e-7,-16.95897469010044
BESS,6,21,-0.0025814123458858407,-2.098366542590128e-7,-1.357540546091859e-8
BESS,6,22,-2.142004766877713e-7,-2.0962167785290399e-7,-1.029953325387456e-6
BESS,6,23,-2.101590514115978e-7,-2.1052789197470156e-7,-9.10581564826558
BESS,6,24,-2.1064285153273698e-7,-2.1033944875378846e-7,-3.3271766827162434e-8
BESS,6,27,-2.0961021373443703e-7,-47.884413863685204,-7.660583744116158e-8
BESS,6,29,-2.103044200600274e-7,-4.575815442430989e-7,-1.8315387202852125e-8
BESS,6,2,-2.106957941467825e-7,-2.1172873538481784e-7,-2.803413911930295e-8
BESS,6,6,-2.097253052354096e-7,-6.754016416743524e-7,-3.5267217283066646e-8
BESS,6,7,-2.2723297341756542e-7,-2.10543033295687e-7,-1.518348125045331e-7
BESS,6,8,-4.00712755391222e-6,-2.0961750368501517e-7,-1.3566286066171546e-8
BESS,7,10,-2.099625934398344e-7,-2.10079476266726e-7,-0.036476919766854514
BESS,7,12,-2.1126039145139062e-7,-2.2050334892841811e-7,-4.621303159152612e-8
BESS,7,14,-3.980501281098444e-6,-2.0990463750908552e-7,-1.3584602967166688e-8
BESS,7,17,-2.10213040496518e-7,-2.898383661641429e-7,-6.690488572319587e-8
BESS,7,18,-2.0962384266158393e-7,-2.0962572066049998e-7,-8.88665837458633
BESS,7,21,-2.0997790666966743e-7,-3.348183260617482e-7,-3.380103865936661e-8
BESS,7,22,-0.0023477010291898873,-2.0961578608429074e-7,-1.356634238179486e-8
BESS,7,23,-4.273203493074494e-7,-2.096231994448859e-7,-3.155943800380495e-8
BESS,7,24,-3.449927985463392e-7,-2.1030851365775686e-7,-2.1626190505790437e-8
BESS,7,27,-2.0962004686118745e-7,-2.568621536703015e-7,-9.57611053074944e-7
BESS,7,29,-2.1027213599937326e-7,-2.4961236728992644e-7,-2.2928439245559043e-8
BESS,7,2,-2.1073527409537104e-7,-3.3434319559907296e-7,-3.618340720640607e-8
BESS,7,6,-2.0978751249499896e-7,-7.456039070482944e-7,-15.13754309983791
BESS,7,7,-2.1072137955686328e-7,-2.2188671490970261e-7,-2.381510604954368e-7
BESS,7,8,-2.1029652102795114e-7,-2.970403460305892e-7,-1.6062838935979372e-8
BESS,8,10,-2.1004766359936083e-7,-2.1048108374620133e-7,-15.247482638733093
BESS,8,12,-2.1081867050715327e-7,-2.1213422340557907e-7,-4.689483735455967e-8
BESS,8,14,-2.0970800132866614e-7,-0.0002720653513440816,-2.9216661739019574e-8
BESS,8,17,-2.680833337590419e-7,-2.1074976743390042e-7,-3.681306779630465e-8
BESS,8,18,-2.792394680818829e-7,-2.0960501891209595e-7,-1.356629516593586e-8
BESS,8,21,-2.100836268025091e-7,-3.094199760935171e-7,-0.09847213240735929
BESS,8,22,-2.0964475666965134e-7,-2.1082153144758155e-7,-1.3610857225978715e-8
BESS,8,23,-2.0962968344114478e-7,-9.765138025565165e-7,-1.3571406654955758e-6
BESS,8,24,-3.1635640853799584e-7,-2.1005306603821612e-7,-1.382287753577614e-8
BESS,8,27,-2.098945750766817e-7,-2.0963210296913048e-7,-1.371327842693298e-6
BESS,8,29,-2.1032773751199632e-7,-3.245134643151968e-7,-3.743934735833174e-8
BESS,8,2,-2.5842667551452193e-7,-2.1042902888279847e-7,-2.3755731376852497e-8
BESS,8,6,-2.1031623654747842e-7,-2.0962516957059676e-7,-1.8580692336070013e-5
BESS,8,7,-2.1004535224831775e-7,-2.152226235226122e-7,-8.890341648140013e-7
BESS,8,8,-2.1034482122843227e-7,-2.1958111263287472e-7,-1.673685173405637e-8
BESS,9,10,-4.006572666229218e-6,-2.0961260693516827e-7,-1.3566217328949715e-8
BESS,9,12,-2.1108823357304782e-7,-2.292039960901844e-7,-5.46642612765473e-8
BESS,9,14,-2.1020594075229238e-7,-4.749074441537473e-7,-0.06570128075713931
BESS,9,17,-2.3034078521328732e-7,-2.108543005139328e-7,-3.0376809659912785e-8
BESS,9,18,-2.096074032876392e-7,-2.0961933387894683e-7,-1.3568021490654002e-8
