Y,T,year,PV,Wind_Onshore,Wind_Offshore
21,1,2000.0,0.031095238095238096,0.3587952380952381,0.20406190476190472
21,2,2000.0,0.0015384615384615385,0.537376923076923,0.39336923076923075
21,3,2000.0,0.0325,0.27329,0.32006999999999997
21,4,2000.0,0.0027142857142857142,0.7970357142857143,0.8073357142857143
21,5,2000.0,0.032,0.5338444444444445,0.5728333333333334
21,6,2000.0,0.0,0.32413333333333333,0.2986583333333333
21,7,2000.0,0.008333333333333335,0.6177370370370369,0.637437037037037
21,8,2000.0,0.011904761904761904,0.8689476190476187,0.9044428571428572
21,9,2000.0,0.04,0.574725,0.744075
21,10,2000.0,0.06554545454545456,0.3389090909090909,0.40646363636363636
21,11,2000.0,0.0,0.7176666666666667,0.5444222222222223
21,12,2000.0,0.017937500000000002,0.8656499999999999,0.8702624999999999
21,13,2000.0,0.0,0.8037999999999998,0.816225
21,14,2000.0,0.05086666666666668,0.6328133333333333,0.5872333333333333
21,15,2000.0,0.0,0.4222888888888888,0.48673333333333324
21,16,2000.0,0.0608,0.21659333333333333,0.20933999999999997
21,17,2000.0,0.0,0.46317777777777774,0.26566666666666666
21,18,2000.0,0.023999999999999997,0.5725357142857143,0.5647071428571429
21,19,2000.0,0.011529411764705884,0.3412882352941176,0.5549941176470587
21,20,2000.0,0.0016842105263157896,0.3525578947368421,0.7950157894736841
21,21,2000.0,0.013363636363636366,0.2287909090909091,0.48019545454545454
21,22,2000.0,0.04746666666666667,0.23425999999999997,0.2763866666666666
21,23,2000.0,0.0,0.3926222222222222,0.4405555555555556
21,24,2000.0,0.055812499999999994,0.35037500000000005,0.50528125
21,25,2000.0,0.0,0.18691250000000004,0.40275
21,26,2000.0,0.05773333333333333,0.1496533333333333,0.23963333333333334
21,27,2000.0,0.0,0.1989777777777778,0.22436666666666666
21,28,2000.0,0.052812500000000005,0.26591875,0.23270624999999995
21,29,2000.0,0.0,0.34633749999999996,0.3128625
21,30,2000.0,0.045200000000000004,0.32868,0.36104666666666674
21,31,2000.0,0.017708333333333336,0.24094583333333333,0.43158750000000007
21,32,2000.0,0.022909090909090907,0.14216666666666664,0.23106969696969695
21,33,2000.0,0.03353333333333333,0.22506666666666666,0.3263133333333334
21,34,2000.0,0.0,0.2331444444444444,0.33848888888888884
21,35,2000.0,0.08108333333333334,0.23670000000000002,0.32744999999999996
21,36,2000.0,0.0,0.5890333333333333,0.47206666666666663
21,37,2000.0,0.0,0.7578333333333332,0.7750777777777776
21,38,2000.0,0.0806,0.63334,0.8593499999999998
21,39,2000.0,0.0,0.3096428571428572,0.6262285714285714
21,40,2000.0,0.0858,0.1723533333333333,0.40804
21,41,2000.0,0.0,0.21614444444444442,0.1706222222222222
21,42,2000.0,0.06771428571428571,0.0808857142857143,0.0583142857142857
21,43,2000.0,0.03332432432432431,0.0701054054054054,0.060291891891891915
21,44,2000.0,0.08183333333333333,0.13518333333333335,0.18743333333333334
21,45,2000.0,0.0,0.2571555555555556,0.3347777777777778
21,46,2000.0,0.0788,0.34784666666666664,0.45659999999999995
21,47,2000.0,0.0,0.42674444444444437,0.6428888888888888
21,48,2000.0,0.018062500000000002,0.6923,0.8756187499999999
21,49,2000.0,0.0,0.91685,0.9617375
21,50,2000.0,0.03305555555555555,0.8650333333333332,0.9533499999999999
21,51,2000.0,0.011636363636363637,0.32928181818181823,0.586
21,52,2000.0,0.028300000000000002,0.8191900000000001,0.91328
21,53,2000.0,0.0,0.7568666666666667,0.9174222222222223
21,54,2000.0,0.04171428571428571,0.33192142857142853,0.6549500000000001
21,55,2000.0,0.0306,0.6317549999999998,0.7596749999999999
21,56,2000.0,0.0041875,0.50509375,0.48746875
21,57,2000.0,0.1236923076923077,0.666623076923077,0.6969000000000001
21,58,2000.0,0.0,0.31805555555555554,0.5316555555555555
21,59,2000.0,0.02806666666666667,0.32904,0.35205999999999993
21,60,2000.0,0.0,0.6046555555555555,0.6699555555555556
21,61,2000.0,0.030866666666666664,0.6513333333333334,0.77104
21,62,2000.0,0.0,0.5485444444444445,0.6380777777777779
21,63,2000.0,0.051,0.5850066666666668,0.6005600000000001
21,64,2000.0,0.019933333333333338,0.43230666666666656,0.52234
21,65,2000.0,0.0104,0.8158666666666666,0.8537466666666667
21,66,2000.0,0.0045,0.4768333333333334,0.6451000000000001
21,67,2000.0,0.020058823529411764,0.7694411764705884,0.8878588235294117
21,68,2000.0,0.0135,0.4165625,0.7003124999999999
21,69,2000.0,0.060509433962264166,0.8394056603773586,0.9079433962264147
21,70,2000.0,0.0018333333333333333,0.66735,0.7338166666666667
21,71,2000.0,0.0,0.6299777777777777,0.5944777777777778
