Y,T,value
20,1,0.5464553098
20,2,0.6973082458461538
20,3,0.5829309946000001
20,4,0.830563937923077
20,5,0.6160081101000001
20,6,0.8236954080000002
20,7,0.59956462625
20,8,0.8299965484285715
20,9,0.6238377259
20,10,0.8219298726
20,11,0.6111442056363636
20,12,0.7113135700625
20,13,0.6903036658571426
20,14,0.8862359696666665
20,15,0.6484244401111111
20,16,0.8047448698749999
20,17,0.6141333042499999
20,18,0.8502761135714285
20,19,0.6527608426363637
20,20,0.8489910016153848
20,21,0.6413482865000001
20,22,0.7774771575999999
20,23,0.6844481735641025
20,24,0.8441931044285715
20,25,0.6360433223
20,26,0.8190805014615387
20,27,0.700970890923077
20,28,0.7991101277500001
20,29,0.6881393056250001
20,30,0.783777847
20,31,0.68622545940625
20,32,0.8323567412666667
20,33,0.6795929480714287
20,34,0.8269760074444444
20,35,0.6057711024000001
20,36,0.8311699665000001
20,37,0.72593419455
20,38,0.8394129827142857
20,39,0.625830406
20,40,0.8219906741333333
20,41,0.6563309854117646
20,42,0.6574478571249999
20,43,0.7540861494285716
20,44,0.5775257875555556
20,45,0.8119286139999999
20,46,0.6074599667777778
20,47,0.7768864808225807
20,48,0.6443203447
20,49,0.830279250357143
20,50,0.6282352165833333
20,51,0.7779936606153848
20,52,0.6754821111515152
20,53,0.857508521625
20,54,0.64369225475
20,55,0.875945761
20,56,0.8103959595666665
20,57,0.6592465179
20,58,0.8389723364375
20,59,0.620674475
20,60,0.8305662543125
20,61,0.6255413125
20,62,0.7737658004615384
20,63,0.5876068632727273
20,64,0.759191367509091
20,65,0.8617484879999999
20,66,0.6820206095454546
20,67,0.88871764225
20,68,0.6955938802857143
20,69,0.8421687124
20,70,0.7463817093599999
20,71,0.6003006961999999
20,72,0.7297934454285715
20,73,0.724408279875
20,74,0.5969884531666666
20,75,0.7434653638333333
20,76,0.5803992756249999
20,77,0.7475212411250002
20,78,0.7102462529473684
20,79,0.7817044125428573
20,80,0.6710184744285714
20,81,0.705816384
20,82,0.8517707466666665
20,83,0.7178642411666667
20,84,0.7644158342857141
20,85,0.6852918040769231
20,86,0.6970806917272727
20,87,0.6983114247333333
20,88,0.8779752231875
20,89,0.66517422525
20,90,0.898010650625
20,91,0.777679781
20,92,0.9037548068666665
20,93,0.7059420021249999
20,94,0.9124746468888889
20,95,0.8156735355294116
20,96,0.9298481176428572
20,97,0.6875604732999999
20,98,0.8312846861428571
20,99,0.6614494218333332
20,100,0.8004480455
20,101,0.7138111961333332
20,102,0.8566394484000001
20,103,0.6301419525555556
20,104,0.8380066836666666
20,105,0.756060147
20,106,0.6362737176666667
20,107,0.8159476256666667
20,108,0.7212302504705882
20,109,0.8299879444285716
20,110,0.6809528369375
20,111,0.7190950191428572
20,112,0.6321598936470588
20,113,0.686987448875
20,114,0.6354898002
20,115,0.8020990524444445
20,116,0.7099641065294118
20,117,0.7984679025714286
20,118,0.6937937652
20,119,0.791611765
20,120,0.6856440817333334
20,121,0.7981469607777777
20,122,0.7350697825483871
20,123,0.5976935011111111
20,124,0.7931050323333334
20,125,0.8062798187999999
20,126,0.6272655487
20,127,0.7820549016250001
20,128,0.7189380169999998
20,129,0.8866512547777777
20,130,0.754852554
20,131,0.8547027162307692
20,132,0.676634522090909
20,133,0.8307053519166666
