Y,T,year,PV,Wind_Onshore,Wind_Offshore
16,1,1995.0,0.0047,0.5678000000000001,0.79468
16,2,1995.0,0.03223076923076923,0.7463384615384615,0.8879461538461538
16,3,1995.0,0.009,0.5321181818181817,0.8531818181818184
16,4,1995.0,0.09709090909090907,0.1753909090909091,0.5304727272727272
16,5,1995.0,0.0003333333333333333,0.1577333333333333,0.22660833333333333
16,6,1995.0,0.078,0.4267916666666667,0.3385333333333333
16,7,1995.0,0.0,0.5062300000000001,0.57481
16,8,1995.0,0.020714285714285716,0.4859428571428572,0.7178857142857143
16,9,1995.0,0.0,0.6683299999999999,0.77307
16,10,1995.0,0.018266666666666667,0.5868266666666666,0.7800133333333333
16,11,1995.0,0.0,0.3855,0.3778555555555556
16,12,1995.0,0.0551875,0.28108124999999995,0.4187875
16,13,1995.0,0.011216216216216218,0.3831702702702703,0.342654054054054
16,14,1995.0,0.01605263157894737,0.5364105263157894,0.5576736842105264
16,15,1995.0,0.0116,0.8895000000000001,0.8628466666666667
16,16,1995.0,0.0,0.7803333333333335,0.9213777777777776
16,17,1995.0,0.036800000000000006,0.34404,0.7097666666666667
16,18,1995.0,0.0,0.34216666666666673,0.5722777777777778
16,19,1995.0,0.0575625,0.43595625000000005,0.6883312500000001
16,20,1995.0,0.0,0.39331249999999995,0.7993
16,21,1995.0,0.051333333333333335,0.22108000000000003,0.48677999999999993
16,22,1995.0,0.0,0.4075333333333333,0.35183333333333333
16,23,1995.0,0.029,0.43352857142857143,0.3501
16,24,1995.0,0.020823529411764706,0.6496117647058824,0.5547294117647058
16,25,1995.0,0.008125,0.29168750000000004,0.40118750000000003
16,26,1995.0,0.008307692307692308,0.2897769230769231,0.25941538461538455
16,27,1995.0,0.0364,0.76454,0.68027
16,28,1995.0,0.0,0.84927,0.8707100000000001
16,29,1995.0,0.03255555555555555,0.6926111111111112,0.9012444444444445
16,30,1995.0,0.0023157894736842103,0.4038105263157895,0.6519947368421053
16,31,1995.0,0.008199999999999999,0.8679399999999999,0.96366
16,32,1995.0,0.0,0.8844799999999999,0.86493
16,33,1995.0,0.024758620689655175,0.48958275862068956,0.5945379310344827
16,34,1995.0,0.012454545454545456,0.6586818181818181,0.9308636363636363
16,35,1995.0,0.0,0.4926499999999999,0.6939625
16,36,1995.0,0.030533333333333336,0.43461999999999995,0.7711866666666668
16,37,1995.0,0.00036363636363636367,0.47154545454545455,0.6508636363636364
16,38,1995.0,0.01,0.7232119999999999,0.9039160000000003
16,39,1995.0,0.0359,0.56971,0.56368
16,40,1995.0,0.0,0.7379272727272728,0.8875454545454545
16,41,1995.0,0.04613333333333333,0.6813800000000001,0.9453599999999999
16,42,1995.0,0.0,0.6128888888888889,0.8808111111111111
16,43,1995.0,0.05481818181818183,0.3860181818181818,0.738809090909091
16,44,1995.0,0.013227272727272728,0.09260000000000002,0.1574181818181818
16,45,1995.0,0.0,0.3214,0.6770399999999999
16,46,1995.0,0.04925,0.42575,0.7636000000000002
16,47,1995.0,0.008357142857142856,0.21137857142857144,0.41333571428571425
