Y,T,year,PV,Wind_Onshore,Wind_Offshore
14,1,1993.0,0.0003333333333333333,0.30888888888888894,0.19155555555555553
14,2,1993.0,0.026958333333333334,0.5309250000000001,0.2728875
14,3,1993.0,0.052583333333333336,0.366175,0.22261666666666668
14,4,1993.0,0.0011666666666666668,0.43660000000000004,0.42114999999999997
14,5,1993.0,0.07005882352941178,0.747929411764706,0.6843470588235294
14,6,1993.0,0.0,0.4939400000000001,0.59086
14,7,1993.0,0.025266666666666666,0.27573333333333333,0.31548666666666664
14,8,1993.0,0.0,0.7396333333333334,0.7279111111111111
14,9,1993.0,0.019357142857142857,0.7222500000000001,0.714442857142857
14,10,1993.0,0.0,0.42253999999999997,0.32495
14,11,1993.0,0.016285714285714285,0.2523571428571429,0.32784285714285716
14,12,1993.0,0.004357142857142857,0.5238142857142857,0.3210571428571429
14,13,1993.0,0.015545454545454546,0.7790181818181818,0.7161636363636363
14,14,1993.0,0.0,0.7202888888888889,0.7925666666666668
14,15,1993.0,0.04650000000000001,0.5888875,0.4947375
14,16,1993.0,0.0199375,0.7902125000000002,0.8809062500000002
14,17,1993.0,0.0013333333333333333,0.6553,0.6889333333333334
14,18,1993.0,0.0,0.46697,0.55162
14,19,1993.0,0.004125000000000001,0.8464958333333333,0.9247875000000002
14,20,1993.0,0.02546666666666667,0.85672,0.9194866666666669
14,21,1993.0,0.0,0.825477777777778,0.8558666666666667
14,22,1993.0,0.032133333333333326,0.8751399999999999,0.9321533333333333
14,23,1993.0,0.0,0.610111111111111,0.8371888888888889
14,24,1993.0,0.0070714285714285705,0.3756428571428571,0.7442214285714286
14,25,1993.0,0.0,0.70336,0.82678
14,26,1993.0,0.06392857142857143,0.6062857142857142,0.6762285714285715
14,27,1993.0,0.0,0.8594799999999999,0.8857900000000001
14,28,1993.0,0.0284375,0.9326625000000001,0.95810625
14,29,1993.0,0.0,0.6855111111111111,0.8231555555555554
14,30,1993.0,0.02184,0.898604,0.948496
14,31,1993.0,0.043833333333333335,0.8014916666666666,0.7805666666666667
14,32,1993.0,0.0,0.60938,0.58548
14,33,1993.0,0.05328571428571429,0.4233785714285715,0.5883071428571428
14,34,1993.0,0.0,0.52964,0.8513599999999999
14,35,1993.0,0.051500000000000004,0.39454999999999996,0.5470375000000001
14,36,1993.0,0.00951111111111111,0.7696288888888888,0.8112533333333335
14,37,1993.0,0.0068000000000000005,0.9445199999999998,0.9584800000000001
14,38,1993.0,0.0,0.9195111111111112,0.9611555555555557
14,39,1993.0,0.015099999999999999,0.73475,0.8323450000000001
14,40,1993.0,0.0075000000000000015,0.38825000000000004,0.4763799999999999
14,41,1993.0,0.017714285714285714,0.8639000000000001,0.9396119047619047
14,42,1993.0,0.07573333333333335,0.5133533333333332,0.65494
