Y,T,year,PV,Wind_Onshore,Wind_Offshore
25,1,2004.0,0.008416666666666668,0.5032249999999999,0.7682916666666667
25,2,2004.0,0.0156,0.52995,0.41841999999999996
25,3,2004.0,0.00027272727272727274,0.27548181818181816,0.37835454545454544
25,4,2004.0,0.04230769230769231,0.13190000000000002,0.2725230769230769
25,5,2004.0,0.011782608695652175,0.3436695652173913,0.339804347826087
25,6,2004.0,0.0,0.16639000000000004,0.40332999999999997
25,7,2004.0,0.013208333333333336,0.1535958333333333,0.22344166666666673
25,8,2004.0,0.010133333333333334,0.4449933333333333,0.4070133333333334
25,9,2004.0,0.040105263157894734,0.4913894736842106,0.6528578947368421
25,10,2004.0,0.0009411764705882353,0.3064823529411765,0.37870000000000004
25,11,2004.0,0.014571428571428572,0.6625666666666666,0.7474809523809525
25,12,2004.0,0.011307692307692307,0.5086923076923078,0.8677230769230768
25,13,2004.0,0.0,0.4807636363636364,0.5549818181818181
25,14,2004.0,0.025437500000000002,0.38719999999999993,0.6311687500000001
25,15,2004.0,0.016733333333333333,0.42793333333333333,0.40535999999999994
25,16,2004.0,0.0027777777777777775,0.666511111111111,0.642411111111111
25,17,2004.0,0.0,0.7399375,0.810875
25,18,2004.0,0.031,0.7226714285714287,0.8860285714285714
25,19,2004.0,0.0,0.5745399999999999,0.8093
25,20,2004.0,0.038,0.4293866666666667,0.47827333333333333
25,21,2004.0,0.01634375,0.42974062500000004,0.837746875
25,22,2004.0,0.025500000000000005,0.3119166666666666,0.33089166666666664
25,23,2004.0,0.0,0.35979999999999995,0.6051692307692307
25,24,2004.0,0.03575,0.23485,0.47363749999999993
25,25,2004.0,0.000125,0.37716249999999996,0.74906875
25,26,2004.0,0.053785714285714284,0.26350714285714283,0.7095214285714286
25,27,2004.0,0.0,0.15292,0.40336000000000005
25,28,2004.0,0.06026666666666667,0.17072000000000004,0.4447933333333333
25,29,2004.0,0.0,0.23703333333333332,0.39537777777777783
25,30,2004.0,0.0453,0.40736,0.33704999999999996
25,31,2004.0,0.0,0.6208642857142858,0.7268357142857143
25,32,2004.0,0.023,0.6773999999999999,0.8715533333333332
25,33,2004.0,0.0,0.31731999999999994,0.6809999999999999
25,34,2004.0,0.014684210526315791,0.17227105263157894,0.2013921052631579
25,35,2004.0,0.0,0.2855000000000001,0.32047777777777786
25,36,2004.0,0.0206,0.2015733333333333,0.31108666666666657
25,37,2004.0,0.0,0.12945555555555555,0.15187777777777778
25,38,2004.0,0.029449999999999997,0.3687549999999999,0.4665399999999999
25,39,2004.0,0.0,0.269225,0.33891249999999995
25,40,2004.0,0.033166666666666664,0.10267083333333332,0.10602083333333333
25,41,2004.0,0.036230769230769226,0.2800153846153846,0.408725641025641
25,42,2004.0,0.01025,0.5248999999999999,0.6584666666666666
25,43,2004.0,0.054363636363636364,0.6810545454545456,0.840018181818182
25,44,2004.0,0.00375,0.46707499999999996,0.785775
25,45,2004.0,0.10253846153846154,0.4197076923076922,0.7111
