Y,T,Weights
29,1,30
29,2,25
29,3,14
29,4,16
29,5,10
29,6,8
29,7,16
29,8,11
29,9,9
29,10,4
29,11,23
29,12,16
29,13,27
29,14,5
29,15,19
29,16,5
29,17,9
29,18,39
29,19,9
29,20,15
29,21,25
29,22,11
29,23,24
29,24,12
29,25,9
29,26,16
29,27,12
29,28,15
29,29,5
29,30,16
29,31,8
29,32,13
29,33,13
29,34,12
29,35,12
29,36,12
29,37,10
29,38,39
29,39,36
29,40,12
29,41,9
29,42,8
29,43,37
29,44,27
29,45,8
29,46,9
29,47,41
29,48,5
29,49,9
29,50,13
29,51,25
29,52,12
29,53,13
29,54,35
29,55,5
29,56,12
29,57,5
29,58,15
29,59,9
29,60,8
29,61,19
29,62,12
29,63,12
29,64,5
29,65,18
29,66,7
29,67,18
29,68,5
29,69,18
29,70,7
29,71,17
29,72,7
29,73,18
29,74,5
29,75,17
29,76,8
29,77,16
29,78,7
29,79,17
29,80,8
29,81,16
29,82,8
29,83,24
29,84,6
29,85,9
29,86,38
29,87,11
29,88,23
29,89,8
29,90,19
29,91,4
29,92,18
29,93,8
29,94,11
29,95,5
29,96,8
29,97,18
29,98,5
29,99,16
29,100,6
29,101,20
29,102,6
29,103,6
29,104,10
29,105,6
29,106,9
29,107,18
29,108,16
29,109,8
29,110,15
29,111,9
29,112,15
29,113,15
29,114,11
29,115,7
29,116,15
29,117,15
29,118,9
29,119,15
29,120,12
29,121,11
29,122,11
29,123,8
29,124,17
29,125,7
29,126,6
29,127,9
29,128,16
29,129,8
29,130,9
29,131,23
29,132,18
29,133,6
29,134,8
29,135,10
29,136,7
29,137,17
29,138,7
29,139,15
29,140,9
29,141,7
29,142,8
29,143,4
29,144,22
29,145,6
29,146,18
29,147,6
29,148,6
29,149,10
29,150,9
29,151,17
29,152,7
29,153,16
29,154,8
29,155,42
29,156,6
29,157,9
29,158,30
29,159,5
29,160,9
29,161,13
29,162,6
29,163,17
29,164,7
29,165,7
29,166,9
29,167,9
29,168,10
29,169,6
29,170,7
29,171,15
29,172,10
29,173,13
29,174,9
29,175,16
29,176,9
29,177,16
29,178,7
29,179,16
29,180,10
29,181,14
29,182,8
29,183,16
29,184,9
29,185,16
29,186,8
29,187,15
29,188,10
29,189,15
29,190,9
29,191,13
29,192,10
29,193,16
29,194,8
29,195,16
29,196,9
29,197,15
29,198,9
29,199,15
29,200,8
29,201,16
29,202,8
29,203,16
29,204,7
29,205,17
29,206,8
29,207,16
29,208,8
29,209,16
29,210,8
29,211,16
29,212,9
29,213,13
29,214,12
29,215,14
29,216,10
29,217,14
29,218,8
29,219,16
29,220,9
29,221,14
29,222,11
29,223,14
29,224,7
29,225,15
29,226,11
29,227,15
29,228,8
29,229,14
29,230,11
29,231,16
29,232,9
29,233,12
29,234,11
29,235,15
29,236,9
29,237,15
29,238,8
29,239,16
29,240,8
29,241,17
29,242,7
29,243,14
29,244,10
29,245,16
29,246,11
29,247,13
29,248,8
29,249,16
29,250,8
29,251,16
29,252,8
29,253,16
29,254,9
29,255,14
29,256,9
29,257,14
29,258,10
29,259,14
29,260,11
29,261,15
29,262,8
29,263,16
29,264,8
29,265,14
29,266,10
29,267,16
29,268,8
29,269,14
29,270,11
29,271,15
29,272,9
29,273,15
29,274,8
29,275,14
29,276,11
29,277,14
29,278,9
29,279,16
29,280,8
29,281,16
29,282,9
29,283,8
29,284,6
29,285,8
29,286,15
29,287,12
29,288,12
29,289,9
29,290,15
29,291,11
29,292,15
29,293,7
29,294,17
29,295,9
29,296,15
29,297,9
29,298,14
29,299,9
29,300,14
29,301,11
29,302,13
29,303,11
29,304,15
29,305,9
29,306,14
29,307,12
29,308,13
29,309,9
29,310,13
29,311,10
29,312,14
29,313,10
29,314,14
29,315,10
29,316,14
29,317,11
29,318,15
29,319,8
29,320,15
29,321,9
29,322,16
29,323,10
29,324,13
29,325,9
29,326,16
29,327,8
29,328,6
29,329,10
29,330,8
29,331,17
29,332,9
29,333,12
29,334,13
29,335,8
29,336,4
29,337,10
29,338,15
29,339,11
29,340,11
29,341,13
29,342,11
29,343,12
29,344,13
29,345,11
29,346,14
29,347,9
29,348,15
29,349,9
29,350,5
29,351,10
29,352,10
29,353,13
29,354,9
29,355,14
29,356,12
