Y,T,year,PV,Wind_Onshore,Wind_Offshore
2,1,1981.0,0.043375000000000004,0.8067437499999999,0.91639375
2,2,1981.0,0.0,0.4000571428571429,0.7401142857142856
2,3,1981.0,0.0009090909090909091,0.6880181818181818,0.8410545454545454
2,4,1981.0,0.017771428571428573,0.7858457142857143,0.9487914285714288
2,5,1981.0,0.0004166666666666667,0.45235,0.6845500000000001
2,6,1981.0,0.07208333333333333,0.6660083333333333,0.8936083333333333
2,7,1981.0,0.0,0.32226,0.67174
2,8,1981.0,0.05513333333333334,0.18131999999999998,0.39604
2,9,1981.0,0.0,0.6417555555555555,0.7527777777777778
2,10,1981.0,0.009555555555555555,0.3026222222222223,0.7710111111111113
2,11,1981.0,0.01345,0.10213999999999998,0.269405
2,12,1981.0,0.047,0.231,0.24321428571428574
2,13,1981.0,0.011066666666666667,0.4324333333333332,0.32048666666666664
2,14,1981.0,0.0284,0.64087,0.46708999999999995
2,15,1981.0,0.0,0.5578222222222222,0.6196666666666667
2,16,1981.0,0.0194375,0.3756749999999999,0.49425
2,17,1981.0,0.0,0.5275375,0.6419
2,18,1981.0,0.0524,0.4430266666666666,0.8299466666666666
2,19,1981.0,0.0,0.2457555555555556,0.5602444444444444
2,20,1981.0,0.09955555555555556,0.3113444444444445,0.2325888888888889
2,21,1981.0,0.0,0.6280333333333333,0.4098666666666667
2,22,1981.0,0.01588888888888889,0.7128333333333332,0.8614370370370368
2,23,1981.0,0.050166666666666665,0.3445583333333333,0.6114499999999999
2,24,1981.0,0.0,0.6718866666666667,0.7371466666666667
2,25,1981.0,0.014,0.88665,0.9407071428571427
2,26,1981.0,0.004076923076923077,0.6671923076923076,0.9196153846153846
2,27,1981.0,0.04536363636363637,0.41515454545454544,0.7026090909090908
2,28,1981.0,0.003428571428571429,0.18850000000000003,0.35275000000000006
2,29,1981.0,0.019464285714285715,0.4834464285714285,0.7582535714285711
2,30,1981.0,0.00125,0.22056250000000002,0.485225
2,31,1981.0,0.0,0.0899,0.258525
2,32,1981.0,0.058499999999999996,0.28846666666666665,0.23263333333333333
2,33,1981.0,0.012333333333333333,0.5218666666666666,0.52265
2,34,1981.0,0.022074074074074076,0.6240370370370371,0.7717925925925924
2,35,1981.0,0.006583333333333333,0.26066666666666666,0.4532833333333334
2,36,1981.0,0.05492307692307693,0.21013846153846152,0.14217692307692306
2,37,1981.0,0.0,0.2693,0.3562875
2,38,1981.0,0.020533333333333337,0.38786,0.5402133333333332
2,39,1981.0,0.0,0.2668222222222222,0.35760000000000003
2,40,1981.0,0.031066666666666666,0.18846666666666667,0.13397333333333333
2,41,1981.0,0.0,0.2169333333333333,0.11605555555555555
2,42,1981.0,0.03333333333333333,0.33021999999999996,0.19838666666666666
2,43,1981.0,0.0,0.5696555555555556,0.4879111111111111
2,44,1981.0,0.0644,0.5469,0.4592733333333333
2,45,1981.0,0.0,0.46058888888888894,0.5082777777777778
2,46,1981.0,0.07807142857142856,0.2027857142857143,0.4270285714285714
2,47,1981.0,0.00016666666666666666,0.14305,0.22500833333333334
2,48,1981.0,0.014882352941176472,0.32478823529411766,0.34790588235294123
2,49,1981.0,0.015103448275862071,0.15435517241379304,0.09132413793103449
2,50,1981.0,0.031142857142857146,0.24484285714285714,0.11814285714285713
2,51,1981.0,0.01676923076923077,0.3823961538461538,0.18844999999999998
2,52,1981.0,0.03184375,0.25749687500000007,0.121175
2,53,1981.0,0.05346153846153846,0.3954820512820512,0.2780666666666667
2,54,1981.0,0.024421052631578944,0.6214315789473684,0.6081894736842106
2,55,1981.0,0.0019375,0.5465937500000001,0.8770437500000002
2,56,1981.0,0.07030769230769231,0.6578999999999999,0.690853846153846
2,57,1981.0,0.0,0.520888888888889,0.7576999999999999
2,58,1981.0,0.05900000000000001,0.38736000000000004,0.6559400000000001
2,59,1981.0,0.0,0.34586666666666666,0.5095888888888889
2,60,1981.0,0.034133333333333335,0.4362333333333333,0.6303599999999999
2,61,1981.0,0.0,0.7083777777777778,0.647988888888889
2,62,1981.0,0.05014285714285715,0.8277642857142856,0.8162
2,63,1981.0,0.004538461538461538,0.5283999999999999,0.6321538461538462
2,64,1981.0,0.03242105263157895,0.7796631578947368,0.8519473684210525
2,65,1981.0,0.0095,0.5459,0.499575
2,66,1981.0,0.05938461538461538,0.27426153846153845,0.2711769230769231
2,67,1981.0,0.018333333333333337,0.14220416666666666,0.373275
2,68,1981.0,0.05800000000000001,0.254116,0.5693759999999999
2,69,1981.0,0.0,0.1119875,0.236175
2,70,1981.0,0.07373333333333335,0.3573933333333334,0.23147333333333334
2,71,1981.0,0.0,0.4874222222222222,0.37204444444444446
2,72,1981.0,0.05075,0.42527499999999996,0.3180312499999999
2,73,1981.0,0.011699999999999999,0.21433,0.24593000000000004
2,74,1981.0,0.3436666666666666,0.20153333333333334,0.21255000000000002
2,75,1981.0,0.026714285714285715,0.24550000000000002,0.2517714285714286
2,76,1981.0,0.011363636363636364,0.1867818181818182,0.11654545454545455
2,77,1981.0,0.3188571428571429,0.19395714285714286,0.05188571428571429
2,78,1981.0,0.04843333333333334,0.21969333333333332,0.14426666666666668
2,79,1981.0,0.0007,0.10434999999999998,0.09706
2,80,1981.0,0.280875,0.061762500000000005,0.09588749999999999
2,81,1981.0,0.006647058823529411,0.23064117647058824,0.19544117647058826
2,82,1981.0,0.32350000000000007,0.3229666666666667,0.24081666666666668
2,83,1981.0,0.03163157894736842,0.282221052631579,0.3261315789473685
2,84,1981.0,0.38316666666666666,0.24336666666666665,0.4185666666666667
2,85,1981.0,0.047170731707317066,0.17339999999999997,0.4067146341463413
2,86,1981.0,0.12123076923076924,0.12205384615384617,0.17884615384615385
2,87,1981.0,0.009636363636363636,0.23605454545454546,0.14094545454545454
2,88,1981.0,0.19842857142857143,0.38298571428571426,0.2965714285714286
2,89,1981.0,0.041466666666666666,0.3633700000000001,0.61673
2,90,1981.0,0.05499999999999999,0.2817304347826087,0.45796956521739124
2,91,1981.0,0.002272727272727273,0.11426363636363637,0.24634545454545453
2,92,1981.0,0.289125,0.14635,0.1855125
2,93,1981.0,0.004875,0.272325,0.20839375
2,94,1981.0,0.258,0.3563125,0.18608750000000002
2,95,1981.0,0.010058823529411764,0.3730882352941176,0.3610352941176471
2,96,1981.0,0.30666666666666664,0.5209,0.4731
2,97,1981.0,0.016833333333333332,0.5730777777777778,0.6252722222222222
2,98,1981.0,0.2861666666666666,0.7754333333333334,0.8430166666666666
2,99,1981.0,0.01025,0.8125812499999998,0.9109624999999998
2,100,1981.0,0.13616666666666666,0.5797833333333333,0.6425666666666666
2,101,1981.0,0.030722222222222224,0.39413888888888887,0.40736666666666665
2,102,1981.0,0.06580000000000001,0.5830466666666667,0.6547733333333333
2,103,1981.0,0.050083333333333334,0.5503208333333334,0.45052500000000006
2,104,1981.0,0.011545454545454546,0.36899090909090904,0.49991818181818176
2,105,1981.0,0.2845714285714286,0.2503285714285714,0.5283857142857143
2,106,1981.0,0.011333333333333334,0.12028333333333334,0.4465166666666666
2,107,1981.0,0.0,0.060322222222222215,0.1863
2,108,1981.0,0.09570588235294117,0.09270882352941177,0.10042058823529412
2,109,1981.0,0.0002,0.34365999999999997,0.35972
2,110,1981.0,0.0,0.4338666666666666,0.5687888888888889
2,111,1981.0,0.09793333333333334,0.22336666666666663,0.48888666666666664
2,112,1981.0,0.0,0.3332666666666666,0.6723555555555557
2,113,1981.0,0.035250000000000004,0.7669375,0.8964708333333332
2,114,1981.0,0.09986666666666667,0.5473666666666667,0.7800133333333332
2,115,1981.0,0.002,0.48292999999999997,0.55495
2,116,1981.0,0.07292857142857144,0.17755714285714289,0.40465714285714277
2,117,1981.0,0.00825,0.5072166666666666,0.5629333333333334
2,118,1981.0,0.039,0.5452500000000001,0.7959083333333332
2,119,1981.0,0.0,0.3621333333333333,0.6113
2,120,1981.0,0.0641875,0.300975,0.6257375000000001
2,121,1981.0,0.0167,0.24957,0.44906000000000007
2,122,1981.0,0.3531428571428571,0.1543857142857143,0.2785142857142857
2,123,1981.0,0.0688909090909091,0.11788363636363634,0.3074781818181818
2,124,1981.0,0.0268,0.14326,0.13764
2,125,1981.0,0.34871428571428575,0.2531857142857143,0.2410142857142857
2,126,1981.0,0.019705882352941177,0.2525235294117647,0.2538529411764706
2,127,1981.0,0.33342857142857135,0.3455285714285714,0.2813714285714286
2,128,1981.0,0.01425,0.31421874999999994,0.43778124999999996
2,129,1981.0,0.3335714285714286,0.19025714285714285,0.4283428571428571
2,130,1981.0,0.037000000000000005,0.3132875,0.325025
2,131,1981.0,0.000375,0.5805375,0.44437499999999996
2,132,1981.0,0.23988888888888887,0.7539111111111111,0.6738111111111111
2,133,1981.0,0.008333333333333333,0.7255733333333334,0.7910533333333335
2,134,1981.0,0.22375,0.42726250000000005,0.6791499999999999
2,135,1981.0,0.02,0.19136111111111112,0.6096055555555556
2,136,1981.0,0.32666666666666666,0.37096666666666667,0.58345
2,137,1981.0,0.0170625,0.33458125000000005,0.5246187499999999
2,138,1981.0,0.046384615384615385,0.4262269230769231,0.797876923076923
2,139,1981.0,0.37942857142857145,0.6014285714285714,0.7784000000000001
2,140,1981.0,0.0194,0.31788,0.29028000000000004
2,141,1981.0,0.03742857142857143,0.39640000000000014,0.8089107142857141
2,142,1981.0,0.09550000000000002,0.2769062500000001,0.4963187499999999
2,143,1981.0,0.0135,0.5137,0.8151166666666666
2,144,1981.0,0.21342857142857147,0.6258571428571429,0.7905
2,145,1981.0,0.002928571428571429,0.4109,0.5531928571428572
2,146,1981.0,0.3297,0.5258700000000001,0.7220600000000001
2,147,1981.0,0.008733333333333334,0.3173533333333333,0.43464666666666657
2,148,1981.0,0.3177142857142857,0.4473142857142857,0.5512857142857143
2,149,1981.0,0.028666666666666667,0.703088888888889,0.7757722222222222
2,150,1981.0,0.29874999999999996,0.7665500000000001,0.6485375
2,151,1981.0,0.0194375,0.17835625000000002,0.2560625
2,152,1981.0,0.26837500000000003,0.1368625,0.346825
2,153,1981.0,0.0201875,0.10295000000000001,0.21164375
2,154,1981.0,0.338125,0.109475,0.2405625
2,155,1981.0,0.0221875,0.07429374999999998,0.27365000000000006
2,156,1981.0,0.37833333333333335,0.15313333333333332,0.27355
2,157,1981.0,0.030235294117647058,0.12815294117647058,0.1469470588235294
2,158,1981.0,0.28800000000000003,0.06298888888888889,0.11082222222222222
2,159,1981.0,0.0124,0.11042666666666667,0.09635333333333333
