Y,T,Weights
1,1,9
1,2,6
1,3,6
1,4,10
1,5,3
1,6,4
1,7,8
1,8,9
1,9,3
1,10,5
1,11,6
1,12,10
1,13,16
1,14,11
1,15,5
1,16,7
1,17,11
1,18,6
1,19,8
1,20,8
1,21,9
1,22,5
1,23,10
1,24,16
1,25,8
1,26,3
1,27,5
1,28,8
1,29,8
1,30,16
1,31,8
1,32,15
1,33,4
1,34,7
1,35,5
1,36,9
1,37,11
1,38,11
1,39,10
1,40,8
1,41,6
1,42,10
1,43,15
1,44,9
1,45,5
1,46,7
1,47,4
1,48,4
1,49,4
1,50,3
1,51,5
1,52,8
1,53,8
1,54,7
1,55,7
1,56,2
1,57,9
1,58,15
1,59,10
1,60,6
1,61,7
1,62,9
1,63,3
1,64,4
1,65,4
1,66,3
1,67,10
1,68,14
1,69,2
1,70,8
1,71,3
1,72,5
1,73,8
1,74,8
1,75,14
1,76,4
1,77,6
1,78,8
1,79,6
1,80,2
1,81,10
1,82,8
1,83,4
1,84,12
1,85,12
1,86,10
1,87,8
1,88,6
1,89,10
1,90,4
1,91,4
1,92,6
1,93,10
1,94,16
1,95,8
1,96,14
1,97,10
1,98,2
1,99,6
1,100,7
1,101,10
1,102,14
1,103,11
1,104,6
1,105,6
1,106,10
1,107,2
1,108,6
1,109,8
1,110,8
1,111,15
1,112,9
1,113,9
1,114,7
1,115,8
1,116,9
1,117,6
1,118,9
1,119,15
1,120,11
1,121,6
1,122,6
1,123,12
1,124,7
1,125,6
1,126,9
1,127,2
1,128,7
1,129,5
1,130,10
1,131,8
1,132,8
1,133,8
1,134,3
1,135,4
1,136,9
1,137,8
1,138,9
1,139,7
1,140,8
1,141,9
1,142,7
1,143,10
1,144,6
1,145,8
1,146,9
1,147,7
1,148,7
1,149,9
1,150,8
1,151,7
1,152,9
1,153,2
1,154,6
1,155,7
1,156,9
1,157,3
1,158,6
1,159,7
1,160,8
1,161,3
1,162,6
1,163,7
1,164,9
1,165,7
1,166,8
1,167,9
1,168,7
1,169,7
1,170,10
1,171,9
1,172,5
1,173,6
1,174,3
1,175,3
1,176,6
1,177,7
1,178,8
1,179,8
1,180,8
1,181,9
1,182,7
1,183,8
1,184,8
1,185,3
1,186,6
1,187,7
1,188,8
1,189,2
1,190,7
1,191,7
1,192,11
1,193,5
1,194,6
1,195,12
1,196,7
1,197,7
