Y,T,year,PV,Wind
8,1,2016.0,0.0016,0.35619
8,2,2016.0,0.0436,0.35453999999999997
8,3,2016.0,0.00025,0.5963
8,4,2016.0,0.0,0.7401
8,5,2016.0,0.0,0.6961375
8,6,2016.0,0.0034999999999999996,0.5103
8,7,2016.0,0.014083333333333331,0.383475
8,8,2016.0,0.0,0.46043333333333336
8,9,2016.0,0.010076923076923077,0.5995384615384615
8,10,2016.0,0.0,0.4908333333333334
8,11,2016.0,0.0001,0.43754
8,12,2016.0,0.01346153846153846,0.48459230769230766
8,13,2016.0,9.090909090909092e-05,0.5243181818181818
8,14,2016.0,0.038375000000000006,0.41889999999999994
8,15,2016.0,0.0,0.29425
8,16,2016.0,0.0,0.28450000000000003
8,17,2016.0,0.049166666666666664,0.3529
8,18,2016.0,0.005285714285714287,0.4844428571428572
8,19,2016.0,0.0,0.63315
8,20,2016.0,0.0,0.7394624999999999
8,21,2016.0,0.001,0.6597500000000001
8,22,2016.0,0.03525,0.5061166666666667
8,23,2016.0,0.0,0.3225833333333333
8,24,2016.0,0.0,0.149575
8,25,2016.0,0.034875,0.135825
8,26,2016.0,0.0,0.107875
8,27,2016.0,0.01946153846153846,0.2975153846153846
8,28,2016.0,0.0,0.39966666666666667
8,29,2016.0,0.0,0.3959875
8,30,2016.0,0.025785714285714283,0.4136857142857143
8,31,2016.0,0.0,0.37132
8,32,2016.0,0.00014285714285714287,0.2190571428571429
8,33,2016.0,0.021384615384615387,0.1562923076923077
8,34,2016.0,0.0,0.21760000000000002
8,35,2016.0,0.0052499999999999995,0.35795
8,36,2016.0,0.03263636363636364,0.35189090909090914
8,37,2016.0,0.0,0.32065
8,38,2016.0,0.04073333333333333,0.16936000000000004
8,39,2016.0,0.0,0.2132666666666667
8,40,2016.0,0.0,0.35971666666666663
8,41,2016.0,0.023000000000000003,0.40359999999999996
8,42,2016.0,0.1784,0.41892000000000007
8,43,2016.0,0.005142857142857143,0.42549999999999993
8,44,2016.0,0.0,0.36106666666666665
8,45,2016.0,0.10287500000000001,0.34904999999999997
8,46,2016.0,0.0036666666666666666,0.3100333333333333
8,47,2016.0,0.0,0.22560000000000002
8,48,2016.0,0.0,0.14951250000000002
8,49,2016.0,0.1122857142857143,0.05294285714285714
8,50,2016.0,0.014499999999999999,0.08791666666666666
8,51,2016.0,0.0,0.1143
8,52,2016.0,0.0,0.16083750000000002
8,53,2016.0,0.041,0.20595000000000002
8,54,2016.0,0.0001,0.19227000000000002
8,55,2016.0,0.029428571428571425,0.08812142857142859
8,56,2016.0,0.0024000000000000002,0.04914
8,57,2016.0,0.18766666666666665,0.03415
8,58,2016.0,0.005857142857142858,0.03208571428571429
8,59,2016.0,0.0,0.035555555555555556
8,60,2016.0,0.04933333333333333,0.042333333333333334
8,61,2016.0,0.23679999999999998,0.051239999999999994
8,62,2016.0,0.007,0.1322875
8,63,2016.0,0.0,0.23133750000000003
8,64,2016.0,0.054125,0.3622625
8,65,2016.0,0.0028333333333333335,0.45815
8,66,2016.0,0.0,0.5642499999999999
8,67,2016.0,0.0,0.6755625
8,68,2016.0,0.025600000000000005,0.6278333333333334
8,69,2016.0,0.0,0.56696
8,70,2016.0,0.0,0.376275
8,71,2016.0,0.0245,0.41211875000000003
8,72,2016.0,0.0,0.38262500000000005
8,73,2016.0,0.026,0.5294142857142857
8,74,2016.0,0.0,0.6446909090909091
8,75,2016.0,0.05077777777777778,0.7712555555555556
8,76,2016.0,0.0,0.607025
8,77,2016.0,0.0,0.45058
8,78,2016.0,0.0,0.5877
8,79,2016.0,0.0034000000000000002,0.83644
8,80,2016.0,0.023857142857142858,0.9276
8,81,2016.0,0.0,0.7684
8,82,2016.0,0.0,0.46540000000000004
8,83,2016.0,0.0,0.32467142857142856
8,84,2016.0,0.020066666666666667,0.5349133333333334
8,85,2016.0,0.0,0.5340444444444444
8,86,2016.0,0.09571428571428571,0.6177571428571429
8,87,2016.0,0.008222222222222221,0.7698666666666667
8,88,2016.0,0.0,0.8939375
8,89,2016.0,0.021,0.9625666666666667
8,90,2016.0,0.1665,0.9135249999999999
8,91,2016.0,0.01175,0.837875
8,92,2016.0,0.0,0.7975777777777778
8,93,2016.0,0.086,0.809075
8,94,2016.0,0.0035714285714285718,0.7460142857142857
8,95,2016.0,0.0,0.5806333333333333
8,96,2016.0,0.0,0.39166666666666666
8,97,2016.0,0.029285714285714283,0.2196214285714286
8,98,2016.0,0.0,0.41469999999999996
8,99,2016.0,0.0,0.6242333333333333
8,100,2016.0,0.0017142857142857144,0.8309285714285713
8,101,2016.0,0.12416666666666666,0.9446666666666667
8,102,2016.0,0.00475,0.9389
8,103,2016.0,0.0035000000000000005,0.9112500000000001
8,104,2016.0,0.19383333333333333,0.8619666666666667
8,105,2016.0,0.009428571428571429,0.6811714285714286
8,106,2016.0,0.0,0.5039555555555556
8,107,2016.0,0.051666666666666666,0.34876666666666667
8,108,2016.0,0.242,0.34025000000000005
8,109,2016.0,0.031857142857142855,0.2775857142857143
8,110,2016.0,0.0,0.30491999999999997
8,111,2016.0,0.034,0.38630000000000003
8,112,2016.0,0.1345,0.22435000000000002
8,113,2016.0,0.00016666666666666666,0.3251
8,114,2016.0,0.0,0.5025777777777778
8,115,2016.0,0.05525,0.6517
8,116,2016.0,0.002,0.3938249999999999
8,117,2016.0,0.0,0.3472375
8,118,2016.0,0.007,0.43953333333333333
8,119,2016.0,0.015307692307692309,0.585953846153846
8,120,2016.0,0.0,0.5838374999999999
8,121,2016.0,0.0792,0.7903799999999999
8,122,2016.0,0.0,0.6910799999999999
8,123,2016.0,0.0,0.60145
8,124,2016.0,0.0,0.48294
8,125,2016.0,0.06712499999999999,0.35657500000000003
8,126,2016.0,0.00425,0.4688
8,127,2016.0,0.0,0.45869999999999994
8,128,2016.0,0.031,0.34082500000000004
8,129,2016.0,0.17880000000000001,0.29922
8,130,2016.0,0.010166666666666666,0.3636
8,131,2016.0,0.0,0.37596
8,132,2016.0,0.039,0.26649999999999996
8,133,2016.0,0.27871428571428575,0.27727142857142856
8,134,2016.0,0.0036,0.2881
8,135,2016.0,0.0,0.23491000000000004
8,136,2016.0,0.085,0.14830000000000002
8,137,2016.0,0.26533333333333337,0.09741666666666667
8,138,2016.0,0.0034000000000000002,0.09266
8,139,2016.0,0.0,0.16493000000000002
8,140,2016.0,0.0305,0.223
8,141,2016.0,0.22683333333333333,0.22335000000000002
8,142,2016.0,0.01175,0.27106250000000004
8,143,2016.0,0.0,0.319025
8,144,2016.0,0.057999999999999996,0.3539666666666667
8,145,2016.0,0.20525,0.36655
8,146,2016.0,0.022000000000000002,0.28315555555555555
8,147,2016.0,0.0,0.25858749999999997
8,148,2016.0,0.084,0.24006666666666665
8,149,2016.0,0.25366666666666665,0.31228333333333336
8,150,2016.0,0.0031428571428571426,0.35791428571428574
