Y,T,year,PV,Wind
11,1,2019.0,0.0,0.485975
11,2,2019.0,0.009833333333333335,0.32144999999999996
11,3,2019.0,0.1628,0.238
11,4,2019.0,0.0025,0.21476666666666666
11,5,2019.0,0.006384615384615385,0.10203846153846155
11,6,2019.0,0.20600000000000002,0.05005
11,7,2019.0,0.013000000000000001,0.052877777777777774
11,8,2019.0,0.0,0.0675125
11,9,2019.0,0.03133333333333333,0.09966666666666668
11,10,2019.0,0.185,0.07992000000000002
11,11,2019.0,0.0035,0.12523333333333334
11,12,2019.0,0.0,0.14811999999999997
11,13,2019.0,0.09028571428571429,0.1761857142857143
11,14,2019.0,0.013,0.20097142857142858
11,15,2019.0,0.0,0.16951000000000002
11,16,2019.0,0.03846666666666667,0.15484
11,17,2019.0,0.0,0.2283777777777778
11,18,2019.0,0.024357142857142855,0.09752857142857142
11,19,2019.0,0.0,0.2305
11,20,2019.0,0.0,0.36984000000000006
11,21,2019.0,0.0,0.5978
11,22,2019.0,0.022214285714285718,0.7982142857142858
11,23,2019.0,0.0,0.6913499999999999
11,24,2019.0,0.012333333333333333,0.4716666666666667
11,25,2019.0,0.2136,0.37818000000000007
11,26,2019.0,0.003875,0.3132875
11,27,2019.0,0.0,0.18963750000000001
11,28,2019.0,0.03,0.12806666666666666
11,29,2019.0,0.20224999999999999,0.09632500000000001
11,30,2019.0,0.014375,0.1392
11,31,2019.0,0.0,0.1769777777777778
11,32,2019.0,0.031857142857142855,0.23163571428571425
11,33,2019.0,0.0,0.25390999999999997
11,34,2019.0,0.056444444444444436,0.18911111111111112
11,35,2019.0,0.0,0.290175
11,36,2019.0,0.0,0.42896666666666666
11,37,2019.0,0.0,0.633375
11,38,2019.0,0.011375,0.6863375000000002
11,39,2019.0,0.0,0.8127375
11,40,2019.0,0.0444,0.82968
11,41,2019.0,0.0,0.6678
11,42,2019.0,0.0,0.4395833333333334
11,43,2019.0,0.0012000000000000001,0.20402
11,44,2019.0,0.08187500000000002,0.2013125
11,45,2019.0,0.0,0.33940000000000003
11,46,2019.0,0.0024615384615384616,0.5271692307692308
11,47,2019.0,0.05285714285714286,0.48821428571428577
11,48,2019.0,0.0,0.5817
11,49,2019.0,0.0,0.5982999999999999
11,50,2019.0,0.031000000000000003,0.4366571428571429
11,51,2019.0,0.0,0.5307799999999998
11,52,2019.0,0.048666666666666664,0.4716666666666667
11,53,2019.0,0.23020000000000004,0.30406
11,54,2019.0,0.0045,0.1010375
11,55,2019.0,0.0,0.14328749999999998
11,56,2019.0,0.037812500000000006,0.30368125
11,57,2019.0,0.0,0.19935
11,58,2019.0,0.025500000000000002,0.0846625
11,59,2019.0,0.0,0.045899999999999996
11,60,2019.0,0.0125,0.08445
11,61,2019.0,0.16583333333333333,0.17471666666666663
11,62,2019.0,0.004571428571428572,0.17079999999999998
11,63,2019.0,0.0008181818181818182,0.14036363636363636
11,64,2019.0,0.07016666666666667,0.3245166666666667
11,65,2019.0,0.0011666666666666668,0.4995833333333333
11,66,2019.0,0.006153846153846154,0.2921923076923077
11,67,2019.0,0.15433333333333335,0.1703
11,68,2019.0,0.0225,0.156475
11,69,2019.0,0.0,0.13988
11,70,2019.0,0.03666666666666667,0.11099999999999999
