Y,T,year,PV,Wind
9,1,2017.0,0.011583333333333334,0.356225
9,2,2017.0,0.0171,0.4865399999999999
9,3,2017.0,0.0,0.29913333333333336
9,4,2017.0,0.021666666666666667,0.2671333333333334
9,5,2017.0,0.2012,0.27027999999999996
9,6,2017.0,0.004,0.3145285714285714
9,7,2017.0,0.0,0.39717
9,8,2017.0,0.082,0.5323666666666668
9,9,2017.0,0.00675,0.5987625
9,10,2017.0,0.0,0.5068666666666667
9,11,2017.0,0.028,0.37356666666666666
9,12,2017.0,0.2166,0.26424
9,13,2017.0,0.004666666666666667,0.18300000000000002
9,14,2017.0,0.0006666666666666666,0.08686666666666669
9,15,2017.0,0.19460000000000002,0.13308
9,16,2017.0,0.017,0.26082500000000003
9,17,2017.0,0.0017499999999999998,0.37690833333333335
9,18,2017.0,0.021636363636363634,0.29387272727272723
9,19,2017.0,0.0,0.13775
9,20,2017.0,0.023555555555555555,0.06306666666666666
9,21,2017.0,0.0,0.14880000000000002
9,22,2017.0,0.0,0.17802
9,23,2017.0,0.036777777777777784,0.12330000000000002
9,24,2017.0,0.0,0.25542000000000004
9,25,2017.0,0.0,0.39407499999999995
9,26,2017.0,0.0,0.5950666666666667
9,27,2017.0,0.02557142857142857,0.5756071428571429
9,28,2017.0,0.0,0.6669600000000001
9,29,2017.0,0.03307142857142857,0.4928214285714286
9,30,2017.0,0.0,0.6213
9,31,2017.0,0.0,0.8599375000000001
9,32,2017.0,0.032999999999999995,0.9139333333333334
9,33,2017.0,0.20525,0.9159
9,34,2017.0,0.018857142857142857,0.8498714285714285
9,35,2017.0,0.0,0.7624714285714286
9,36,2017.0,0.0,0.582775
9,37,2017.0,0.013846153846153845,0.4088461538461538
9,38,2017.0,0.0,0.5874333333333334
9,39,2017.0,0.00044444444444444447,0.8004888888888888
9,40,2017.0,0.1432,0.72104
9,41,2017.0,0.038,0.5425
9,42,2017.0,0.0,0.3774
9,43,2017.0,0.0,0.40354999999999996
9,44,2017.0,0.09142857142857143,0.25135714285714283
9,45,2017.0,0.011625,0.178925
9,46,2017.0,0.0,0.22885
9,47,2017.0,0.0,0.38748
9,48,2017.0,0.024699999999999996,0.32611
9,49,2017.0,0.0,0.16444
9,50,2017.0,0.0,0.1627777777777778
9,51,2017.0,0.014133333333333335,0.12014000000000001
9,52,2017.0,0.0,0.17065555555555556
9,53,2017.0,0.0316,0.15610000000000002
9,54,2017.0,0.0,0.2273
9,55,2017.0,0.058923076923076925,0.19815384615384615
9,56,2017.0,0.0,0.158
9,57,2017.0,0.0024000000000000002,0.16129
