Y,T,year,PV,Wind
6,1,2014.0,0.0007,0.40045000000000003
6,2,2014.0,0.028749999999999998,0.51775
6,3,2014.0,0.001,0.6383125
6,4,2014.0,0.00018181818181818183,0.4627818181818182
6,5,2014.0,0.1266,0.41050000000000003
6,6,2014.0,0.010857142857142857,0.42457142857142854
6,7,2014.0,0.0,0.6312666666666668
6,8,2014.0,0.0024000000000000002,0.7851600000000001
6,9,2014.0,0.022583333333333334,0.8745000000000002
6,10,2014.0,0.0,0.7061666666666667
6,11,2014.0,0.0,0.4732
6,12,2014.0,0.005,0.3302666666666667
6,13,2014.0,0.025250000000000005,0.14521666666666663
6,14,2014.0,0.0,0.16601111111111108
6,15,2014.0,0.0315,0.2957666666666667
6,16,2014.0,0.007500000000000001,0.7232375
6,17,2014.0,0.0,0.6421899999999999
6,18,2014.0,0.040066666666666674,0.8013666666666668
6,19,2014.0,0.0,0.8447777777777777
6,20,2014.0,0.04855555555555555,0.7403888888888889
6,21,2014.0,0.0,0.6047800000000001
6,22,2014.0,0.00016666666666666666,0.5369750000000001
6,23,2014.0,0.11499999999999999,0.41966000000000003
6,24,2014.0,0.011,0.2559857142857143
6,25,2014.0,0.00025,0.19558333333333333
6,26,2014.0,0.1085,0.32678333333333337
6,27,2014.0,0.0028333333333333335,0.37648333333333334
6,28,2014.0,0.0,0.31005
6,29,2014.0,0.0252,0.27680000000000005
6,30,2014.0,0.0,0.3105333333333334
6,31,2014.0,0.033666666666666664,0.3192
6,32,2014.0,0.22879999999999998,0.31468
6,33,2014.0,0.005285714285714285,0.257
6,34,2014.0,0.0,0.1682
6,35,2014.0,0.035333333333333335,0.3732555555555555
6,36,2014.0,0.0,0.51498
6,37,2014.0,0.0,0.41073333333333334
6,38,2014.0,0.0,0.2857
6,39,2014.0,0.032875,0.20338750000000003
6,40,2014.0,0.0,0.10526250000000001
6,41,2014.0,0.06160000000000001,0.10819000000000001
6,42,2014.0,0.0,0.294875
6,43,2014.0,0.0,0.35289090909090903
6,44,2014.0,0.01655555555555556,0.4106333333333333
6,45,2014.0,0.0,0.28505
6,46,2014.0,0.00016666666666666666,0.16379166666666664
6,47,2014.0,0.0628,0.20503999999999997
6,48,2014.0,0.0052499999999999995,0.31496250000000003
6,49,2014.0,0.0,0.25160000000000005
6,50,2014.0,0.03414285714285714,0.15739285714285714
6,51,2014.0,0.0,0.19548999999999997
6,52,2014.0,0.030000000000000002,0.3208285714285714
6,53,2014.0,0.003777777777777778,0.47820000000000007
6,54,2014.0,0.0,0.4099375
6,55,2014.0,0.0454,0.22200666666666666
6,56,2014.0,0.0,0.20151111111111114
6,57,2014.0,0.04406666666666667,0.12053333333333333
6,58,2014.0,0.0,0.2272333333333333
6,59,2014.0,0.06399999999999999,0.4353714285714286
6,60,2014.0,0.010428571428571428,0.5454571428571428
6,61,2014.0,0.0,0.4556
6,62,2014.0,0.0002,0.34889
6,63,2014.0,0.027333333333333334,0.2593833333333333
6,64,2014.0,0.0,0.26971666666666666
6,65,2014.0,0.005571428571428572,0.42658571428571423
6,66,2014.0,0.07185714285714286,0.4788857142857143
6,67,2014.0,0.0,0.2844
6,68,2014.0,0.0,0.17799000000000004
6,69,2014.0,0.048999999999999995,0.3916285714285714
6,70,2014.0,0.004,0.5329285714285714
6,71,2014.0,0.0,0.4833
6,72,2014.0,0.061125,0.576225
6,73,2014.0,0.0025,0.703
6,74,2014.0,0.0,0.49676666666666663
6,75,2014.0,0.0,0.31545
6,76,2014.0,0.0,0.61495
6,77,2014.0,0.0236,0.79876
6,78,2014.0,0.021750000000000002,0.6543374999999999
6,79,2014.0,0.0,0.57806
6,80,2014.0,0.03393333333333333,0.39646000000000003
6,81,2014.0,0.0,0.3556
6,82,2014.0,0.025687500000000002,0.31636875
6,83,2014.0,0.0005,0.39483
6,84,2014.0,0.08333333333333333,0.4404666666666666
6,85,2014.0,0.003833333333333333,0.35016666666666657
6,86,2014.0,0.0015833333333333333,0.22840833333333332
6,87,2014.0,0.1295,0.18774999999999997
6,88,2014.0,0.005285714285714285,0.21664285714285716
6,89,2014.0,0.0,0.3057111111111111
6,90,2014.0,0.014,0.5807
6,91,2014.0,0.01966666666666667,0.7923
6,92,2014.0,0.0,0.6495500000000001
6,93,2014.0,0.0,0.45449999999999996
6,94,2014.0,0.0,0.37212222222222224
6,95,2014.0,0.016,0.56085
6,96,2014.0,0.13625,0.728325
6,97,2014.0,0.018666666666666665,0.7819444444444446
6,98,2014.0,0.0,0.6993444444444444
6,99,2014.0,0.053,0.7022666666666667
6,100,2014.0,0.23149999999999998,0.6870499999999999
6,101,2014.0,0.02625,0.5451875
6,102,2014.0,0.0,0.6030111111111112
6,103,2014.0,0.047066666666666666,0.7267466666666668
6,104,2014.0,0.0,0.5884666666666667
6,105,2014.0,0.0,0.3674
6,106,2014.0,0.031,0.25496666666666673
6,107,2014.0,0.16640000000000002,0.33248
6,108,2014.0,0.009666666666666667,0.48285
6,109,2014.0,0.0014166666666666668,0.7413916666666666
