Y,T,year,PV,Wind
1,1,2009.0,0.00044444444444444447,0.07941111111111113
1,2,2009.0,0.14166666666666666,0.08763333333333333
1,3,2009.0,0.0026666666666666666,0.09081666666666666
1,4,2009.0,0.0,0.13002999999999998
1,5,2009.0,0.015,0.17726666666666668
1,6,2009.0,0.15375,0.115975
1,7,2009.0,0.012375,0.11699999999999999
1,8,2009.0,0.0,0.09252222222222221
1,9,2009.0,0.03666666666666667,0.12103333333333333
1,10,2009.0,0.20179999999999998,0.12394000000000001
1,11,2009.0,0.004666666666666667,0.18041666666666667
1,12,2009.0,0.0,0.19258999999999998
1,13,2009.0,0.015687499999999997,0.17751875
1,14,2009.0,0.006545454545454546,0.23397272727272728
1,15,2009.0,0.2002,0.18622
1,16,2009.0,0.0035714285714285718,0.16472857142857142
1,17,2009.0,0.0017272727272727272,0.2278181818181818
1,18,2009.0,0.20083333333333334,0.28948333333333337
1,19,2009.0,0.00425,0.2384875
1,20,2009.0,0.0,0.11197499999999999
1,21,2009.0,0.04111111111111111,0.0647888888888889
1,22,2009.0,0.0,0.14642
1,23,2009.0,0.0,0.23562
1,24,2009.0,0.0326875,0.255475
1,25,2009.0,0.0,0.2028
1,26,2009.0,0.030666666666666665,0.20596666666666666
1,27,2009.0,0.1944,0.23970000000000002
1,28,2009.0,0.004125,0.3526875
1,29,2009.0,0.0,0.5394874999999999
1,30,2009.0,0.035937500000000004,0.7367125
1,31,2009.0,0.0,0.752925
1,32,2009.0,0.026266666666666667,0.8897533333333333
1,33,2009.0,0.0,0.8768499999999999
1,34,2009.0,0.0,0.7590857142857143
1,35,2009.0,0.0514,0.60472
1,36,2009.0,0.006111111111111111,0.46120000000000005
1,37,2009.0,0.0020909090909090908,0.22816363636363635
1,38,2009.0,0.038,0.12245454545454545
1,39,2009.0,0.0,0.08455
1,40,2009.0,0.055374999999999994,0.11714999999999999
1,41,2009.0,0.0011666666666666668,0.3960333333333334
1,42,2009.0,0.0,0.58514
1,43,2009.0,0.0088,0.7013466666666667
1,44,2009.0,0.0,0.44533333333333336
1,45,2009.0,0.034199999999999994,0.4351
1,46,2009.0,0.02442857142857143,0.5995857142857143
1,47,2009.0,0.0,0.431825
1,48,2009.0,0.0,0.46902499999999997
1,49,2009.0,0.0,0.61105
1,50,2009.0,0.02266666666666667,0.6669
1,51,2009.0,0.186,0.5579600000000001
1,52,2009.0,0.0015,0.8768500000000001
1,53,2009.0,0.0,0.6487874999999999
1,54,2009.0,0.07614285714285715,0.5427
1,55,2009.0,0.012285714285714287,0.6510714285714286
1,56,2009.0,0.0,0.5871999999999999
1,57,2009.0,0.0,0.48070000000000007
1,58,2009.0,0.0196,0.30954666666666664
1,59,2009.0,0.0006000000000000001,0.4161
1,60,2009.0,0.10716666666666667,0.41103333333333336
1,61,2009.0,0.003,0.4455
1,62,2009.0,0.0,0.30497777777777774
1,63,2009.0,0.035666666666666666,0.23456666666666667
1,64,2009.0,0.22150000000000003,0.20675
1,65,2009.0,0.0315,0.35182499999999994
1,66,2009.0,0.0,0.5448333333333334
1,67,2009.0,0.0,0.7328100000000001
1,68,2009.0,0.04285714285714286,0.5574857142857141
1,69,2009.0,0.0,0.3913
1,70,2009.0,0.0,0.22388749999999996
1,71,2009.0,0.015333333333333332,0.2729333333333333
1,72,2009.0,0.1276,0.3941
1,73,2009.0,0.003625,0.356675
1,74,2009.0,0.0,0.252075
1,75,2009.0,0.053500000000000006,0.26457142857142857
1,76,2009.0,0.0,0.37065
1,77,2009.0,0.0,0.6030166666666666
1,78,2009.0,0.06174999999999999,0.507075
1,79,2009.0,0.0035,0.4116666666666666
1,80,2009.0,0.0,0.2852
1,81,2009.0,0.0009,0.14037
1,82,2009.0,0.08962500000000001,0.05305
1,83,2009.0,0.0,0.169425
1,84,2009.0,0.0004166666666666667,0.299675
1,85,2009.0,0.031083333333333334,0.14754166666666665
1,86,2009.0,0.0,0.09559999999999999
