delta,psi,objective,Price_max,Price_min,Price_avg,PV,Wind_Onshore,Wind_Offshore,Gas,Nuclear,BESS_P,BESS_E,Duration,LDES_PHS_P,LDES_PHS_E,Duration_PHS
0.25,0.5,4.715356827649478e9,8999.998045090404,-1.4781220258733776,159.94015668395508,133.69925054799137,50.9078611733453,91.63415011367526,47.237834832483394,3.999999999873174,26.995650598198544,107.98260238593215,3.99999999974581,3.853602154455368,353.3752364334501,91.69997894694265
