Y,T,PV,Wind
13,1,0.0,0.2572
13,2,0.0021999999999999997,0.26734
13,3,0.122,0.2427
13,4,0.245,0.2238
13,5,0.3066666666666667,0.1947
13,6,0.178,0.2006
13,7,0.007,0.23488333333333333
13,8,0.0,0.24975
13,9,0.0,0.2451125
13,10,0.007,0.29085000000000005
13,11,0.114,0.3327
13,12,0.26075,0.350925
13,13,0.132,0.403
13,14,0.028,0.4409
13,15,0.0,0.49085
13,16,0.0,0.5204
13,17,0.0,0.536725
13,18,0.0,0.5271750000000001
13,19,0.0,0.5407500000000001
13,20,0.005,0.5365
13,21,0.07050000000000001,0.5237
13,22,0.15266666666666664,0.49046666666666666
13,23,0.030666666666666665,0.4526666666666667
13,24,0.0,0.44005
13,25,0.0,0.4353
13,26,0.0,0.4248
13,27,0.0,0.3864666666666667
13,28,0.0012857142857142856,0.34328571428571436
13,29,0.078,0.3575
13,30,0.17550000000000002,0.318425
13,31,0.022000000000000002,0.2852666666666667
13,32,0.0,0.28305
13,33,0.0,0.26580000000000004
13,34,0.0,0.2632
13,35,0.0,0.2886
13,36,0.0,0.26871999999999996
13,37,0.0235,0.23270000000000002
13,38,0.056999999999999995,0.16226666666666667
13,39,0.009,0.14596666666666666
13,40,0.0,0.18464999999999998
13,41,0.0,0.1745
13,42,0.0,0.1828
13,43,0.0,0.1507375
13,44,0.0,0.1846
13,45,0.02175,0.1985125
13,46,0.0,0.2418
13,47,0.0,0.26380000000000003
13,48,0.0,0.2723
13,49,0.0,0.243525
13,50,0.0033333333333333335,0.21473333333333333
13,51,0.031999999999999994,0.17023333333333332
13,52,0.0,0.13876666666666668
13,53,0.0,0.13390000000000002
13,54,0.0,0.1496
13,55,0.0,0.1720375
13,56,0.013333333333333334,0.11270000000000001
13,57,0.0915,0.071325
13,58,0.030000000000000002,0.05495
13,59,0.0,0.05115
13,60,0.0,0.058800000000000005
13,61,0.0,0.0759
13,62,0.0,0.1132375
13,63,0.018,0.12216666666666669
13,64,0.1295,0.1024
13,65,0.022999999999999996,0.12676666666666667
13,66,0.0,0.1632333333333333
13,67,0.0,0.159
13,68,0.0,0.1642
13,69,0.0,0.171775
13,70,0.010333333333333333,0.16823333333333335
13,71,0.083,0.13225
13,72,0.022,0.12265
13,73,0.0,0.13222499999999998
13,74,0.0,0.13495000000000001
13,75,0.0,0.153175
13,76,0.0,0.2142333333333333
13,77,0.014,0.2378
13,78,0.07075000000000001,0.25860000000000005
13,79,0.017333333333333336,0.31083333333333335
13,80,0.0,0.3371333333333333
13,81,0.0,0.33840000000000003
13,82,0.0,0.3216666666666667
13,83,0.0004285714285714286,0.2921714285714286
13,84,0.0485,0.38
13,85,0.133,0.47606666666666664
13,86,0.04,0.52685
13,87,0.0,0.5760333333333333
13,88,0.0,0.62135
13,89,0.0,0.6709
13,90,0.0,0.6969333333333334
13,91,0.0,0.619
13,92,0.0,0.5283333333333333
13,93,0.009333333333333334,0.5293333333333333
13,94,0.0615,0.4761
13,95,0.07133333333333333,0.3595
13,96,0.013,0.2955
13,97,0.0,0.27817500000000006
13,98,0.0,0.27005
13,99,0.0,0.2715
13,100,0.0,0.27873333333333333
13,101,0.0,0.3463
13,102,0.0,0.4284
13,103,0.0,0.4843
13,104,0.0,0.5234
13,105,0.03066666666666667,0.5830222222222221
13,106,0.0,0.5164
13,107,0.0,0.40659999999999996
13,108,0.0,0.3452
13,109,0.0,0.3054
13,110,0.0,0.27290000000000003
13,111,0.0,0.346275
13,112,0.013666666666666666,0.3635333333333333
13,113,0.1326,0.36848000000000003
13,114,0.024,0.4354
13,115,0.0,0.49035
13,116,0.0,0.46985
13,117,0.0,0.4264
13,118,0.0,0.3737
13,119,0.0,0.26471999999999996
13,120,0.006999999999999999,0.29123333333333334
13,121,0.054,0.3620333333333334
13,122,0.024749999999999998,0.457
13,123,0.0,0.42945
13,124,0.0,0.3493
13,125,0.0,0.33804999999999996
13,126,0.0,0.2960375
13,127,0.0,0.2919
13,128,0.02875,0.27097499999999997
13,129,0.06033333333333333,0.34883333333333333
13,130,0.0075,0.39205
13,131,0.0,0.3829
13,132,0.0,0.393
13,133,0.0,0.3537
13,134,0.0,0.30306666666666665
13,135,0.0,0.23168333333333335
13,136,0.026,0.2486
13,137,0.089,0.3259
13,138,0.065,0.46175
13,139,0.024,0.5796
13,140,0.002,0.6751
13,141,0.0,0.71825
13,142,0.0,0.65125
13,143,0.0,0.5895
13,144,0.0,0.61052
13,145,0.0016,0.6791400000000001
13,146,0.045,0.6952
13,147,0.11019999999999999,0.70092
13,148,0.0105,0.64425
13,149,0.0,0.574275
13,150,0.0,0.5439499999999999
13,151,0.0,0.5858333333333333
13,152,0.0,0.7099500000000001
13,153,0.0,0.7904
13,154,0.0,0.8483
13,155,0.04133333333333333,0.8830333333333334
13,156,0.015333333333333332,0.8077
13,157,0.0,0.7092
13,158,0.0,0.6227499999999999
13,159,0.0,0.5218
13,160,0.0,0.4358
13,161,0.0,0.3676
13,162,0.0,0.33266666666666667
13,163,0.0,0.40255
13,164,0.0,0.47285
13,165,0.0,0.5305
13,166,0.0,0.5931
13,167,0.014333333333333332,0.6456666666666666
13,168,0.057749999999999996,0.7093
13,169,0.009,0.74505
13,170,0.0,0.7195333333333332
13,171,0.0,0.6241
13,172,0.0,0.5671
13,173,0.0,0.56816
13,174,0.0,0.7001
13,175,0.028999999999999998,0.7577000000000002
13,176,0.1514,0.8080399999999999
13,177,0.0125,0.78445
13,178,0.0,0.7381
13,179,0.0,0.64415
13,180,0.0,0.5363
13,181,0.0,0.44
13,182,0.0,0.3488
13,183,0.0,0.259075
13,184,0.0,0.36005
13,185,0.0,0.4524
13,186,0.008,0.5294333333333333
13,187,0.064,0.511125
13,188,0.011999999999999999,0.41303333333333336
13,189,0.0,0.3789666666666667
13,190,0.0,0.3245
13,191,0.0,0.2856
13,192,0.0,0.3021666666666667
13,193,0.0,0.4596
13,194,0.0,0.5882
13,195,0.0,0.5558
13,196,0.043,0.4933
13,197,0.149,0.4987
13,198,0.21799999999999997,0.5869
13,199,0.125,0.5782
13,200,0.0185,0.50075
