Time,Scenario,dfix_RA,dflex_RA,dfix_RN,dflex_RN,diff_dfix,diff_dflex
145,20,48.82447377,5.345998277,48.82447377,5.344607929,0,0.001390348
145,21,69.95969775,7.767266563,69.95969775,7.757335094,0,0.009931468
145,22,60.61323636,6.727970914,60.61323636,6.72434219,0,0.003628724
145,23,63.70554789,6.975961776,63.70554789,6.974815661,0,0.001146115
145,24,56.92437513,6.233312309,56.92437513,6.232223433,0,0.001088876
145,25,71.4969756,7.829219473,71.4969756,7.827141212,0,0.002078261
145,26,70.82486775,7.755504024,70.82486775,7.753910595,0,0.001593429
145,27,72.88752312,8.089575216,72.88752312,8.084832984,0,0.004742232
145,28,56.13918372,6.232813692,56.13918372,6.224666588,0,0.008147103
145,29,54.12731994,5.926954088,54.12731994,5.925710472,0,0.001243616
145,2,64.34040951,7.141077977,64.34040951,7.136893861,0,0.004184115
145,30,75.48188256,8.265442567,75.48188256,8.263110415,0,0.002332152
145,3,64.47205494,7.16304178,64.47205494,7.162001618,0,0.001040162
145,4,73.79470809,8.198990949,73.79470809,8.198136523,0,0.000854426
145,5,54.61704612,6.063452167,54.61704612,6.060721298,0,0.002730869
145,6,59.11057386,6.562852798,59.11057386,6.554504859,0,0.008347939
145,7,60.21467676,6.690269778,60.21467676,6.689741986,0,0.000527792
145,8,71.63564751,7.844273854,71.63564751,7.843033464,0,0.00124039
145,9,65.14833393,7.133973293,65.14833393,7.132079947,0,0.001893345
146,10,51.62524578,5.731887164,51.62524578,5.725607012,0,0.006280152
146,11,65.07348633,7.127027485,65.07348633,7.125683476,0,0.001344009
146,12,59.60806596,6.527366199,59.60806596,6.526113406,0,0.001252793
146,13,65.38107186,7.159395203,65.38107186,7.158267412,0,0.001127791
146,14,50.46383988,5.477544175,50.46383988,5.476801848,0,0.000742326
146,15,55.04466771,6.028074517,55.04466771,6.026840786,0,0.001233731
146,16,72.16226676,7.901751634,72.16226676,7.900069482,0,0.001682151
146,17,52.51130748,5.831493037,52.51130748,5.824846247,0,0.00664679
146,18,68.55754005,7.507314988,68.55754005,7.505335014,0,0.001979974
146,19,59.8800303,6.557147938,59.8800303,6.55593534,0,0.001212598
146,1,58.95696699,6.550509171,58.95696699,6.549953249,0,0.000555922
146,20,64.57263012,7.071886564,64.57263012,7.070006984,0,0.00187958
146,21,59.07782088,6.469992922,59.07782088,6.469017321,0,0.000975601
146,22,54.02957715,5.997403051,54.02957715,5.994272351,0,0.0031307
146,23,73.56842622,8.055661136,73.56842622,8.053899093,0,0.001762042
146,24,72.87797187,8.089660256,72.87797187,8.085462555,0,0.004197701
146,25,51.12851427,5.598697331,51.12851427,5.597162217,0,0.001535114
146,26,73.03094523,7.996632442,73.03094523,7.994849502,0,0.00178294
146,27,58.9442391,6.544195091,58.9442391,6.541444652,0,0.002750439
146,28,52.90530282,5.793382519,52.90530282,5.792226112,0,0.001156408
146,29,72.35632548,7.922880869,72.35632548,7.921105288,0,0.001775581
146,2,54.94231971,6.099577452,54.94231971,6.096838383,0,0.002739069
146,30,56.09196675,6.142306641,56.09196675,6.140760961,0,0.00154568
146,3,49.32841203,5.480474978,49.32841203,5.479545938,0,0.000929041
146,4,62.53658235,6.948206987,62.53658235,6.947578877,0,0.00062811
146,5,69.32970567,7.695153902,69.32970567,7.690812453,0,0.00434145
146,6,53.56259541,5.948388083,53.56259541,5.943380429,0,0.005007654
146,7,62.82938781,6.980579299,62.82938781,6.979648494,0,0.000930805
146,8,52.76634426,5.777782503,52.76634426,5.776569992,0,0.001212511
146,9,54.22130361,5.937463952,54.22130361,5.936204778,0,0.001259174
147,10,65.27415096,7.248383027,65.27415096,7.241251566,0,0.007131461
147,11,72.20358072,8.017669851,72.20358072,8.008935987,0,0.008733864
147,12,63.7006518,7.072413015,63.7006518,7.063761941,0,0.008651074
147,13,74.7616662,8.186431778,74.7616662,8.184641897,0,0.001789881
147,14,54.86446008,6.00779498,54.86446008,6.006134764,0,0.001660216
147,15,63.11338848,7.007810136,63.11338848,6.999838319,0,0.007971817
147,16,61.36959177,6.720070487,61.36959177,6.718870639,0,0.001199848
147,17,48.3606972,5.299060498,48.3606972,5.297821177,0,0.001239321
147,18,57.3540993,6.369448067,57.3540993,6.364086532,0,0.005361535
147,19,67.5797886,7.400165725,67.5797886,7.398074568,0,0.002091157
147,1,73.02442545,8.113135187,73.02442545,8.111769331,0,0.001365856
147,20,58.29334344,6.383420565,58.29334344,6.3824845,0,0.000936065
147,21,56.15050842,6.236637229,56.15050842,6.232807154,0,0.003830075
147,22,73.01254419,8.004467015,73.01254419,8.002854895,0,0.00161212
147,23,61.70058198,6.756335027,61.70058198,6.755097746,0,0.00123728
147,24,60.93798201,6.672833753,60.93798201,6.671647848,0,0.001185905
147,25,72.20857752,7.907199943,72.20857752,7.905744043,0,0.0014559
147,26,51.39651537,5.627761167,51.39651537,5.626624358,0,0.001136809
147,27,64.42766352,7.054674496,64.42766352,7.053117406,0,0.001557089
147,28,69.28384113,7.586848431,69.28384113,7.584932017,0,0.001916414
147,29,63.72731187,6.978305826,63.72731187,6.977232684,0,0.001073142
147,2,63.55125612,7.053449016,63.55125612,7.049289277,0,0.004159739
147,30,72.91416942,7.984361592,72.91416942,7.982456069,0,0.001905522
147,3,64.01556504,7.112249257,64.01556504,7.111070139,0,0.001179118
147,4,73.82285307,8.202118311,73.82285307,8.201264095,0,0.000854216
147,5,60.79833063,6.74998046,60.79833063,6.747099629,0,0.002880832
147,6,67.8100167,7.530297991,67.8100167,7.523401968,0,0.006896024
147,7,58.22436906,6.469092405,58.22436906,6.468505042,0,0.000587363
147,8,72.16809597,7.902124871,72.16809597,7.900332344,0,0.001792526
147,9,63.81139617,6.987601122,63.81139617,6.985810675,0,0.001790446
148,10,55.51690023,6.165243899,55.51690023,6.160365812,0,0.004878087
148,11,61.80453864,6.767913528,61.80453864,6.766622152,0,0.001291376
148,12,61.37213652,6.720499776,61.37213652,6.718897985,0,0.001601791
148,13,62.80767972,6.877562898,62.80767972,6.876308501,0,0.001254397
148,14,54.1212174,5.926541047,54.1212174,5.925442607,0,0.00109844
148,15,57.00185217,6.331473794,57.00185217,6.328021009,0,0.003452784
148,16,73.19649843,8.014927938,73.19649843,8.013169536,0,0.001758402
148,17,53.99088552,5.995244462,53.99088552,5.987172479,0,0.008071983
148,18,68.89266198,7.641420557,68.89266198,7.638488227,0,0.00293233
148,19,69.389919,7.598424429,69.389919,7.596276886,0,0.002147543
148,1,63.32065587,7.035363107,63.32065587,7.034804449,0,0.000558657
148,20,54.04583547,6.002045927,54.04583547,5.997014843,0,0.005031084
148,21,51.84844362,5.677565563,51.84844362,5.676218969,0,0.001346594
148,22,58.36684185,6.39139387,58.36684185,6.390134546,0,0.001259324
148,23,72.83040291,7.974946007,72.83040291,7.973315375,0,0.001630632
148,24,72.83648268,8.085429356,72.83648268,8.081452126,0,0.003977231
148,25,52.59937608,5.759797586,52.59937608,5.758238283,0,0.001559303
148,26,59.04827388,6.553292318,59.04827388,6.549295356,0,0.003996962
148,27,55.9135908,6.207575092,55.9135908,6.204898523,0,0.002676569
148,28,56.64427902,6.202813146,56.64427902,6.201512799,0,0.001300347
148,29,71.76409821,7.858050535,71.76409821,7.856290619,0,0.001759916
148,2,53.71618608,5.963051327,53.71618608,5.960156823,0,0.002894504
148,30,62.77990185,6.874818866,62.77990185,6.873474483,0,0.001344384
148,3,59.11286202,6.567845973,59.11286202,6.567316792,0,0.00052918
148,4,63.33891993,7.037442852,63.33891993,7.036968744,0,0.000474108
148,5,69.88502574,7.756832277,69.88502574,7.752472498,0,0.004359779
148,6,57.81952692,6.421362304,57.81952692,6.416325592,0,0.005036712
148,7,60.68710152,6.742548022,60.68710152,6.741618215,0,0.000929806
148,8,69.09975423,7.566580897,69.09975423,7.56501819,0,0.001562707
148,9,52.03109187,5.697612726,52.03109187,5.696305955,0,0.001306771
149,10,64.81776483,7.097709246,64.81776483,7.095708129,0,0.002001117
149,11,70.28308089,7.805904381,70.28308089,7.800028689,0,0.005875692
149,12,52.83871137,5.866254766,52.83871137,5.858323246,0,0.007931521
149,13,72.92676303,7.986989232,72.92676303,7.985351075,0,0.001638157
149,14,68.67784935,7.62494536,68.67784935,7.615102574,0,0.009842786
149,15,44.73687618,4.966732176,44.73687618,4.959995672,0,0.006736503
149,16,64.14140799,7.023757592,64.14140799,7.023063566,0,0.000694026
149,17,51.14291598,5.6801072,51.14291598,5.674928742,0,0.005178458
149,18,49.94198478,5.545122081,49.94198478,5.538481888,0,0.006640194
149,19,53.15749542,5.764265663,53.15749542,5.763135633,0,0.001130029
149,1,68.78759976,7.642957662,68.78759976,7.642708656,0,0.000249006
149,20,63.62096643,6.966714042,63.62096643,6.964927384,0,0.001786658
149,21,67.9034196,7.435700874,67.9034196,7.433971881,0,0.001728993
149,22,71.23111704,7.799382985,71.23111704,7.797658613,0,0.001724372
149,23,61.02215064,6.682118183,61.02215064,6.680891307,0,0.001226876
149,24,59.89231629,6.558288555,59.89231629,6.557079688,0,0.001208867
149,25,71.13497805,7.789571136,71.13497805,7.787669418,0,0.001901719
149,26,54.82046349,6.084675603,54.82046349,6.081218352,0,0.003457251
149,27,62.58206169,6.852546842,62.58206169,6.851043784,0,0.001503058
149,28,69.58779939,7.620133268,69.58779939,7.618210208,0,0.001923059
149,29,58.96320345,6.456667948,58.96320345,6.455585018,0,0.00108293
149,2,63.24976629,7.021140757,63.24976629,7.01759965,0,0.003541107
149,30,73.70654922,8.071107997,73.70654922,8.06891093,0,0.002197067
149,3,73.42492464,8.149521476,73.42492464,8.144719377,0,0.0048021
149,4,73.6972398,8.180797622,73.6972398,8.176562381,0,0.004235241
149,5,73.05105735,8.107842692,73.05105735,8.103078439,0,0.004764252
149,6,70.6139109,7.841533853,70.6139109,7.834114688,0,0.007419166
149,7,55.26648873,6.140420037,55.26648873,6.139798153,0,0.000621884
149,8,50.37490386,5.515950477,50.37490386,5.514818631,0,0.001131846
149,9,62.60182992,6.855129988,62.60182992,6.85356551,0,0.001564479
150,10,52.22255499,5.718618493,52.22255499,5.717473373,0,0.001145119
150,11,60.46493454,6.622509014,60.46493454,6.620786089,0,0.001722925
150,12,61.69555485,6.849981497,61.69555485,6.841420716,0,0.008560782
150,13,59.02823862,6.463453031,59.02823862,6.462298795,0,0.001154236
150,14,57.96685728,6.437810571,57.96685728,6.432922012,0,0.00488856
150,15,58.73241051,6.521205212,58.73241051,6.513509613,0,0.007695599
150,16,71.84527011,7.867084841,71.84527011,7.865466212,0,0.001618629
150,17,63.80017227,7.085100331,63.80017227,7.076912167,0,0.008188164
150,18,70.09158591,7.675350104,70.09158591,7.673580096,0,0.001770008
150,19,65.54418588,7.278208,65.54418588,7.271089819,0,0.007118182
150,1,52.24591305,5.804585039,52.24591305,5.803547628,0,0.001037411
150,20,50.79956247,5.562775068,50.79956247,5.561577054,0,0.001198014
150,21,57.08499876,6.251074034,57.08499876,6.249768757,0,0.001305277
150,22,77.22326007,8.455868655,77.22326007,8.453968004,0,0.001900651
150,23,71.03482767,7.778282884,71.03482767,7.776686294,0,0.00159659
150,24,72.49648158,8.047304341,72.49648158,8.043115952,0,0.004188389
150,25,61.06506003,6.686942009,61.06506003,6.685580966,0,0.001361043
150,26,47.21275395,5.238646016,47.21275395,5.234800978,0,0.003845038
150,27,56.17856268,6.23498046,56.17856268,6.232417792,0,0.002562668
150,28,57.10808385,6.253629543,57.10808385,6.252321482,0,0.00130806
150,29,59.46827301,6.511538549,59.46827301,6.510130164,0,0.001408385
150,2,50.79956247,5.639307125,50.79956247,5.636586729,0,0.002720395
150,30,61.73320068,6.760261095,61.73320068,6.758880149,0,0.001380947
150,3,59.95830672,6.657442714,59.95830672,6.654381634,0,0.00306108
150,4,63.62671806,7.064505456,63.62671806,7.061394526,0,0.00311093
150,5,52.7357592,5.852825546,52.7357592,5.849249196,0,0.00357635
150,6,56.60581815,6.286398111,56.60581815,6.280845434,0,0.005552676
150,7,63.31261428,7.03427106,63.31261428,7.033340092,0,0.000930968
150,8,62.85864402,6.976268319,62.85864402,6.972109074,0,0.004159245
150,9,50.88940245,5.651210613,50.88940245,5.645969363,0,0.00524125
151,10,54.80936298,6.001797588,54.80936298,6.000237258,0,0.00156033
151,11,80.98725339,8.993714412,80.98725339,8.985072257,0,0.008642155
151,12,56.00800935,6.133160774,56.00800935,6.131998405,0,0.001162369
151,13,61.43084532,6.726854023,61.43084532,6.725420158,0,0.001433866
151,14,68.4489042,7.60102548,68.4489042,7.593729747,0,0.007295733
151,15,53.29148319,5.918452881,53.29148319,5.913759673,0,0.004693208
151,16,59.0463441,6.465938418,59.0463441,6.46542409,0,0.000514327
151,17,54.3631122,6.037824609,54.3631122,6.032487305,0,0.005337304
151,18,59.38341516,6.59507121,59.38341516,6.589969812,0,0.005101398
151,19,54.88365744,6.095314854,54.88365744,6.09055702,0,0.004757834
151,1,70.82486775,7.8690094,70.82486775,7.868158073,0,0.000851327
151,20,56.96706132,6.238073782,56.96706132,6.236454213,0,0.001619569
151,21,70.6139109,7.732595104,70.6139109,7.730651234,0,0.00194387
151,22,64.42718589,7.054913153,64.42718589,7.053759608,0,0.001153545
151,23,57.79284633,6.328401878,57.79284633,6.327228799,0,0.001173078
151,24,59.94899703,6.641205876,59.94899703,6.640335981,0,0.000869894
151,25,71.23928364,7.800870365,71.23928364,7.798643353,0,0.002227012
151,26,59.83267626,6.639305391,59.83267626,6.63463782,0,0.004667572
151,27,71.96292162,7.824422954,71.96292162,7.823562849,0,0.000860105
151,28,66.76837479,7.311365182,66.76837479,7.309429177,0,0.001936005
151,29,61.71547266,6.757419142,61.71547266,6.756034096,0,0.001385046
151,2,52.72679556,5.854996168,52.72679556,5.853078151,0,0.001918017
151,30,71.03482767,7.778530594,71.03482767,7.776660962,0,0.001869632
151,3,66.6690723,7.407210056,66.6690723,7.406275185,0,0.00093487
151,4,73.41394383,8.156801192,73.41394383,8.156164925,0,0.000636266
151,5,73.21512429,8.134920518,73.21512429,8.134745109,0,0.000175409
151,6,64.37873466,7.153136218,64.37873466,7.152661465,0,0.000474753
151,7,59.39310321,6.599063694,59.39310321,6.598687081,0,0.000376613
151,8,53.53117785,5.819140212,53.53117785,5.818355834,0,0.000784378
151,9,64.45568889,7.157206691,64.45568889,7.149684887,0,0.007521805
152,10,47.94213465,5.249873235,47.94213465,5.248764082,0,0.001109154
152,11,68.96606229,7.552140192,68.96606229,7.550707138,0,0.001433053
152,12,65.18531673,7.138067166,65.18531673,7.136247767,0,0.001819399
152,13,53.88190047,5.981774478,53.88190047,5.979066005,0,0.002708473
152,14,57.76506414,6.415205943,57.76506414,6.410012245,0,0.005193698
152,15,61.36682976,6.8138163,61.36682976,6.805953282,0,0.007863017
152,16,60.8168628,6.659228582,60.8168628,6.657775856,0,0.001452726
152,17,64.4760621,7.061238468,64.4760621,7.059253951,0,0.001984517
152,18,69.42420405,7.602225197,69.42420405,7.600223936,0,0.002001261
152,19,57.16677546,6.347295466,57.16677546,6.339711922,0,0.007583544
152,1,58.15727469,6.46165448,58.15727469,6.461098947,0,0.000555533
152,20,49.34404827,5.47977356,49.34404827,5.474962172,0,0.004811388
152,21,59.52278412,6.51803987,59.52278412,6.516790147,0,0.001249723
152,22,76.23087264,8.459196348,76.23087264,8.453444014,0,0.005752334
152,23,61.11761832,6.692321807,61.11761832,6.690930057,0,0.001391751
152,24,72.38349351,8.034282507,72.38349351,8.02984202,0,0.004440487
152,25,59.22248049,6.485149575,59.22248049,6.483770185,0,0.00137939
152,26,57.03848442,6.330979462,57.03848442,6.327456041,0,0.003523421
152,27,52.3246914,5.729393826,52.3246914,5.728198341,0,0.001195485
152,28,55.6448004,6.179781729,55.6448004,6.174837022,0,0.004944708
152,29,54.32954355,5.949115115,54.32954355,5.948323314,0,0.0007918
152,2,51.67952001,5.737205618,51.67952001,5.734547556,0,0.002658062
152,30,57.33792999,6.278778131,57.33792999,6.277512737,0,0.001265394
152,3,68.4142524,7.600762915,68.4142524,7.599128376,0,0.001634539
152,4,53.86750497,5.984928393,53.86750497,5.984213732,0,0.000714661
152,5,52.59937608,5.843858464,52.59937608,5.842820683,0,0.001037782
152,6,70.55152956,7.838854695,70.55152956,7.837286682,0,0.001568012
152,7,73.92306294,8.205520992,73.92306294,8.201005769,0,0.004515223
152,8,62.28148284,6.819767453,62.28148284,6.818281141,0,0.001486312
152,9,52.0428996,5.779608403,52.0428996,5.774839622,0,0.004768781
153,10,52.85469429,5.787699465,52.85469429,5.786126253,0,0.001573211
153,11,80.43842898,8.809456777,80.43842898,8.807187828,0,0.002268949
153,12,57.61034235,6.308577932,57.61034235,6.307163749,0,0.001414183
153,13,59.46518853,6.51131803,59.46518853,6.509910352,0,0.001407678
153,14,71.10229149,7.895108641,71.10229149,7.886677065,0,0.008431576
153,15,55.397799,6.152426174,55.397799,6.147642606,0,0.004783567
153,16,55.1416437,6.038055054,55.1416437,6.036921021,0,0.001134033
153,17,54.60166746,6.064277992,54.60166746,6.058752931,0,0.005525061
153,18,57.52172763,6.388179093,57.52172763,6.38299173,0,0.005187363
153,19,50.98514049,5.662163084,50.98514049,5.657435691,0,0.004727393
153,1,59.46827301,6.599530839,59.46827301,6.595223841,0,0.004306998
153,20,54.35048781,5.951573177,54.35048781,5.950024392,0,0.001548786
153,21,71.99856585,7.994260171,71.99856585,7.985078278,0,0.009181893
153,22,65.88361485,7.315239957,65.88361485,7.312484334,0,0.002755624
153,23,53.53117785,5.861769302,53.53117785,5.860702959,0,0.001066343
153,24,57.49635024,6.38304803,57.49635024,6.380155029,0,0.002893001
153,25,54.92125485,6.100079642,54.92125485,6.096288175,0,0.003791467
153,26,45.00548127,4.989777256,45.00548127,4.983967387,0,0.005809869
153,27,72.99787779,7.993083094,72.99787779,7.991511919,0,0.001571176
153,28,66.16921428,7.245775725,66.16921428,7.243854942,0,0.001920783
153,29,50.93324019,5.655815007,50.93324019,5.653992816,0,0.001822192
153,2,66.89208024,7.424927826,66.89208024,7.420904128,0,0.004023698
153,30,62.85864402,6.883183757,62.85864402,6.881348326,0,0.001835431
153,3,51.97465827,5.774613116,51.97465827,5.77389947,0,0.000713645
153,4,56.47808133,6.275164099,56.47808133,6.274774963,0,0.000389136
153,5,70.99062921,7.882033094,70.99062921,7.878917894,0,0.0031152
153,6,69.49190097,7.721085195,69.49190097,7.719268676,0,0.001816519
153,7,62.46857736,6.940687624,62.46857736,6.940129447,0,0.000558177
153,8,56.92437513,6.31968644,56.92437513,6.316863883,0,0.002822557
153,9,55.22785704,6.132676015,55.22785704,6.126447197,0,0.006228818
154,10,49.7047941,5.442935391,49.7047941,5.441756799,0,0.001178592
154,11,68.76757044,7.529910894,68.76757044,7.528485019,0,0.001425875
154,12,73.745649,8.189106349,73.745649,8.181027179,0,0.00807917
154,13,55.97923185,6.129766507,55.97923185,6.128726111,0,0.001040396
154,14,70.00224651,7.665541197,70.00224651,7.663374807,0,0.00216639
154,15,67.4107677,7.484682284,67.4107677,7.475787537,0,0.008894747
154,16,73.03012713,7.996793494,73.03012713,7.995152709,0,0.001640784
154,17,62.85700917,6.883459296,62.85700917,6.881432665,0,0.002026632
154,18,67.97525391,7.443552976,67.97525391,7.4416663,0,0.001886676
154,19,54.24357366,6.022887917,54.24357366,6.015982588,0,0.006905329
154,1,51.5982186,5.728172185,51.5982186,5.725517553,0,0.002654632
154,20,50.55367509,5.535833564,50.55367509,5.53459967,0,0.001233894
154,21,69.75384723,7.744463347,69.75384723,7.734537043,0,0.009926304
154,22,74.79622251,8.304032586,74.79622251,8.300497002,0,0.003535584
154,23,62.39702763,6.832226987,62.39702763,6.83076957,0,0.001457417
154,24,64.94304852,7.208456804,64.94304852,7.204489378,0,0.003967426
154,25,57.70756332,6.319115805,57.70756332,6.317333458,0,0.001782347
154,26,53.22237714,5.907761614,53.22237714,5.904651955,0,0.003109659
154,27,59.50839555,6.605983828,59.50839555,6.602846577,0,0.003137252
154,28,55.40412645,6.067125774,55.40412645,6.065889127,0,0.001236648
154,29,60.41398212,6.703830955,60.41398212,6.699145673,0,0.004685282
154,2,56.67216525,6.29648996,56.67216525,6.295647349,0,0.000842612
154,30,53.62976394,5.87297976,53.62976394,5.871770388,0,0.001209372
154,3,63.81812277,7.090382854,63.81812277,7.089342968,0,0.001039886
154,4,59.3430021,6.586121683,59.3430021,6.582102153,0,0.00401953
154,5,51.91738902,5.761541996,51.91738902,5.757775962,0,0.003766035
154,6,52.87507587,5.874888604,52.87507587,5.873947097,0,0.000941507
154,7,74.43801171,8.262958159,74.43801171,8.258716527,0,0.004241632
154,8,72.87797187,8.089740352,72.87797187,8.085475236,0,0.004265116
154,9,47.42854263,5.266996341,47.42854263,5.262284188,0,0.004712154
155,10,64.86757074,7.203437054,64.86757074,7.196695694,0,0.006741359
155,11,79.00726347,8.651579564,79.00726347,8.649133003,0,0.002446561
155,12,63.00224703,6.997113824,63.00224703,6.991994268,0,0.005119556
155,13,70.75760274,7.74806606,70.75760274,7.746588358,0,0.001477703
155,14,54.96600267,6.103577519,54.96600267,6.097369362,0,0.006208157
155,15,56.81081547,6.309385546,56.81081547,6.304542487,0,0.004843059
155,16,60.85568934,6.663892717,60.85568934,6.662737919,0,0.001154797
155,17,53.21018043,5.909778581,53.21018043,5.904497237,0,0.005281344
155,18,53.50342833,5.858951017,53.50342833,5.857659394,0,0.001291623
155,19,56.88958509,6.229703577,56.88958509,6.229033758,0,0.000669819
155,1,58.66698726,6.511483603,58.66698726,6.507716444,0,0.003767159
155,20,66.63883842,7.29723813,66.63883842,7.295457128,0,0.001781003
155,21,57.35805957,6.369625153,57.35805957,6.363836318,0,0.005788836
155,22,53.67356919,5.956036569,53.67356919,5.951946273,0,0.004090296
155,23,56.4979077,6.187009156,56.4979077,6.185891295,0,0.00111786
155,24,54.28293705,5.944036883,54.28293705,5.942957128,0,0.001079756
155,25,54.15633234,5.930389131,54.15633234,5.92917386,0,0.001215272
155,26,50.63146605,5.62024946,50.63146605,5.617334305,0,0.002915155
155,27,72.20835369,8.017027072,72.20835369,8.013920413,0,0.003106659
155,28,63.59997888,6.964435432,63.59997888,6.962648951,0,0.00178648
155,29,54.53612847,5.971772976,54.53612847,5.970690253,0,0.001082723
155,2,62.90520633,6.983388892,62.90520633,6.980141126,0,0.003247766
155,30,63.30618675,6.932220122,63.30618675,6.930312037,0,0.001908086
155,3,56.32794297,6.255396587,56.32794297,6.253603528,0,0.001793059
155,4,60.64188606,6.728313058,60.64188606,6.72316208,0,0.005150978
155,5,69.80838255,7.749176197,69.80838255,7.745280807,0,0.00389539
155,6,64.17536634,7.124886459,64.17536634,7.11535299,0,0.009533469
155,7,62.5827843,6.953360096,62.5827843,6.952769531,0,0.000590564
155,8,62.32705668,6.919917146,62.32705668,6.917049331,0,0.002867815
155,9,51.87219588,5.75951341,51.87219588,5.752751309,0,0.006762102
156,10,54.22130361,6.021553801,54.22130361,6.016519429,0,0.005034372
156,11,77.846148,8.524431049,77.846148,8.522222721,0,0.002208328
156,12,74.52802836,8.275632363,74.52802836,8.267574046,0,0.008058317
156,13,51.40987227,5.629250902,51.40987227,5.628083006,0,0.001167896
156,14,67.67207262,7.410403488,67.67207262,7.408882159,0,0.001521328
156,15,66.12787899,7.241232696,66.12787899,7.239312922,0,0.001919774
156,16,77.4957987,8.485748938,77.4957987,8.483893941,0,0.001854997
156,17,60.75351954,6.652908185,60.75351954,6.65094007,0,0.001968115
156,18,57.66636744,6.314617087,57.66636744,6.312979553,0,0.001637534
156,19,64.29720717,7.040793966,64.29720717,7.038808772,0,0.001985194
156,1,51.95706318,5.772742945,51.95706318,5.7721915,0,0.000551445
156,20,57.23197002,6.267157551,57.23197002,6.265939213,0,0.001218338
156,21,70.44231636,7.821860729,70.44231636,7.813452943,0,0.008407786
156,22,72.21498408,8.017810332,72.21498408,8.01457055,0,0.003239783
156,23,72.87797187,8.089661085,72.87797187,8.085466427,0,0.004194658
156,24,59.96753676,6.645965566,59.96753676,6.64399924,0,0.001966326
156,25,70.1462898,7.681272017,70.1462898,7.679226504,0,0.002045513
156,26,56.77036254,6.299270169,56.77036254,6.29472158,0,0.00454859
156,27,52.41360609,5.739083256,52.41360609,5.737884633,0,0.001198622
156,28,49.45735557,5.492251029,49.45735557,5.487265831,0,0.004985197
156,29,69.44738922,7.709013879,69.44738922,7.705138202,0,0.003875678
156,2,67.45461444,7.485659136,67.45461444,7.480708422,0,0.004950713
156,30,56.92437513,6.23370758,56.92437513,6.232446777,0,0.001260803
156,3,62.07229314,6.896402303,62.07229314,6.895363016,0,0.001039287
156,4,55.10439684,6.116780975,55.10439684,6.113617485,0,0.00316349
156,5,62.23699755,6.907940553,62.23699755,6.904061012,0,0.003879541
156,6,55.60968213,6.178772813,55.60968213,6.178117605,0,0.000655208
156,7,76.29877107,8.469482077,76.29877107,8.464880138,0,0.004601939
156,8,72.78283386,7.969594094,72.78283386,7.967784306,0,0.001809788
156,9,46.20053439,5.130591053,46.20053439,5.125939041,0,0.004652013
157,10,63.81139617,7.085903712,63.81139617,7.07885134,0,0.007052371
157,11,61.48510893,6.732875577,61.48510893,6.731193992,0,0.001681585
157,12,71.65071306,7.845869327,71.65071306,7.843661506,0,0.002207821
157,13,69.78277971,7.746670269,69.78277971,7.742956614,0,0.003713655
157,14,50.82686838,5.64381543,50.82686838,5.637842047,0,0.005973383
157,15,56.64702195,6.203295967,56.64702195,6.202039123,0,0.001256844
157,16,65.86065045,7.212044533,65.86065045,7.211316779,0,0.000727754
157,17,49.02276474,5.444606478,49.02276474,5.439534953,0,0.005071525
157,18,49.70779254,5.443250252,49.70779254,5.442145156,0,0.001105096
157,19,58.26079287,6.379770346,58.26079287,6.378117242,0,0.001653104
157,1,56.62258389,6.290880249,56.62258389,6.289842899,0,0.001037351
157,20,68.80400838,7.53566307,68.80400838,7.533600361,0,0.002062709
157,21,67.56880986,7.50228611,67.56880986,7.493378866,0,0.008907244
157,22,53.52878268,5.941755549,53.52878268,5.938643736,0,0.003111812
157,23,61.66632267,6.846380397,61.66632267,6.843478278,0,0.002902119
157,24,51.89469138,5.640063283,51.89469138,5.63929833,0,0.000764953
157,25,57.08973141,6.251581298,57.08973141,6.250190647,0,0.00139065
157,26,55.37234349,6.147089195,55.37234349,6.144577182,0,0.002512013
157,27,72.13252671,7.89850199,72.13252671,7.896825886,0,0.001676104
157,28,54.44761248,5.909883143,54.44761248,5.908597803,0,0.00128534
157,29,60.20268435,6.683435676,60.20268435,6.680375849,0,0.003059827
157,2,51.49732716,5.715295524,51.49732716,5.71176095,0,0.003534574
157,30,72.66700755,7.957265481,72.66700755,7.955184694,0,0.002080787
157,3,51.89530131,5.760833362,51.89530131,5.757984368,0,0.002848993
157,4,70.98538311,7.878441896,70.98538311,7.873747022,0,0.004694874
157,5,52.21508859,5.801159507,52.21508859,5.800120761,0,0.001038746
157,6,62.70679728,6.967262607,62.70679728,6.966027651,0,0.001234956
157,7,63.85662153,7.094988398,63.85662153,7.094563892,0,0.000424506
157,8,62.20794375,6.81197989,62.20794375,6.810851774,0,0.001128117
157,9,48.76527024,5.414648567,48.76527024,5.408468002,0,0.006180564
158,10,52.98522966,5.88424658,52.98522966,5.879269452,0,0.004977128
158,11,76.43303028,8.369712075,76.43303028,8.36753471,0,0.002177365
158,12,58.25553642,6.468759896,58.25553642,6.462369319,0,0.006390577
158,13,58.23247491,6.464993351,58.23247491,6.462174708,0,0.002818644
158,14,59.70279402,6.537660254,59.70279402,6.535970175,0,0.001690079
158,15,64.94875974,7.112080821,64.94875974,7.110125874,0,0.001954947
158,16,76.92202395,8.423152909,76.92202395,8.421747259,0,0.00140565
158,17,51.49468323,5.639002494,51.49468323,5.637314437,0,0.001688057
