Time,Scenario,dfix,dflex
9,23,78.69247389000101,8.619414203649049
9,24,56.2740425100007,6.160589528165241
9,25,83.62635741000057,9.155152336869238
9,26,77.98186638000189,8.53819183424413
9,27,58.21470630000032,6.37318050547914
9,28,62.388880110000855,6.83014220702212
9,29,77.09818247999996,8.441150547537651
9,2,77.47252163999849,8.592828282169494
9,30,56.14512767999971,6.1467443861046
9,3,80.4901016700005,8.942332669383715
9,4,72.2905509600004,8.021416610813919
9,5,80.87033241000006,8.984754981144437
9,6,72.87646400999938,8.096501894617294
9,7,57.590055990000714,6.390082741817904
9,8,56.2740425099983,4.528428636589161
9,9,72.56072709000152,7.944163688100999
10,10,75.71088188999997,8.289839726284582
10,11,50.7375818999991,5.622252882286703
10,12,74.21255927999634,3.3468089300211425
10,13,56.071987020000165,6.138414920469814
10,14,62.01138230999976,6.7888816504379905
10,15,63.18112463999778,6.918944488155854
10,16,55.205234730001465,6.04397225963888
10,17,71.34895907999706,7.916325116162538
10,18,61.010612999999516,6.67919753533389
10,19,68.90166018000015,7.6380538692892825
10,1,77.26179717000078,8.583701844442563
10,20,73.31871573000086,8.027288384039913
10,21,60.40863413999921,6.614082297864233
10,22,78.59577429000043,8.723021280529709
10,23,54.39945303000069,5.955256809553352
10,24,80.25792344999853,8.787009899962174
10,25,60.380072369995794,6.610183965471228
10,26,55.255447620002435,6.129475897896119
10,27,73.00207772999978,7.992561794381389
10,28,81.12873663000022,8.882254556327524
10,29,54.24944706000011,5.939014701534812
10,2,55.398325679999594,6.144190747779226
10,30,76.82668209000006,8.411173175778199
10,3,55.69080561000097,6.177852285980218
10,4,54.26409122999995,6.02808159349149
10,5,57.796580339999025,6.420286326003125
10,6,61.23239459999998,6.799324954694962
10,7,74.84389703999851,8.305407610159705
10,8,79.67228985000074,8.7229629309331
10,9,74.05593084000088,8.215523683969792
11,10,68.83165656000108,7.535843527942143
11,11,66.26416895999881,7.254391692630673
11,12,54.10437056999844,6.000739211147465
11,13,77.30171154000104,8.579400789780454
11,14,82.30942044000076,9.01147867734558
11,15,77.4858625200005,8.483556505744263
11,16,73.21270635000225,8.12379511112121
11,17,57.3700763700003,6.363726943435948
11,18,81.12873663000025,9.004088780720371
11,19,60.01721307000015,6.622358650896773
11,1,55.9209924000001,6.212181917385809
11,20,59.62247360999995,6.458016307601914
11,21,63.07199721000003,6.905568295892057
11,22,56.362289130000626,6.170196425378265
11,23,78.73458929999936,8.620156024634314
11,24,57.06642770999817,6.247026865313874
11,25,79.86778433999916,8.74426299418227
11,26,76.76942012999855,8.520326973358495
11,27,52.71174530999678,5.770591881756247
11,28,65.52947888999996,7.1748749449987175
11,29,77.98186638000023,8.537803366474357
11,2,61.84678986000022,6.8711605237985856
11,30,62.24654493000032,6.815676478999952
11,3,79.17030215999961,8.79575464620379
11,4,77.10160670999866,8.565959061496985
11,5,79.86778434000057,8.873310790774907
11,6,81.31092687000104,9.021804344369203
11,7,52.61840918999863,5.8451009507942295
11,8,55.465650900001116,6.071885342743342
11,9,74.55637557000018,8.163676101488692
12,10,74.44883699999959,8.148542915109005
12,11,49.60787796000017,5.502000152429707
12,12,74.42034128999978,8.147814793287592
12,13,59.624136269998765,6.527794410213599
12,14,63.64969298999764,6.968183159506273
12,15,51.61819283999929,5.650854714691587
12,16,55.186140329998615,6.121770232633198
12,17,69.04254653999959,7.663976853177198
12,18,59.52241403999977,6.603241182616443
12,19,53.41859487000003,5.848362704196008
12,1,76.21260281999974,8.466295673584824
12,20,56.835371880000295,6.308753597248192
12,21,79.62875891999774,8.718065513287966
12,22,81.5700623400007,9.049763979829946
12,23,61.35102908999826,6.7168182172535404
12,24,78.2127938700008,8.563047658093554
12,25,55.5911602200016,6.085977429224768
12,26,54.370420199999565,5.952202390116721
12,27,71.73645713999986,7.960744379913259
12,28,58.97037860999854,6.537633435708852
12,29,59.188945680001424,6.4799994431388015
12,2,52.17035147999967,5.795720241469997
12,30,54.994327920000465,6.100976251864773
12,3,61.44330581999726,6.826159364512004
12,4,61.49912274000077,6.832242089870527
12,5,56.471184990001476,6.273511929822151
12,6,58.82939235000122,6.527460272024883
12,7,74.42034128999958,8.259178486694188
12,8,78.21279386999954,8.563116972295056
12,9,62.201794590000254,6.80965279488728
13,10,64.7706151800005,7.108246803736566
13,11,74.03306750999954,8.21646472975211
13,12,56.32092557999975,6.165860152745323
13,13,63.238238279999166,6.923931208156595
13,14,79.52174127000225,8.70584238046499
13,15,77.83149473999833,8.638276256078713
13,16,77.59479654000003,8.612286381278063
13,17,81.85113072000553,8.96029997584045
13,18,65.83716144000026,7.30220140432925
13,19,64.00716290999985,7.0081650009717436
13,1,79.13174345999941,8.791747230363487
13,20,72.86658002999881,7.977825851821306
13,21,57.68280350999663,6.314903960233557
13,22,69.72594075000003,7.634007501751626
13,23,77.65672527000062,8.501839481745586
13,24,56.14512768000117,6.14658226882313
13,25,68.52985334999833,7.502797369412023
13,26,75.86972306999846,8.420723922065026
13,27,54.002485169998046,5.91194353646588
13,28,63.96296760000087,7.003335070084189
13,29,78.61484933999928,8.606774943084847
13,2,63.25649559000031,7.028159262485652
13,30,78.85956357000094,8.752090687968515
13,3,79.01579484000048,8.778251999947178
13,4,79.54505450999987,8.837058589123737
13,5,71.48390165999943,7.941489204582829
13,6,77.47257716999981,8.60717840330003
13,7,56.320925580000974,6.257184272301398
13,8,56.145127680000265,6.146462164218588
13,9,78.24106466999983,8.566190243864169
14,10,56.49397587000207,6.184764234047336
14,11,52.57045944000002,5.824763091197868
14,12,76.57837776000173,8.384367858920909
14,13,63.65765798999994,6.969459808651897
14,14,72.40288266000003,7.927726537674389
14,15,53.48846322000088,5.855653988848239
14,16,53.65818261000147,5.874230104127496
14,17,71.36420904000053,7.920533760147915
14,18,71.59723326,7.943252285859039
14,19,76.65743366999843,8.391723297828852
14,1,56.298394080000854,6.246210685342606
14,20,52.38819009000009,5.810030616403714
14,21,78.02349740999755,8.659591693311665
14,22,81.03299922000116,8.871860076414352
14,23,55.01496501000007,6.103678038950867
14,24,76.20183521999972,8.342900730498496
14,25,50.24976182999969,5.501066656340984
14,26,53.84279951999785,5.973103684983522
14,27,79.22325141000005,8.673931974643823
14,28,80.27799777000058,8.910269143309813
14,29,55.92099240000222,6.122185350597001
14,2,74.2734602100007,8.25228276285833
14,30,54.736071750001564,6.0712931883438594
14,3,53.48846321999951,5.941772399302617
14,4,57.161679299998966,6.341159902541366
14,5,52.310106719998664,5.811172240347751
14,6,54.27257813999949,6.028732399353024
14,7,77.41096452000039,8.591679924206133
14,8,76.8266820899998,8.41135866550913
14,9,59.11501463999829,6.471745971608506
15,10,77.65002630000001,8.617788916217261
15,11,74.21255927999933,8.236044797547285
15,12,55.026083790002716,6.0239063953118235
15,13,78.95591928000123,8.64447535037486
15,14,74.06897877000124,5.355850173873754
15,15,76.41414674999923,8.481160635665363
15,16,79.4798337599993,8.821317010625041
15,17,76.02194097000063,8.435493180418344
15,18,60.334428960001425,6.695584384552271
15,19,63.41715729000032,6.943236549758123
15,1,64.07796293999876,7.119067557526336
15,20,73.47988079999939,8.04499351883818
15,21,55.13467797000052,6.036119506795342
15,22,57.13845939000139,6.25520152624243
15,23,64.49148611999938,7.157503376049812
15,24,62.13574844999987,6.803590648656787
15,25,69.62554773000188,7.622583511837235
15,26,70.16672277000036,7.783731198432463
15,27,56.165668560000064,6.1487797682010426
15,28,57.7136464200005,6.318115375034841
15,29,75.86972307000056,8.306534918137972
15,2,53.456713920000134,5.929439697997655
15,30,77.86684197000004,7.969622308311654
15,3,76.41414674999841,8.489624443625285
15,4,77.77045799999964,8.64027560890198
15,5,66.29817923999919,7.353400448191454
15,6,73.89952470000021,8.201942983525795
15,7,56.03313861000013,6.224511521584531
15,8,59.40208961999983,6.5040645184632
15,9,64.10494440000001,7.117641925314068
16,10,62.07944750999983,6.888444095318299
16,11,54.10437057000185,5.869248743490677
16,12,76.3126422300008,8.354993212615083
16,13,57.32837721000146,6.27601476755027
16,14,63.829751399999594,6.988661347137444
16,15,64.08074726999874,7.015733292254114
16,16,57.359243879999646,6.279438691101441
16,17,59.71779459000321,6.537456559848537
16,18,73.20905271000021,8.127860264550314
16,19,77.77653884999899,8.625066686592211
16,1,62.73689778000044,6.96325081190446
16,20,52.44177941999885,5.741502291594246
16,21,75.20881320000036,8.234135168213161
16,22,81.9030517200009,8.966768856617348
16,23,60.36324147000157,6.608378998288871
16,24,54.99432791999909,6.020581728521645
16,25,52.7076967499988,5.77019145301744
16,26,59.64509583000032,6.6012958433118065
16,27,79.47983376000168,8.701841425450576
16,28,79.75753740000032,8.852160569927507
16,29,58.07421521999995,6.303178631573813
16,2,73.75942557000107,8.186118129295352
16,30,56.80309527000002,6.300024269237166
16,3,52.44123348000014,5.826769046141765
16,4,66.54118023000001,7.38552688960805
16,5,64.78265124,7.197589841472894
16,6,52.89438122999678,5.875599794193297
16,7,75.79164969000115,8.411765200160147
16,8,71.81425826999957,7.8621745198862625
16,9,77.50970405999959,8.486076569708898
17,10,73.77841908000103,8.179302693856668
17,11,73.32938558999966,8.028540885878217
17,12,60.48540081000073,6.622739076783606
17,13,80.6263141500021,8.94829463639479
17,14,54.1694220300012,5.930430097747934
17,15,76.19337278999959,8.341429211807327
17,16,81.55728018000096,9.048792027409915
17,17,79.28221257000186,8.680196673124676
17,18,57.713646419999016,6.3181350235294556
17,19,53.45671391999929,5.929267682072265
17,1,52.28875376999997,5.803355300832092
17,20,66.73858965000002,7.306885072239293
17,21,59.20809776999947,6.482076187372749
17,22,64.41420195000163,7.051488541030813
17,23,71.69007365999973,7.8483343756962896
17,24,79.54295930999928,8.708619827071757
17,25,77.6656505699997,8.503124879549425
17,26,79.52149241999992,8.825944860970878
17,27,57.35924387999807,6.279661733027305
17,28,60.32455074000131,6.6046100712603275
17,29,66.84971382000005,7.422464265380014
17,2,64.13758578000004,7.120714362456631
17,30,81.16724349000015,9.008278894241542
17,3,78.32340144000091,8.701655336299591
17,4,78.3265608,8.700801127398785
17,5,75.65178131999942,8.404477117376175
17,6,74.27639321999976,8.252099391318769
17,7,62.023281299999965,6.891220474374041
17,8,54.99432792000006,6.0206232799993025
17,9,58.93789383000162,6.45235074956731
18,10,71.03277828000009,7.8875822050978535
18,11,53.97798312000075,5.909176776190108
18,12,68.16570173999753,7.462058911333154
18,13,59.297161140001734,6.577183546417017
18,14,66.08357046000023,7.333037780533286
18,15,59.32915308000001,6.58632802307704
18,16,70.24596677999926,7.796715851731643
18,17,70.36171938000061,7.703931146384296
18,18,79.75753740000032,8.852160970806606
18,19,69.33560696999959,7.698247023785761
18,1,79.52149241999983,8.825961782423668
18,20,75.17889594000135,8.230652770083097
18,21,74.71854458999881,8.205179838170917
18,22,61.38892287000019,6.721847529132685
18,23,57.464948070001014,6.291072635979269
18,24,56.2600063800011,6.159111349887085
18,25,55.13850260999864,6.036295180512898
18,26,65.81943962999799,7.206238793928727
18,27,82.64260395000177,8.717359901068084
18,28,80.8916886899999,8.856249105923721
18,29,79.57099718999942,8.711807562067404
18,2,73.34965863000475,8.13368146239978
18,30,59.800829399998406,6.5467526868918755
18,3,63.06699383999924,7.007418137056462
18,4,55.68836372999673,6.1757289376305895
18,5,56.088397800000386,6.230488971896289
18,6,53.06626800000135,5.894698231378961
18,7,80.0391478500006,8.892397603590702
18,8,77.75601885000007,8.62987333587096
18,9,73.49101055999971,8.156837824054652
19,10,64.18889459999978,7.127024488262274
19,11,77.85662273999945,8.524124974465561
19,12,66.0651849900002,7.233241090085535
19,13,78.46795998000307,8.708920006254905
19,14,53.97146919000177,5.985787571975703
19,15,67.29110820000065,7.367314832606867
19,16,72.83763135,8.085649803908632
19,17,60.65595647999962,6.641506887627882
19,18,60.32455074000069,6.604065413527646
19,19,54.979975710004325,2.807515331973678
19,1,55.14607170000251,6.125951423943875
19,20,54.97997570999804,6.01892605911552
19,21,53.066268000000306,5.885300859995936
19,22,80.52161543999979,8.815886049312502
19,23,80.27350686000212,8.788379317177197
19,24,71.56224000000083,7.835438104013768
19,25,78.33937895999867,8.57693615386139
19,26,81.56416139999645,8.92926009079008
19,27,60.605719830000325,6.723515976702592
19,28,66.23598573000021,7.251889667537556
19,29,56.66564097000135,6.203470485167972
19,2,75.77505189000374,8.417673421219446
19,30,80.0155748700002,8.760393591929008
19,3,58.99398263999976,6.554473141880292
19,4,66.87745776000001,7.426374892222296
19,5,78.88392350999918,8.754819902152642
19,6,74.12870709000032,8.223610002925833
19,7,57.36602942999858,6.373935147601409
19,8,53.78978159999877,5.888590555567038
19,9,57.4441699500002,6.370503894332236
20,10,51.99718617000085,5.6924828789828705
20,11,57.54699963000108,6.30003373738288
20,12,81.81722285999767,8.956542390072123
20,13,57.05179577999976,6.3283745408335115
20,14,73.40721884999931,8.143497873153617
20,15,51.66481949999902,5.72971214963733
20,16,79.98401745000052,8.75666543186386
20,17,74.06264042999997,8.108777007575883
20,18,80.72673164999975,8.95944662124419
20,19,74.24064504000008,8.128133437325477
20,1,78.63132275999993,8.735977172512243
20,20,73.49556069000195,8.15707616982984
20,21,74.95717356000188,8.206559371393173
20,22,57.7703495700012,6.408717885412947
20,23,56.260006379999936,6.159110282374378
20,24,82.22319647999925,9.0018588117506
20,25,55.70927793,6.0987466002366535
20,26,56.665640970002116,6.203464367572696
20,27,80.64642662999988,8.82957256381289
20,28,78.84939806999999,8.632096863250107
20,29,80.48839310999888,8.812234862169953
20,2,55.471402169999735,6.162336808169108
20,30,59.25094289999917,6.572315517312009
20,3,80.42303646000161,8.935003407200798
20,4,55.84678478999977,6.195171929363695
20,5,55.70927793000047,6.188521932013301
20,6,64.49258124000006,7.16537629641412
20,7,79.81238564999987,8.867205770433515
20,8,78.66236321999831,8.730530409913241
20,9,77.21943840000127,8.570249801307975
21,10,61.14861116999996,6.695002961549824
21,11,74.96387127000257,8.20740472720065
21,12,68.89793373000172,6.0573516757312
21,13,78.91642637999915,8.758355822436135
21,14,74.7180620099998,8.28903848836411
21,15,80.42303646000012,8.185056971314593
21,16,53.46266192999845,5.852852394038871
21,17,63.22020867000107,7.015752937490523
21,18,61.80790959000005,6.766267202622488
21,19,62.733656789999095,6.868677581818642
21,1,55.68182036999907,6.185875575679146
21,20,59.53721264999976,6.60703053925851
21,21,53.28614241000104,5.833602487278406
21,22,72.16744463999925,7.90198500420541
21,23,79.08164604000234,8.658142027153009
21,24,59.80082940000115,6.634148823195425
21,25,78.29715861000165,8.572208454119865
21,26,80.99579628000212,8.867741864523811
21,27,57.138459390001714,6.3367602399558525
21,28,57.18710951999994,6.2605334963652215
21,29,56.942206020000285,6.316215495664509
21,2,67.45487903999904,7.492933322957379
21,30,78.77997692999993,8.440004810267336
21,3,55.91933522999894,6.211868107781316
21,4,79.41383955000028,8.82281513111483
21,5,76.96315962000313,8.550624722560698
21,6,55.939576859999704,6.207812146884498
21,7,59.76191637000128,6.638657306149193
21,8,57.817642770001974,6.329645674239096
21,9,59.13007677000014,6.473279609436589
22,10,76.33462725000135,8.357506983465969
22,11,53.751460680001934,5.884500759371243
22,12,80.58789890999898,8.448423393525774
22,13,68.83406361000023,7.536758095071174
22,14,65.76120801000015,7.300324856386326
22,15,55.91933523000024,6.202582050869297
22,16,71.37868302000089,7.814657502714183
22,17,77.96101751999606,8.648152285537043
22,18,62.97028803000234,6.893538712454894
22,19,53.44041851999949,5.928450817890995
22,1,80.99579628000077,8.989615493140652
22,20,70.51728096000228,7.821701290206965
22,21,68.63531507999726,7.514312340112021
22,22,79.90935381000018,8.748441046011674
22,23,59.31511884000075,6.49348785380111
22,24,70.9861308300001,7.7727361528798085
22,25,57.843474929995025,6.332470600266861
22,26,58.586460210000006,6.413820160630181
22,27,81.5486520600004,8.928318106056594
22,28,74.66814512999986,8.174955771216293
22,29,81.57343427999878,8.931018237397964
22,2,60.12499779000083,6.679816264843997
22,30,56.51215028999928,6.186475085049803
22,3,79.69284702000024,8.854740070759288
22,4,66.96441198000005,7.432078029187317
22,5,54.85902074999997,6.093681226466938
22,6,71.37677529000014,7.928978659688555
22,7,82.05173684999991,9.116021043312138
22,8,81.16724349000008,8.886511016758671
22,9,76.90455782999986,8.419776520596887
23,10,66.23087534999989,7.251220891884773
23,11,70.98141509999961,7.7710731344793595
23,12,63.7632285299988,6.283798820375953
23,13,57.26836070999804,6.269593508274996
23,14,69.97671792000108,7.660957090974504
23,15,79.78862799000001,8.735262633974754
23,16,53.04968226000018,5.885373881127371
23,17,57.67500374999942,6.314041311494593
23,18,73.26300887999957,8.123298254346906
23,19,65.08781603999975,7.224975095820184
23,1,58.58646020999839,6.50834565590538
23,20,61.52543990999993,6.829615003205934
23,21,60.44209307999964,6.617726291896676
23,22,57.19002074999937,6.260742226238231
23,23,80.67973959000044,8.954556383566988
23,24,61.24231808999867,6.7050555939541985
23,25,81.23215850999992,9.015831039569399
23,26,80.0343109799997,8.762101256221133
23,27,60.32871954000054,6.697642766002977
23,28,59.47633736999964,6.511685522549154
23,29,59.662063620001405,6.61874501067309
23,2,68.82758163,7.646509230647497
23,30,72.64603782001267,1.5998812835315845
23,3,55.68323814000239,6.185636534907891
23,4,82.69626069000188,9.186690274887559
23,5,79.85335301999994,8.871757369301267
23,6,51.77353877999753,5.742967020331634
23,7,60.32692376999932,6.701435682659371
23,8,59.8008293999976,6.546778023273136
23,9,67.92603470999995,7.43717357380006
24,10,77.58153954000106,8.606933313429746
24,11,54.80558171999979,6.000042211333677
24,12,83.73272751000152,9.292548939171468
24,13,61.966963169999836,6.880071601470973
24,14,67.83798276000003,7.4273619947638725
24,15,70.93272060000007,7.766871238054069
