Time,Scenario,dfix,dflex
1,10,53.656424820000055,5.958445038584911
1,11,54.07326414000099,5.921291437218372
1,12,52.681414050000654,5.851433820233917
1,13,55.86562080000029,6.1175050787048715
1,14,51.813688769999686,5.753602959927235
1,15,51.47900900999987,5.716587263176903
1,16,46.1378636099999,5.12011743843225
1,17,57.201765839999844,6.263963876950027
1,18,50.42119437000142,5.598774259520062
1,19,51.26289227999999,5.613553790614223
1,1,55.94612409000073,6.216143477874846
1,20,50.851383570000266,5.568495234285726
1,21,53.16384158999995,5.893386486810744
1,22,54.25972434000003,5.941648477415072
1,23,54.20594645999975,6.019340670347475
1,24,56.39472765000086,6.261545320298531
1,25,47.85465806999964,5.313711729872257
1,26,48.235354830000674,5.353682145571408
1,27,47.428446060002464,5.193349418012289
1,28,56.931954479999746,6.3233627824569805
1,29,53.72026838999993,5.965084812183302
1,2,45.24341489999995,5.021153181941289
1,30,49.09397967000008,5.45149106095414
1,3,56.644740900000265,6.290243644961769
1,4,49.13344070999784,5.458855856983885
1,5,56.19796155000062,6.244004924728106
1,6,53.16384159000021,5.905072110643028
1,7,52.681414050000136,5.853351332299497
1,8,48.533054399999585,5.386505098822692
1,9,53.23921776000012,5.91162614327832
2,10,64.25403398999995,7.135478413797568
2,11,52.59763097999981,5.841062549742258
2,12,71.15196950999864,7.869346912675603
2,13,71.90755964999613,7.873339009340667
2,14,60.860279250000055,6.664558071584462
2,15,68.13903951000017,7.4615084948296735
2,16,57.58230374999999,6.39355673456493
2,17,57.37374567000142,6.282785385282523
2,18,59.376577409999975,6.502072889472152
2,19,57.4053316200008,6.286186149094117
2,1,58.063764869999595,6.451335065009667
2,20,64.16509131000072,7.026369356131184
2,21,74.42787141000034,8.150190333751453
2,22,69.31602909000043,7.590323809674245
2,23,65.37830030999918,7.258986437145355
2,24,56.3440751100012,6.169807840145334
2,25,64.46926682999971,7.1594070194038375
2,26,55.99193606999974,6.217262965684543
2,27,62.66896848000322,6.953743617942258
2,28,59.507966610000416,6.516438904759867
