delta,psi,objective,z_total,max_u,max_dual,tail_scenarios,Price_max,Price_min,Price_avg,PV,Wind_Onshore,Wind_Offshore,Gas,Nuclear,BESS_P,BESS_E,Duration,LDES_PHS_P,LDES_PHS_E,Duration_PHS
1.0,0.5,4.402654721051459e9,11.236481133453987,886.1173980076422,1.2659238156707228e-9,"Tuple{Int64, Float64}[]",7999.991284227473,7.999981878264425,54.0961628413387,183.299442992345,70.31156811339203,130.49042914435861,35.88570673360352,3.999997875752358,0.003491398026375448,0.013960423252127046,3.9985195462288465,17.857325344230325,347.8283827566107,19.47819038134922
0.75,0.5,4.384865686782682e9,4.392337648930827e9,1.586062323457749e8,3.1074810874850932e-9,"Tuple{Int64, Float64}[]",10000.805045692974,5.999584482265536,54.26025361857374,178.09843894502376,72.43742022223641,130.38752466284632,36.22730041145777,3.9999922925955076,0.17723475342201148,0.7061923520208163,3.9845026914067496,17.162760259728742,333.0943388159039,19.407970150202893
0.5,0.5,4.367102562281974e9,4.392354536496006e9,1.5864355357608527e8,3.5126710438742246e-9,"Tuple{Int64, Float64}[]",12000.91387571513,3.999634645651347,54.45493972107217,174.1854840616016,72.92022481560066,131.25648368071944,36.42424202189264,3.999991155225512,0.20338212236503997,0.8119206827373893,3.9920946506798427,16.69740471250367,323.67656028396095,19.384842486424212
0.25,0.5,4.3493275498804035e9,4.392363910184436e9,1.5869173694532418e8,6.183084823383714e-9,"Tuple{Int64, Float64}[]",14001.495562588922,1.9984528563650679,54.48832952453961,170.07460502110612,73.51107433869963,132.32001301761053,36.561869577392955,3.9999837912439324,0.3436489031744685,1.3602547177104416,3.9582687596120403,16.135377871157836,310.162343756662,19.222502641917085
