Storage,Time,Scenario,Discharge,Charge,energy_level
H2,1,11,2.992858055961125,0.0003681673263907816,159.97429675445554
H2,1,12,0.7006440615429806,1.880792809474973,275.5641063506239
H2,1,13,1.9758737084746112,0.0019170659542975677,152.14248629723437
H2,1,19,2.9932346855597136,0.00022710913939287018,110.97916203113905
H2,1,1,0.3422424853237223,0.0013975219994471582,245.04171619925705
H2,1,22,0.5094409273658566,0.0021372527266858266,245.5741846955332
H2,1,23,1.2369860141572286,1.5805283997122486,236.5328152058219
H2,1,24,0.5711056305729932,1.9673014189200198,281.35512634046324
H2,1,26,1.0364663140392107,1.6897920516077345,266.52361668941063
H2,1,27,1.033339319749069,0.928258551306902,260.72234862289395
H2,1,29,0.7703967465328372,1.8151224741528553,270.5979211806522
H2,1,30,0.0005761446472143517,2.9911859009931288,297.26215271752716
H2,1,4,2.349163257832113,0.0063077002648915794,231.5736285754962
H2,1,7,1.1324859923330313,0.0003178157012979291,210.41761743214553
H2,1,8,0.0005915953199084095,2.9920394959627528,295.17505410015053
H2,2,11,2.992163944819708,0.0007176021140060098,89.25708533055938
H2,2,12,0.6375335402874287,1.7901310015881888,277.0673075593826
H2,2,13,0.009955839877886312,2.968337014868261,160.38146489413307
H2,2,19,0.05524150976749468,2.853799378053206,158.40993007704148
H2,2,1,0.42263277816369854,0.0030204195647960523,228.18314538309238
H2,2,22,0.7821654829990379,0.0026801980593430504,211.48860096379227
H2,2,23,1.0344170918235447,1.6699804058167245,223.72110282686663
H2,2,24,0.5084597096672034,1.428692026591256,282.791953557102
H2,2,26,0.3732836523942564,2.2422696817836605,291.46885850204285
H2,2,27,0.7055990986990899,1.7984584777516237,260.57849111157026
H2,2,29,1.1538051225376187,1.533921116866749,264.4534864935581
H2,2,30,0.503019560192993,0.0004235077967258944,276.23384388175845
H2,2,4,1.8755050106213804,0.0029712259002642205,153.19149189237294
H2,2,7,2.9846171926870126,0.0005597752527364458,129.02499835070034
H2,2,8,0.9641541096458915,0.0008012380706360952,272.3933816857901
H2,3,11,2.992539947446813,0.000732934533801633,34.852501304629115
H2,3,12,0.587108366335891,1.9702794367000656,279.87293259062733
H2,3,13,0.0012579150800209478,2.990288009061782,227.29105701840527
H2,3,19,0.11413326831450235,2.614962376000012,181.13149461778775
H2,3,1,0.7349952051363368,0.0064809265366212775,214.86506534322547
H2,3,22,2.969816949139607,0.003621265348913483,130.53177053416
H2,3,23,0.3948960762538439,2.21041561989515,266.84513618852617
H2,3,24,0.2505972312478251,2.3891121775024433,304.6935878474953
H2,3,26,0.3259089262024241,2.292194830074283,304.6246630199361
H2,3,27,0.28767109308583066,2.369794609439692,276.4800850913067
H2,3,29,0.6318262185400253,1.8824279523279481,266.31177028022324
H2,3,30,0.39520243994219484,0.00019774479832303322,241.75058611003453
H2,3,4,2.4388528427872314,0.005221014667296527,100.02413685427162
H2,3,7,2.9562067117377007,0.0008462122354333352,69.90749287473447
H2,3,8,2.1167974157044873,0.0003920903816512865,180.03087340882809
H2,4,11,0.045425512232343195,2.8779866567479346,61.90062849695379
H2,4,12,0.32564640550391305,2.2229153166095688,293.3684651845329
H2,4,13,0.0036405192633749716,2.984105357886141,250.1959708134038
H2,4,19,2.198723677605329,0.12219762353601307,118.53740163401304
H2,4,1,1.4835254137303615,0.003990271219653651,171.75281768988168
H2,4,22,0.020779963645082167,0.01124988776810619,130.2627014511678
H2,4,23,0.6419071530253782,1.9296449600186207,269.4163457145696
H2,4,24,0.011627612136987979,0.0007483249856782189,304.21962639626673
H2,4,26,2.6808356617876714,0.002354535822973654,173.06478116493224
H2,4,27,0.3339180925301425,1.5194704416911242,283.32782164806656
H2,4,29,0.2251936214424779,2.4844568710512718,300.8836355959019
H2,4,30,1.6188333339703014,0.00015765634382277068,65.15782355904214
H2,4,4,0.003916681011053608,2.9772258765675588,127.02444969069397
H2,4,7,2.953813811023876,0.0007399158183635624,0.0969422135179702
H2,4,8,0.0004080347453803355,2.9919685650468058,211.43556910950514
H2,5,11,0.07794124525581887,2.765784381933813,78.04976030081353
H2,5,12,0.2705581478261892,2.3217224802195253,304.70138615335003
H2,5,13,0.001601201749632554,2.988598385365501,304.51303516599256
H2,5,19,0.13727334954964152,2.6523919978355512,134.6083691948047
H2,5,1,0.28293881857748115,0.008740254754060333,167.68637151867938
H2,5,22,0.309285271078663,0.005298562843662027,121.88343750143821
H2,5,23,0.6121953528838977,1.937260533208538,271.84644750781285
H2,5,24,0.006499667902515135,0.0007804227265146582,303.97188403924144
H2,5,26,2.556426952342221,0.003915630365444721,98.74001641077186
H2,5,27,0.3129623022404482,1.8969725485273887,291.67537715145255
H2,5,29,0.3531078140561999,2.2493890882349126,304.61390927691764
H2,5,30,0.1448305161278056,0.001099058710018897,62.53233751727425
H2,5,4,0.0025281887684943946,2.9870738462599933,162.49265896446005
H2,5,7,0.03542740107266059,2.892789126804851,49.11067216682618
H2,5,8,0.0001429180963472532,2.993138590682519,297.32841366821026
H2,6,11,0.10220144354485264,0.3314227466253487,78.6501702675595
H2,6,12,1.5093682156528245,0.0007226653797682227,269.0321198582451
H2,6,13,1.9237582898249388,0.0006877315004417903,66.6999897951383
H2,6,19,0.16674073688837635,2.598792514290795,146.73636959247546
H2,6,1,1.0575744021919096,0.004571891678239971,140.8112440871123
H2,6,22,0.00711727330131059,0.004590483369589807,121.6307982916217
